playerid,Overall,Sum_Count
180958,shoulder,1
180958,shows,1
180958,size,1
180958,slight,2
180958,sloppy,1
180958,slow,1
180958,some,1
180958,speed,4
180958,spin,2
180958,spots,2
180958,stance,1
180958,step,1
180958,straight,1
180958,strength,2
180958,struggles,2
180958,sturdy,2
180958,swing,3
180958,takes,1
180958,tall,1
180958,the,10
180958,themselves,1
180958,this,1
180958,those,1
180958,three,1
180958,throwing,1
180958,throws,1
180958,time,1
180958,times,1
180958,timing,1
180958,to,7
180958,tool,2
180958,tools,1
180958,unbalanced,1
180958,uniform,2
180958,up,1
180958,upper,2
180958,well,1
180958,when,1
180958,will,2
180958,with,4
180958,year,1
181092,,1
181092,a,3
181092,aboveaverage,3
181092,aggressive,1
181092,aiming,1
181092,allows,1
181092,and,2
181092,arm,1
181092,assertive,1
181092,at,4
181092,athlete,2
181092,athleticism,1
181092,average,2
181092,ba,1
181092,balance,1
181092,bases,1
181092,bat,1
181092,be,1
181092,better,1
181092,body,2
181092,burst,1
181092,but,2
181092,can,4
181092,cannot,1
181092,capa,1
181092,capable,1
181092,center,1
181092,clocked,1
181092,consistency,1
181092,consistent,1
181092,contact,1
181092,could,1
181092,cutoff,1
181092,doubt,1
181092,drive,1
181092,effort,1
181092,enough,1
181092,expect,2
181092,fielder,1
181092,flash,1
181092,for,6
181092,frame,3
181092,game,1
181092,gap,1
181092,get,3
181092,gets,1
181092,half,2
181092,hands,1
181092,hard,2
181092,hes,1
181092,himself,1
181092,his,3
181092,hit,1
181092,hitter,1
181092,home,1
181092,in,1
181092,inconsistencies,1
181092,inefficient,1
181092,larger,2
181092,lead,1
181092,leave,1
181092,leverage,1
181092,like,1
181092,loft,1
181092,long,1
181092,longterm,1
181092,loose,1
181092,lower,2
181092,making,1
181092,many,1
181092,maturity,1
181092,men,1
181092,mentality,1
181092,miss,2
181092,mistakes,1
181092,more,3
181092,needed,1
181092,not,1
181092,of,2
181092,off,1
181092,on,1
181092,oppo,1
181092,out,1
181092,outfielders,1
181092,play,1
181092,plays,1
181092,plus,2
181092,potential,3
181092,power,3
181092,problems,1
181092,project,1
181092,projects,1
181092,quality,1
181092,quicktwitch,2
181092,range,1
181092,raw,1
181092,routes,1
181092,runs,1
181092,seems,1
181092,shoes,1
181092,should,1
181092,small,1
181092,smaller,2
181092,solid,1
181092,some,2
181092,speed,2
181092,spray,1
181092,stand,1
181092,strength,4
181092,swing,3
181092,swings,1
181092,takes,1
181092,than,2
181092,that,1
181092,times,3
181092,to,6
181092,upset,1
181092,utility,1
181092,velocarry,1
181092,way,1
181092,wellconditioned,2
181092,when,1
181092,whether,1
181092,with,4
181092,worker,1
181092,yields,1
181092,youd,2
170945,,3
170945,a,4
170945,ability,2
170945,aboveaverage,2
170945,acceleration,1
170945,accuracy,1
170945,action,1
170945,actions,1
170945,adjustments,1
170945,aligned,1
170945,and,8
170945,angles,1
170945,anticipation,1
170945,are,1
170945,arm,2
170945,around,1
170945,at,3
170945,athleticism,2
170945,back,1
170945,backhand,1
170945,bag,1
170945,balls,1
170945,barrel,1
170945,bases,1
170945,bat,1
170945,be,1
170945,below,1
170945,belowaverage,1
170945,big,4
170945,body,2
170945,both,1
170945,bp,1
170945,broadshouldered,2
170945,by,1
170945,can,1
170945,center,1
170945,chest,1
170945,clocks,1
170945,committed,1
170945,contact,1
170945,deliver,1
170945,demonstrated,1
170945,dips,1
170945,discerning,1
170945,distributed,2
170945,drive,1
170945,early,1
170945,extra,1
170945,fastballs,1
170945,fluidity,2
170945,foot,1
170945,fringeaver,1
170945,fringeaverage,1
170945,front,1
170945,gather,1
170945,genuinely,1
170945,go,1
170945,grace,2
170945,halfgrade,1
170945,hands,1
170945,hardworker,1
170945,hasnt,1
170945,have,1
170945,helps,1
170945,him,1
170945,hips,1
170945,hit,1
170945,hops,1
170945,hulk,2
170945,improvement,1
170945,in,2
170945,infield,1
170945,insideout,2
170945,is,5
170945,keep,1
170945,lacks,3
170945,least,1
170945,likely,1
170945,limited,1
170945,limits,1
170945,long,2
170945,make,1
170945,man,2
170945,maximize,1
170945,mistake,1
170945,modest,2
170945,movements,2
170945,multiple,1
170945,natural,2
170945,not,2
170945,now,1
170945,of,1
170945,offspeedbreaking,1
170945,on,2
170945,oppo,1
170945,other,1
170945,playable,1
170945,plays,1
170945,plus,1
170945,poor,1
170945,power,1
170945,precision,1
170945,present,1
170945,proportionally,2
170945,punish,1
170945,pushes,1
170945,raw,2
170945,reads,1
170945,receiving,1
170945,second,1
170945,seems,1
170945,seen,1
170945,sessions,1
170945,settles,1
170945,short,1
170945,shoulder,1
170945,shoulders,1
170945,sixty,1
170945,skills,1
170945,slow,1
170945,solid,1
170945,some,1
170945,speed,2
170945,stabbing,1
170945,startup,1
170945,stiff,1
170945,strength,2
170945,struggles,2
170945,take,1
170945,tends,1
170945,that,1
170945,the,3
170945,though,2
170945,throws,1
170945,tight,1
170945,to,10
170945,tool,1
170945,tucks,1
170945,two,1
170945,utility,1
170945,v,1
170945,way,1
170945,weaker,1
170945,weight,2
170945,with,6
170945,wristforearm,1
170945,zero,1
170991,,2
170991,a,1
170991,add,2
170991,also,1
170991,and,12
170991,angle,1
170991,argues,1
170991,arm,1
170991,arms,2
170991,as,2
170991,at,1
170991,athletic,1
170991,back,1
170991,backside,1
170991,bad,3
170991,ball,3
170991,bat,4
170991,behind,1
170991,big,2
170991,body,5
170991,box,1
170991,broad,2
170991,calmer,1
170991,can,2
170991,chest,2
170991,clean,1
170991,clocked,1
170991,collapses,1
170991,comes,1
170991,contact,1
170991,correct,1
170991,could,1
170991,crush,1
170991,does,1
170991,due,1
170991,e,1
170991,excellent,1
170991,extend,1
170991,extension,1
170991,extremely,2
170991,footwork,1
170991,for,3
170991,forward,2
170991,gap,1
170991,get,2
170991,getting,2
170991,going,2
170991,great,2
170991,growth,2
170991,had,2
170991,half,2
170991,hands,3
170991,has,3
170991,he,2
170991,height,2
170991,helping,1
170991,high,2
170991,him,1
170991,hips,2
170991,hit,1
170991,hitting,1
170991,in,3
170991,involved,1
170991,is,4
170991,itself,1
170991,lack,1
170991,last,1
170991,leverage,2
170991,limit,1
170991,limited,2
170991,line,1
170991,listed,2
170991,load,1
170991,long,1
170991,lower,3
170991,made,1
170991,maintenance,2
170991,matur,2
170991,maxed,2
170991,maximize,1
170991,mistakes,2
170991,more,3
170991,much,2
170991,muscular,2
170991,no,2
170991,not,1
170991,of,3
170991,off,1
170991,often,2
170991,on,2
170991,out,3
170991,pedaling,1
170991,plus,1
170991,plusplus,1
170991,post,1
170991,potential,2
170991,power,3
170991,quality,1
170991,questionable,1
170991,range,2
170991,raw,1
170991,react,1
170991,reaction,1
170991,readsroutes,1
170991,room,2
170991,short,2
170991,shorter,2
170991,shoulders,2
170991,size,1
170991,slow,1
170991,small,1
170991,speed,3
170991,spirit,1
170991,strength,2
170991,swing,1
170991,tap,1
170991,teammates,1
170991,than,3
170991,the,5
170991,thick,2
170991,through,1
170991,throwing,1
170991,throws,1
170991,timing,1
170991,to,7
170991,toe,1
170991,tool,1
170991,trouble,2
170991,trying,1
170991,umpires,1
170991,upward,1
170991,used,1
170991,weight,3
170991,well,1
170991,when,1
170991,whole,1
170991,wide,2
170991,will,2
170991,winning,1
170991,with,6
170991,wrists,1
170991,year,1
170991,zone,1
171021,,1
171021,a,1
171021,aboveaverage,1
171021,accuracy,1
171021,action,1
171021,added,1
171021,ages,1
171021,agility,1
171021,and,9
171021,appro,1
171021,arm,2
171021,as,1
171021,at,1
171021,athleticism,2
171021,average,2
171021,b,1
171021,bad,2
171021,balance,1
171021,barrel,1
171021,bat,1
171021,batting,1
171021,belowaverage,1
171021,body,3
171021,bottom,1
171021,career,2
171021,carry,1
171021,concerns,1
171021,confidence,1
171021,control,1
171021,could,1
171021,crouching,1
171021,displays,2
171021,do,1
171021,does,1
171021,efficient,1
171021,efficiently,1
171021,expects,1
171021,extreme,1
171021,field,1
171021,first,2
171021,frame,2
171021,from,1
171021,frustration,1
171021,future,1
171021,half,2
171021,has,1
171021,have,1
171021,he,1
171021,hit,1
171021,home,1
171021,in,5
171021,ingame,1
171021,is,3
171021,keep,2
171021,lacks,2
171021,likely,1
171021,limit,2
171021,linear,1
171021,load,1
171021,looseness,1
171021,lose,1
171021,loss,1
171021,manifesting,1
171021,mild,1
171021,moderate,2
171021,more,1
171021,move,1
171021,muscled,2
171021,need,2
171021,not,1
171021,of,2
171021,on,1
171021,plate,1
171021,potential,3
171021,power,3
171021,pride,1
171021,quiet,1
171021,range,1
171021,raw,1
171021,reads,1
171021,routes,1
171021,saps,1
171021,shape,2
171021,short,3
171021,shown,1
171021,slightly,1
171021,solid,2
171021,speed,2
171021,stance,2
171021,step,2
171021,strength,1
171021,swing,3
171021,tap,1
171021,the,2
171021,thick,2
171021,throughout,3
171021,throws,1
171021,to,6
171021,toe,1
171021,tool,1
171021,upper,1
171021,use,1
171021,weight,1
171021,well,1
171021,will,3
171021,with,2
171021,wrists,1
210244,,1
210244,a,1
210244,aboveaverage,1
210244,accuracy,1
210244,action,1
210244,added,1
210244,ages,1
210244,agility,1
210244,and,9
210244,appro,1
210244,arm,2
210244,as,1
210244,at,1
210244,athleticism,2
210244,average,2
210244,b,1
210244,bad,2
210244,balance,1
210244,barrel,1
210244,bat,1
210244,batting,1
210244,belowaverage,1
210244,body,3
210244,bottom,1
210244,career,2
210244,carry,1
210244,concerns,1
210244,confidence,1
210244,control,1
210244,could,1
210244,crouching,1
210244,displays,2
210244,do,1
210244,does,1
210244,efficient,1
210244,efficiently,1
210244,expects,1
210244,extreme,1
210244,field,1
210244,first,2
210244,frame,2
210244,from,1
210244,frustration,1
210244,future,1
210244,half,2
210244,has,1
210244,have,1
210244,he,1
210244,hit,1
210244,home,1
210244,in,5
210244,ingame,1
210244,is,3
210244,keep,2
210244,lacks,2
210244,likely,1
210244,limit,2
210244,linear,1
210244,load,1
210244,looseness,1
210244,lose,1
210244,loss,1
210244,manifesting,1
210244,mild,1
210244,moderate,2
210244,more,1
210244,move,1
210244,muscled,2
210244,need,2
210244,not,1
210244,of,2
210244,on,1
210244,plate,1
210244,potential,3
210244,power,3
210244,pride,1
210244,quiet,1
210244,range,1
210244,raw,1
210244,reads,1
210244,routes,1
210244,saps,1
210244,shape,2
210244,short,3
210244,shown,1
210244,slightly,1
210244,solid,2
210244,speed,2
210244,stance,2
210244,step,2
210244,strength,1
210244,swing,3
210244,tap,1
210244,the,2
210244,thick,2
210244,throughout,3
210244,throws,1
210244,to,6
210244,toe,1
210244,tool,1
210244,upper,1
210244,use,1
210244,weight,1
210244,well,1
210244,will,3
210244,with,2
210244,wrists,1
197395,,1
197395,a,2
197395,ability,1
197395,aboveaverage,2
197395,accelerate,1
197395,accurate,1
197395,adjustments,1
197395,advanced,1
197395,against,1
197395,aggressive,1
197395,allows,1
197395,and,6
197395,arm,2
197395,as,1
197395,average,3
197395,balance,1
197395,balanced,1
197395,balls,1
197395,base,1
197395,bases,1
197395,bat,3
197395,bench,1
197395,but,2
197395,by,1
197395,carry,1
197395,center,2
197395,clocks,1
197395,close,1
197395,combine,1
197395,corner,1
197395,cubs,1
197395,developing,1
197395,diminutive,2
197395,expands,1
197395,extra,1
197395,first,1
197395,fly,1
197395,for,3
197395,former,1
197395,fourthrounder,1
197395,fringeaverage,1
197395,gaps,1
197395,gear,1
197395,generate,1
197395,generated,1
197395,get,2
197395,gets,1
197395,glove,1
197395,has,1
197395,he,1
197395,high,1
197395,home,1
197395,however,1
197395,in,5
197395,instincts,1
197395,lacks,1
197395,leverage,2
197395,lhps,1
197395,load,1
197395,mature,2
197395,mild,1
197395,moderate,2
197395,multiple,1
197395,narrow,2
197395,off,1
197395,offspeed,1
197395,on,4
197395,outfielder,1
197395,physically,2
197395,pitchers,1
197395,plus,1
197395,possesses,1
197395,power,1
197395,profiles,1
197395,pull,1
197395,quick,1
197395,quickly,1
197395,quickness,1
197395,range,1
197395,raw,2
197395,reads,1
197395,second,1
197395,shorten,1
197395,should,1
197395,shoulders,2
197395,size,1
197395,slight,1
197395,solid,2
197395,speed,6
197395,spots,1
197395,stance,1
197395,stick,1
197395,still,1
197395,stolen,1
197395,struggles,2
197395,swing,2
197395,swingandmiss,1
197395,that,1
197395,the,5
197395,to,6
197395,tries,1
197395,up,1
197395,utility,2
197395,velo,1
197395,waist,2
197395,wide,2
197395,will,3
197395,wilson,1
197395,with,5
197395,without,1
197395,wrap,1
197395,zone,1
194806,,1
194806,a,1
194806,ability,2
194806,about,1
194806,aboveaverage,1
194806,advanced,1
194806,against,1
194806,aggressive,1
194806,and,3
194806,angle,1
194806,approach,1
194806,arm,1
194806,at,2
194806,athlete,2
194806,average,1
194806,back,1
194806,balance,1
194806,balanced,1
194806,base,2
194806,bat,1
194806,best,1
194806,better,1
194806,body,2
194806,both,1
194806,burst,1
194806,business,1
194806,but,2
194806,calm,1
194806,can,1
194806,clocked,1
194806,contact,1
194806,could,1
194806,create,1
194806,doesnt,1
194806,down,1
194806,drive,1
194806,due,1
194806,emotion,1
194806,extra,1
194806,flash,1
194806,follow,1
194806,for,1
194806,frame,2
194806,get,1
194806,gets,1
194806,glove,1
194806,go,1
194806,goes,1
194806,ground,1
194806,half,1
194806,high,2
194806,his,4
194806,hittable,1
194806,hitter,1
194806,hustles,1
194806,in,4
194806,inside,1
194806,keeping,1
194806,keeps,1
194806,launch,1
194806,leverage,1
194806,lift,1
194806,loud,1
194806,low,2
194806,lower,2
194806,make,1
194806,makes,1
194806,mild,1
194806,much,1
194806,offspeed,1
194806,on,4
194806,or,1
194806,out,3
194806,outer,1
194806,outfield,1
194806,over,1
194806,pitch,1
194806,pitches,3
194806,player,1
194806,plays,1
194806,plus,3
194806,plusplus,1
194806,positions,1
194806,power,4
194806,produces,1
194806,proj,1
194806,pull,1
194806,quicktwitch,2
194806,range,1
194806,raw,1
194806,roll,1
194806,routes,1
194806,runner,1
194806,sell,1
194806,shape,2
194806,skills,1
194806,smaller,2
194806,speed,2
194806,strength,2
194806,strong,2
194806,struggles,1
194806,take,2
194806,tendency,1
194806,the,4
194806,through,1
194806,throwing,1
194806,times,1
194806,to,7
194806,too,1
194806,turning,1
194806,underneath,1
194806,up,1
194806,uses,2
194806,weight,1
194806,well,1
194806,when,2
194806,will,1
194806,with,2
194806,zone,1
171217,,6
171217,a,10
171217,ability,1
171217,about,1
171217,aboveaverage,1
171217,accuracy,1
171217,accurate,1
171217,add,2
171217,after,2
171217,aggressive,2
171217,already,1
171217,an,1
171217,and,14
171217,appear,1
171217,appears,2
171217,approach,1
171217,are,1
171217,arm,2
171217,arms,1
171217,asset,1
171217,at,1
171217,athletic,5
171217,avg,2
171217,b,1
171217,balance,1
171217,ball,3
171217,balls,2
171217,base,1
171217,baserunner,1
171217,baserunnertrack,1
171217,bat,6
171217,batspeed,1
171217,batter,1
171217,be,5
171217,before,1
171217,being,2
171217,below,1
171217,better,1
171217,bit,1
171217,body,2
171217,both,1
171217,box,1
171217,bp,1
171217,breaking,1
171217,build,4
171217,bulky,2
171217,but,12
171217,by,1
171217,can,1
171217,capable,2
171217,career,1
171217,carry,2
171217,center,1
171217,cf,3
171217,confident,1
171217,consistent,2
171217,contact,4
171217,corner,1
171217,could,2
171217,counts,2
171217,currently,1
171217,dahl,1
171217,decision,1
171217,despite,1
171217,deterrent,1
171217,doesnt,2
171217,dont,1
171217,doubles,1
171217,down,1
171217,drift,1
171217,drives,2
171217,due,3
171217,early,1
171217,ease,1
171217,easy,1
