"Name","Team","Age","PA","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Shakir Albert","Dodgers (R)","19","113",".329","1.03","19.2 %","41.1 %","39.7 %","20.7 %","13.8 %","39.7 %","19.2 %","41.0 %","38.1 %","30","167","197","sa828423"
"Hector Martinez","Astros (R)","17","204",".292","1.97","24.6 %","50.0 %","25.4 %","27.6 %","13.8 %","51.3 %","21.4 %","27.4 %","32.2 %","148","265","413","sa875333"
"Vicente Mota","Astros (R)","22","143",".357","0.79","28.8 %","31.5 %","39.7 %","34.5 %","13.8 %","50.0 %","20.3 %","29.7 %","39.8 %","79","215","294","sa917290"
"Brennan Morgan","Angels (R)","22","181",".333","2.48","13.7 %","61.5 %","24.8 %","27.6 %","13.8 %","55.4 %","16.5 %","28.1 %","7.9 %","272","434","706","sa918543"
"David Edwards","- - -","23","238",".344","1.17","17.6 %","44.4 %","37.9 %","10.3 %","13.8 %","44.7 %","22.6 %","32.7 %","13.7 %","313","557","870","sa919331"
"Andrew Pullin","- - -","22","359",".351","1.13","21.1 %","41.8 %","37.1 %","23.5 %","13.7 %","52.1 %","24.3 %","23.6 %","11.6 %","377","711","1088","sa658016"
"Trent Woodward","- - -","24","268",".321","1.47","22.2 %","46.3 %","31.5 %","11.8 %","13.7 %","49.1 %","26.3 %","24.6 %","9.4 %","423","633","1056","sa827146"
"Alex Dickerson","Padres (AAA)","26","241",".397","1.08","20.8 %","41.1 %","38.0 %","16.4 %","13.7 %","40.2 %","25.8 %","34.0 %","9.7 %","303","513","816","12649"
"Mike Hill","- - -","24","350",".341","1.22","23.6 %","42.0 %","34.4 %","17.8 %","13.7 %","47.9 %","24.4 %","27.7 %","14.8 %","479","837","1316","sa829474"
"Chris Marrero","Red Sox (AAA)","27","544",".299","0.82","25.2 %","33.6 %","41.2 %","23.2 %","13.7 %","47.7 %","24.1 %","28.2 %","7.8 %","814","1367","2181","2852"
"Luke Tendler","Rangers (A+)","24","592",".334","0.94","18.1 %","39.7 %","42.2 %","23.8 %","13.7 %","47.9 %","23.0 %","29.1 %","13.7 %","705","1170","1875","sa829644"
"Jabari Henry","Angels (AA)","25","397",".262","0.76","18.8 %","35.1 %","46.0 %","28.2 %","13.6 %","46.7 %","24.2 %","29.1 %","13.2 %","583","950","1533","sa503328"
"Ricky Oropesa","- - -","26","284",".265","1.27","15.7 %","47.2 %","37.1 %","27.3 %","13.6 %","47.5 %","21.2 %","31.3 %","10.8 %","452","729","1181","sa526884"
"Stephen Wickens","Twins (AAA)","27","91",".241","1.23","14.0 %","47.4 %","38.6 %","13.6 %","13.6 %","41.4 %","25.9 %","32.8 %","7.3 %","142","228","370","sa546622"
"Joey Pankake","Tigers (A+)","23","396",".244","0.92","17.6 %","39.5 %","43.0 %","12.7 %","13.6 %","47.2 %","24.2 %","28.7 %","14.1 %","501","899","1400","sa602663"
"Wade Wass","- - -","24","377",".333","1.41","20.5 %","46.5 %","33.0 %","7.6 %","13.6 %","38.7 %","28.4 %","32.8 %","16.6 %","507","880","1387","sa658231"
"Leo Rojas","Giants (A-)","26","96",".235","1.64","15.9 %","52.2 %","31.9 %","18.2 %","13.6 %","39.4 %","21.1 %","39.4 %","13.0 %","74","187","261","sa658269"
"Edwin Rodriguez","Phillies (R)","19","90",".288","1.27","16.7 %","46.7 %","36.7 %","13.6 %","13.6 %","45.2 %","22.6 %","32.3 %","20.3 %","48","110","158","sa828243"
"Khalil Lee","Royals (R)","18","222",".358","1.16","21.5 %","42.1 %","36.4 %","13.6 %","13.6 %","44.4 %","23.0 %","32.5 %","27.3 %","151","299","450","sa917996"
"Dimas Ojeda","- - -","20","203",".318","1.59","14.3 %","52.6 %","33.1 %","20.5 %","13.6 %","43.4 %","22.8 %","33.8 %","15.2 %","201","378","579","sa918369"
"Mitchell Hansen","Dodgers (R)","20","326",".364","1.28","17.4 %","46.4 %","36.2 %","23.5 %","13.6 %","40.7 %","26.4 %","32.9 %","11.9 %","449","774","1223","sa874799"
"Cal Towey","- - -","26","535",".361","1.36","25.3 %","43.1 %","31.6 %","16.7 %","13.5 %","41.9 %","29.4 %","28.7 %","11.9 %","853","1215","2068","sa579778"
"Ademar Rifaela","- - -","21","395",".290","1.23","15.7 %","46.5 %","37.8 %","14.6 %","13.5 %","37.8 %","27.5 %","34.7 %","13.4 %","513","955","1468","sa736911"
"Renato Nunez","Athletics (AAA)","22","550",".249","0.86","18.8 %","37.5 %","43.7 %","22.4 %","13.5 %","50.4 %","22.7 %","27.0 %","12.9 %","696","1454","2150","14503"
"Carlos Peguero","Cardinals (AAA)","29","155",".366","1.05","20.8 %","40.6 %","38.5 %","13.5 %","13.5 %","41.8 %","24.5 %","33.7 %","14.1 %","200","369","569","8760"
"Zach Cone","Rangers (AA)","26","137",".263","0.81","17.3 %","37.0 %","45.7 %","48.6 %","13.5 %","58.8 %","16.5 %","24.7 %","18.2 %","190","355","545","sa454512"
"Justin Williams","- - -","20","358",".326","2.27","13.3 %","60.2 %","26.5 %","9.5 %","13.5 %","39.2 %","30.9 %","29.9 %","12.7 %","350","784","1134","sa737559"
"Yan Sanchez","Diamondbacks (R)","19","238",".342","2.05","29.4 %","47.5 %","23.1 %","10.8 %","13.5 %","45.5 %","31.1 %","23.4 %","14.5 %","294","561","855","sa828285"
"Braxton Davidson","Braves (A+)","20","516",".360","1.58","23.0 %","47.2 %","29.8 %","12.2 %","13.5 %","45.2 %","24.8 %","30.0 %","16.0 %","878","1235","2113","sa828679"
"Kevin Keyes","- - -","27","375",".261","1.02","16.7 %","42.1 %","41.2 %","21.3 %","13.5 %","52.3 %","19.1 %","28.6 %","16.1 %","586","890","1476","sa392183"
"Tyler Marincov","- - -","24","590",".316","1.13","22.0 %","41.5 %","36.5 %","28.4 %","13.5 %","46.0 %","22.9 %","31.2 %","11.6 %","822","1385","2207","sa550348"
"Matt Duffy","- - -","27","444",".293","1.21","17.6 %","45.2 %","37.3 %","14.4 %","13.5 %","46.4 %","27.5 %","26.1 %","13.5 %","571","1065","1636","12181"
"Arturo Rodriguez","- - -","24","204",".294","1.12","25.7 %","39.2 %","35.1 %","11.5 %","13.5 %","43.7 %","27.8 %","28.5 %","10.0 %","290","507","797","sa688986"
"Randolph Gassaway","- - -","21","216",".396","1.31","24.5 %","42.8 %","32.7 %","15.4 %","13.5 %","47.8 %","24.2 %","28.0 %","13.3 %","262","541","803","sa738195"
"Kyle Petty","- - -","25","550",".367","1.70","19.9 %","50.4 %","29.6 %","19.2 %","13.5 %","43.9 %","23.3 %","32.8 %","13.3 %","742","1221","1963","sa738266"
"Eric Aguilera","Angels (AA)","25","495",".344","1.29","27.7 %","40.7 %","31.6 %","10.6 %","13.5 %","41.5 %","21.8 %","36.7 %","14.6 %","609","1204","1813","sa738943"
"Carlos Vargas","Mariners (R)","17","256",".253","1.38","28.7 %","41.4 %","29.9 %","30.8 %","13.5 %","58.2 %","20.9 %","20.9 %","21.8 %","147","289","436","sa917349"
"Stetson Allie","Pirates (AA)","25","414",".303","0.83","14.8 %","38.7 %","46.5 %","27.7 %","13.4 %","46.4 %","28.4 %","25.3 %","11.9 %","665","1021","1686","sa548192"
"Kevin Padlo","Rays (A)","19","509",".293","0.82","23.1 %","34.5 %","42.3 %","28.6 %","13.4 %","51.1 %","23.8 %","25.2 %","10.3 %","901","1219","2120","sa828961"
"Anthony Alford","Blue Jays (A+)","21","401",".327","1.46","24.0 %","45.2 %","30.9 %","13.4 %","13.4 %","41.6 %","27.4 %","31.0 %","11.1 %","700","992","1692","14329"
"Todd Glaesmann","- - -","25","383",".311","1.20","23.9 %","41.4 %","34.6 %","18.6 %","13.4 %","50.2 %","22.1 %","27.7 %","12.2 %","458","877","1335","sa501261"
"Kyle Higashioka","- - -","26","416",".285","0.49","23.3 %","25.2 %","51.5 %","19.1 %","13.4 %","51.6 %","26.8 %","21.6 %","10.2 %","561","990","1551","5517"
"Chris Denorfia","- - -","35","143",".292","2.00","18.2 %","54.5 %","27.3 %","6.7 %","13.3 %","47.8 %","25.2 %","27.0 %","8.5 %","175","310","485","4400"
"Darrell Ceciliani","Blue Jays (AAA)","26","334",".290","1.45","26.7 %","43.4 %","29.9 %","21.3 %","13.3 %","42.6 %","25.4 %","32.0 %","7.6 %","448","769","1217","9954"
"Juan Avila","Mexican (AAA)","24","72",".442","1.07","31.1 %","35.6 %","33.3 %","0.0 %","13.3 %","46.8 %","23.4 %","29.8 %","11.3 %","95","161","256","sa503731"
"Chris Shaw","Orioles (A-)","22","79",".186","1.53","13.6 %","52.3 %","34.1 %","20.0 %","13.3 %","60.0 %","22.2 %","17.8 %","20.0 %","80","195","275","sa659286"
"Jhoan Herrera","Pirates (R)","21","234",".320","3.47","13.5 %","67.1 %","19.4 %","6.7 %","13.3 %","39.4 %","21.3 %","39.4 %","26.7 %","99","328","427","sa736902"
"Brandon Dulin","- - -","23","287",".330","1.43","21.5 %","46.2 %","32.3 %","16.7 %","13.3 %","40.5 %","26.3 %","33.2 %","15.0 %","401","742","1143","sa737912"
"Anfernee Grier","- - -","20","94",".311","2.33","19.4 %","56.5 %","24.2 %","26.7 %","13.3 %","49.2 %","23.8 %","27.0 %","14.5 %","87","210","297","sa738988"
"Ryan McCarvel","- - -","21","291",".243","1.01","17.9 %","41.3 %","40.8 %","25.3 %","13.3 %","60.7 %","19.4 %","19.9 %","14.9 %","396","681","1077","sa875799"
"Alexander Villahermosa","Rangers (R)","18","86",".237","1.00","16.7 %","41.7 %","41.7 %","40.0 %","13.3 %","39.0 %","29.3 %","31.7 %","40.0 %","63","132","195","sa917276"
"Pablo Jimenez","Indians (R)","17","198",".316","2.33","26.5 %","51.5 %","22.1 %","10.0 %","13.3 %","51.8 %","20.3 %","28.0 %","32.8 %","63","278","341","sa917342"
"Pedro Diaz","Rays (R)","17","75",".455","1.27","22.7 %","43.2 %","34.1 %","33.3 %","13.3 %","46.7 %","26.7 %","26.7 %","34.3 %","37","103","140","sa917465"
"D.J. Peterson","- - -","24","504",".315","0.95","16.5 %","40.7 %","42.8 %","18.2 %","13.3 %","51.0 %","24.9 %","24.1 %","12.2 %","705","1207","1912","sa549926"
"Chad Huffman","Tigers (AAA)","31","511",".325","0.98","24.4 %","37.5 %","38.1 %","22.7 %","13.3 %","48.6 %","24.7 %","26.7 %","8.9 %","791","1207","1998","5311"
"Dillon Dobson","Giants (A)","22","439",".326","1.27","24.5 %","42.2 %","33.3 %","20.4 %","13.3 %","47.7 %","24.0 %","28.3 %","14.9 %","506","973","1479","sa875376"
"Chris Parmelee","Yankees (AAA)","28","245",".258","0.75","15.7 %","36.0 %","48.3 %","22.9 %","13.3 %","36.8 %","27.0 %","36.2 %","6.4 %","394","565","959","2554"
"Anthony Miller","Indians (A)","21","383",".301","0.78","21.3 %","34.6 %","44.1 %","9.6 %","13.3 %","39.2 %","27.3 %","33.5 %","21.0 %","537","960","1497","sa875767"
"Christian Walker","Orioles (AAA)","25","552",".327","1.06","23.9 %","39.1 %","37.0 %","20.6 %","13.2 %","43.8 %","24.6 %","31.6 %","14.7 %","756","1348","2104","13419"
"Niko Goodrum","- - -","24","233",".352","1.15","23.0 %","41.2 %","35.8 %","7.5 %","13.2 %","45.6 %","26.9 %","27.5 %","10.8 %","373","560","933","12092"
"Ronnie Dawson","Astros (A-)","21","291",".281","1.64","19.5 %","50.0 %","30.5 %","20.8 %","13.2 %","47.2 %","27.0 %","25.8 %","9.0 %","504","682","1186","sa873674"
"Manny Sanchez","Rays (A)","20","368",".297","1.03","22.3 %","39.5 %","38.2 %","28.6 %","13.2 %","51.4 %","21.6 %","26.9 %","14.5 %","480","889","1369","sa736932"
"Peter Alonso","Mets (A-)","21","123",".357","0.87","18.4 %","37.9 %","43.7 %","26.3 %","13.2 %","48.9 %","30.0 %","21.1 %","8.0 %","211","288","499","sa873981"
"Ryan O'Malley","Braves (R)","22","158",".236","0.89","18.2 %","38.6 %","43.2 %","18.4 %","13.2 %","45.7 %","26.6 %","27.7 %","28.8 %","70","243","313","sa918581"
"Brandon Dixon","Reds (AA)","24","461",".342","0.87","18.6 %","37.9 %","43.6 %","21.3 %","13.1 %","43.8 %","30.6 %","25.7 %","18.5 %","618","1141","1759","15214"
"Chad Wallach","Reds (AA)","24","243",".272","0.93","23.4 %","37.0 %","39.6 %","36.1 %","13.1 %","50.0 %","22.8 %","27.2 %","9.3 %","387","564","951","17161"
"Brandon Hicks","Dodgers (AAA)","30","308",".344","1.08","19.6 %","41.8 %","38.6 %","27.9 %","13.1 %","53.3 %","19.4 %","27.3 %","16.4 %","467","786","1253","4003"
"Brandon Montgomery","- - -","20","258",".385","1.44","17.7 %","48.6 %","33.7 %","19.7 %","13.1 %","45.6 %","27.8 %","26.7 %","15.5 %","240","464","704","sa918622"
"Rob Brantly","Mariners (AAA)","26","315",".253","0.91","17.7 %","39.1 %","43.1 %","20.6 %","13.1 %","46.8 %","22.6 %","30.6 %","9.9 %","324","727","1051","10655"
"Matt Rose","- - -","21","417",".273","0.67","17.2 %","33.2 %","49.6 %","23.1 %","13.1 %","55.0 %","22.1 %","22.9 %","12.4 %","573","971","1544","sa658586"
"Drew Robinson","Rangers (AAA)","24","539",".332","0.66","19.1 %","32.2 %","48.7 %","15.0 %","13.1 %","48.5 %","25.2 %","26.4 %","10.7 %","860","1317","2177","11761"
"Yermin Mercedes","- - -","23","500",".383","0.74","25.9 %","31.5 %","42.6 %","19.6 %","13.1 %","46.8 %","30.0 %","23.2 %","10.4 %","738","1231","1969","sa597096"
"Alex Castellanos","Rockies (AAA)","29","185",".426","0.72","25.5 %","31.1 %","43.4 %","19.6 %","13.0 %","47.7 %","27.1 %","25.2 %","17.0 %","239","451","690","7223"
"Brian Burgamy","Mexican (AAA)","35","464",".370","1.45","18.5 %","48.2 %","33.3 %","23.9 %","13.0 %","46.0 %","25.3 %","28.8 %","10.2 %","817","1026","1843","sa201557"
"Enmanuel Garcia","Phillies (A-)","21","173",".315","1.13","21.6 %","41.6 %","36.8 %","19.6 %","13.0 %","59.2 %","14.6 %","26.2 %","14.7 %","196","418","614","sa737006"
"Narciso Crook","Reds (A)","20","90",".304","0.87","23.2 %","35.7 %","41.1 %","21.7 %","13.0 %","54.2 %","20.3 %","25.4 %","15.6 %","134","224","358","sa738300"
"Manny Cruz","Reds (R)","20","144",".348","2.26","15.7 %","58.4 %","25.8 %","4.3 %","13.0 %","49.5 %","25.3 %","25.3 %","28.9 %","70","200","270","sa738998"
"Ronaldo Hernandez","Rays (R)","18","229",".340","1.76","28.7 %","45.5 %","25.8 %","23.9 %","13.0 %","55.3 %","21.8 %","22.9 %","10.4 %","94","224","318","sa881850"
"Daniel Montano","Rockies (R)","17","280",".271","0.90","24.3 %","35.8 %","39.9 %","18.8 %","13.0 %","48.9 %","24.4 %","26.7 %","34.4 %","135","376","511","sa917068"
"Jiandido Tromp","- - -","22","507",".285","0.88","18.1 %","38.2 %","43.6 %","24.0 %","13.0 %","53.4 %","27.0 %","19.6 %","15.6 %","597","1195","1792","sa659194"
"Josh Bell","Pirates (AAA)","23","484",".328","1.44","22.6 %","45.7 %","31.7 %","12.0 %","13.0 %","45.9 %","22.1 %","32.1 %","10.4 %","713","1065","1778","13145"
"Dexter Kjerstad","Marlins (A+)","24","514",".282","1.13","22.1 %","41.3 %","36.6 %","30.2 %","12.9 %","47.9 %","24.4 %","27.7 %","11.7 %","644","1264","1908","sa550381"
"Cyle Hankerd","Mexican (AAA)","31","441",".359","0.75","25.9 %","31.7 %","42.3 %","18.5 %","12.9 %","46.5 %","29.6 %","23.9 %","9.4 %","614","967","1581","sa326676"
"Henrry Rosario","- - -","23","238",".344","1.34","13.2 %","49.7 %","37.1 %","11.3 %","12.9 %","48.0 %","24.3 %","27.8 %","23.2 %","122","291","413","sa657435"
"Lane Thomas","- - -","20","355",".341","1.21","25.1 %","41.0 %","33.9 %","38.7 %","12.9 %","53.7 %","22.4 %","24.0 %","12.5 %","523","798","1321","sa828962"
"Jake Henson","- - -","22","173",".322","1.90","22.4 %","50.9 %","26.7 %","12.9 %","12.9 %","37.8 %","18.5 %","43.7 %","11.8 %","231","396","627","sa875305"
"Martin De Los Santos","Athletics (R)","19","167",".207","1.32","16.3 %","47.7 %","36.0 %","29.0 %","12.9 %","63.4 %","20.4 %","16.1 %","30.2 %","114","214","328","sa879561"
"Ramon Osuna","Braves (R)","21","184",".380","1.84","17.8 %","53.3 %","29.0 %","6.5 %","12.9 %","29.5 %","25.0 %","45.5 %","36.0 %","89","281","370","sa918294"
"Dawel Lugo","- - -","21","510",".325","1.49","20.1 %","47.8 %","32.0 %","26.5 %","12.9 %","46.5 %","26.3 %","27.2 %","11.3 %","362","1027","1389","sa659207"
"Brett Nicholas","Rangers (AAA)","27","447",".338","1.32","23.3 %","43.6 %","33.1 %","12.9 %","12.9 %","41.7 %","25.8 %","32.5 %","12.6 %","553","1097","1650","11192"
"Kelly Dugan","Cubs (AA)","25","322",".296","0.75","16.9 %","35.7 %","47.4 %","17.8 %","12.9 %","40.3 %","27.8 %","31.9 %","11.9 %","440","723","1163","sa500838"
"Josh Rodriguez","- - -","31","342",".327","1.23","23.9 %","42.0 %","34.1 %","11.4 %","12.9 %","41.0 %","28.6 %","30.5 %","7.9 %","626","838","1464","5716"
"Ryan LaMarre","Red Sox (AAA)","27","358",".371","1.47","19.2 %","48.1 %","32.6 %","19.2 %","12.8 %","42.6 %","26.5 %","31.0 %","9.8 %","561","915","1476","10700"
"Juan Silverio","- - -","25","169",".330","1.15","24.3 %","40.5 %","35.1 %","10.3 %","12.8 %","47.4 %","23.3 %","29.3 %","11.6 %","220","417","637","sa455632"
"Grant Heyman","- - -","22","417",".318","1.90","22.3 %","50.9 %","26.8 %","20.5 %","12.8 %","40.9 %","24.0 %","35.1 %","18.1 %","367","928","1295","sa658171"
"Jerry Downs","Red Sox (A-)","22","180",".293","1.64","18.3 %","50.8 %","31.0 %","10.3 %","12.8 %","46.9 %","28.1 %","25.0 %","11.7 %","244","397","641","sa875630"
"Tito Polo","- - -","21","507",".332","1.34","14.6 %","48.8 %","36.5 %","27.2 %","12.8 %","49.4 %","25.0 %","25.6 %","12.1 %","590","1145","1735","sa657705"
"Franchy Cordero","- - -","21","602",".384","2.64","20.6 %","57.6 %","21.8 %","18.6 %","12.8 %","39.6 %","25.4 %","35.1 %","17.9 %","743","1403","2146","14567"
"Tucker Tubbs","Red Sox (A-)","23","168",".259","0.85","20.2 %","36.7 %","43.1 %","17.0 %","12.8 %","49.6 %","27.0 %","23.5 %","9.1 %","239","386","625","sa827145"
"Eddie Rosario","Twins (AAA)","24","169",".338","1.02","19.0 %","40.9 %","40.1 %","10.9 %","12.7 %","40.2 %","32.9 %","27.0 %","11.6 %","180","405","585","12155"
"Tim Federowicz","Cubs (AAA)","28","253",".343","1.16","22.3 %","41.7 %","36.0 %","25.4 %","12.7 %","52.0 %","22.6 %","25.4 %","10.1 %","340","617","957","8609"
"Michael Strentz","- - -","24","323",".319","1.48","16.6 %","49.7 %","33.7 %","17.5 %","12.7 %","49.0 %","28.1 %","22.9 %","19.2 %","352","716","1068","sa830497"
"Javy Guerra","Padres (A+)","20","431",".287","1.89","16.7 %","54.5 %","28.9 %","28.2 %","12.7 %","47.3 %","24.6 %","28.1 %","16.1 %","567","1040","1607","17292"
"Ike Davis","- - -","29","270",".308","0.83","21.7 %","35.5 %","42.8 %","16.9 %","12.7 %","39.9 %","32.7 %","27.4 %","11.4 %","435","642","1077","8433"
"David Denson","- - -","21","454",".285","1.76","18.0 %","52.3 %","29.7 %","17.7 %","12.7 %","43.0 %","23.3 %","33.7 %","13.3 %","752","1043","1795","sa738130"
"Skyler Ewing","Giants (A)","23","302",".285","0.92","20.8 %","38.0 %","41.1 %","20.3 %","12.7 %","44.9 %","25.5 %","29.6 %","10.0 %","456","729","1185","sa827317"
"Ronald Guzman","- - -","21","511",".322","1.13","24.6 %","39.9 %","35.5 %","20.5 %","12.6 %","39.0 %","26.5 %","34.5 %","12.8 %","649","1212","1861","14388"
"Jose Iglesias","Tigers (AAA)","26","16",".333","0.63","18.8 %","31.3 %","50.0 %","25.0 %","12.5 %","43.8 %","18.8 %","37.5 %","5.8 %","8","44","52","10231"
"Matt Olson","Athletics (AAA)","22","540",".289","0.90","22.5 %","36.6 %","40.8 %","27.9 %","12.5 %","47.8 %","23.3 %","29.0 %","10.8 %","954","1328","2282","14344"
"Mark Zagunis","- - -","23","422",".338","1.68","23.0 %","48.2 %","28.8 %","10.0 %","12.5 %","42.8 %","22.6 %","34.6 %","6.8 %","700","986","1686","16565"
"Peter Bourjos","Phillies (AAA)","29","19",".333","0.50","7.7 %","30.8 %","61.5 %","12.5 %","12.5 %","46.2 %","23.1 %","30.8 %","9.7 %","18","44","62","2578"
"Nevin Ashley","- - -","31","212",".283","1.78","14.6 %","54.6 %","30.8 %","20.0 %","12.5 %","43.2 %","24.2 %","32.6 %","8.7 %","336","518","854","3274"
"Geovany Soto","Angels (AAA)","33","38",".214","2.13","13.8 %","58.6 %","27.6 %","0.0 %","12.5 %","51.7 %","27.6 %","20.7 %","10.6 %","49","93","142","3707"
"Scott Van Slyke","- - -","29","34",".250","1.13","29.2 %","37.5 %","33.3 %","0.0 %","12.5 %","56.0 %","16.0 %","28.0 %","12.1 %","51","81","132","4365"
"Carlos Gomez","- - -","30","35",".381","0.88","31.8 %","31.8 %","36.4 %","37.5 %","12.5 %","50.0 %","18.2 %","31.8 %","18.8 %","30","82","112","4881"
"Jimmy Paredes","- - -","27","77",".413","1.56","12.8 %","53.2 %","34.0 %","18.8 %","12.5 %","56.3 %","16.7 %","27.1 %","19.7 %","104","196","300","5481"
"Trevor Plouffe","- - -","30","28",".316","0.88","25.0 %","35.0 %","40.0 %","25.0 %","12.5 %","45.0 %","15.0 %","40.0 %","7.4 %","45","76","121","7462"
"Edgar Quintero","Mexican (AAA)","38","355",".310","1.21","19.2 %","44.3 %","36.5 %","16.3 %","12.5 %","42.9 %","21.9 %","35.3 %","15.8 %","493","841","1334","sa203952"
"Maxx Tissenbaum","Marlins (A)","24","35",".222","2.25","7.1 %","64.3 %","28.6 %","12.5 %","12.5 %","42.9 %","25.0 %","32.1 %","6.9 %","51","94","145","sa503525"
"Juan Carlos Gamboa","Mexican (AAA)","25","337",".373","1.49","25.7 %","44.4 %","29.9 %","34.7 %","12.5 %","45.9 %","24.0 %","30.1 %","8.3 %","483","754","1237","sa542553"
"Parker Berberet","- - -","26","40",".143","1.38","13.6 %","50.0 %","36.4 %","12.5 %","12.5 %","58.3 %","25.0 %","16.7 %","19.1 %","49","98","147","sa546748"
"Adderling Ruiz","- - -","25","37",".188","1.00","5.9 %","47.1 %","47.1 %","75.0 %","12.5 %","47.1 %","29.4 %","23.5 %","17.1 %","56","102","158","sa551002"
"Luis Fonseca","Mexican (AAA)","31","383",".348","1.44","20.1 %","47.2 %","32.7 %","25.0 %","12.5 %","41.8 %","26.4 %","31.8 %","13.9 %","469","885","1354","sa592342"
"James Ramsey","- - -","26","394",".367","1.58","20.5 %","48.7 %","30.8 %","18.1 %","12.5 %","38.3 %","28.3 %","33.3 %","12.7 %","566","952","1518","sa599239"
"Derrick Loveless","- - -","23","401",".317","1.30","19.7 %","45.4 %","34.9 %","16.3 %","12.5 %","39.4 %","28.4 %","32.2 %","12.1 %","634","912","1546","sa599355"
"Luis Payano","- - -","20","142",".245","0.73","12.6 %","36.8 %","50.5 %","37.5 %","12.5 %","50.0 %","23.5 %","26.5 %","30.7 %","45","203","248","sa737026"
"Junior Pedie","Angels (R)","19","56",".208","1.13","29.2 %","37.5 %","33.3 %","12.5 %","12.5 %","68.0 %","16.0 %","16.0 %","38.8 %","41","80","121","sa828119"
"Matt Morgan","Blue Jays (R)","20","135",".266","1.46","10.6 %","53.0 %","36.4 %","8.3 %","12.5 %","51.5 %","19.1 %","29.4 %","38.3 %","92","211","303","sa828869"
"Yeison Perez","Twins (R)","20","114",".284","1.46","30.6 %","41.2 %","28.2 %","33.3 %","12.5 %","53.9 %","20.2 %","25.8 %","21.4 %","34","125","159","sa832883"
