"Name","Team","Age","PA","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Jean Acevedo","Mariners (R)","17","256",".280","1.05","7.9 %","47.1 %","45.0 %","17.6 %","1.2 %","60.0 %","20.5 %","19.5 %","17.5 %","99","295","394","sa504778"
"Luis Pimentel","Cardinals (R)","19","249",".266","0.81","13.5 %","38.8 %","47.8 %","28.2 %","1.2 %","46.8 %","28.0 %","25.3 %","16.1 %","114","271","385","sa506569"
"Robbie Hudson","White Sox (AA)","24","348",".299","1.49","17.1 %","49.6 %","33.3 %","40.7 %","1.2 %","50.4 %","23.7 %","25.9 %","27.4 %","80","445","525","sa295626"
"James Cooper","- - -","24","473",".315","2.28","19.3 %","56.1 %","24.6 %","9.2 %","1.1 %","40.1 %","26.2 %","33.7 %","16.7 %","190","521","711","sa291730"
"Joel Caminero","Rays (R)","18","234",".280","0.70","10.3 %","37.0 %","52.7 %","31.0 %","1.1 %","39.6 %","34.3 %","26.0 %","28.9 %","78","310","388","sa506134"
"Ruben Tejada","Mets (A+)","18","555",".265","1.08","11.9 %","45.8 %","42.4 %","24.0 %","1.1 %","41.3 %","25.4 %","33.3 %","18.1 %","201","685","886","5519"
"Omir Santos","Orioles (AAA)","27","332",".325","1.13","21.4 %","41.6 %","37.0 %","20.5 %","1.1 %","51.0 %","16.3 %","32.7 %","9.2 %","376","758","1134","3583"
"Gerlis Rodriguez","Pirates (R)","20","270",".325","1.02","9.2 %","45.9 %","44.9 %","26.1 %","1.1 %","46.7 %","25.2 %","28.1 %","14.8 %","128","298","426","sa503031"
"Christian Zazueta","Mexican (AAA)","23","385",".296","1.73","17.0 %","52.6 %","30.4 %","30.7 %","1.1 %","49.5 %","22.6 %","27.9 %","10.3 %","398","869","1267","sa508617"
"Mario Yepez","Mariners (R)","20","275",".377","1.16","9.4 %","48.6 %","42.0 %","21.3 %","1.1 %","46.9 %","29.3 %","23.9 %","16.1 %","94","304","398","sa502546"
"Joey Callender","- - -","24","354",".251","1.54","19.6 %","48.8 %","31.6 %","16.7 %","1.1 %","36.8 %","18.6 %","44.6 %","18.4 %","66","435","501","sa328082"
"Luis Sanchez","Blue Jays (A+)","21","377",".309","1.40","15.0 %","49.6 %","35.4 %","12.2 %","1.1 %","38.7 %","23.8 %","37.6 %","25.2 %","162","476","638","sa331867"
"Mario Ivan Santana","Mexican (AAA)","32","422",".322","1.91","19.9 %","52.6 %","27.5 %","28.6 %","1.1 %","45.1 %","23.7 %","31.3 %","3.5 %","560","945","1505","sa187685"
"Mitch Hilligoss","Yankees (A+)","23","498",".274","2.57","16.5 %","60.2 %","23.4 %","15.4 %","1.1 %","36.1 %","23.8 %","40.1 %","20.2 %","140","598","738","sa326805"
"Hernan Perez","Tigers (R)","17","291",".254","1.18","9.4 %","49.1 %","41.5 %","20.4 %","1.1 %","44.1 %","25.9 %","30.1 %","19.8 %","83","347","430","5751"
"Domingo Castro","Mexican (AAA)","28","362",".294","1.55","18.8 %","49.3 %","31.9 %","24.2 %","1.1 %","40.3 %","24.8 %","34.9 %","5.9 %","393","795","1188","sa185832"
"Manuel Ferrer","Diamondbacks (A+)","23","373",".279","1.17","12.2 %","47.3 %","40.5 %","18.8 %","1.0 %","31.5 %","23.2 %","45.2 %","25.2 %","166","493","659","sa323904"
"Emilio Bonifacio","- - -","23","438",".373","1.68","17.8 %","51.5 %","30.7 %","22.0 %","1.0 %","30.3 %","26.1 %","43.6 %","8.0 %","570","1045","1615","4054"
"Luis Borges","Mexican (AAA)","27","429",".347","1.79","18.9 %","52.0 %","29.1 %","21.0 %","1.0 %","34.2 %","25.3 %","40.6 %","2.7 %","580","1028","1608","sa199621"
"Kevin Reynolds","- - -","25","319",".333","1.15","12.6 %","46.7 %","40.7 %","20.0 %","1.0 %","45.5 %","20.0 %","34.5 %","22.0 %","90","383","473","sa324602"
"Tomas Perez","Astros (AAA)","34","339",".311","1.16","18.0 %","44.0 %","38.0 %","24.8 %","1.0 %","40.6 %","23.6 %","35.8 %","6.2 %","465","853","1318","965"
"Cole Miles","Braves (A)","21","492",".285","1.97","14.9 %","56.5 %","28.7 %","23.1 %","1.0 %","41.7 %","26.5 %","31.8 %","21.4 %","162","615","777","sa326096"
"Orlando Rosales","- - -","24","371",".247","1.33","15.4 %","48.3 %","36.4 %","30.8 %","1.0 %","42.5 %","28.1 %","29.5 %","13.0 %","233","572","805","sa327130"
"Jovanny Rosario","Dodgers (A)","23","524",".332","2.12","13.1 %","59.0 %","27.9 %","13.5 %","1.0 %","35.1 %","28.8 %","36.1 %","26.7 %","134","684","818","sa328617"
"Christian Lara","- - -","23","410",".349","1.09","13.8 %","44.9 %","41.3 %","12.4 %","1.0 %","40.6 %","23.7 %","35.7 %","27.9 %","166","573","739","sa254636"
"Grimaldo Martinez","Mexican (AAA)","39","360",".332","1.04","20.7 %","40.4 %","38.9 %","40.5 %","0.9 %","60.1 %","18.6 %","21.3 %","4.0 %","486","752","1238","sa3001370"
"Bridger Hunt","Dodgers (A+)","22","403",".340","1.22","14.4 %","47.1 %","38.5 %","15.2 %","0.9 %","44.2 %","21.1 %","34.7 %","17.0 %","182","471","653","sa327064"
"Jose Garcia","- - -","20","460",".263","1.42","15.8 %","49.4 %","34.8 %","30.4 %","0.9 %","56.5 %","18.3 %","25.2 %","18.8 %","185","575","760","sa392832"
"Anthony Jackson","Rockies (A+)","24","481",".366","1.45","18.8 %","48.1 %","33.1 %","17.7 %","0.9 %","42.0 %","25.4 %","32.6 %","28.7 %","143","609","752","sa327792"
"Josh Horton","Athletics (A+)","22","535",".333","1.85","14.2 %","55.7 %","30.1 %","15.5 %","0.9 %","32.8 %","19.3 %","47.8 %","21.7 %","223","661","884","sa390360"
"Eider Torres","Orioles (AAA)","25","525",".347","1.68","21.6 %","49.1 %","29.3 %","21.2 %","0.8 %","48.7 %","24.1 %","27.2 %","5.1 %","650","1201","1851","2905"
"Jose Coronado","Mets (AA)","22","582",".304","1.95","15.7 %","55.7 %","28.6 %","8.3 %","0.8 %","41.3 %","22.2 %","36.5 %","18.1 %","251","687","938","sa295207"
"Wayne Lydon","Blue Jays (AAA)","27","573",".305","1.74","14.2 %","54.5 %","31.3 %","30.8 %","0.8 %","43.1 %","26.1 %","30.8 %","7.5 %","813","1275","2088","sa198276"
"Justin Henry","Tigers (A)","23","532",".315","1.75","13.9 %","54.8 %","31.3 %","21.8 %","0.8 %","31.8 %","26.2 %","42.0 %","9.7 %","206","578","784","sa390269"
"Chris McConnell","Royals (A+)","22","529",".293","1.37","13.9 %","49.7 %","36.4 %","27.3 %","0.7 %","47.0 %","20.6 %","32.4 %","17.2 %","233","635","868","sa254471"
"David Eckstein","Blue Jays (A+)","33","17",".154","1.50","16.7 %","50.0 %","33.3 %","25.0 %","0.0 %","53.9 %","15.4 %","30.8 %","7.7 %","10","16","26","10"
"Christian Bethancourt","Braves (R)","16","131",".330","0.63","12.4 %","33.7 %","53.9 %","25.0 %","0.0 %","40.4 %","40.4 %","19.2 %","28.3 %","50","169","219","10028"
"Steve Green","Phillies (AAA)","30","2",".000","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","1","7","8","1005012"
"Kip Wells","- - -","31","10",".333","0.00","66.7 %","0.0 %","33.3 %","0.0 %","0.0 %","25.0 %","25.0 %","50.0 %","17.4 %","17","29","46","1012"
"Jack Wilson","- - -","30","37",".357","0.83","18.5 %","37.0 %","44.4 %","41.7 %","0.0 %","39.3 %","21.4 %","39.3 %","12.1 %","30","53","83","1017"
"Adam Eaton","Phillies (AA)","30","2",".000","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0","2","2","1029"
"Adrian Nieto","Nationals (R)","18","26",".313","0.71","25.0 %","31.3 %","43.8 %","14.3 %","0.0 %","56.3 %","12.5 %","31.3 %","40.0 %","11","39","50","10294"
"Mark Kotsay","Braves (AA)","32","19",".429","3.50","35.7 %","50.0 %","14.3 %","0.0 %","0.0 %","71.4 %","7.1 %","21.4 %","41.9 %","4","27","31","1042"
"Brian Lawrence","Braves (AAA)","32","6",".000","1.00","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","33.3 %","33.3 %","33.3 %","5.6 %","6","12","18","1045"
"Dennis Tankersley","Nationals (AAA)","29","17",".222","1.33","12.5 %","50.0 %","37.5 %","66.7 %","0.0 %","60.0 %","40.0 %","0.0 %","15.3 %","17","42","59","1054"
"Ryan Tucker","Marlins (AA)","21","26",".200","2.33","0.0 %","70.0 %","30.0 %","33.3 %","0.0 %","18.2 %","18.2 %","63.6 %","52.7 %","1","54","55","1062"
"Carlos Perez","Blue Jays (R)","17","257",".351","0.89","10.4 %","42.2 %","47.4 %","20.5 %","0.0 %","43.9 %","34.8 %","21.3 %","14.3 %","225","252","477","10642"
"Bret Boone","Nationals (AAA)","39","55",".316","1.14","21.1 %","42.1 %","36.8 %","14.3 %","0.0 %","34.2 %","23.7 %","42.1 %","9.5 %","78","133","211","1067"
"Damian Moss","Braves (AAA)","31","13",".250","0.50","25.0 %","25.0 %","50.0 %","50.0 %","0.0 %","0.0 %","28.6 %","71.4 %","26.2 %","8","34","42","107"
"Joe Nelson","Marlins (AAA)","33","1",".000","0.00","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0","2","2","108"
"Julio Mateo","Giants (AAA)","30","11",".000","5.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","33.3 %","33.3 %","33.3 %","14.3 %","10","32","42","1087"
"Joel Pineiro","Cardinals (AAA)","29","3",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","40.0 %","1","9","10","1094"
"Scott Podsednik","Rockies (AAA)","32","19",".438","1.60","18.8 %","50.0 %","31.3 %","20.0 %","0.0 %","25.0 %","18.8 %","56.3 %","1.2 %","37","50","87","1095"
"Marco Estrada","- - -","24","32",".286","1.20","15.4 %","46.2 %","38.5 %","60.0 %","0.0 %","23.5 %","35.3 %","41.2 %","11.2 %","30","68","98","1118"
"Jason Schmidt","Dodgers (AAA)","35","2",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","5","2","7","1131"
"Jerome Williams","Dodgers (AAA)","26","7",".000","1.00","0.0 %","50.0 %","50.0 %","66.7 %","0.0 %","16.7 %","16.7 %","66.7 %","5.3 %","14","24","38","1137"
"Jim Edmonds","Padres (A+)","38","6",".400","0.50","40.0 %","20.0 %","40.0 %","50.0 %","0.0 %","20.0 %","20.0 %","60.0 %","0.0 %","0","8","8","1153"
"Steve Kline","Phillies (AAA)","35","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0","2","2","1164"
"Tanyon Sturtze","- - -","37","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0","1","1","1230"
"Victor Zambrano","Rockies (AAA)","32","10",".167","1.50","16.7 %","50.0 %","33.3 %","50.0 %","0.0 %","16.7 %","66.7 %","16.7 %","16.1 %","8","23","31","1237"
"Hector Carrasco","Cubs (AAA)","38","7",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","33.3 %","33.3 %","33.3 %","27.8 %","4","14","18","1240"
"Doug Davis","Diamondbacks (AAA)","32","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","4","0","4","1244"
"Adam Ottavino","Cardinals (AA)","22","11",".333","1.00","33.3 %","33.3 %","33.3 %","100.0 %","0.0 %","40.0 %","0.0 %","60.0 %","21.1 %","10","28","38","1247"
"Steve Woodard","Marlins (AAA)","33","8",".143","2.00","14.3 %","57.1 %","28.6 %","0.0 %","0.0 %","28.6 %","14.3 %","57.1 %","3.1 %","10","22","32","1285"
"Chris Carpenter","Cardinals (AAA)","33","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0","1","1","1292"
"Ken Huckaby","Royals (AAA)","37","37",".276","1.56","17.9 %","50.0 %","32.1 %","22.2 %","0.0 %","36.7 %","26.7 %","36.7 %","10.5 %","27","87","114","1306"
"Shannon Stewart","- - -","34","34",".273","1.33","4.5 %","54.5 %","40.9 %","11.1 %","0.0 %","45.5 %","27.3 %","27.3 %","19.4 %","33","39","72","1322"
"Vernon Wells","- - -","29","15",".364","3.00","27.3 %","54.5 %","18.2 %","50.0 %","0.0 %","54.6 %","27.3 %","18.2 %","23.8 %","14","28","42","1326"
"Jayson Werth","Phillies (A+)","29","8",".333","1.00","33.3 %","33.3 %","33.3 %","0.0 %","0.0 %","33.3 %","66.7 %","0.0 %","29.4 %","5","12","17","1327"
"Ildemaro Vargas","Cardinals (R)","16","30",".261","2.33","9.1 %","63.6 %","27.3 %","66.7 %","0.0 %","13.0 %","43.5 %","43.5 %","6.4 %","14","33","47","13324"
"Alex Cora","Red Sox (AAA)","32","11",".333","3.00","11.1 %","66.7 %","22.2 %","50.0 %","0.0 %","44.4 %","0.0 %","55.6 %","3.2 %","9","22","31","1386"
"Greg Norton","Mariners (AAA)","35","25",".450","1.17","35.0 %","35.0 %","30.0 %","16.7 %","0.0 %","40.0 %","25.0 %","35.0 %","4.9 %","45","58","103","1388"
"Brady Clark","Mets (AAA)","35","26",".318","0.64","18.2 %","31.8 %","50.0 %","27.3 %","0.0 %","36.4 %","31.8 %","31.8 %","3.0 %","43","56","99","1398"
"Mark Sweeney","Dodgers (AAA)","38","17",".286","2.67","21.4 %","57.1 %","21.4 %","0.0 %","0.0 %","64.3 %","14.3 %","21.4 %","1.5 %","28","40","68","1408"
"Chris Michalak","Marlins (AAA)","37","4",".000","3.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","33.3 %","33.3 %","33.3 %","0.0 %","7","16","23","1415"
"Ramon Santiago","Tigers (AAA)","28","33",".286","2.00","14.3 %","57.1 %","28.6 %","50.0 %","0.0 %","38.1 %","28.6 %","33.3 %","10.8 %","41","70","111","1417"
"Jesse Garcia","Cubs (AAA)","34","12",".375","3.00","0.0 %","75.0 %","25.0 %","0.0 %","0.0 %","62.5 %","25.0 %","12.5 %","8.7 %","12","34","46","1418"
"Hank Blalock","- - -","27","29",".556","1.60","27.8 %","44.4 %","27.8 %","0.0 %","0.0 %","36.8 %","42.1 %","21.1 %","7.7 %","43","61","104","1419"
"Gary Knotts","Phillies (AAA)","31","2",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","2","8","10","1428"
"Nick Punto","Twins (A+)","30","13",".273","0.80","18.2 %","36.4 %","45.5 %","20.0 %","0.0 %","45.5 %","18.2 %","36.4 %","0.0 %","4","14","18","1429"
"Adam Everett","- - -","31","42",".364","0.43","9.1 %","27.3 %","63.6 %","28.6 %","0.0 %","42.4 %","36.4 %","21.2 %","12.1 %","25","74","99","1430"
"Ben Howard","- - -","29","5",".500","1.00","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","8.0 %","10","15","25","1452"
"Jason Johnson","Dodgers (AAA)","34","37",".364","0.55","19.0 %","28.6 %","52.4 %","36.4 %","0.0 %","50.0 %","36.4 %","13.6 %","28.5 %","27","96","123","147"
"Josh Towers","Rockies (AAA)","31","25",".308","11.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","38.5 %","30.8 %","30.8 %","14.0 %","16","70","86","1489"
"Ty Wigginton","Astros (AAA)","30","13",".167","0.50","0.0 %","33.3 %","66.7 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","10.2 %","22","27","49","1491"
"Eric Cyr","- - -","29","11",".400","4.00","20.0 %","80.0 %","0.0 %","0.0 %","0.0 %","16.7 %","33.3 %","50.0 %","7.3 %","12","29","41","1494"
"Runelvys Hernandez","Astros (AAA)","30","35",".174","8.00","18.2 %","72.7 %","9.1 %","0.0 %","0.0 %","54.2 %","20.8 %","25.0 %","13.6 %","42","90","132","1528"
"Michael Cuddyer","Twins (AAA)","29","13",".429","4.00","16.7 %","66.7 %","16.7 %","0.0 %","0.0 %","57.1 %","0.0 %","42.9 %","8.3 %","28","32","60","1534"
"Wil Nieves","Nationals (AAA)","30","29",".316","4.00","16.7 %","66.7 %","16.7 %","0.0 %","0.0 %","52.6 %","10.5 %","36.8 %","7.3 %","35","75","110","1556"
"Micah Bowie","- - -","33","2",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","1","4","5","1561"
"Jason Kershner","Phillies (AA)","31","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0","1","1","1566"
"Travis Hafner","Indians (AAA)","31","25",".389","0.57","35.3 %","23.5 %","41.2 %","28.6 %","0.0 %","61.1 %","27.8 %","11.1 %","11.3 %","38","59","97","1573"
"Chone Figgins","Angels (AAA)","30","12",".286","4.00","28.6 %","57.1 %","14.3 %","0.0 %","0.0 %","71.4 %","14.3 %","14.3 %","9.3 %","25","29","54","1580"
"Luke Allen","Mexican (AAA)","29","14",".143","5.00","14.3 %","71.4 %","14.3 %","0.0 %","0.0 %","57.1 %","0.0 %","42.9 %","16.9 %","28","37","65","1586"
"Jason Davis","Pirates (AAA)","28","20",".200","1.25","0.0 %","55.6 %","44.4 %","50.0 %","0.0 %","15.4 %","61.5 %","23.1 %","10.7 %","8","48","56","1598"
"Omar Infante","Braves (AAA)","26","12",".400","1.25","10.0 %","50.0 %","40.0 %","50.0 %","0.0 %","40.0 %","20.0 %","40.0 %","3.9 %","21","30","51","1609"
"Wilkin Ruan","Dodgers (AAA)","29","226",".373","2.19","19.8 %","55.1 %","25.1 %","38.3 %","0.0 %","39.3 %","23.5 %","37.2 %","7.2 %","223","461","684","1622"
"Jim Rushford","Mexican (AAA)","34","25",".278","1.83","5.6 %","61.1 %","33.3 %","16.7 %","0.0 %","33.3 %","22.2 %","44.4 %","8.0 %","28","47","75","1623"
"Andy Van Hekken","Astros (AA)","28","5",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","15.0 %","5","15","20","1630"
"Eric DuBose","- - -","32","5",".000","0.00","0.0 %","0.0 %","100.0 %","100.0 %","0.0 %","100.0 %","0.0 %","0.0 %","35.7 %","2","12","14","1633"
"Matt Riley","Dodgers (AAA)","28","4",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","6","14","20","164"
"Oscar Villarreal","Rockies (AAA)","26","2",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","20.0 %","1","4","5","1654"
"Stephen Randolph","- - -","34","2",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","12.5 %","3","5","8","1655"
"Jason Anderson","- - -","29","2",".500","1.00","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","0.0 %","0","3","3","1661"
"Wil Ledezma","Padres (AAA)","27","2",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","42.9 %","1","6","7","1669"
"Shane Victorino","- - -","27","18",".400","2.25","13.3 %","60.0 %","26.7 %","50.0 %","0.0 %","53.3 %","26.7 %","20.0 %","6.5 %","19","27","46","1677"
"Jesse Foppert","Giants (AAA)","27","6",".200","0.33","20.0 %","20.0 %","60.0 %","66.7 %","0.0 %","33.3 %","0.0 %","66.7 %","6.7 %","2","13","15","1688"
"Derrick Turnbow","Brewers (AAA)","30","2",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","50.0 %","0","6","6","1694"
"Claudio Vargas","Mets (AAA)","30","14",".222","1.33","22.2 %","44.4 %","33.3 %","33.3 %","0.0 %","36.4 %","36.4 %","27.3 %","7.1 %","9","33","42","1695"
"Gerald Laird","Rangers (AAA)","28","17",".000","0.29","18.2 %","18.2 %","63.6 %","14.3 %","0.0 %","27.3 %","54.6 %","18.2 %","4.6 %","27","39","66","1698"
"Erasmo Ramirez","Brewers (AAA)","32","3",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","7.1 %","6","8","14","1699"
"Les Walrond","- - -","31","8",".167","1.50","16.7 %","50.0 %","33.3 %","50.0 %","0.0 %","50.0 %","16.7 %","33.3 %","20.0 %","3","17","20","1735"
"Matt Miller","Pirates (AAA)","36","2",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","25.0 %","2","6","8","1754"
"Nate Bump","Giants (AA)","31","3",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","40.0 %","0","5","5","1755"
"Jason Stanford","- - -","31","9",".500","5.00","16.7 %","83.3 %","0.0 %","0.0 %","0.0 %","16.7 %","16.7 %","66.7 %","6.3 %","17","31","48","1763"
"Kevin Correia","Giants (AAA)","27","4",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","25.0 %","1","11","12","1767"
"Ryan Wagner","Nationals (AAA)","25","2",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","20.0 %","0","5","5","1770"
"Greg Jones","Dodgers (AAA)","31","3",".000","1.00","0.0 %","50.0 %","50.0 %","100.0 %","0.0 %","50.0 %","50.0 %","0.0 %","33.3 %","0","6","6","1782"
"Josh Hall","- - -","27","13",".000","1.50","0.0 %","60.0 %","40.0 %","100.0 %","0.0 %","50.0 %","33.3 %","16.7 %","26.3 %","8","30","38","1784"
"Neal Cotts","Cubs (AAA)","28","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","25.0 %","1","3","4","1797"
"Jon Adkins","Reds (AAA)","30","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","2","3","5","1799"
"Joe Valentine","- - -","28","2",".000","0.00","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0","4","4","1810"
"Doug Waechter","Marlins (AAA)","27","2",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","50.0 %","0","6","6","1814"
"Pete Laforest","Phillies (AAA)","30","17",".143","1.50","16.7 %","50.0 %","33.3 %","0.0 %","0.0 %","71.4 %","14.3 %","14.3 %","16.7 %","39","45","84","1821"
"Clint Barmes","Rockies (AAA)","29","20",".294","1.75","31.3 %","43.8 %","25.0 %","25.0 %","0.0 %","64.7 %","11.8 %","23.5 %","10.1 %","23","46","69","1830"
"Vinnie Chulk","Giants (AAA)","29","2",".000","0.00","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","14.3 %","1","6","7","1838"
"Brian Falkenborg","Dodgers (AAA)","30","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","1","2","3","1859"
"Casey Daigle","Twins (AAA)","27","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","40.0 %","2","3","5","1880"
"Brad Hawpe","Rockies (AAA)","29","12",".143","1.33","0.0 %","57.1 %","42.9 %","0.0 %","0.0 %","57.1 %","0.0 %","42.9 %","15.1 %","19","34","53","1885"
"Sean Burnett","Pirates (AAA)","25","2",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","12.5 %","2","6","8","1886"
"Chad Tracy","Diamondbacks (AAA)","28","50",".333","0.84","22.2 %","35.6 %","42.2 %","31.6 %","0.0 %","37.8 %","31.1 %","31.1 %","4.8 %","74","115","189","1888"
"Scott Proctor","Dodgers (AAA)","31","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","0","3","3","1911"
"Justin Germano","Padres (AAA)","25","24",".091","0.50","10.0 %","30.0 %","60.0 %","66.7 %","0.0 %","42.9 %","28.6 %","28.6 %","12.4 %","30","59","89","1938"
"Justin Berg","- - -","24","30",".200","4.50","15.4 %","69.2 %","15.4 %","50.0 %","0.0 %","50.0 %","12.5 %","37.5 %","17.7 %","16","80","96","1973"
"Dave Borkowski","Astros (AAA)","31","2",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","5","4","9","2002"
"Clayton Kershaw","Dodgers (AA)","20","15",".333","3.00","27.3 %","54.5 %","18.2 %","50.0 %","0.0 %","8.3 %","25.0 %","66.7 %","14.3 %","0","21","21","2036"
"Tom Shearn","Reds (AAA)","30","10",".333","0.67","16.7 %","33.3 %","50.0 %","66.7 %","0.0 %","57.1 %","28.6 %","14.3 %","5.7 %","13","22","35","2040"
"Joselo Diaz","Mets (AAA)","28","6",".000","0.00","50.0 %","0.0 %","50.0 %","100.0 %","0.0 %","50.0 %","0.0 %","50.0 %","11.1 %","7","20","27","2057"
