"Name","Team","Age","PA","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Jack Mayfield","- - -","22","209",".274","1.18","17.6 %","44.6 %","37.8 %","26.8 %","7.1 %","50.3 %","24.2 %","25.5 %","27.2 %","66","269","335","sa739543"
"Cristian Gomez","Dodgers (R)","17","167",".215","0.73","6.7 %","39.4 %","53.8 %","23.2 %","7.1 %","42.3 %","21.6 %","36.0 %","31.8 %","43","259","302","sa739578"
"Michael Mercurio","Royals (R)","22","68",".159","1.79","7.1 %","59.5 %","33.3 %","21.4 %","7.1 %","41.3 %","26.1 %","32.6 %","26.9 %","28","91","119","sa739829"
"Rougned Odor","- - -","19","569",".350","1.17","18.0 %","44.3 %","37.7 %","20.0 %","7.1 %","49.8 %","23.4 %","26.9 %","17.1 %","364","914","1278","12282"
"Eury Perez","Nationals (AAA)","23","433",".343","1.82","15.7 %","54.4 %","29.9 %","29.3 %","7.1 %","41.9 %","26.0 %","32.1 %","8.4 %","424","1025","1449","10299"
"Brandon Guyer","Rays (AAA)","27","405",".346","1.40","16.8 %","48.6 %","34.6 %","21.2 %","7.1 %","45.7 %","25.3 %","29.0 %","10.7 %","510","943","1453","2636"
"Daniel Pertusati","- - -","23","335",".214","1.10","16.8 %","43.6 %","39.6 %","23.2 %","7.1 %","43.8 %","21.9 %","34.4 %","8.5 %","388","724","1112","sa455260"
"Ricardo Nanita","- - -","32","296",".282","1.12","20.7 %","41.9 %","37.4 %","17.6 %","7.1 %","42.3 %","25.6 %","32.1 %","7.9 %","388","685","1073","sa225794"
"Nathan Melendres","Mariners (A+)","23","280",".280","1.04","20.6 %","40.4 %","39.0 %","21.2 %","7.1 %","40.1 %","29.1 %","30.8 %","20.1 %","107","401","508","sa546710"
"Anthony Santander","Indians (A)","18","238",".281","1.01","18.3 %","41.1 %","40.6 %","21.1 %","7.0 %","43.2 %","23.3 %","33.5 %","27.1 %","74","325","399","14551"
"Joel Galarraga","Mexican (AAA)","31","292",".362","1.48","15.4 %","50.5 %","34.1 %","22.5 %","7.0 %","42.2 %","22.9 %","34.9 %","7.5 %","423","634","1057","sa489713"
"Justin Trapp","Royals (A+)","22","566",".318","1.27","11.7 %","49.5 %","38.8 %","25.4 %","7.0 %","54.3 %","25.5 %","20.2 %","22.1 %","344","835","1179","sa503022"
"Nathan Mikolas","Yankees (R)","19","231",".313","0.72","14.7 %","35.7 %","49.7 %","18.3 %","7.0 %","51.0 %","28.2 %","20.8 %","30.5 %","127","306","433","sa657972"
"Joey Curletta","Dodgers (R)","19","261",".380","1.07","20.1 %","41.3 %","38.6 %","14.1 %","7.0 %","44.7 %","23.7 %","31.6 %","22.1 %","129","320","449","sa658025"
"Lance Roenicke","- - -","25","275",".293","1.15","16.4 %","44.8 %","38.8 %","21.1 %","7.0 %","48.9 %","22.3 %","28.7 %","36.4 %","72","423","495","sa658627"
"Nick Longmire","- - -","24","463",".296","1.13","12.3 %","46.5 %","41.3 %","17.2 %","7.0 %","41.1 %","24.4 %","34.5 %","29.1 %","144","731","875","sa546653"
"Stefan Sabol","Mets (A)","21","417",".273","0.75","18.1 %","35.0 %","46.9 %","25.4 %","7.0 %","52.2 %","21.5 %","26.3 %","28.7 %","258","640","898","sa549280"
"Sthervin Matos","Brewers (R)","19","139",".269","0.49","11.5 %","29.2 %","59.4 %","26.3 %","7.0 %","43.3 %","26.8 %","29.9 %","31.3 %","51","182","233","sa600897"
"Santos Infante","- - -","18","222",".280","0.77","6.5 %","40.7 %","52.8 %","31.6 %","7.0 %","61.6 %","18.8 %","19.6 %","56.4 %","60","408","468","sa736844"
"Jeimer Candelario","Cubs (A)","19","572",".290","1.24","13.8 %","47.7 %","38.6 %","21.7 %","7.0 %","52.4 %","21.5 %","26.1 %","18.7 %","412","800","1212","13621"
"Efren Navarro","Angels (AAA)","27","586",".390","2.00","26.7 %","48.9 %","24.4 %","16.0 %","7.0 %","33.1 %","20.6 %","46.3 %","6.9 %","952","1371","2323","9854"
"Breland Almadova","Diamondbacks (A)","22","493",".305","1.68","12.7 %","54.7 %","32.6 %","15.0 %","7.0 %","44.8 %","24.7 %","30.6 %","30.3 %","251","696","947","sa659072"
"Eddy Rodriguez","- - -","27","299",".306","0.87","17.4 %","38.5 %","44.1 %","34.9 %","7.0 %","50.8 %","25.1 %","24.1 %","18.8 %","362","752","1114","6870"
"Aaron Baker","- - -","25","299",".276","1.03","11.6 %","44.9 %","43.4 %","19.8 %","7.0 %","46.0 %","28.2 %","25.7 %","14.5 %","413","693","1106","sa501612"
"Oliver Dominguez","Blue Jays (A+)","24","146",".268","0.98","15.0 %","42.0 %","43.0 %","20.9 %","7.0 %","47.0 %","25.0 %","28.0 %","25.8 %","69","214","283","sa503884"
"Carlos Sanchez","- - -","22","267",".289","0.94","17.3 %","40.1 %","42.6 %","29.1 %","7.0 %","51.7 %","23.2 %","25.1 %","30.3 %","77","362","439","sa506264"
"Patrick Leonard","Rays (A)","20","493",".286","1.13","13.8 %","45.8 %","40.4 %","26.4 %","7.0 %","49.4 %","22.5 %","28.1 %","28.5 %","236","717","953","sa597839"
"Ryan Dalton","- - -","21","170",".252","1.23","18.6 %","44.9 %","36.4 %","20.9 %","7.0 %","52.9 %","25.2 %","22.0 %","23.5 %","83","211","294","sa621629"
"Ashley Graeter","Rockies (A-)","23","187",".254","1.56","14.7 %","51.9 %","33.3 %","18.6 %","7.0 %","39.1 %","23.3 %","37.6 %","22.7 %","81","240","321","sa660832"
"Mike Ford","Yankees (A-)","20","136",".267","0.72","17.8 %","34.4 %","47.8 %","16.3 %","7.0 %","49.5 %","20.4 %","30.1 %","12.9 %","84","165","249","sa708447"
"Rony Rodriguez","Cubs (A-)","23","164",".333","1.23","15.0 %","46.9 %","38.1 %","25.6 %","7.0 %","57.0 %","22.8 %","20.2 %","21.8 %","56","219","275","sa739266"
"Tony Thomas","- - -","26","528",".287","0.84","15.2 %","38.8 %","46.1 %","22.8 %","7.0 %","48.6 %","25.7 %","25.7 %","12.7 %","744","1273","2017","sa389692"
"Christian Marrero","Braves (AA)","26","487",".262","1.19","22.9 %","41.9 %","35.2 %","14.8 %","7.0 %","48.9 %","25.2 %","25.8 %","7.6 %","844","1018","1862","sa326115"
"Gustavo Pierre","- - -","21","439",".341","1.17","15.9 %","45.3 %","38.9 %","21.7 %","7.0 %","48.9 %","26.6 %","24.6 %","40.6 %","63","708","771","sa503319"
"Paul Leon","Mexican (AAA)","24","429",".348","1.28","16.3 %","47.0 %","36.7 %","25.2 %","7.0 %","40.3 %","27.9 %","31.8 %","8.6 %","525","928","1453","sa546826"
"Chase Anselment","- - -","22","245",".297","0.75","20.8 %","34.0 %","45.3 %","18.1 %","6.9 %","45.4 %","17.2 %","37.4 %","32.2 %","109","379","488","sa621129"
"Connor Harrell","Tigers (A)","22","272",".313","0.94","15.7 %","41.0 %","43.4 %","25.0 %","6.9 %","45.4 %","20.9 %","33.7 %","23.7 %","236","533","769","sa658840"
"Omar Mendoza","Mexican (AAA)","30","403",".314","1.43","14.0 %","50.5 %","35.4 %","17.8 %","6.9 %","43.2 %","23.3 %","33.5 %","7.0 %","605","886","1491","sa185636"
"Alfredo Gonzalez","Astros (R)","20","120",".295","1.07","21.1 %","40.8 %","38.2 %","34.5 %","6.9 %","41.3 %","23.8 %","35.0 %","28.3 %","62","157","219","14267"
"Rory Rhodes","Twins (R)","21","219",".347","0.81","16.0 %","37.6 %","46.4 %","27.6 %","6.9 %","54.7 %","19.5 %","25.8 %","38.3 %","109","338","447","sa503321"
"Christian Zazueta","- - -","28","416",".322","1.35","12.8 %","50.2 %","37.1 %","24.1 %","6.9 %","46.9 %","25.5 %","27.6 %","13.1 %","369","913","1282","sa508617"
"Bob Stumpo","Phillies (A+)","25","122",".241","1.31","18.3 %","46.3 %","35.4 %","20.7 %","6.9 %","44.2 %","19.8 %","36.1 %","20.9 %","74","160","234","sa549938"
"Conrad Gregor","Astros (A-)","21","317",".327","2.02","22.2 %","52.0 %","25.8 %","12.1 %","6.9 %","48.9 %","23.6 %","27.5 %","17.1 %","173","370","543","sa550116"
"Ben Verlander","Tigers (A-)","21","280",".267","1.66","18.9 %","50.5 %","30.5 %","37.9 %","6.9 %","59.0 %","25.5 %","15.5 %","28.4 %","83","385","468","sa550288"
"Luis Acosta","Cubs (R)","18","145",".224","0.90","3.5 %","45.6 %","50.9 %","44.8 %","6.9 %","44.3 %","19.7 %","36.1 %","48.6 %","92","254","346","sa657426"
"Roger Ramos","White Sox (R)","18","147",".380","1.07","14.3 %","44.3 %","41.4 %","17.2 %","6.9 %","57.9 %","22.4 %","19.7 %","38.9 %","89","214","303","sa657610"
"Steve Bean","Cardinals (R)","19","134",".342","1.24","12.2 %","48.6 %","39.2 %","20.7 %","6.9 %","44.2 %","23.4 %","32.5 %","31.8 %","54","213","267","sa657874"
"Chase Patterson","Angels (R)","19","111",".255","0.62","7.8 %","35.3 %","56.9 %","20.7 %","6.9 %","64.3 %","21.4 %","14.3 %","37.5 %","63","177","240","sa658101"
"Andres De Aza","- - -","18","154",".319","1.59","16.7 %","51.1 %","32.2 %","20.7 %","6.9 %","46.2 %","15.1 %","38.7 %","35.2 %","67","234","301","sa659467"
"Sean Hurley","Blue Jays (R)","21","165",".295","1.79","14.7 %","54.7 %","30.5 %","20.7 %","6.9 %","48.0 %","17.4 %","34.7 %","26.8 %","105","227","332","sa738326"
"Luis Domoromo","- - -","21","448",".260","0.92","18.2 %","39.1 %","42.7 %","24.4 %","6.9 %","36.4 %","21.4 %","42.2 %","21.7 %","243","774","1017","sa507248"
"Ryan Brett","- - -","21","343",".331","1.18","15.6 %","45.6 %","38.8 %","23.5 %","6.9 %","47.3 %","24.2 %","28.6 %","8.8 %","251","532","783","12138"
"Jose Guadalupe Chavez","Mexican (AAA)","28","403",".323","1.23","20.1 %","44.0 %","35.9 %","23.5 %","6.9 %","51.5 %","27.7 %","20.8 %","8.8 %","570","940","1510","sa288775"
"Parker Berberet","Brewers (A)","23","380",".289","1.18","20.1 %","43.2 %","36.7 %","23.5 %","6.9 %","59.0 %","17.5 %","23.5 %","13.2 %","342","653","995","sa546748"
"Joe Sever","- - -","22","509",".332","1.88","20.1 %","52.2 %","27.7 %","20.6 %","6.9 %","41.0 %","25.3 %","33.8 %","21.7 %","258","749","1007","sa579296"
"Chris Serritella","Phillies (A+)","23","522",".302","0.77","14.1 %","37.4 %","48.5 %","25.7 %","6.9 %","44.5 %","22.8 %","32.7 %","33.7 %","182","767","949","sa599332"
"Christian Quintero","Mexican (AAA)","37","249",".328","1.01","22.2 %","39.2 %","38.6 %","35.6 %","6.8 %","56.6 %","21.2 %","22.2 %","5.3 %","363","555","918","sa208112"
"Steven Lerud","Phillies (AAA)","28","219",".283","1.32","19.0 %","46.0 %","34.9 %","15.9 %","6.8 %","43.1 %","24.6 %","32.3 %","13.0 %","360","496","856","113"
"Tyler Austin","- - -","21","373",".329","1.36","15.8 %","48.6 %","35.6 %","15.9 %","6.8 %","47.4 %","24.9 %","27.7 %","11.3 %","541","843","1384","11850"
"Edwin Maysonet","Cubs (AAA)","31","242",".269","0.64","18.2 %","31.8 %","50.0 %","25.0 %","6.8 %","44.5 %","24.7 %","30.8 %","11.1 %","284","592","876","5735"
"Elevys Gonzalez","- - -","23","171",".213","0.89","10.8 %","41.9 %","47.3 %","20.5 %","6.8 %","46.5 %","29.3 %","24.2 %","18.4 %","170","302","472","sa495744"
"Ricardo Vazquez","- - -","28","146",".312","1.02","13.6 %","43.7 %","42.7 %","22.7 %","6.8 %","41.6 %","24.8 %","33.6 %","9.1 %","160","337","497","sa509432"
"Gianfranco Wawoe","Mariners (R)","18","284",".346","0.93","19.8 %","38.7 %","41.5 %","38.6 %","6.8 %","25.2 %","19.8 %","55.0 %","18.1 %","150","309","459","sa596239"
"Gabriel Cenas","Blue Jays (R)","19","164",".306","0.95","18.9 %","39.6 %","41.5 %","29.5 %","6.8 %","48.7 %","22.5 %","28.8 %","22.5 %","83","210","293","sa596839"
"Jeff Kemp","Orioles (A-)","23","175",".337","0.93","16.7 %","40.2 %","43.1 %","15.9 %","6.8 %","48.6 %","27.1 %","24.3 %","36.9 %","70","261","331","sa658834"
"Gary Brown","Giants (AAA)","24","608",".282","0.82","16.9 %","37.5 %","45.6 %","38.2 %","6.8 %","45.3 %","23.0 %","31.7 %","10.9 %","759","1440","2199","11464"
"Roberto Lopez","Angels (AAA)","27","476",".325","0.90","21.6 %","37.1 %","41.3 %","17.7 %","6.8 %","47.1 %","27.1 %","25.8 %","8.5 %","703","1085","1788","sa454598"
"Eudy Pina","Mets (A)","22","523",".298","0.84","15.9 %","38.3 %","45.8 %","25.9 %","6.8 %","50.0 %","23.0 %","27.0 %","27.2 %","316","771","1087","sa506909"
"Felix Perez","Reds (AAA)","28","505",".303","0.95","21.9 %","38.0 %","40.2 %","22.4 %","6.8 %","45.1 %","23.3 %","31.6 %","9.3 %","660","1238","1898","sa547904"
"Francisco Peguero","- - -","25","314",".373","2.25","19.3 %","55.9 %","24.8 %","15.3 %","6.8 %","38.6 %","27.2 %","34.2 %","12.2 %","328","690","1018","5496"
"Angel Franco","- - -","23","339",".339","1.88","17.4 %","53.9 %","28.7 %","24.3 %","6.8 %","44.4 %","27.6 %","28.0 %","6.4 %","432","763","1195","sa455631"
"Kentrail Davis","- - -","25","582",".343","1.92","18.1 %","53.9 %","28.0 %","9.6 %","6.7 %","44.7 %","27.9 %","27.4 %","12.2 %","869","1300","2169","sa390671"
"Max Ramirez","Royals (AAA)","28","467",".324","1.05","9.8 %","46.2 %","43.9 %","7.5 %","6.7 %","41.6 %","28.6 %","29.8 %","12.5 %","741","1149","1890","5039"
"Aaron Cunningham","Rangers (AAA)","27","486",".284","0.91","15.4 %","40.4 %","44.2 %","24.8 %","6.7 %","45.0 %","25.2 %","29.8 %","7.5 %","800","1148","1948","4087"
"Henry Ramos","Red Sox (A+)","21","540",".291","0.85","9.8 %","41.4 %","48.8 %","15.1 %","6.7 %","43.8 %","29.0 %","27.2 %","25.0 %","316","763","1079","sa548440"
"Taylor Davis","- - -","23","111",".235","1.57","6.1 %","57.3 %","36.6 %","20.0 %","6.7 %","34.9 %","28.9 %","36.1 %","19.5 %","72","159","231","12782"
"Darnell Sweeney","Dodgers (A+)","22","613",".355","1.04","15.8 %","43.0 %","41.3 %","13.3 %","6.7 %","40.3 %","25.2 %","34.5 %","23.7 %","318","981","1299","13284"
"Dwight Smith Jr.","Blue Jays (A)","20","479",".337","1.82","11.4 %","57.2 %","31.4 %","21.9 %","6.7 %","40.9 %","23.7 %","35.4 %","23.7 %","280","633","913","13473"
"Stuart Turner","- - -","21","146",".301","0.98","14.4 %","42.3 %","43.3 %","20.0 %","6.7 %","44.9 %","24.3 %","30.8 %","21.1 %","73","178","251","15207"
"Tyler White","- - -","22","278",".335","0.73","26.1 %","31.3 %","42.7 %","23.3 %","6.7 %","49.5 %","18.8 %","31.7 %","13.7 %","149","298","447","15564"
"Brian Dinkelman","Twins (AAA)","29","279",".231","0.92","13.9 %","41.3 %","44.8 %","32.2 %","6.7 %","47.4 %","21.5 %","31.1 %","8.6 %","396","638","1034","3814"
"Kyle Blanks","Padres (AAA)","26","46",".296","0.60","11.1 %","33.3 %","55.6 %","20.0 %","6.7 %","46.4 %","32.1 %","21.4 %","13.9 %","70","125","195","49"
"Alberto Rosario","- - -","26","143",".253","1.63","20.2 %","49.5 %","30.3 %","26.7 %","6.7 %","47.1 %","18.6 %","34.3 %","11.3 %","143","333","476","7125"
"David Lough","Royals (AAA)","27","172",".374","1.36","16.5 %","48.0 %","35.4 %","31.1 %","6.7 %","41.6 %","18.3 %","40.2 %","7.9 %","218","405","623","7215"
"Adam Rosales","- - -","30","54",".310","1.13","22.0 %","41.5 %","36.6 %","40.0 %","6.7 %","46.5 %","14.0 %","39.5 %","6.7 %","67","112","179","9682"
"Cale Iorg","Orioles (AA)","27","62",".212","0.93","14.7 %","41.2 %","44.1 %","13.3 %","6.7 %","42.9 %","31.4 %","25.7 %","20.4 %","69","142","211","sa389445"
"Myles Schroder","Giants (A+)","25","326",".374","0.96","17.8 %","40.2 %","42.1 %","28.9 %","6.7 %","40.6 %","27.7 %","31.7 %","17.8 %","275","620","895","sa392193"
"Dallas Tarleton","- - -","25","90",".304","1.80","8.7 %","58.7 %","32.6 %","20.0 %","6.7 %","51.0 %","29.4 %","19.6 %","9.5 %","141","226","367","sa502006"
"Diomedes Lopez","- - -","24","64",".259","0.60","14.3 %","32.1 %","53.6 %","26.7 %","6.7 %","50.0 %","30.0 %","20.0 %","28.9 %","52","107","159","sa502962"
"Julio Concepcion","- - -","23","131",".280","1.80","14.3 %","55.1 %","30.6 %","13.3 %","6.7 %","40.2 %","26.5 %","33.3 %","21.9 %","55","201","256","sa503234"
"Chris Wallace","- - -","25","187",".397","1.04","22.0 %","39.8 %","38.1 %","15.6 %","6.7 %","42.0 %","22.7 %","35.3 %","12.7 %","285","486","771","sa526346"
"Raysheron Michel","- - -","20","77",".326","1.47","15.9 %","50.0 %","34.1 %","13.3 %","6.7 %","37.0 %","23.9 %","39.1 %","40.0 %","18","127","145","sa546488"
"Keith Castillo","Rays (AA)","25","132",".259","3.47","16.3 %","65.0 %","18.8 %","13.3 %","6.7 %","46.3 %","20.7 %","32.9 %","13.6 %","211","290","501","sa546820"
"Chad Lewis","Athletics (A)","21","67",".273","1.53","13.6 %","52.3 %","34.1 %","20.0 %","6.7 %","35.6 %","35.6 %","28.9 %","42.2 %","10","106","116","sa548287"
"Aaron Westlake","- - -","24","414",".361","0.91","17.6 %","39.2 %","43.2 %","17.5 %","6.7 %","48.4 %","23.5 %","28.1 %","31.4 %","169","604","773","sa549527"
"Shane Rowland","Indians (R)","21","102",".281","2.00","19.6 %","53.6 %","26.8 %","13.3 %","6.7 %","41.4 %","19.0 %","39.7 %","17.3 %","93","121","214","sa550024"
"Matt Vinson","- - -","22","71",".270","0.93","17.1 %","40.0 %","42.9 %","20.0 %","6.7 %","47.4 %","21.1 %","31.6 %","22.4 %","34","109","143","sa577016"
"Eduardo de Oleo","Yankees (R)","20","152",".327","0.87","20.0 %","37.1 %","42.9 %","26.7 %","6.7 %","54.0 %","19.5 %","26.6 %","18.3 %","55","191","246","sa597686"
"Desmond Henry","Royals (R)","19","185",".322","2.50","8.7 %","65.2 %","26.1 %","3.3 %","6.7 %","28.9 %","24.0 %","47.1 %","26.4 %","84","268","352","sa597963"
"Nico Taylor","- - -","23","133",".306","1.33","13.6 %","49.4 %","37.0 %","30.0 %","6.7 %","54.0 %","10.3 %","35.6 %","20.5 %","85","164","249","sa598665"
"Danilo Sojo","Mariners (R)","18","74",".114","0.73","10.3 %","37.9 %","51.7 %","13.3 %","6.7 %","52.8 %","16.7 %","30.6 %","61.6 %","21","138","159","sa655902"
"Bladimil Franco","Cardinals (R)","19","155",".377","1.33","11.8 %","50.4 %","37.8 %","13.3 %","6.7 %","34.7 %","31.5 %","33.9 %","19.2 %","59","176","235","sa657265"
"Ricardo Valencia","Rangers (R)","20","91",".276","0.80","8.5 %","40.7 %","50.8 %","13.3 %","6.7 %","61.7 %","15.0 %","23.3 %","31.0 %","45","123","168","sa658082"
"Tyler Horan","- - -","22","255",".339","1.45","17.4 %","48.9 %","33.7 %","15.0 %","6.7 %","44.8 %","31.5 %","23.8 %","23.1 %","120","322","442","sa709555"
"Leo German","Mexican (AAA)","20","63",".325","1.13","17.9 %","43.6 %","38.5 %","13.3 %","6.7 %","41.5 %","24.4 %","34.2 %","15.9 %","61","146","207","sa728813"
"Andres Sthormes","Tigers (R)","16","62",".293","1.20","17.5 %","45.0 %","37.5 %","26.7 %","6.7 %","47.6 %","21.4 %","31.0 %","35.5 %","21","86","107","sa736554"
"Luis Chaves","Orioles (R)","18","161",".263","0.60","6.5 %","35.1 %","58.4 %","33.3 %","6.7 %","66.3 %","13.8 %","20.0 %","48.8 %","64","274","338","sa737257"
"Trever Adams","Rangers (A+)","24","577",".309","0.95","15.8 %","41.0 %","43.1 %","18.1 %","6.6 %","38.8 %","25.4 %","35.8 %","24.2 %","354","866","1220","sa546549"
"Danny Muno","Mets (AA)","24","561",".296","1.18","15.7 %","45.6 %","38.7 %","15.4 %","6.6 %","41.8 %","20.2 %","38.0 %","6.8 %","1005","1477","2482","12214"
"Ty Wright","- - -","28","432",".291","1.11","15.1 %","44.7 %","40.2 %","16.9 %","6.6 %","45.7 %","21.5 %","32.7 %","7.1 %","608","998","1606","sa388992"
"Anthony Phillips","Mariners (A+)","23","485",".309","0.95","17.7 %","40.1 %","42.2 %","14.0 %","6.6 %","50.3 %","26.2 %","23.5 %","20.0 %","305","688","993","sa392886"
"Daniel Castro","- - -","20","412",".325","1.29","14.0 %","48.4 %","37.6 %","22.3 %","6.6 %","52.5 %","22.0 %","25.5 %","8.5 %","412","913","1325","15450"
"Brian Humphries","Rockies (A+)","23","476",".352","1.45","19.1 %","48.0 %","33.0 %","19.8 %","6.6 %","43.9 %","23.5 %","32.5 %","23.3 %","148","715","863","sa455430"
"Mitch Haniger","- - -","22","543",".303","0.83","19.9 %","36.4 %","43.7 %","19.8 %","6.6 %","53.5 %","22.5 %","24.0 %","16.7 %","383","801","1184","14274"
"Josh Adams","Marlins (A+)","24","271",".261","0.99","19.3 %","40.1 %","40.6 %","25.0 %","6.6 %","39.2 %","20.1 %","40.7 %","24.0 %","109","386","495","sa392238"
"Vince Belnome","Rays (AAA)","25","533",".378","1.05","24.5 %","38.7 %","36.9 %","13.1 %","6.6 %","42.7 %","25.0 %","32.4 %","11.8 %","887","1215","2102","8126"
"Joe Mahoney","- - -","26","234",".285","1.11","17.8 %","43.3 %","38.9 %","21.3 %","6.6 %","37.7 %","30.8 %","31.5 %","20.9 %","226","567","793","8179"
"Shilo McCall","Giants (A-)","19","227",".336","0.77","12.9 %","37.9 %","49.2 %","29.5 %","6.6 %","52.3 %","24.2 %","23.5 %","33.6 %","99","339","438","sa206496"
"C.J. Retherford","Dodgers (AA)","27","165",".239","0.52","20.5 %","27.4 %","52.1 %","24.6 %","6.6 %","46.4 %","27.2 %","26.4 %","13.5 %","207","400","607","sa393409"
"Jason King","- - -","24","538",".247","1.10","15.3 %","44.5 %","40.3 %","17.6 %","6.5 %","42.8 %","23.2 %","34.0 %","14.5 %","487","855","1342","sa597957"
"Oswaldo Morejon","Mexican (AAA)","34","504",".388","1.72","16.1 %","53.0 %","30.9 %","17.4 %","6.5 %","39.7 %","19.6 %","40.8 %","3.3 %","543","1155","1698","sa185739"
"Albino Contreras","Mexican (AAA)","33","356",".339","1.32","16.1 %","47.6 %","36.2 %","32.6 %","6.5 %","48.9 %","23.5 %","27.7 %","8.9 %","463","812","1275","sa199022"
"Audy Ciriaco","- - -","26","289",".250","0.79","21.1 %","34.9 %","44.0 %","32.6 %","6.5 %","45.4 %","28.0 %","26.6 %","9.9 %","387","665","1052","sa294300"
"Kris Watts","- - -","28","175",".261","1.04","18.3 %","41.7 %","40.0 %","26.1 %","6.5 %","42.4 %","29.7 %","28.0 %","7.7 %","305","400","705","sa327874"
"Andy Workman","Angels (A+)","24","490",".301","0.89","15.8 %","39.7 %","44.5 %","26.8 %","6.5 %","43.5 %","31.1 %","25.5 %","18.8 %","358","850","1208","sa546865"
"Drew Heid","- - -","25","411",".385","1.21","21.9 %","42.7 %","35.4 %","12.0 %","6.5 %","39.1 %","22.6 %","38.3 %","8.4 %","686","1058","1744","sa548464"
"Richie Rodriguez","Mets (R)","23","149",".204","1.02","15.5 %","42.7 %","41.8 %","30.4 %","6.5 %","46.6 %","23.7 %","29.7 %","20.9 %","50","184","234","sa658133"
"Ibandel Isabel","Dodgers (R)","18","223",".424","1.35","24.5 %","43.4 %","32.2 %","17.4 %","6.5 %","40.9 %","26.9 %","32.2 %","28.5 %","98","305","403","sa737017"
"Steve Tolleson","White Sox (AAA)","29","473",".349","0.85","24.8 %","34.7 %","40.6 %","21.1 %","6.5 %","49.5 %","25.2 %","25.2 %","9.2 %","755","1130","1885","4450"
"Rene Rivera","Padres (AAA)","29","276",".388","1.21","19.4 %","44.1 %","36.5 %","10.4 %","6.5 %","43.0 %","22.4 %","34.6 %","11.2 %","319","651","970","3648"
