"Name","Team","Age","PA","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Pierce Rankin","- - -","23","98",".340","0.92","14.8 %","40.7 %","44.4 %","25.0 %","8.3 %","42.9 %","25.0 %","32.1 %","33.5 %","52","166","218","sa549523"
"Jr. Mondesi","Brewers (R)","19","298",".319","1.45","16.0 %","49.7 %","34.3 %","25.0 %","8.3 %","47.6 %","20.9 %","31.4 %","35.7 %","85","462","547","sa551329"
"Bobby Crocker","Athletics (A)","22","470",".347","2.36","17.7 %","57.8 %","24.5 %","16.7 %","8.3 %","38.8 %","24.7 %","36.5 %","24.1 %","265","709","974","sa577746"
"Vicmal De La Cruz","Athletics (R)","18","148",".311","1.08","16.7 %","43.3 %","40.0 %","30.6 %","8.3 %","53.2 %","22.3 %","24.5 %","30.1 %","55","227","282","sa597015"
"Jean Carlo Rubalcava","Mexican (AAA)","19","45",".333","1.25","20.6 %","44.1 %","35.3 %","16.7 %","8.3 %","32.4 %","26.5 %","41.2 %","22.4 %","36","89","125","sa597625"
"Nic Cuckovich","Royals (R)","20","288",".373","2.69","20.4 %","58.1 %","21.6 %","11.1 %","8.3 %","37.6 %","22.7 %","39.8 %","28.4 %","148","388","536","sa598309"
"Chris McFarland","Brewers (R)","19","313",".397","1.35","14.6 %","49.0 %","36.4 %","18.1 %","8.3 %","51.7 %","17.1 %","31.2 %","31.0 %","121","456","577","sa599111"
"Marc Wik","Astros (R)","19","144",".375","4.08","14.1 %","69.0 %","16.9 %","8.3 %","8.3 %","19.7 %","22.4 %","57.9 %","28.9 %","97","215","312","sa599184"
"Jalen Simmons","Orioles (R)","19","128",".297","2.83","20.7 %","58.6 %","20.7 %","0.0 %","8.3 %","36.5 %","22.2 %","41.3 %","54.5 %","38","219","257","sa599275"
"Steven Nikorak","- - -","22","173",".209","1.72","10.1 %","56.9 %","33.0 %","25.0 %","8.3 %","48.3 %","19.3 %","32.5 %","37.9 %","26","275","301","sa658904"
"Wander Bautista","Royals (R)","17","45",".258","1.42","9.4 %","53.1 %","37.5 %","16.7 %","8.3 %","42.4 %","33.3 %","24.2 %","24.0 %","19","56","75","sa684259"
"Eric Groff","- - -","24","433",".323","1.05","16.5 %","42.8 %","40.7 %","19.0 %","8.3 %","47.9 %","24.4 %","27.7 %","35.7 %","113","650","763","sa549599"
"Jeff Baisley","- - -","29","359",".283","0.93","18.6 %","39.1 %","42.2 %","13.8 %","8.3 %","43.7 %","27.4 %","28.9 %","9.9 %","490","850","1340","9684"
"Brad Miller","- - -","22","643",".386","1.10","15.3 %","44.3 %","40.4 %","10.4 %","8.2 %","31.2 %","26.9 %","41.9 %","13.8 %","548","1036","1584","12775"
"Bryan Pounds","- - -","26","232",".209","0.55","15.9 %","29.9 %","54.1 %","17.6 %","8.2 %","40.0 %","21.3 %","38.8 %","12.2 %","323","559","882","sa455338"
"Jose Martinez","- - -","26","554",".296","1.28","19.1 %","45.5 %","35.4 %","13.9 %","8.2 %","51.8 %","23.7 %","24.6 %","3.9 %","787","1280","2067","sa291098"
"Brandon Jacobs","Red Sox (A+)","21","487",".324","0.75","9.8 %","38.6 %","51.6 %","11.4 %","8.2 %","49.7 %","22.1 %","28.2 %","29.3 %","256","779","1035","sa501670"
"Joe Benson","- - -","24","312",".262","1.18","17.2 %","44.8 %","38.0 %","15.1 %","8.2 %","43.7 %","28.4 %","27.9 %","12.2 %","436","696","1132","2845"
"Eric Thames","Blue Jays (AAA)","25","231",".383","0.67","23.3 %","30.8 %","45.9 %","13.7 %","8.2 %","37.3 %","32.3 %","30.4 %","8.8 %","341","545","886","3711"
"Jason Rogers","- - -","24","558",".349","1.25","19.9 %","44.4 %","35.6 %","11.9 %","8.2 %","53.1 %","22.4 %","24.5 %","13.9 %","537","835","1372","11773"
"Jamie Hoffmann","Orioles (AAA)","27","427",".286","0.73","18.6 %","34.4 %","47.0 %","25.4 %","8.2 %","45.9 %","26.4 %","27.7 %","9.4 %","693","1000","1693","6461"
"Roberto Lopez","Angels (AA)","26","580",".268","0.91","17.1 %","39.6 %","43.3 %","22.1 %","8.2 %","54.4 %","18.7 %","27.0 %","8.4 %","758","1286","2044","sa454598"
"Sandy Acevedo","Tigers (R)","19","206",".360","0.62","15.4 %","32.5 %","52.1 %","26.2 %","8.2 %","41.0 %","32.0 %","27.1 %","30.5 %","125","268","393","sa547768"
"Chris Berset","- - -","24","214",".233","1.21","11.8 %","48.4 %","39.9 %","19.7 %","8.2 %","57.4 %","20.0 %","22.6 %","17.1 %","166","307","473","sa549458"
"Xavier Batista","Cubs (A-)","20","187",".266","0.94","12.0 %","42.6 %","45.4 %","26.5 %","8.2 %","54.0 %","23.0 %","23.0 %","35.3 %","85","278","363","sa506667"
"Adan Velazquez","- - -","22","225",".305","1.86","9.1 %","59.1 %","31.8 %","18.4 %","8.2 %","47.8 %","19.9 %","32.3 %","7.9 %","343","561","904","sa507254"
"Yordanys Perez","- - -","28","210",".248","1.55","17.8 %","50.0 %","32.2 %","32.7 %","8.2 %","40.6 %","23.1 %","36.3 %","12.2 %","202","470","672","sa599503"
"Stephen Parker","Athletics (AAA)","24","375",".330","1.22","19.4 %","44.3 %","36.3 %","19.8 %","8.1 %","46.7 %","25.8 %","27.5 %","10.0 %","510","860","1370","sa501459"
"Chuckie Jones","- - -","19","375",".280","1.05","14.1 %","43.9 %","42.0 %","25.6 %","8.1 %","50.2 %","21.4 %","28.4 %","32.1 %","206","564","770","sa548399"
"Jorge Bonifacio","Royals (A)","19","448",".333","1.11","19.0 %","42.7 %","38.3 %","19.5 %","8.1 %","38.8 %","32.4 %","28.8 %","27.8 %","167","618","785","12174"
"Frazier Hall","Angels (A)","24","510",".285","0.98","13.6 %","42.8 %","43.6 %","18.8 %","8.1 %","50.1 %","21.1 %","28.8 %","22.6 %","254","716","970","sa547003"
"Gift Ngoepe","Pirates (A+)","22","538",".304","1.54","13.2 %","52.6 %","34.2 %","30.6 %","8.1 %","45.1 %","24.5 %","30.4 %","18.5 %","483","953","1436","10340"
"Ryan Spilborghs","- - -","32","521",".347","1.53","19.3 %","48.9 %","31.9 %","7.2 %","8.1 %","44.1 %","22.3 %","33.6 %","11.9 %","811","1230","2041","4521"
"Matt Downs","Astros (AAA)","28","102",".309","0.59","16.9 %","31.0 %","52.1 %","18.9 %","8.1 %","56.9 %","20.8 %","22.2 %","10.2 %","136","216","352","957"
"Roberto De La Cruz","- - -","20","299",".250","1.36","13.4 %","50.0 %","36.6 %","25.7 %","8.1 %","51.5 %","17.5 %","31.1 %","36.0 %","60","479","539","sa503024"
"Stetson Allie","Pirates (R)","21","173",".299","1.16","18.4 %","43.9 %","37.8 %","21.6 %","8.1 %","41.6 %","29.7 %","28.7 %","31.2 %","97","259","356","sa548192"
"Danny Stienstra","- - -","23","164",".353","1.89","20.7 %","51.9 %","27.4 %","16.2 %","8.1 %","49.3 %","20.7 %","30.0 %","11.6 %","61","180","241","sa598316"
"Matthew Young","Cardinals (A-)","21","201",".351","1.51","13.9 %","51.9 %","34.3 %","29.7 %","8.1 %","46.1 %","25.2 %","28.7 %","35.6 %","101","301","402","sa599177"
"Jesse Wierzbicki","- - -","23","329",".339","1.46","19.8 %","47.6 %","32.6 %","16.2 %","8.1 %","49.4 %","23.8 %","26.8 %","22.0 %","161","416","577","sa599282"
"Eric Garcia","- - -","21","179",".277","1.59","11.9 %","54.1 %","33.9 %","18.9 %","8.1 %","36.2 %","13.8 %","50.0 %","18.9 %","125","224","349","sa621634"
"Daniel Pigott","Reds (R)","22","158",".359","1.76","12.8 %","55.6 %","31.6 %","18.9 %","8.1 %","30.0 %","23.3 %","46.7 %","21.5 %","38","208","246","sa658134"
"Sherman Johnson","Angels (R)","21","240",".329","2.00","19.0 %","54.0 %","27.0 %","10.8 %","8.1 %","50.7 %","24.3 %","25.0 %","18.2 %","222","283","505","sa658344"
"Joe Winker","Dodgers (A)","22","474",".272","0.95","15.3 %","41.2 %","43.5 %","22.8 %","8.1 %","54.5 %","21.1 %","24.5 %","30.3 %","200","676","876","sa599388"
"Kyle Waldrop","Reds (A)","20","469",".328","1.64","22.1 %","48.4 %","29.6 %","31.3 %","8.1 %","49.7 %","23.0 %","27.3 %","22.5 %","214","612","826","11402"
"Daniel Robertson","- - -","18","231",".284","1.05","15.9 %","43.0 %","41.1 %","25.8 %","8.1 %","45.5 %","25.3 %","29.2 %","22.6 %","108","303","411","14145"
"Danny Worth","Tigers (AAA)","26","255",".335","0.95","23.4 %","37.3 %","39.2 %","16.1 %","8.1 %","42.0 %","28.4 %","29.6 %","11.4 %","403","601","1004","198"
"Reymond Nunez","Yankees (A)","21","405",".320","2.48","16.9 %","59.2 %","23.8 %","19.4 %","8.1 %","35.3 %","19.1 %","45.6 %","25.0 %","292","799","1091","sa505516"
"Luis Antonio Rodriguez","Mariners (AAA)","32","422",".306","0.71","19.0 %","33.7 %","47.3 %","19.5 %","8.1 %","52.3 %","23.4 %","24.3 %","4.2 %","640","904","1544","2364"
"Jeudy Valdez","Padres (AA)","23","507",".278","0.88","16.7 %","39.0 %","44.3 %","25.5 %","8.1 %","53.7 %","23.6 %","22.7 %","15.1 %","557","1300","1857","sa392932"
"Christian Villanueva","- - -","21","520",".332","0.70","15.2 %","34.8 %","50.0 %","27.6 %","8.0 %","53.5 %","23.4 %","23.1 %","25.4 %","212","730","942","11738"
"Francisco Pena","- - -","22","300",".260","1.07","12.2 %","45.4 %","42.4 %","28.7 %","8.0 %","53.2 %","19.4 %","27.3 %","15.4 %","245","533","778","8298"
"Helder Velazquez","Rockies (A+)","23","285",".293","0.94","14.2 %","41.6 %","44.2 %","20.7 %","8.0 %","43.1 %","22.3 %","34.7 %","25.3 %","101","412","513","sa326728"
"Fernando De Los Santos","Braves (A)","22","252",".299","0.68","11.5 %","35.8 %","52.7 %","27.6 %","8.0 %","50.0 %","27.3 %","22.7 %","33.8 %","90","392","482","sa503248"
"Niuman Romero","Tigers (AA)","27","593",".325","2.13","23.2 %","52.3 %","24.5 %","14.3 %","8.0 %","43.3 %","22.7 %","34.1 %","5.5 %","890","1403","2293","5063"
"Luke Hughes","- - -","27","273",".341","0.83","17.0 %","37.6 %","45.5 %","18.7 %","8.0 %","50.0 %","23.8 %","26.2 %","11.2 %","399","646","1045","4898"
"Nick Evans","- - -","26","86",".210","1.00","19.4 %","40.3 %","40.3 %","12.0 %","8.0 %","37.5 %","23.4 %","39.1 %","6.9 %","122","197","319","7595"
"Ryan Lavarnway","Red Sox (AAA)","24","367",".340","1.04","20.9 %","40.3 %","38.8 %","11.0 %","8.0 %","41.4 %","24.1 %","34.5 %","9.0 %","536","836","1372","8879"
"Bobby Stone","Diamondbacks (A)","22","96",".196","1.04","8.9 %","46.4 %","44.6 %","20.0 %","8.0 %","39.7 %","32.8 %","27.6 %","45.2 %","28","158","186","sa455040"
"Jake Kuebler","Royals (A+)","22","118",".200","1.68","6.9 %","58.3 %","34.7 %","20.0 %","8.0 %","49.3 %","13.7 %","37.0 %","33.9 %","51","194","245","sa455078"
"Andrew Means","- - -","25","217",".297","1.48","16.2 %","50.0 %","33.8 %","34.0 %","8.0 %","42.5 %","26.1 %","31.4 %","12.2 %","264","466","730","sa455165"
"Nelfi Zapata","Mets (A-)","21","119",".162","1.48","16.2 %","50.0 %","33.8 %","20.0 %","8.0 %","51.3 %","15.8 %","32.9 %","20.9 %","62","158","220","sa502056"
"Bryan Altman","- - -","24","98",".250","1.28","14.9 %","47.8 %","37.3 %","16.0 %","8.0 %","42.9 %","24.3 %","32.9 %","9.8 %","123","224","347","sa549633"
"Wilson Garcia","Phillies (R)","18","216",".360","1.84","22.4 %","50.3 %","27.3 %","14.0 %","8.0 %","35.6 %","29.3 %","35.1 %","14.8 %","51","233","284","sa596287"
"Adam Matthews","Reds (R)","22","136",".391","1.64","24.1 %","47.1 %","28.7 %","20.0 %","8.0 %","42.1 %","25.3 %","32.6 %","22.3 %","70","168","238","sa599243"
"Eric Wood","- - -","19","163",".330","0.86","11.4 %","41.0 %","47.6 %","8.0 %","8.0 %","42.3 %","25.2 %","32.4 %","24.4 %","71","220","291","sa602394"
"Tyrone Taylor","- - -","18","83",".429","0.96","21.0 %","38.7 %","40.3 %","28.0 %","8.0 %","36.9 %","23.1 %","40.0 %","16.1 %","36","101","137","sa657979"
"Shaun Cooper","Diamondbacks (A-)","22","278",".272","0.83","14.4 %","38.8 %","46.9 %","28.0 %","8.0 %","66.5 %","14.6 %","18.9 %","25.0 %","174","375","549","sa658995"
"Chevy Clarke","- - -","20","528",".289","1.33","14.9 %","48.5 %","36.6 %","21.2 %","8.0 %","39.8 %","28.9 %","31.3 %","30.4 %","291","763","1054","sa548179"
"Jake Fox","- - -","29","248",".257","0.66","18.9 %","32.2 %","48.9 %","25.0 %","8.0 %","52.2 %","24.7 %","23.1 %","12.1 %","314","584","898","6267"
"Matt Rizzotti","- - -","26","357",".331","1.26","18.8 %","45.3 %","35.9 %","22.7 %","8.0 %","41.0 %","22.9 %","36.1 %","10.1 %","499","860","1359","sa389429"
"Teoscar Hernandez","- - -","19","230",".331","0.79","17.5 %","36.5 %","46.0 %","27.0 %","7.9 %","59.7 %","18.7 %","21.6 %","31.6 %","103","350","453","13066"
"Anthony Gose","Blue Jays (AAA)","21","482",".365","3.03","17.8 %","61.8 %","20.4 %","22.2 %","7.9 %","41.4 %","20.7 %","38.0 %","8.8 %","774","1112","1886","5097"
"Joe Mahoney","Orioles (AAA)","25","536",".308","1.46","20.9 %","46.9 %","32.1 %","26.2 %","7.9 %","39.8 %","26.5 %","33.8 %","10.7 %","625","1238","1863","8179"
"Javier Robles","Mexican (AAA)","41","250",".244","1.19","18.8 %","44.1 %","37.1 %","33.3 %","7.9 %","47.7 %","20.7 %","31.6 %","8.0 %","373","574","947","sa191431"
"Casey Haerther","Angels (AA)","24","503",".293","1.82","15.3 %","54.7 %","30.1 %","19.8 %","7.9 %","39.8 %","20.8 %","39.3 %","8.0 %","554","1148","1702","sa501491"
"Ryan Cavan","Giants (AA)","25","469",".262","1.21","17.5 %","45.3 %","37.3 %","22.2 %","7.9 %","41.2 %","24.4 %","34.5 %","10.5 %","567","1129","1696","sa501906"
"Travis Harrison","Twins (R)","19","253",".367","1.14","18.7 %","43.4 %","38.0 %","12.7 %","7.9 %","46.8 %","28.3 %","24.9 %","25.9 %","116","328","444","sa597772"
"Mike Spina","- - -","25","389",".238","1.03","13.1 %","44.1 %","42.8 %","21.8 %","7.9 %","55.8 %","22.9 %","21.3 %","11.0 %","531","869","1400","sa501624"
"Zach Walters","- - -","22","484",".323","0.80","18.9 %","36.1 %","45.0 %","12.5 %","7.9 %","45.5 %","28.5 %","25.9 %","17.6 %","392","966","1358","10622"
"Jordan Brown","- - -","28","434",".322","1.33","21.3 %","45.0 %","33.7 %","21.1 %","7.9 %","44.4 %","25.2 %","30.4 %","6.6 %","636","1063","1699","4121"
"Mike Rivera","Red Sox (AAA)","35","154",".311","1.13","23.6 %","40.6 %","35.8 %","18.4 %","7.9 %","40.6 %","29.3 %","30.2 %","12.4 %","207","389","596","493"
"Ramon Orantes","Mexican (AAA)","38","396",".369","2.26","21.3 %","54.6 %","24.1 %","7.9 %","7.9 %","36.9 %","25.6 %","37.5 %","6.5 %","444","810","1254","sa185362"
"Francisco Mendez","Mexican (AAA)","34","197",".299","1.37","23.1 %","44.4 %","32.5 %","28.9 %","7.9 %","45.5 %","24.0 %","30.6 %","9.8 %","349","508","857","sa203683"
"Christian Quintero","Mexican (AAA)","36","288",".294","1.30","20.5 %","45.0 %","34.5 %","34.2 %","7.9 %","56.7 %","19.1 %","24.2 %","5.6 %","429","626","1055","sa208112"
"Fernando Valenzuela","Mexican (AAA)","29","423",".332","1.33","20.8 %","45.2 %","33.9 %","25.4 %","7.9 %","50.0 %","22.7 %","27.3 %","4.8 %","525","944","1469","sa225728"
"Adam Heether","- - -","30","252",".244","0.97","11.2 %","43.8 %","45.0 %","28.9 %","7.9 %","50.6 %","21.8 %","27.6 %","7.7 %","383","592","975","sa226130"
"Ty Wright","- - -","27","269",".338","1.12","18.7 %","42.9 %","38.4 %","21.1 %","7.9 %","44.1 %","27.7 %","28.2 %","11.3 %","334","635","969","sa388992"
"Ben Guez","- - -","25","447",".363","0.78","24.8 %","33.0 %","42.2 %","24.6 %","7.9 %","51.8 %","22.5 %","25.7 %","10.4 %","720","1036","1756","sa454544"
"Danny Vicioso","- - -","23","237",".337","2.61","18.9 %","58.6 %","22.5 %","15.8 %","7.9 %","44.2 %","20.4 %","35.5 %","29.0 %","61","353","414","sa503860"
"Nohisglin Rivero","Rays (R)","22","158",".350","1.42","22.0 %","45.8 %","32.2 %","10.5 %","7.9 %","56.9 %","24.4 %","18.7 %","33.9 %","33","212","245","sa504826"
"Justin Christian","Giants (AAA)","32","338",".367","1.24","23.8 %","42.1 %","34.1 %","34.8 %","7.9 %","60.8 %","22.0 %","17.2 %","6.4 %","442","719","1161","8297"
"Sharnol Adriana","- - -","41","305",".308","0.99","17.7 %","40.9 %","41.4 %","29.2 %","7.9 %","53.6 %","27.0 %","19.4 %","7.3 %","449","677","1126","sa193895"
"Gabriel Lino","- - -","19","375",".288","1.21","17.6 %","45.2 %","37.2 %","21.3 %","7.9 %","56.4 %","21.0 %","22.6 %","28.4 %","166","549","715","sa548048"
"Dillon Hazlett","Mariners (A)","23","375",".327","1.43","13.3 %","51.0 %","35.7 %","24.7 %","7.9 %","43.7 %","21.3 %","35.0 %","23.1 %","162","510","672","sa599180"
"Robinzon Diaz","- - -","28","192",".288","1.55","24.9 %","45.7 %","29.5 %","27.5 %","7.8 %","50.0 %","19.3 %","30.7 %","4.8 %","182","384","566","3248"
"Reid Brignac","Rays (AAA)","26","400",".276","0.98","23.5 %","37.9 %","38.6 %","23.5 %","7.8 %","52.7 %","23.3 %","24.0 %","9.2 %","605","968","1573","8380"
"Matt Wallach","Dodgers (AA)","26","202",".269","1.16","17.3 %","44.4 %","38.3 %","29.4 %","7.8 %","54.7 %","23.0 %","22.3 %","9.2 %","315","455","770","sa389937"
"Cody Hawn","Brewers (A+)","23","508",".246","0.99","16.5 %","41.5 %","42.0 %","14.4 %","7.8 %","51.2 %","22.2 %","26.6 %","26.3 %","220","710","930","sa526271"
"Elvis Sanchez","Mets (R)","18","174",".359","0.71","7.4 %","38.3 %","54.3 %","27.5 %","7.8 %","53.6 %","27.8 %","18.6 %","37.3 %","87","259","346","sa596989"
"Hersin Martinez","Mariners (R)","17","232",".328","1.20","9.7 %","49.2 %","41.1 %","11.8 %","7.8 %","47.7 %","24.2 %","28.1 %","35.2 %","131","343","474","sa657539"
"Eric Campbell","Mets (AA)","25","465",".344","1.17","21.4 %","42.5 %","36.2 %","16.5 %","7.8 %","48.9 %","24.8 %","26.3 %","7.5 %","714","1078","1792","6938"
"Jorge Polanco","Twins (R)","18","204",".340","0.92","18.0 %","39.3 %","42.7 %","10.9 %","7.8 %","50.3 %","30.1 %","19.6 %","16.6 %","97","240","337","13152"
"Andres Blanco","Phillies (AAA)","28","461",".264","1.16","17.8 %","44.2 %","38.0 %","30.5 %","7.8 %","44.2 %","20.8 %","35.1 %","8.1 %","680","1187","1867","1907"
"Ruben Gotay","- - -","29","305",".347","1.27","23.7 %","42.6 %","33.7 %","20.3 %","7.8 %","45.3 %","26.0 %","28.7 %","6.2 %","531","768","1299","3417"
"Robbie Grossman","- - -","22","577",".335","1.16","23.5 %","41.0 %","35.5 %","4.7 %","7.8 %","45.3 %","25.8 %","29.0 %","6.3 %","993","1375","2368","5254"
"Francisco Arcia","Yankees (A)","22","256",".281","1.28","20.2 %","44.8 %","35.0 %","23.4 %","7.8 %","49.7 %","24.9 %","25.4 %","16.9 %","191","419","610","sa455908"
"Taylor Green","Brewers (AAA)","25","313",".321","1.02","18.8 %","41.1 %","40.2 %","33.3 %","7.8 %","51.6 %","19.6 %","28.9 %","9.0 %","469","808","1277","9147"
"Alex Hassan","Red Sox (AAA)","24","380",".305","1.08","22.1 %","40.4 %","37.5 %","20.0 %","7.8 %","46.3 %","23.2 %","30.5 %","5.4 %","668","968","1636","9959"
"Dan Butler","- - -","25","368",".280","0.79","18.8 %","35.9 %","45.3 %","28.4 %","7.8 %","50.2 %","22.8 %","27.0 %","6.5 %","574","873","1447","9968"
"Rougned Odor","Rangers (A)","18","471",".284","1.32","16.5 %","47.5 %","36.0 %","24.0 %","7.8 %","52.5 %","19.7 %","27.7 %","24.2 %","142","585","727","12282"
"David Renfroe","- - -","21","435",".285","1.00","15.1 %","42.4 %","42.4 %","21.7 %","7.8 %","43.0 %","23.1 %","33.9 %","21.8 %","237","602","839","sa501259"
"Carlos Correa","- - -","17","204",".322","1.87","15.8 %","54.9 %","29.3 %","25.6 %","7.7 %","51.1 %","22.0 %","27.0 %","27.4 %","54","274","328","14162"
"Kristopher Negron","Reds (AAA)","26","319",".276","1.23","15.1 %","46.8 %","38.0 %","24.4 %","7.7 %","51.6 %","23.0 %","25.4 %","12.0 %","422","766","1188","5306"
"Marwin Gonzalez","Astros (AAA)","23","43",".387","0.85","22.6 %","35.5 %","41.9 %","23.1 %","7.7 %","56.3 %","15.6 %","28.1 %","7.1 %","57","98","155","5497"
"Paul Janish","Reds (AAA)","29","194",".259","1.10","19.9 %","41.9 %","38.2 %","30.8 %","7.7 %","63.9 %","16.0 %","20.1 %","5.6 %","295","456","751","7412"
"Carlos Alberto Gastelum","Mexican (AAA)","32","497",".406","1.43","23.0 %","45.3 %","31.7 %","21.4 %","7.7 %","55.8 %","22.8 %","21.5 %","6.6 %","695","1139","1834","sa198097"
"Eric Duncan","Royals (AA)","27","200",".331","1.19","18.6 %","44.3 %","37.1 %","5.8 %","7.7 %","41.0 %","30.6 %","28.5 %","11.2 %","275","482","757","sa243993"
"Edgardo Baez","- - -","26","70",".267","1.92","15.6 %","55.6 %","28.9 %","30.8 %","7.7 %","47.8 %","13.0 %","39.1 %","12.6 %","92","163","255","sa244287"
"David Winfree","Diamondbacks (AAA)","26","111",".308","1.65","13.8 %","53.8 %","32.5 %","15.4 %","7.7 %","50.0 %","20.0 %","30.0 %","9.1 %","166","263","429","sa244377"
"Eric Campbell","Mariners (AA)","26","231",".268","1.17","14.0 %","46.3 %","39.6 %","23.1 %","7.7 %","49.1 %","26.3 %","24.6 %","10.9 %","257","431","688","sa253853"
"Tyson Gillies","- - -","23","339",".360","2.56","20.3 %","57.3 %","22.4 %","32.7 %","7.7 %","37.8 %","28.9 %","33.3 %","12.8 %","347","685","1032","sa328244"
"Buck Britton","- - -","26","431",".325","1.20","20.7 %","43.2 %","36.1 %","25.6 %","7.7 %","47.9 %","25.2 %","27.0 %","9.0 %","586","964","1550","sa455619"
"Julio Aparicio","- - -","22","223",".349","1.46","16.9 %","49.4 %","33.8 %","19.2 %","7.7 %","41.5 %","25.2 %","33.3 %","28.4 %","75","312","387","sa455630"
"Andy Vasquez","- - -","24","309",".317","2.02","13.7 %","57.7 %","28.6 %","16.9 %","7.7 %","34.9 %","25.5 %","39.6 %","20.8 %","150","548","698","sa457107"
"Marc Bourgeois","- - -","23","389",".292","0.81","13.6 %","38.6 %","47.8 %","26.2 %","7.7 %","44.9 %","21.4 %","33.7 %","29.7 %","130","529","659","sa503427"
"Blake Brown","Braves (R)","21","210",".311","0.75","14.2 %","36.8 %","49.1 %","21.2 %","7.7 %","42.2 %","28.4 %","29.4 %","40.1 %","113","329","442","sa503700"
"Leon Landry","- - -","22","487",".372","0.93","15.1 %","41.0 %","43.9 %","24.9 %","7.7 %","44.2 %","29.8 %","26.0 %","18.1 %","172","684","856","sa526198"
"James Baldwin","Dodgers (A)","20","496",".332","1.36","15.4 %","48.8 %","35.8 %","33.0 %","7.7 %","44.4 %","28.0 %","27.6 %","36.0 %","228","816","1044","sa548307"
"Jordan Leyland","- - -","22","148",".287","2.35","14.7 %","59.8 %","25.5 %","3.8 %","7.7 %","43.7 %","20.4 %","35.9 %","29.1 %","67","194","261","sa577787"
"Edgardo Rangel","- - -","19","89",".259","0.85","11.1 %","40.7 %","48.1 %","46.2 %","7.7 %","62.1 %","19.0 %","19.0 %","22.5 %","43","108","151","sa596282"
"Tyler Grimes","Twins (A)","21","381",".266","0.96","16.8 %","40.7 %","42.5 %","27.5 %","7.7 %","56.1 %","21.5 %","22.4 %","27.2 %","225","543","768","sa597897"
