"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Rhiner Cruz","Braves (AAA)","30","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","711"
"Daniel Bard","Cardinals (AA)","32","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","7115"
"Matt Davidson","White Sox (AAA)","26","3","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.8",".000","-100","7226"
"Javy Guerra","Marlins (AAA)","31","3","0.0 %","33.3 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.9",".000","-100","7407"
"Ryan Webb","Giants (AAA)","31","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","7474"
"Tommy Layne","Dodgers (AAA)","32","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","7501"
"Fernando Rodriguez Jr.","Cubs (AAA)","33","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","7558"
"Tommy Milone","Mets (AA)","30","2","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","7608"
"Neil Ramirez","Nationals (AAA)","28","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","7677"
"Wily Peralta","Brewers (AAA)","28","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","7738"
"Shawn Kelley","Nationals (AAA)","33","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","7773"
"Jason Gurka","Angels (AAA)","29","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","8007"
"Neil Wagner","Mets (AAA)","33","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","8162"
"Brett Anderson","Cubs (AA)","29","3","0.0 %","33.3 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.7",".000","-100","8223"
"Steve Geltz","Dodgers (AAA)","29","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","8402"
"Daniel Schlereth","- - -","31","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-100","8739"
"Antonio Bastardo","Pirates (AAA)","31","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","8844"
"Matt Reynolds","Giants (AAA)","32","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","8887"
"Jeanmar Gomez","Brewers (AAA)","29","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","9033"
"J.J. Hoover","Diamondbacks (AAA)","29","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","9037"
"Jaye Chapman","Rangers (AAA)","30","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","9096"
"Sean O'Sullivan","Nationals (AAA)","29","4","0.0 %","50.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.0",".000","-100","9137"
"Tim Melville","Padres (AAA)","27","4","0.0 %","75.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.2",".000","-100","9149"
"Kyle Lobstein","- - -","27","3","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.9",".000","-100","9178"
"Vic Black","Giants (AA)","29","2","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","9195"
"Daniel Corcino","- - -","26","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","9266"
"Rob Scahill","Brewers (AAA)","30","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","9286"
"Buddy Baumann","Padres (AAA)","29","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","9309"
"Brandon Morrow","Dodgers (AAA)","32","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","9346"
"Zac Rosscup","- - -","29","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","9419"
"Louis Coleman","- - -","31","2","0.0 %","50.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","9720"
"Rex Brothers","Braves (AA)","29","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","9794"
"Carlos Fisher","Padres (AAA)","34","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","9832"
"Chaz Roe","Braves (AAA)","30","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","9866"
"Mike Broadway","Nationals (AAA)","30","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","9894"
"Zach Phillips","Cardinals (AAA)","30","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","99"
"Tom Wilhelmsen","Brewers (AAA)","33","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","9975"
"Armando Lomeli","Mexican (AAA)","24","2","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.6",".000","-100","sa104986"
"Gaudencio Aguirre","Mexican (AAA)","44","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa185590"
"David Berg","- - -","24","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa187614"
"Rodolfo Martinez","Giants (AA)","23","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa206642"
"Uriak Marquez","Mexican (AAA)","33","4","0.0 %","25.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.2",".000","-100","sa244088"
"Ruben Ybarra","Mexican (AAA)","23","2","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.6",".000","-100","sa3001897"
"Mitchell Aker","Diamondbacks (AA)","23","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa3002582"
"Bryan Alcala","Phillies (R)","19","3","0.0 %","66.7 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.7",".000","-96","sa3002685"
"Carlos Sanchez","Royals (R)","18","3","0.0 %","33.3 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.7",".000","-96","sa3002975"
"Francisco Gracia","Cubs (R)","18","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-96","sa3003060"
"Joel Urena","Rangers (R)","17","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa3004328"
"Will Latcham","Cardinals (A-)","21","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa3004470"
"Timothy Naughton","Orioles (R)","21","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa3004713"
"Jonger Ochoa","Astros (R)","20","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa3004768"
"Edwin Jimenez","Braves (R)","16","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa3004926"
"Beau Hanna","Red Sox (R)","18","7","0.0 %","57.1 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.7",".000","-100","sa3004935"
"Manuel Barradas","Mexican (AAA)","17","2","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.6",".000","-100","sa3005184"
"Luis Garcia","Astros (R)","20","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa3005197"
"Brandon Withers","Athletics (R)","22","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa3005217"
"Edgar Robles","Mexican (AAA)","20","4","0.0 %","25.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.2",".000","-100","sa3005272"
"Rogelio Del Campo","Mexican (AAA)","30","3","0.0 %","66.7 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.9",".000","-100","sa329327"
"Andres Santiago","- - -","27","4","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.0",".000","-100","sa389212"
"Nick Additon","Rockies (AA)","29","4","0.0 %","75.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.0",".000","-100","sa393067"
"Andury Acevedo","- - -","26","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa395471"
"Jeremy Bleich","- - -","30","3","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.9",".000","-100","sa454413"
"Cody Satterwhite","Nationals (AAA)","30","2","0.0 %","50.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","sa454441"
"Malcom Culver","Royals (AAA)","27","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa454968"
"Jarret Martin","Giants (AA)","27","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa455420"
"Austin Wright","Rockies (AA)","27","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa455460"
"Brooks Hall","- - -","27","5","0.0 %","40.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.2",".000","-100","sa501327"
"Brian Moran","Dodgers (AA)","28","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa501495"
"Danny Reynolds","Braves (AA)","26","6","0.0 %","16.7 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.4",".000","-100","sa501564"
"Kraig Sitton","Giants (AAA)","28","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa501975"
"Nate Reed","Giants (AA)","29","10","0.0 %","60.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-2.6",".000","-100","sa502048"
"Gerson Montilla","White Sox (R)","27","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa502539"
"Charles Nading","Padres (AA)","29","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa503211"
"Tristan Archer","- - -","26","4","0.0 %","75.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.2",".000","-100","sa503277"
"R.C. Orlan","Nationals (AA)","26","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa503562"
"Jake Johansen","Nationals (AA)","26","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa503669"
"David Holman","Rockies (AA)","27","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa503702"
"Tyler Higgins","Marlins (AA)","26","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-100","sa503722"
"Miller Diaz","Diamondbacks (AA)","25","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-100","sa504858"
"Carlos Alvarado","Giants (AA)","27","2","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","sa505053"
"Braulio Lara","Nationals (AA)","28","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa506176"
"Nelson Gonzalez","Rockies (AAA)","27","6","0.0 %","50.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.8",".000","-100","sa506311"
"Raul Fernandez","Twins (AA)","27","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-100","sa506313"
"Aroni Nina","- - -","27","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa506381"
"Jose Rosario","- - -","26","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa506730"
"Juan Paniagua","Cubs (AAA)","27","4","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.2",".000","-100","sa506892"
"Gabriel Arias","Nationals (AAA)","27","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa507276"
"Jose Cobos","Mexican (AAA)","36","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa508500"
"Miguel Torres","Mexican (AAA)","29","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa509440"
"Ismael Castillo","Mexican (AAA)","34","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa509783"
"Miguel Mejia","Cubs (AAA)","29","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa514279"
"Michael Dimock","Padres (AAA)","27","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa526011"
"Jimmy Reyes","Rangers (AAA)","28","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa526353"
"Kyle Regnault","- - -","28","2","0.0 %","50.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.6",".000","-100","sa526832"
"Kaleb Fleck","Diamondbacks (AAA)","28","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa526875"
"Miguel Nunez","Phillies (AA)","24","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa547827"
"Luis Ramirez","Rockies (AA)","24","2","0.0 %","50.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","sa547850"
"Victor Payano","- - -","24","6","0.0 %","66.7 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.8",".000","-100","sa548111"
"J.R. Bradley","Diamondbacks (AA)","25","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa548235"
"Yordy Cabrera","Giants (AA)","26","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa548243"
"Andrew Robinson","Nationals (AA)","29","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa549091"
"Randy LeBlanc","Twins (AA)","25","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-100","sa549258"
"Logan Bawcom","Padres (AAA)","28","4","0.0 %","50.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.2",".000","-100","sa549287"
"Rowan Wick","- - -","24","2","0.0 %","50.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","sa549441"
"Ryan Eades","Twins (AA)","25","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-100","sa549448"
"Jared Lakind","Pirates (AA)","25","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa549657"
"Daniel Gibson","- - -","25","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa549733"
"Chase Johnson","Giants (AAA)","25","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa549740"
"Daniel Poncedeleon","Cardinals (AAA)","25","5","0.0 %","40.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.5",".000","-100","sa549749"
"Tom Windle","Phillies (AA)","25","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa549785"
"Kirby Bellow","Diamondbacks (AA)","25","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa549801"
"David Garner","- - -","24","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa549882"
"Aaron Kurcz","Athletics (AAA)","26","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa549903"
"Ryan Halstead","Giants (AA)","25","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa549980"
"Konner Wade","Rockies (AA)","25","4","0.0 %","75.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.0",".000","-100","sa549985"
"Ben Griset","Mets (AA)","25","2","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","sa550008"
"Tyler Bremer","Marlins (AA)","27","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-100","sa550011"
"Corey Littrell","Cardinals (AA)","25","2","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","sa550166"
"David Roseboom","Mets (AAA)","25","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa550321"
"Esmerling De La Rosa","Marlins (AA)","26","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa550547"
"Jhondaniel Medina","Cubs (AA)","24","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa550551"
"Carlos Navas","Athletics (AA)","24","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa550615"
"Johendi Jiminian","- - -","24","6","0.0 %","33.3 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.7",".000","-100","sa550714"
"Andy Beltre","Marlins (AA)","23","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-100","sa551335"
"Kyle McMyne","Reds (AAA)","27","2","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","sa577706"
"Will Lamb","Rockies (AA)","26","2","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","sa577799"
"Matt Ramsey","- - -","27","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa577883"
"Christian Jones","Giants (AA)","26","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa578007"
"Beck Wheeler","Mets (AAA)","28","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa578922"
"Daury Torrez","Cubs (AA)","24","3","0.0 %","33.3 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.7",".000","-100","sa596959"
"Junior Rincon","Braves (AA)","25","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa597045"
"Miguel Del Pozo","Marlins (AA)","24","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa597267"
"Natanael Mejia","Brewers (AA)","24","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-100","sa597503"
"Luis Mateo","- - -","27","3","0.0 %","33.3 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.9",".000","-100","sa597557"
"Yimmi Brasoban","Padres (AA)","23","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa598120"
"Mark Montgomery","Cardinals (AAA)","26","6","0.0 %","33.3 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.8",".000","-100","sa598328"
"Corey Baker","Cardinals (AA)","27","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa598476"
"Grant Sides","Diamondbacks (AA)","28","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-100","sa598757"
"James Pugliese","Cubs (AA)","24","5","0.0 %","80.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.2",".000","-100","sa598816"
"Bradley Roney","Braves (AA)","24","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-100","sa598926"
"Luis Heredia","Pirates (AA)","22","2","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","sa599061"
"Greg Nappo","- - -","28","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-100","sa599112"
"Carlos Gonzalez","Reds (AA)","27","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa599217"
"Tanner Chleborad","Orioles (A+)","24","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa599273"
"Keaton Aldridge","Mets (A)","24","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa599524"
"Ronald Dominguez","Mariners (A)","23","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa600293"
"Jake Ehret","Reds (AA)","24","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa602390"
"Chris Ellis","- - -","24","13","0.0 %","38.5 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-2","-3.5",".000","-100","sa602616"
"Philip Pfeifer","- - -","24","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa602699"
"Mark Reyes","Giants (AAA)","24","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa602813"
"Ranfi Casimiro","Phillies (AA)","24","4","0.0 %","75.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.0",".000","-100","sa603017"
"David Peterson","Braves (AAA)","27","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa603091"
"Edison Frias","Rockies (AA)","26","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa605481"
"Alex Powers","Reds (AA)","25","3","0.0 %","66.7 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.7",".000","-100","sa621533"
"Nick Routt","Reds (AAA)","26","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa621594"
"Kurt Heyer","Cardinals (AAA)","26","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa621615"
"Joey DeNato","- - -","25","2","0.0 %","50.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","sa621650"
"Joe Rogers","Braves (AA)","26","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa621664"
"Yuhei Nakaushiro","- - -","27","3","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.8",".000","-100","sa653446"
"Jeffeson Medina","Mariners (A)","23","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa656038"
"Jose Rafael De Paula","- - -","26","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa657482"
"Juan Perez","Cardinals (A+)","21","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa657633"
"Ramon Santos","Cardinals (A+)","22","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa657843"
"Huascar Brazoban","Rockies (AA)","27","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa657849"
"Ryan McNeil","Cubs (AA)","23","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa657941"
"Stephen Johnson","Giants (AA)","26","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa658027"
"Dakota Bacus","Nationals (AA)","26","4","0.0 %","75.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.0",".000","-100","sa658132"
"Preston Gainey","Brewers (AA)","26","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa658177"
