"Name","Team","Age","PA","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Jose Capellan","Dodgers (R)","18","182",".295","0.70","8.8 %","37.6 %","53.6 %","31.3 %","1.5 %","53.3 %","31.1 %","15.6 %","22.2 %","62","222","284","sa506929"
"Didi Gregorius","- - -","19","299",".338","1.81","18.0 %","52.8 %","29.2 %","25.0 %","1.5 %","37.7 %","26.8 %","35.6 %","22.4 %","74","430","504","6012"
"Markus Brisker","- - -","18","340",".241","1.71","10.2 %","56.6 %","33.2 %","33.8 %","1.5 %","43.0 %","23.4 %","33.6 %","31.7 %","134","501","635","sa454740"
"Jason Stidham","Cardinals (A)","21","237",".331","1.04","13.7 %","44.1 %","42.2 %","11.8 %","1.5 %","54.5 %","24.0 %","21.6 %","29.4 %","86","316","402","sa501583"
"Jorge Agudelo","Mariners (R)","20","253",".315","1.18","16.4 %","45.2 %","38.4 %","32.4 %","1.5 %","52.4 %","24.6 %","23.0 %","19.6 %","111","288","399","sa504780"
"Guilder Rodriguez","- - -","25","317",".314","1.80","19.6 %","51.7 %","28.8 %","23.2 %","1.4 %","31.6 %","26.0 %","42.4 %","4.5 %","439","727","1166","3412"
"Rex Rundgren","Rockies (AA)","28","380",".273","2.32","19.4 %","56.3 %","24.3 %","14.5 %","1.4 %","33.1 %","23.8 %","43.1 %","8.6 %","424","898","1322","sa200419"
"Richard D Oleo","Orioles (A-)","23","246",".280","1.00","10.4 %","44.8 %","44.8 %","17.4 %","1.4 %","40.6 %","23.1 %","36.3 %","35.5 %","95","356","451","sa329206"
"Ramon Ramirez","- - -","23","237",".298","1.26","13.3 %","48.3 %","38.3 %","20.3 %","1.4 %","44.3 %","21.1 %","34.6 %","27.8 %","35","321","356","sa390702"
"Jered Stanley","- - -","24","311",".303","1.03","19.5 %","40.8 %","39.7 %","18.8 %","1.4 %","45.8 %","26.3 %","27.9 %","27.8 %","208","421","629","sa401626"
"Christopher Jackson","- - -","22","385",".264","2.13","10.7 %","60.7 %","28.5 %","21.7 %","1.4 %","47.4 %","23.9 %","28.7 %","34.9 %","104","573","677","sa454963"
"L.V. Ware","- - -","22","329",".320","1.94","14.7 %","56.3 %","29.0 %","24.6 %","1.4 %","36.7 %","27.0 %","36.3 %","25.9 %","87","415","502","sa455600"
"Eliezer Mesa","Rockies (R)","20","246",".373","1.29","14.1 %","48.4 %","37.5 %","21.7 %","1.4 %","39.6 %","24.5 %","35.9 %","24.0 %","52","311","363","sa455629"
"Joseph Sanders","Rockies (A-)","21","262",".308","1.25","19.3 %","44.8 %","35.9 %","20.3 %","1.4 %","52.0 %","22.7 %","25.3 %","29.5 %","51","359","410","sa501457"
"Gio Urshela","- - -","17","236",".291","1.13","17.7 %","43.6 %","38.7 %","25.7 %","1.4 %","35.6 %","24.1 %","40.3 %","18.1 %","79","275","354","10681"
"Chris Stewart","Yankees (AAA)","27","274",".315","1.17","24.0 %","41.0 %","35.0 %","30.0 %","1.4 %","42.6 %","25.8 %","31.6 %","5.2 %","374","604","978","3878"
"Aridio Rodriguez","Nationals (R)","20","254",".363","0.79","9.4 %","39.9 %","50.7 %","28.6 %","1.4 %","40.8 %","29.3 %","29.9 %","30.5 %","147","354","501","sa3001846"
"Jake Eigsti","- - -","25","252",".283","1.31","9.0 %","51.7 %","39.3 %","27.1 %","1.4 %","42.1 %","26.3 %","31.6 %","20.0 %","80","321","401","sa328431"
"Fernando Garcia","Royals (A)","20","373",".317","1.99","12.2 %","58.4 %","29.4 %","27.1 %","1.4 %","47.8 %","28.3 %","23.9 %","19.3 %","256","432","688","sa392203"
"Ramon Santos","Royals (R)","17","233",".280","0.83","10.5 %","40.6 %","49.0 %","24.3 %","1.4 %","43.5 %","31.2 %","25.3 %","33.9 %","80","324","404","sa506346"
"Paul Hoover","Phillies (AAA)","33","281",".333","0.99","21.7 %","38.9 %","39.4 %","12.7 %","1.4 %","45.9 %","24.0 %","30.1 %","9.9 %","430","702","1132","1212"
"Mario Ivan Santana","- - -","33","354",".292","2.27","16.8 %","57.7 %","25.4 %","22.5 %","1.4 %","44.1 %","19.2 %","36.7 %","3.1 %","516","772","1288","sa187685"
"Angel Flores","- - -","22","198",".234","0.90","12.3 %","41.6 %","46.1 %","15.5 %","1.4 %","58.7 %","18.1 %","23.2 %","16.9 %","64","238","302","sa295121"
"Carlos Arrieche","Athletics (A)","24","262",".218","1.24","14.5 %","47.3 %","38.2 %","35.2 %","1.4 %","46.2 %","21.8 %","32.0 %","26.7 %","62","342","404","sa328825"
"Jeudy Valdez","- - -","20","265",".309","0.94","19.3 %","39.2 %","41.5 %","33.8 %","1.4 %","56.5 %","23.7 %","19.8 %","31.4 %","101","367","468","sa392932"
"Dan Black","- - -","21","250",".277","0.87","16.4 %","39.0 %","44.7 %","18.3 %","1.4 %","43.1 %","20.0 %","36.9 %","25.4 %","143","317","460","sa501741"
"Geraldo Valentin","Marlins (A+)","26","376",".291","2.38","17.1 %","58.4 %","24.6 %","9.7 %","1.4 %","39.2 %","21.9 %","38.9 %","15.9 %","134","419","553","sa244356"
"Luis Bernardo","Orioles (A)","21","279",".262","1.28","15.5 %","47.4 %","37.1 %","23.6 %","1.4 %","51.4 %","22.9 %","25.7 %","23.3 %","65","369","434","sa396248"
"Pedro Toribio","Angels (R)","18","230",".291","0.97","10.7 %","44.0 %","45.3 %","13.9 %","1.4 %","43.1 %","26.4 %","30.5 %","21.9 %","126","267","393","sa505249"
"Chris Woodward","- - -","33","234",".327","0.81","21.4 %","35.1 %","43.5 %","27.4 %","1.4 %","52.3 %","22.1 %","25.6 %","6.7 %","342","544","886","1329"
"Edwin Bellorin","Rockies (AAA)","27","216",".297","1.12","15.3 %","44.8 %","39.9 %","15.1 %","1.4 %","36.2 %","29.3 %","34.6 %","9.7 %","201","508","709","7242"
"James Cooper","Yankees (AA)","25","292",".265","1.63","14.7 %","52.9 %","32.4 %","16.4 %","1.4 %","38.4 %","26.3 %","35.3 %","14.3 %","106","314","420","sa291730"
"Fidel Hernandez","Phillies (A+)","23","504",".282","1.39","17.3 %","48.1 %","34.6 %","14.4 %","1.4 %","35.8 %","19.3 %","44.9 %","14.9 %","101","570","671","sa293865"
"Jake Kahaulelio","- - -","24","309",".314","1.32","23.2 %","43.6 %","33.2 %","20.5 %","1.4 %","50.5 %","20.1 %","29.5 %","17.9 %","189","458","647","sa389243"
"Cristo Arnal","- - -","23","344",".312","2.04","13.5 %","58.1 %","28.5 %","29.7 %","1.4 %","49.1 %","20.4 %","30.5 %","16.2 %","151","460","611","sa291124"
"Gilberto Almonte","Giants (R)","20","238",".275","1.01","11.3 %","44.6 %","44.0 %","31.1 %","1.4 %","45.1 %","25.8 %","29.1 %","17.4 %","115","275","390","sa3001574"
"Emilio Ontiveros","- - -","24","266",".249","1.19","14.7 %","46.3 %","38.9 %","31.1 %","1.4 %","49.5 %","19.9 %","30.6 %","23.9 %","101","339","440","sa381344"
"Sam Honeck","Mets (A-)","22","278",".304","1.20","13.3 %","47.3 %","39.4 %","27.0 %","1.4 %","52.0 %","20.4 %","27.6 %","22.7 %","138","346","484","sa501650"
"Juan Blanco","Twins (R)","20","200",".295","0.97","13.1 %","42.9 %","44.0 %","25.7 %","1.4 %","49.4 %","27.8 %","22.8 %","9.5 %","40","212","252","sa506760"
"Eider Torres","White Sox (AAA)","26","389",".287","2.08","20.3 %","53.8 %","25.9 %","20.0 %","1.3 %","50.5 %","20.9 %","28.6 %","6.2 %","485","902","1387","2905"
"Michael Mitchell","Rockies (A+)","23","387",".287","1.93","13.0 %","57.3 %","29.6 %","25.3 %","1.3 %","35.3 %","25.4 %","39.3 %","28.5 %","148","505","653","sa389918"
"Ramon Flores","- - -","17","239",".252","0.87","7.1 %","43.2 %","49.7 %","11.7 %","1.3 %","42.2 %","31.1 %","26.7 %","18.0 %","151","283","434","11165"
"Charlie Culberson","Giants (A)","20","558",".308","1.22","12.3 %","48.2 %","39.5 %","31.2 %","1.3 %","42.0 %","21.5 %","36.5 %","27.3 %","166","747","913","3298"
"Sergio Miranda","Brewers (A+)","22","288",".336","1.36","16.5 %","48.2 %","35.3 %","13.0 %","1.3 %","39.7 %","22.0 %","38.3 %","19.8 %","100","334","434","sa389414"
"Rafael Fernandez","Mets (A)","20","323",".325","1.68","7.6 %","57.8 %","34.5 %","19.5 %","1.3 %","39.9 %","24.0 %","36.1 %","25.2 %","112","502","614","sa401991"
"Sean Nicol","Nationals (A-)","22","274",".298","1.05","16.8 %","42.6 %","40.5 %","28.6 %","1.3 %","37.4 %","23.2 %","39.4 %","16.0 %","186","347","533","sa501900"
"Vismeldy Bieneme","- - -","19","293",".343","1.05","11.2 %","45.5 %","43.3 %","27.3 %","1.3 %","32.1 %","36.9 %","31.0 %","26.1 %","192","375","567","sa506661"
"Jairo Gomez","Padres (R)","17","223",".247","0.71","9.6 %","37.7 %","52.7 %","27.3 %","1.3 %","44.9 %","19.9 %","35.3 %","26.5 %","99","282","381","sa507250"
"Miguel Chacoa","Reds (R)","20","204",".333","0.72","11.3 %","37.1 %","51.7 %","23.1 %","1.3 %","43.1 %","27.5 %","29.4 %","18.5 %","97","228","325","sa3001602"
"Brent Brewer","Brewers (A+)","21","399",".315","1.63","14.2 %","53.1 %","32.6 %","25.6 %","1.3 %","49.2 %","23.4 %","27.3 %","30.2 %","151","588","739","sa326534"
"Hainley Statia","- - -","23","434",".260","2.52","17.5 %","59.1 %","23.4 %","12.7 %","1.3 %","51.4 %","18.0 %","30.6 %","4.7 %","569","957","1526","sa254151"
"Simon Vasquez","Blue Jays (R)","21","210",".361","0.81","6.5 %","41.9 %","51.6 %","12.5 %","1.3 %","42.5 %","25.8 %","31.7 %","19.6 %","85","241","326","sa3001466"
"Jack Rye","- - -","23","299",".300","1.13","14.1 %","45.5 %","40.4 %","20.0 %","1.3 %","49.0 %","27.9 %","23.1 %","19.4 %","179","348","527","sa454732"
"Eric Suttle","- - -","24","368",".308","1.70","12.9 %","54.8 %","32.3 %","18.8 %","1.3 %","38.9 %","26.2 %","35.0 %","22.9 %","198","466","664","sa498571"
"Daniel Kaczrowski","Diamondbacks (A-)","22","314",".309","1.39","16.2 %","48.7 %","35.1 %","17.5 %","1.3 %","44.1 %","24.4 %","31.5 %","21.1 %","127","370","497","sa502313"
"Raynolds Guzman","Tigers (R)","19","243",".268","1.25","8.2 %","51.0 %","40.8 %","32.5 %","1.3 %","48.8 %","23.7 %","27.5 %","16.3 %","57","268","325","sa506709"
"Jesus Feliciano","Mets (AAA)","30","534",".337","3.20","23.6 %","58.2 %","18.2 %","12.3 %","1.2 %","39.7 %","23.4 %","36.9 %","3.7 %","638","1208","1846","2448"
"Oswaldo Navarro","- - -","24","405",".325","1.58","22.0 %","47.8 %","30.2 %","19.8 %","1.2 %","41.7 %","17.6 %","40.7 %","7.2 %","628","1007","1635","3868"
"Cole Figueroa","- - -","22","368",".335","1.70","15.1 %","53.5 %","31.4 %","13.6 %","1.2 %","38.3 %","23.1 %","38.7 %","18.0 %","194","434","628","8790"
"Chais Fuller","- - -","24","308",".271","1.31","14.6 %","48.4 %","37.0 %","17.3 %","1.2 %","54.4 %","21.1 %","24.6 %","33.1 %","81","412","493","sa390292"
"Luis Domoromo","Padres (R)","17","288",".297","0.84","12.4 %","40.0 %","47.6 %","28.4 %","1.2 %","36.1 %","30.1 %","33.9 %","20.3 %","208","338","546","sa507248"
"Edilio Colina","Mariners (A+)","20","507",".299","1.09","11.0 %","46.5 %","42.6 %","17.2 %","1.2 %","42.9 %","25.6 %","31.5 %","17.1 %","188","586","774","sa383624"
"Raul Navarro","Diamondbacks (R)","17","311",".329","1.21","17.0 %","45.4 %","37.6 %","22.0 %","1.2 %","43.2 %","25.3 %","31.4 %","16.0 %","155","357","512","sa506772"
"Gavi Nivar","Pirates (R)","19","268",".263","1.16","13.2 %","46.6 %","40.2 %","26.8 %","1.2 %","43.6 %","26.2 %","30.3 %","28.7 %","32","345","377","sa507196"
"Leo Heras","Mexican (AAA)","19","486",".377","2.93","14.1 %","64.0 %","21.9 %","9.8 %","1.2 %","31.7 %","26.2 %","42.1 %","6.6 %","600","1051","1651","sa508065"
"Jonathan Diaz","- - -","24","327",".231","1.22","13.6 %","47.4 %","39.0 %","24.1 %","1.2 %","48.7 %","20.2 %","31.1 %","9.1 %","318","487","805","4142"
"Lewis Urena","Red Sox (R)","18","295",".283","1.00","11.6 %","44.2 %","44.2 %","25.0 %","1.2 %","33.8 %","30.9 %","35.3 %","16.0 %","227","310","537","sa506220"
"Jose Castro","Reds (AA)","22","358",".292","1.86","18.5 %","53.0 %","28.5 %","15.1 %","1.2 %","39.3 %","22.7 %","38.0 %","5.9 %","341","734","1075","sa294093"
"Lars Davis","Rockies (A+)","23","383",".296","1.53","17.7 %","49.8 %","32.5 %","24.4 %","1.2 %","39.0 %","30.5 %","30.5 %","29.2 %","89","527","616","sa390233"
"Niuman Romero","- - -","24","418",".269","2.16","13.5 %","59.1 %","27.4 %","14.9 %","1.1 %","38.7 %","27.0 %","34.2 %","6.2 %","443","806","1249","5063"
"Josh Prince","- - -","21","316",".309","1.03","15.7 %","42.9 %","41.4 %","10.3 %","1.1 %","39.4 %","24.0 %","36.7 %","15.7 %","205","363","568","6746"
"Luis Nunez","Mariners (A)","22","465",".335","2.57","11.1 %","64.0 %","24.9 %","21.8 %","1.1 %","38.7 %","28.5 %","32.8 %","28.0 %","98","594","692","sa381342"
"Ozzie Martinez","Marlins (A+)","21","485",".285","2.50","16.8 %","59.5 %","23.8 %","11.4 %","1.1 %","42.9 %","24.0 %","33.1 %","14.8 %","188","550","738","3900"
"Wes Timmons","Braves (AAA)","30","413",".310","1.56","20.8 %","48.2 %","31.0 %","26.1 %","1.1 %","45.9 %","18.9 %","35.2 %","4.2 %","704","1007","1711","sa201757"
"Gino Moranci","Orioles (R)","19","271",".328","0.80","11.2 %","39.3 %","49.4 %","31.8 %","1.1 %","48.1 %","24.6 %","27.3 %","21.2 %","181","323","504","sa507126"
"Robedluis Fuentes","Giants (R)","20","291",".352","1.03","13.8 %","43.8 %","42.4 %","19.1 %","1.1 %","45.5 %","29.3 %","25.2 %","15.4 %","137","317","454","sa3001488"
"Frank Pfister","- - -","22","354",".279","1.58","17.0 %","50.9 %","32.1 %","24.7 %","1.1 %","42.5 %","22.3 %","35.2 %","21.9 %","73","429","502","sa455407"
"Tuffy Gosewisch","- - -","25","286",".283","0.94","13.8 %","41.9 %","44.3 %","25.6 %","1.1 %","38.3 %","22.1 %","39.6 %","18.3 %","158","427","585","5277"
"Donovan Solano","- - -","21","454",".296","1.99","19.9 %","53.3 %","26.8 %","21.1 %","1.1 %","37.4 %","24.7 %","38.0 %","6.4 %","578","1091","1669","8623"
"Dudley Leonora","Orioles (R)","17","277",".263","1.16","11.0 %","47.7 %","41.3 %","25.6 %","1.1 %","45.3 %","22.5 %","32.2 %","15.5 %","52","316","368","sa507108"
"Carlos Valenzuela","Phillies (R)","18","272",".297","0.70","13.1 %","35.8 %","51.1 %","20.0 %","1.1 %","41.0 %","26.6 %","32.5 %","28.6 %","116","360","476","sa507262"
"Miguel Fermin","Marlins (A+)","24","330",".255","1.31","11.8 %","50.0 %","38.2 %","27.5 %","1.1 %","54.6 %","23.9 %","21.5 %","31.3 %","56","439","495","sa455615"
"Ivan Bellazetin","Mexican (AAA)","22","408",".311","1.59","20.0 %","49.2 %","30.8 %","26.4 %","1.1 %","35.3 %","26.9 %","37.8 %","6.6 %","516","948","1464","sa508654"
"Domingo Castro","Mexican (AAA)","29","328",".347","1.35","15.0 %","48.8 %","36.2 %","21.7 %","1.1 %","42.5 %","25.8 %","31.7 %","8.6 %","344","690","1034","sa185832"
"Austin McClune","Pirates (A)","21","353",".310","1.28","14.3 %","48.2 %","37.6 %","22.8 %","1.1 %","41.2 %","24.2 %","34.6 %","22.0 %","132","445","577","sa326816"
"Zach Gentile","Red Sox (A)","22","351",".326","1.38","12.5 %","50.8 %","36.7 %","26.6 %","1.1 %","40.4 %","23.4 %","36.2 %","17.5 %","158","407","565","sa455401"
"Diego Goris","Pirates (R)","18","253",".300","0.76","15.2 %","36.5 %","48.2 %","25.3 %","1.1 %","42.1 %","21.8 %","36.1 %","15.5 %","61","288","349","sa507199"
"Brad Chalk","Padres (A+)","23","585",".344","1.02","13.4 %","43.6 %","43.0 %","26.6 %","1.0 %","40.5 %","23.5 %","36.0 %","19.1 %","184","689","873","sa388376"
"Luis Sanchez","- - -","22","380",".243","1.22","12.8 %","48.0 %","39.2 %","10.2 %","1.0 %","41.9 %","25.6 %","32.6 %","29.3 %","144","509","653","sa331867"
"Carlos Willoughby","Giants (R)","20","329",".367","0.88","12.4 %","41.0 %","46.7 %","16.3 %","1.0 %","37.6 %","36.3 %","26.1 %","15.6 %","250","332","582","sa506975"
"Cedric Hunter","Padres (AA)","21","577",".277","1.03","19.6 %","40.7 %","39.7 %","23.9 %","1.0 %","45.4 %","26.3 %","28.3 %","4.1 %","715","1238","1953","2833"
"Geancarlo Mendez","Phillies (R)","19","299",".361","0.70","15.6 %","34.7 %","49.7 %","29.3 %","1.0 %","41.6 %","26.6 %","31.9 %","12.4 %","240","301","541","sa507247"
"Adron Chambers","Cardinals (A+)","22","517",".357","1.80","18.0 %","52.8 %","29.3 %","13.9 %","1.0 %","40.1 %","25.5 %","34.5 %","26.2 %","223","665","888","7995"
"Oscar Taveras","Cardinals (R)","17","274",".294","0.71","10.8 %","36.9 %","52.3 %","25.5 %","1.0 %","44.4 %","27.3 %","28.3 %","20.2 %","139","322","461","11173"
"Matt Cusick","- - -","23","366",".327","1.24","16.5 %","46.2 %","37.4 %","15.7 %","1.0 %","43.7 %","26.9 %","29.4 %","14.8 %","153","408","561","sa389746"
"Dominic De La Osa","Twins (A)","23","411",".264","1.17","18.6 %","43.8 %","37.6 %","28.2 %","1.0 %","31.0 %","24.7 %","44.4 %","29.1 %","149","545","694","sa388364"
"Ozzie Chavez","Phillies (AA)","25","404",".306","1.50","11.8 %","52.9 %","35.4 %","27.6 %","1.0 %","42.4 %","25.1 %","32.5 %","17.6 %","129","497","626","sa200296"
"Michael Richard","Athletics (A+)","24","413",".319","1.45","8.2 %","54.3 %","37.5 %","31.4 %","1.0 %","54.5 %","20.6 %","25.0 %","16.4 %","225","475","700","sa389785"
"Mark Ori","Astros (AA)","25","473",".326","1.47","20.6 %","47.3 %","32.1 %","16.0 %","0.9 %","38.8 %","22.5 %","38.8 %","10.1 %","659","1120","1779","sa291745"
"Felix Munoz","Marlins (R)","17","298",".269","0.97","7.9 %","45.4 %","46.7 %","24.5 %","0.9 %","45.1 %","25.1 %","29.8 %","15.8 %","146","335","481","sa506830"
"Danny Lehmann","- - -","23","269",".239","0.67","14.8 %","34.3 %","51.0 %","41.1 %","0.9 %","54.5 %","20.7 %","24.8 %","15.9 %","88","301","389","sa389905"
"David Macias","- - -","23","426",".279","1.37","17.3 %","47.8 %","34.9 %","23.9 %","0.9 %","44.7 %","22.6 %","32.7 %","20.2 %","208","570","778","sa455167"
"Jonathan Malo","- - -","25","416",".267","1.33","12.2 %","50.2 %","37.6 %","19.8 %","0.9 %","42.6 %","26.1 %","31.3 %","11.0 %","340","665","1005","sa287833"
"Renny Osuna","- - -","24","467",".281","1.61","17.7 %","50.7 %","31.5 %","18.8 %","0.9 %","37.6 %","22.9 %","39.5 %","5.9 %","450","894","1344","sa330039"
"Matt Angle","- - -","23","588",".342","2.35","9.5 %","63.5 %","27.0 %","5.3 %","0.9 %","42.1 %","25.5 %","32.4 %","19.2 %","273","705","978","8136"
"Marcus Lemon","Rangers (AA)","21","510",".306","1.54","23.1 %","46.6 %","30.3 %","25.7 %","0.9 %","48.5 %","21.9 %","29.6 %","8.4 %","644","1203","1847","sa326707"
"Juan Sanchez","- - -","22","462",".310","1.34","14.2 %","49.2 %","36.6 %","18.1 %","0.9 %","49.7 %","22.3 %","28.0 %","27.8 %","125","601","726","sa455758"
"Josh Thole","Mets (AA)","22","442",".349","1.65","12.4 %","54.5 %","33.1 %","9.4 %","0.9 %","38.1 %","23.9 %","38.1 %","12.2 %","193","465","658","9689"
"Evan Frey","Diamondbacks (AA)","23","577",".312","1.70","23.3 %","48.3 %","28.4 %","14.4 %","0.8 %","42.9 %","24.9 %","32.3 %","4.4 %","916","1327","2243","sa390638"
"Jose Coronado","- - -","23","506",".301","1.59","12.6 %","53.7 %","33.7 %","10.0 %","0.8 %","38.5 %","28.9 %","32.6 %","18.9 %","264","758","1022","sa295207"
"Ollie Linton","Diamondbacks (A+)","23","582",".369","1.56","18.6 %","49.6 %","31.8 %","16.7 %","0.8 %","37.9 %","23.5 %","38.6 %","22.5 %","303","722","1025","sa455265"
"Manny Mayorson","- - -","26","432",".259","1.46","18.6 %","48.4 %","33.1 %","19.8 %","0.8 %","46.1 %","27.1 %","26.8 %","5.6 %","350","848","1198","sa199056"
"Zach Collier","- - -","18","477",".301","1.11","16.6 %","43.8 %","39.6 %","20.5 %","0.8 %","42.1 %","23.6 %","34.3 %","33.9 %","149","694","843","sa454396"
"Darin Mastroianni","- - -","23","566",".357","1.42","17.4 %","48.4 %","34.2 %","14.4 %","0.8 %","35.9 %","23.6 %","40.5 %","19.2 %","332","658","990","7316"
"Wladimir Sutil","Astros (AA)","24","536",".296","1.38","20.5 %","46.1 %","33.3 %","31.2 %","0.7 %","51.2 %","22.3 %","26.6 %","4.5 %","656","1131","1787","sa254761"
"Jonny Tucker","- - -","25","527",".304","1.35","13.6 %","49.6 %","36.8 %","25.2 %","0.7 %","43.4 %","22.2 %","34.5 %","13.3 %","296","637","933","sa254902"
"Andrew Romine","Angels (A+)","23","555",".331","1.28","11.9 %","49.5 %","38.7 %","14.7 %","0.7 %","39.4 %","25.4 %","35.3 %","22.2 %","227","680","907","1159"
"JB Shuck","Astros (A+)","22","630",".348","1.82","13.8 %","55.6 %","30.5 %","14.0 %","0.7 %","34.7 %","26.6 %","38.7 %","14.1 %","273","683","956","6677"
"Tyler Pastornicky","- - -","19","525",".303","1.26","10.8 %","49.8 %","39.4 %","19.4 %","0.6 %","42.9 %","28.2 %","28.9 %","15.9 %","189","609","798","6777"
"Alfredo Amezaga","Marlins (A+)","31","11",".375","6.00","25.0 %","75.0 %","0.0 %","0.0 %","0.0 %","50.0 %","25.0 %","25.0 %","0.0 %","9","11","20","1"
"Aramis Ramirez","Cubs (A)","31","9",".500","0.33","33.3 %","16.7 %","50.0 %","0.0 %","0.0 %","33.3 %","0.0 %","66.7 %","0.0 %","12","6","18","1002"
"Tike Redman","Brewers (AAA)","32","65",".292","1.57","21.7 %","47.8 %","30.4 %","35.7 %","0.0 %","54.2 %","12.5 %","33.3 %","3.8 %","106","161","267","1003"
"Grant Green","Athletics (A+)","21","20",".429","1.40","14.3 %","50.0 %","35.7 %","20.0 %","0.0 %","42.9 %","21.4 %","35.7 %","26.5 %","5","29","34","10053"
"Max Stassi","- - -","18","55",".368","2.88","11.4 %","65.7 %","22.9 %","12.5 %","0.0 %","44.7 %","21.1 %","34.2 %","36.7 %","16","74","90","10059"
"Jonathan Villar","- - -","18","155",".361","1.58","10.5 %","54.7 %","34.7 %","12.1 %","0.0 %","45.9 %","29.6 %","24.5 %","30.6 %","79","215","294","10071"
"George Lombard","Indians (AAA)","33","22",".583","7.00","33.3 %","58.3 %","8.3 %","0.0 %","0.0 %","33.3 %","0.0 %","66.7 %","9.9 %","31","50","81","101"
"Jeremy Powell","Pirates (AAA)","33","12",".167","5.00","16.7 %","83.3 %","0.0 %","0.0 %","0.0 %","50.0 %","16.7 %","33.3 %","6.3 %","17","31","48","1010490"
"Kip Wells","- - -","32","3",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","40.0 %","1","9","10","1012"
"Dave Williams","- - -","30","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0","1","1","1013"
"Jack Wilson","Pirates (AAA)","31","7",".400","1.50","0.0 %","60.0 %","40.0 %","0.0 %","0.0 %","60.0 %","40.0 %","0.0 %","10.0 %","11","19","30","1017"
"Billy Hamilton","Reds (R)","18","180",".283","1.25","14.7 %","47.4 %","37.9 %","25.0 %","0.0 %","45.1 %","22.1 %","32.8 %","37.6 %","52","267","319","10199"
