"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Jeremy Rhoades","Angels (R)","21","38.2",".354","1.87","19.8 %","52.3 %","27.9 %","32.3 %","9.7 %","51.3 %","22.6 %","26.1 %","34.2 %","71","248","319","sa827471"
"Jefry Yan","Angels (R)","17","25.0",".341","1.52","12.4 %","52.8 %","34.8 %","25.8 %","9.7 %","39.0 %","22.1 %","39.0 %","23.8 %","61","145","206","sa828460"
"Matt Cooper","White Sox (R)","22","34.0",".349","1.16","21.2 %","42.4 %","36.5 %","25.8 %","9.7 %","43.0 %","20.9 %","36.1 %","39.2 %","52","231","283","sa829187"
"Luke Curtis","- - -","22","28.2",".234","1.06","14.7 %","44.0 %","41.3 %","19.4 %","9.7 %","43.0 %","30.4 %","26.6 %","20.5 %","96","236","332","sa829243"
"Brandon Martinez","- - -","23","107.2",".348","1.05","15.6 %","43.2 %","41.2 %","17.2 %","9.7 %","45.3 %","25.1 %","29.6 %","23.4 %","212","672","884","sa501514"
"Daniel Watts","- - -","24","108.1",".317","0.86","17.4 %","38.2 %","44.3 %","26.9 %","9.7 %","41.7 %","27.3 %","31.0 %","19.9 %","233","726","959","sa658915"
"Matt Bischoff","- - -","27","70.1",".341","0.66","15.6 %","33.5 %","50.9 %","12.3 %","9.6 %","46.1 %","23.3 %","30.7 %","8.0 %","397","764","1161","sa549461"
"Frankie Reed","- - -","26","66.2",".288","1.07","15.7 %","43.6 %","40.7 %","9.6 %","9.6 %","47.9 %","20.9 %","31.3 %","12.1 %","201","516","717","sa599077"
"Jason Marquis","- - -","35","51.2",".301","1.54","15.4 %","51.3 %","33.3 %","7.7 %","9.6 %","50.0 %","28.1 %","21.9 %","11.4 %","259","503","762","105"
"Jose De Paula","Giants (AAA)","26","51.1",".311","1.33","24.8 %","42.9 %","32.3 %","23.1 %","9.6 %","43.1 %","22.2 %","34.7 %","6.2 %","276","511","787","5744"
"Scott Baker","Rangers (AAA)","32","38.0",".280","0.81","15.3 %","37.8 %","46.8 %","21.2 %","9.6 %","46.0 %","25.7 %","28.3 %","11.3 %","186","356","542","6176"
"Sean Lucas","Reds (A+)","25","52.2",".344","1.42","14.3 %","50.3 %","35.4 %","15.4 %","9.6 %","42.3 %","21.2 %","36.5 %","27.2 %","116","366","482","sa658619"
"Cody Martin","Braves (AAA)","24","156.0",".301","0.97","22.1 %","38.4 %","39.5 %","21.5 %","9.6 %","42.0 %","26.5 %","31.5 %","8.2 %","1007","1614","2621","12182"
"Javier Martinez","Mexican (AAA)","31","57.2",".351","1.15","25.2 %","40.0 %","34.8 %","17.8 %","9.6 %","48.2 %","25.9 %","25.9 %","8.3 %","338","610","948","sa200959"
"Scott Gracey","Blue Jays (AA)","27","52.1",".316","0.75","15.2 %","36.4 %","48.3 %","20.5 %","9.6 %","42.8 %","22.6 %","34.6 %","9.9 %","333","578","911","sa454894"
"Mario Alcantara","- - -","21","61.1",".348","1.34","19.3 %","46.2 %","34.4 %","15.1 %","9.6 %","49.3 %","22.1 %","28.6 %","9.6 %","376","513","889","sa549183"
"Scott Sitz","- - -","23","59.2",".310","0.99","16.2 %","41.6 %","42.2 %","23.3 %","9.6 %","40.2 %","25.1 %","34.6 %","18.8 %","173","454","627","sa738412"
"Junior Mendez","Athletics (A)","21","105.2",".268","0.75","16.6 %","35.7 %","47.7 %","22.2 %","9.6 %","49.0 %","22.5 %","28.5 %","17.2 %","169","595","764","sa738197"
"Tyler Lyons","- - -","26","83.1",".352","1.14","20.6 %","42.3 %","37.2 %","19.1 %","9.6 %","47.9 %","26.6 %","25.5 %","12.1 %","397","825","1222","11334"
"Deck McGuire","- - -","25","150.0",".299","0.92","17.8 %","39.5 %","42.7 %","23.4 %","9.6 %","44.3 %","25.1 %","30.7 %","8.7 %","920","1554","2474","11596"
"Noah Syndergaard","Mets (AAA)","21","133.0",".378","1.48","24.2 %","45.2 %","30.6 %","21.7 %","9.6 %","38.1 %","24.4 %","37.5 %","10.5 %","800","1514","2314","11762"
"Andrew Kittredge","- - -","24","89.2",".360","0.84","14.2 %","39.3 %","46.6 %","11.3 %","9.6 %","44.8 %","25.4 %","29.8 %","28.2 %","212","690","902","12828"
"Scott Barlow","Dodgers (A)","21","106.0",".330","1.23","17.9 %","45.2 %","36.9 %","20.9 %","9.6 %","47.3 %","22.9 %","29.8 %","25.9 %","193","665","858","14993"
"Buddy Borden","Pirates (A)","22","128.0",".265","1.04","17.8 %","42.0 %","40.2 %","21.3 %","9.6 %","40.6 %","22.7 %","36.7 %","22.7 %","305","835","1140","sa737851"
"Carlos Misell","Mariners (A)","22","126.2",".329","1.05","21.1 %","40.4 %","38.5 %","21.7 %","9.6 %","51.9 %","23.0 %","25.1 %","17.5 %","310","802","1112","sa750535"
"Jake Pettit","- - -","27","116.1",".315","0.95","13.3 %","42.3 %","44.5 %","17.4 %","9.6 %","46.1 %","26.9 %","26.9 %","6.9 %","688","1193","1881","sa550144"
"Christian Bergman","- - -","26","101.1",".287","1.08","18.9 %","42.1 %","39.0 %","13.5 %","9.5 %","43.4 %","22.6 %","34.0 %","6.8 %","493","976","1469","10925"
"Ryan Dull","Athletics (AA)","24","56.1",".299","0.87","21.9 %","36.4 %","41.7 %","33.3 %","9.5 %","49.1 %","22.4 %","28.6 %","13.5 %","305","591","896","13974"
"Matt Shoemaker","Angels (AAA)","27","25.2",".421","1.76","25.6 %","47.4 %","26.9 %","14.3 %","9.5 %","42.3 %","20.5 %","37.2 %","14.0 %","159","263","422","4776"
"Brandon Maurer","Mariners (AAA)","23","19.1",".333","0.86","17.0 %","38.3 %","44.7 %","14.3 %","9.5 %","40.0 %","26.0 %","34.0 %","14.5 %","123","201","324","4878"
"Chia-Jen Lo","Astros (AAA)","28","19.0",".403","1.14","28.6 %","38.1 %","33.3 %","14.3 %","9.5 %","39.1 %","20.3 %","40.6 %","8.0 %","143","230","373","5440"
"Gonzalez Germen","- - -","26","28.0",".295","1.90","18.7 %","53.3 %","28.0 %","19.0 %","9.5 %","57.5 %","22.5 %","20.0 %","17.6 %","159","272","431","5876"
"Josh Zeid","Astros (AAA)","27","18.2",".261","1.00","6.7 %","46.7 %","46.7 %","23.8 %","9.5 %","45.8 %","18.8 %","35.4 %","14.0 %","125","189","314","6527"
"Cory Wade","Royals (AAA)","31","12.1",".326","1.00","8.7 %","45.7 %","45.7 %","23.8 %","9.5 %","50.0 %","18.8 %","31.3 %","7.7 %","73","121","194","7570"
"Chris Leroux","- - -","30","62.1",".296","1.32","20.2 %","45.4 %","34.4 %","19.0 %","9.5 %","55.1 %","18.4 %","26.5 %","13.0 %","365","615","980","7645"
"Mike Belfiore","Tigers (AAA)","25","91.1",".286","1.09","23.2 %","40.0 %","36.8 %","17.1 %","9.5 %","47.5 %","22.2 %","30.3 %","8.3 %","554","948","1502","9324"
"Manny Barreda","- - -","25","73.0",".300","0.93","14.7 %","41.1 %","44.2 %","23.8 %","9.5 %","45.1 %","26.7 %","28.2 %","11.4 %","480","797","1277","sa390658"
"Francisco Gil","Mexican (AAA)","25","54.0",".290","2.21","19.2 %","55.7 %","25.1 %","33.3 %","9.5 %","45.1 %","19.1 %","35.8 %","8.3 %","266","480","746","sa393318"
"Michael Dimock","- - -","24","57.0",".312","0.98","19.9 %","39.7 %","40.4 %","23.8 %","9.5 %","52.8 %","26.4 %","20.9 %","14.4 %","313","572","885","sa526011"
"Jhon Silva","Twins (R)","21","18.1",".306","0.86","13.3 %","40.0 %","46.7 %","19.0 %","9.5 %","51.0 %","15.7 %","33.3 %","32.9 %","37","109","146","sa550599"
"Casey Medlen","Brewers (AA)","24","38.1",".267","0.95","19.6 %","39.2 %","41.2 %","28.6 %","9.5 %","42.9 %","24.8 %","32.4 %","13.0 %","254","384","638","sa599403"
"Ben Klimesh","- - -","24","61.2",".315","0.98","19.4 %","40.0 %","40.6 %","23.8 %","9.5 %","47.6 %","20.2 %","32.1 %","26.4 %","186","469","655","sa621382"
"Holden Helmink","- - -","20","16.0",".273","0.90","9.1 %","43.2 %","47.7 %","14.3 %","9.5 %","37.0 %","21.7 %","41.3 %","17.1 %","57","89","146","sa658543"
"Tyler Hollstegge","- - -","23","31.1",".343","0.90","18.4 %","38.8 %","42.9 %","28.6 %","9.5 %","44.1 %","16.7 %","39.2 %","22.3 %","110","200","310","sa658580"
"Abel Amaya","Mexican (AAA)","21","36.0",".281","1.17","20.2 %","43.0 %","36.8 %","23.8 %","9.5 %","56.8 %","20.3 %","22.9 %","8.7 %","204","358","562","sa731460"
"Micah Kellogg","- - -","24","39.1",".216","1.43","8.1 %","54.1 %","37.8 %","23.8 %","9.5 %","45.0 %","18.3 %","36.7 %","16.2 %","72","199","271","sa739790"
"Mike Jeffreys","Royals (R)","22","47.0",".346","1.10","14.8 %","44.5 %","40.6 %","20.6 %","9.5 %","45.9 %","31.5 %","22.6 %","29.8 %","71","285","356","sa748595"
"Todd Eaton","- - -","22","14.2",".400","0.81","19.1 %","36.2 %","44.7 %","14.3 %","9.5 %","29.2 %","20.8 %","50.0 %","23.4 %","48","106","154","sa829711"
"Taylor Hill","Nationals (AAA)","25","144.0",".268","1.41","17.2 %","48.5 %","34.3 %","17.7 %","9.5 %","45.0 %","27.2 %","27.8 %","6.4 %","719","1390","2109","12515"
"Kanekoa Texeira","Braves (AAA)","28","70.1",".303","1.43","24.1 %","44.7 %","31.2 %","16.2 %","9.5 %","40.3 %","27.3 %","32.4 %","5.6 %","518","671","1189","334"
"Tim Melville","Royals (AA)","24","129.1",".322","1.06","22.4 %","39.9 %","37.7 %","19.6 %","9.5 %","43.8 %","23.9 %","32.3 %","7.9 %","898","1401","2299","9149"
"Dan Houston","- - -","27","71.0",".333","1.57","16.3 %","51.1 %","32.6 %","13.5 %","9.5 %","48.1 %","24.9 %","27.0 %","8.7 %","498","739","1237","sa454953"
"Navery Moore","- - -","23","51.0",".363","0.85","13.3 %","39.9 %","46.8 %","20.3 %","9.5 %","45.1 %","26.8 %","28.1 %","20.7 %","140","402","542","sa455506"
"Layne Somsen","- - -","25","59.0",".271","1.40","13.0 %","50.7 %","36.3 %","37.7 %","9.4 %","43.0 %","24.2 %","32.9 %","26.0 %","136","392","528","15301"
"Pedro Hernandez","Rockies (AAA)","25","88.1",".365","1.42","17.9 %","48.1 %","34.0 %","16.0 %","9.4 %","51.9 %","23.5 %","24.7 %","7.0 %","532","938","1470","4578"
"Miguel Del Pozo","Marlins (A)","21","66.0",".342","1.28","24.4 %","42.5 %","33.1 %","22.6 %","9.4 %","43.8 %","23.5 %","32.7 %","18.3 %","228","530","758","sa597267"
"Akeem Bostick","Rangers (A)","19","92.1",".300","1.26","18.1 %","45.7 %","36.2 %","16.0 %","9.4 %","51.7 %","26.5 %","21.9 %","21.1 %","203","588","791","sa737616"
"Leonel Campos","- - -","26","82.1",".379","1.05","19.4 %","41.2 %","39.4 %","27.1 %","9.4 %","40.1 %","25.7 %","34.2 %","13.5 %","622","903","1525","12277"
"Martin Viramontes","Brewers (A+)","24","58.1",".259","0.49","13.6 %","28.6 %","57.8 %","20.0 %","9.4 %","44.4 %","26.5 %","29.1 %","27.8 %","147","364","511","sa390651"
"Seth Lugo","Mets (A+)","24","105.0",".307","0.93","13.6 %","41.6 %","44.8 %","16.4 %","9.4 %","43.8 %","24.1 %","32.1 %","28.2 %","218","694","912","12447"
"Leo Rosales","Mexican (AAA)","33","29.2",".250","1.16","15.9 %","45.1 %","39.0 %","28.1 %","9.4 %","53.0 %","22.9 %","24.1 %","12.7 %","116","263","379","5618"
"Nate Striz","- - -","25","61.1",".347","1.36","19.3 %","46.5 %","34.2 %","17.2 %","9.4 %","43.9 %","24.5 %","31.6 %","12.4 %","370","608","978","sa390446"
"Felix Carvallo","Rangers (A)","20","66.0",".312","1.45","19.1 %","47.9 %","33.0 %","20.3 %","9.4 %","48.3 %","22.7 %","29.0 %","22.6 %","142","410","552","sa657664"
"Ramon Rodriguez","- - -","20","28.2",".266","0.91","20.8 %","37.7 %","41.6 %","18.8 %","9.4 %","44.6 %","18.1 %","37.4 %","28.6 %","51","162","213","sa657692"
"Casey McCarthy","- - -","24","64.2",".309","1.39","20.3 %","46.4 %","33.3 %","15.6 %","9.4 %","54.3 %","19.1 %","26.6 %","17.7 %","185","442","627","sa658656"
"Alejandro Solarte","Astros (R)","19","24.0",".365","0.97","16.0 %","41.3 %","42.7 %","18.8 %","9.4 %","33.8 %","28.6 %","37.7 %","25.4 %","64","141","205","sa659952"
"Ryan Deeter","Brewers (R)","22","22.0",".246","0.53","18.3 %","28.3 %","53.3 %","25.0 %","9.4 %","54.7 %","23.4 %","21.9 %","23.9 %","70","131","201","sa738611"
"Dominique Vattuone","- - -","23","39.1",".279","1.84","12.5 %","56.7 %","30.8 %","9.4 %","9.4 %","43.9 %","26.2 %","29.9 %","30.8 %","91","224","315","sa738621"
"Daniel Alvarez","Yankees (R)","18","27.2",".211","1.09","5.6 %","49.3 %","45.1 %","25.0 %","9.4 %","58.1 %","13.5 %","28.4 %","23.8 %","101","151","252","sa828462"
"Grant Holmes","- - -","18","48.1",".303","2.28","9.5 %","62.9 %","27.6 %","15.6 %","9.4 %","43.0 %","20.7 %","36.4 %","36.3 %","66","306","372","sa828669"
"Ismael Guillon","- - -","22","123.2",".281","0.68","13.5 %","35.1 %","51.4 %","18.1 %","9.4 %","40.9 %","29.7 %","29.4 %","23.1 %","366","793","1159","sa550236"
"Mike McCarthy","- - -","26","100.2",".288","0.88","17.9 %","38.4 %","43.7 %","22.3 %","9.4 %","47.1 %","24.2 %","28.8 %","9.7 %","514","1021","1535","sa598776"
"Rodolfo Aguirre","- - -","28","66.1",".332","0.88","19.9 %","37.5 %","42.6 %","25.2 %","9.3 %","49.4 %","23.6 %","27.0 %","4.1 %","450","658","1108","sa447339"
"Duke von Schamann","- - -","23","151.2",".276","1.26","17.8 %","45.9 %","36.3 %","19.2 %","9.3 %","47.6 %","22.8 %","29.6 %","6.2 %","721","1425","2146","sa658267"
"Heriberto Rodriguez","Mexican (AAA)","29","61.0",".324","1.39","17.5 %","47.9 %","34.6 %","25.3 %","9.3 %","53.1 %","23.7 %","23.2 %","7.4 %","386","598","984","sa509747"
"Kyle Winkler","- - -","24","64.2",".310","0.96","15.5 %","41.4 %","43.1 %","21.3 %","9.3 %","37.0 %","26.5 %","36.5 %","16.6 %","329","529","858","sa526575"
"John Lamb","Royals (AAA)","23","138.1",".303","0.75","8.7 %","39.0 %","52.3 %","19.1 %","9.3 %","42.5 %","27.6 %","29.8 %","10.3 %","908","1469","2377","8493"
"Jorge Lopez","Brewers (A+)","21","137.2",".328","1.52","19.2 %","48.8 %","32.1 %","15.5 %","9.3 %","48.4 %","23.4 %","28.2 %","25.0 %","234","790","1024","14527"
"Fernando Nieve","- - -","31","42.2",".420","1.23","27.3 %","40.2 %","32.6 %","11.6 %","9.3 %","40.7 %","34.1 %","25.2 %","10.8 %","315","493","808","2173"
"Daniel Hurtado","- - -","21","67.2",".328","0.71","16.0 %","34.9 %","49.1 %","22.1 %","9.3 %","41.2 %","22.5 %","36.3 %","27.9 %","131","431","562","sa505279"
"Kender Villegas","- - -","21","41.1",".306","0.95","20.0 %","39.0 %","41.0 %","30.2 %","9.3 %","44.1 %","30.6 %","25.2 %","28.8 %","51","248","299","sa546467"
"Calvin Drummond","Tigers (A+)","24","45.1",".345","1.23","14.3 %","47.3 %","38.4 %","9.3 %","9.3 %","46.7 %","19.2 %","34.2 %","27.5 %","157","327","484","sa580426"
"Ben Paullus","Padres (A+)","24","31.0",".391","0.88","22.1 %","36.5 %","41.3 %","25.6 %","9.3 %","53.7 %","30.6 %","15.7 %","12.8 %","147","282","429","sa599733"
"Jhonathan Carrillo","Padres (R)","20","29.2",".284","0.84","6.0 %","42.9 %","51.2 %","27.9 %","9.3 %","46.7 %","27.2 %","26.1 %","34.8 %","49","181","230","sa657703"
"Dylan Baker","- - -","22","52.1",".276","2.05","15.5 %","56.8 %","27.7 %","20.9 %","9.3 %","42.8 %","22.0 %","35.2 %","16.6 %","184","377","561","sa658002"
"Joey Aquino","Blue Jays (R)","23","54.1",".253","2.07","21.0 %","53.3 %","25.7 %","30.2 %","9.3 %","51.2 %","23.6 %","25.3 %","20.3 %","52","273","325","sa829672"
"Enny Romero","Rays (AAA)","23","126.0",".312","1.09","21.7 %","40.8 %","37.5 %","25.7 %","9.3 %","42.4 %","23.6 %","34.0 %","11.0 %","849","1393","2242","4001"
"Adam Wilk","Pirates (AAA)","26","146.2",".322","0.94","18.6 %","39.4 %","42.0 %","14.9 %","9.3 %","47.0 %","28.0 %","25.1 %","8.5 %","834","1517","2351","8421"
"Luis Heredia","Pirates (A)","19","89.0",".268","1.55","15.7 %","51.2 %","33.1 %","21.6 %","9.3 %","45.7 %","19.3 %","35.0 %","16.4 %","205","484","689","sa599061"
"Jimmy Moran","Reds (A+)","24","69.1",".347","0.85","12.3 %","40.2 %","47.5 %","20.6 %","9.3 %","39.8 %","20.4 %","39.8 %","23.6 %","150","470","620","sa599716"
"Kyle Ryan","- - -","22","159.2",".292","1.51","19.4 %","48.4 %","32.1 %","19.1 %","9.3 %","46.2 %","19.8 %","34.0 %","8.2 %","782","1578","2360","11753"
"Tim Dillard","- - -","30","64.2",".270","1.83","16.4 %","54.1 %","29.5 %","31.5 %","9.3 %","42.3 %","24.9 %","32.8 %","10.7 %","361","651","1012","5518"
"Austin Kubitza","Tigers (A)","22","131.0",".270","4.37","12.9 %","70.9 %","16.2 %","16.7 %","9.3 %","55.8 %","21.6 %","22.7 %","22.4 %","473","1013","1486","sa548355"
"Luis Ortega","Brewers (R)","21","47.2",".447","1.57","17.3 %","50.6 %","32.1 %","14.8 %","9.3 %","49.1 %","24.0 %","26.9 %","20.3 %","120","303","423","sa657901"
"Bruce Billings","- - -","28","95.2",".340","1.20","17.1 %","45.3 %","37.7 %","13.4 %","9.2 %","43.5 %","27.3 %","29.2 %","8.4 %","586","1016","1602","3044"
"Juan Paniagua","- - -","24","109.2",".312","1.12","18.4 %","43.0 %","38.5 %","17.6 %","9.2 %","44.2 %","26.5 %","29.3 %","24.6 %","309","682","991","sa506892"
"Keivi Rojas","- - -","21","43.1",".229","0.77","12.2 %","38.2 %","49.6 %","30.8 %","9.2 %","43.8 %","24.1 %","32.1 %","16.8 %","106","240","346","sa596319"
"Zach Loraine","Cardinals (A)","23","58.1",".333","1.09","19.0 %","42.3 %","38.7 %","30.8 %","9.2 %","45.6 %","22.2 %","32.2 %","20.3 %","209","492","701","sa738707"
"Colin Kleven","Phillies (A+)","23","136.0",".335","1.57","14.8 %","52.1 %","33.1 %","19.9 %","9.2 %","43.0 %","25.2 %","31.8 %","26.7 %","202","801","1003","sa502789"
"Pat Dean","Twins (AA)","25","144.0",".341","1.08","11.9 %","45.7 %","42.4 %","14.3 %","9.2 %","47.4 %","24.8 %","27.8 %","5.6 %","822","1487","2309","11350"
"Tommy Toledo","- - -","25","66.2",".325","1.01","9.3 %","45.6 %","45.1 %","20.7 %","9.2 %","47.5 %","29.5 %","23.0 %","11.6 %","327","640","967","sa390377"
"James Gillheeney","- - -","26","119.2",".327","0.57","21.6 %","28.4 %","50.0 %","24.1 %","9.2 %","45.2 %","28.9 %","25.9 %","9.4 %","789","1347","2136","sa501532"
"Leo Medrano","Mexican (AAA)","31","70.1",".327","0.86","26.0 %","34.2 %","39.7 %","17.2 %","9.2 %","44.0 %","27.6 %","28.4 %","8.8 %","512","744","1256","sa508079"
"Derek Self","- - -","24","66.2",".285","0.79","18.3 %","36.1 %","45.5 %","19.5 %","9.2 %","39.3 %","28.9 %","31.8 %","12.2 %","269","614","883","sa577722"
"Yohan Pino","Twins (AAA)","30","73.0",".209","0.66","12.8 %","34.8 %","52.4 %","24.5 %","9.2 %","49.2 %","19.4 %","31.4 %","10.4 %","403","713","1116","6955"
"Sebastian Vader","- - -","22","130.0",".283","1.78","17.7 %","52.7 %","29.6 %","15.0 %","9.2 %","48.0 %","21.8 %","30.2 %","13.3 %","493","992","1485","sa549374"
"Scott Diamond","- - -","27","123.1",".353","1.16","21.6 %","42.2 %","36.2 %","13.4 %","9.1 %","46.4 %","22.8 %","30.9 %","6.3 %","712","1253","1965","5089"
"Sean O'Sullivan","Phillies (AAA)","26","148.2",".292","1.09","18.7 %","42.3 %","39.0 %","18.8 %","9.1 %","42.4 %","24.9 %","32.7 %","7.7 %","871","1454","2325","9137"
"Patrick Schuster","- - -","23","44.2",".252","1.23","16.2 %","46.2 %","37.6 %","20.5 %","9.1 %","40.3 %","28.6 %","31.1 %","12.5 %","273","425","698","10029"
"Josh Edgin","Mets (AAA)","27","12.2",".405","1.73","18.9 %","51.4 %","29.7 %","27.3 %","9.1 %","44.7 %","21.1 %","34.2 %","10.2 %","100","154","254","10796"
"Justin Hancock","- - -","23","62.0",".333","2.07","16.3 %","56.4 %","27.2 %","16.4 %","9.1 %","47.9 %","20.6 %","31.6 %","9.5 %","344","629","973","12316"
"Jayson Aquino","- - -","21","107.0",".343","2.48","18.3 %","58.2 %","23.5 %","11.7 %","9.1 %","52.1 %","19.9 %","28.1 %","20.3 %","303","738","1041","13150"
"Damien Magnifico","Brewers (A+)","23","120.1",".268","1.57","15.7 %","51.5 %","32.8 %","17.4 %","9.1 %","43.5 %","25.9 %","30.6 %","21.8 %","234","646","880","13395"
"Chris Flexen","Mets (A)","19","69.0",".310","2.27","19.6 %","55.8 %","24.6 %","23.6 %","9.1 %","43.3 %","23.4 %","33.3 %","12.6 %","377","620","997","13896"
"Yency Almonte","- - -","20","45.2",".307","1.13","17.0 %","44.0 %","39.0 %","10.9 %","9.1 %","47.9 %","21.1 %","31.0 %","22.6 %","106","283","389","15068"
"Donnie Hart","Orioles (A)","23","29.1",".295","1.64","23.7 %","47.4 %","28.9 %","4.5 %","9.1 %","42.0 %","18.5 %","39.5 %","17.9 %","116","237","353","15306"
"Lucas Giolito","Nationals (A)","19","98.0",".263","1.56","18.6 %","49.6 %","31.8 %","19.5 %","9.1 %","42.5 %","22.7 %","34.8 %","25.4 %","231","683","914","15474"
"Blaine Boyer","Padres (AAA)","32","29.0",".296","2.05","18.3 %","54.9 %","26.8 %","22.7 %","9.1 %","48.2 %","24.1 %","27.7 %","11.4 %","137","294","431","2237"
"Clayton Mortensen","Royals (AAA)","29","76.0",".317","0.71","14.8 %","35.4 %","49.8 %","20.7 %","9.1 %","49.2 %","23.4 %","27.4 %","10.9 %","480","800","1280","3166"
"Josh Roenicke","- - -","31","89.2",".344","0.94","22.4 %","37.6 %","40.0 %","22.7 %","9.1 %","44.4 %","22.6 %","33.0 %","6.8 %","600","993","1593","3241"
"Chris Hatcher","Marlins (AAA)","29","22.1",".259","1.18","12.7 %","47.3 %","40.0 %","31.8 %","9.1 %","47.3 %","18.2 %","34.6 %","12.6 %","116","233","349","3299"
"Andre Rienzo","White Sox (AAA)","25","46.2",".290","1.32","23.3 %","43.6 %","33.1 %","13.6 %","9.1 %","46.5 %","23.9 %","29.6 %","9.5 %","343","485","828","3507"
"Mark Rogers","Mariners (AAA)","28","7.0",".191","0.73","9.5 %","38.1 %","52.4 %","54.5 %","9.1 %","63.6 %","9.1 %","27.3 %","7.5 %","72","74","146","4083"
"Dustin Molleken","Brewers (AAA)","29","74.1",".333","1.06","17.2 %","42.7 %","40.1 %","22.1 %","9.1 %","40.2 %","25.1 %","34.7 %","15.8 %","428","804","1232","6200"
"B.J. Rosenberg","- - -","28","22.0",".354","1.27","23.1 %","43.1 %","33.8 %","13.6 %","9.1 %","41.8 %","25.4 %","32.8 %","15.1 %","139","213","352","7183"
"Cody Eppley","Pirates (AAA)","28","14.0",".359","2.82","19.2 %","59.6 %","21.2 %","18.2 %","9.1 %","51.9 %","22.2 %","25.9 %","9.1 %","103","151","254","9095"
"George Kontos","Giants (AAA)","29","47.2",".303","1.09","23.3 %","40.0 %","36.7 %","38.6 %","9.1 %","50.4 %","20.0 %","29.6 %","14.6 %","232","465","697","9486"
"Edgar Martinez","Mexican (AAA)","32","48.1",".282","1.16","25.8 %","39.8 %","34.4 %","20.5 %","9.1 %","41.5 %","25.9 %","32.6 %","11.9 %","219","480","699","sa205934"
"Luis Ramirez","- - -","32","44.0",".325","1.07","21.6 %","40.5 %","37.9 %","20.5 %","9.1 %","39.3 %","20.5 %","40.2 %","12.5 %","265","472","737","sa244198"
"Oscar Rivera","Mexican (AAA)","33","43.0",".285","0.91","13.1 %","41.4 %","45.5 %","24.2 %","9.1 %","52.7 %","24.0 %","23.3 %","5.1 %","268","459","727","sa377670"
"Nick Schmidt","Reds (AAA)","28","14.1",".404","2.00","31.3 %","45.8 %","22.9 %","0.0 %","9.1 %","41.7 %","18.8 %","39.6 %","4.6 %","123","160","283","sa388834"
"Michael Olmsted","Red Sox (AA)","27","32.1",".291","0.70","11.8 %","36.5 %","51.8 %","40.9 %","9.1 %","42.2 %","21.1 %","36.7 %","8.1 %","257","387","644","sa390636"
