"Name","Team","Age","IP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA","FIP","E-F","xFIP","playerid"
"Kyle Walker","Rockies (A-)","22","41.0","5.93","5.27","1.13","0.66","15.5 %","13.8 %","1.7 %",".187","1.27",".208","85.8 %","1.76","5.15","-3.39","5.25","sa454773"
"Jeff Icenogle","Astros (A+)","25","53.0","8.32","3.91","2.13","1.02","18.9 %","8.9 %","10.0 %",".333","1.87",".405","63.9 %","6.79","5.15","1.64","5.02","sa393031"
"Nick Regilio","Tigers (AAA)","30","15.0","6.60","7.80","0.85","0.60","15.9 %","18.8 %","-2.9 %",".286","1.93",".341","76.1 %","3.60","5.15","-1.55","5.16","2226"
"Gary Daley","- - -","23","88.0","8.08","5.93","1.36","0.82","19.0 %","14.0 %","5.1 %",".280","1.77",".342","60.6 %","6.65","5.15","1.50","4.73","sa326695"
"Sugar Ray Marimon","Royals (R)","20","62.1","6.79","4.33","1.57","0.72","16.2 %","10.3 %","5.8 %",".302","1.72",".355","65.1 %","5.78","5.15","0.62","5.43","6027"
"Todd Blackford","- - -","24","36.1","4.21","4.95","0.85","0.74","9.7 %","11.4 %","-1.7 %",".307","1.84",".331","59.3 %","5.94","5.15","0.79","4.86","sa254484"
"Chad Reineke","Athletics (AAA)","27","125.0","6.55","3.74","1.75","1.22","16.3 %","9.3 %","7.0 %",".268","1.49",".299","70.6 %","4.75","5.15","-0.40","4.87","7641"
"Ignacio Geronimo","Braves (R)","18","8.2","7.27","9.35","0.78","0.00","15.9 %","20.5 %","-4.6 %",".324","2.31",".407","66.7 %","6.23","5.15","1.08","5.68","sa506562"
"Jon Ellis","Padres (AAA)","26","72.0","6.88","4.13","1.67","1.13","17.5 %","10.5 %","7.0 %",".264","1.47",".301","76.2 %","4.13","5.15","-1.03","4.91","sa253250"
"Tony Barnette","Diamondbacks (AAA)","25","164.2","6.61","3.39","1.95","1.31","16.5 %","8.5 %","8.1 %",".279","1.50",".310","66.7 %","5.79","5.15","0.64","4.69","3555"
"Matt Wilhite","- - -","27","48.2","5.92","2.40","2.46","1.48","14.9 %","6.1 %","8.8 %",".294","1.48",".317","51.8 %","7.21","5.16","2.06","4.77","sa226380"
"Kyle Hurst","- - -","23","36.0","5.25","2.50","2.10","1.25","14.2 %","6.8 %","7.4 %",".219","1.11",".225","55.9 %","5.00","5.16","-0.16","4.46","sa455350"
"Justin Hedrick","Red Sox (AA)","27","26.1","4.78","4.78","1.00","1.03","11.4 %","11.4 %","0.0 %",".303","1.78",".326","63.1 %","6.49","5.16","1.33","5.24","sa254916"
"Matt Magill","Dodgers (R)","19","72.0","6.88","3.75","1.83","0.88","18.0 %","9.8 %","8.2 %",".220","1.24",".252","61.5 %","4.00","5.16","-1.16","5.21","3950"
"Skyler Crawford","- - -","21","47.1","6.65","5.13","1.30","0.95","16.9 %","13.0 %","3.9 %",".233","1.44",".265","70.8 %","3.99","5.16","-1.17","4.54","sa455558"
"Marcus Walden","Blue Jays (A+)","20","16.2","4.32","5.40","0.80","0.54","8.9 %","11.1 %","-2.2 %",".385","2.40",".420","54.2 %","8.64","5.16","3.48","5.25","8004"
"George Rosario","Royals (R)","18","21.0","8.57","7.71","1.11","0.43","20.6 %","18.6 %","2.1 %",".173","1.48",".222","65.5 %","4.71","5.16","-0.45","4.93","sa3000907"
"Neil Jamison","- - -","25","23.2","4.56","2.28","2.00","1.14","11.3 %","5.7 %","5.7 %",".313","1.56",".333","68.1 %","5.32","5.17","0.16","4.66","sa290202"
"Tony Watson","Pirates (AA)","24","15.1","8.22","6.46","1.27","1.17","18.0 %","14.1 %","3.9 %",".328","2.15",".392","49.7 %","8.22","5.17","3.05","4.62","3132"
"Eder Llamas","Mexican (AAA)","23","40.2","4.43","4.65","0.95","0.66","10.5 %","11.1 %","-0.5 %",".311","1.80",".340","70.6 %","5.53","5.17","0.36","5.34","sa509457"
"Jose Avalos","Mexican (AAA)","26","52.0","3.63","4.67","0.78","0.52","9.3 %","12.0 %","-2.7 %",".255","1.48",".273","75.2 %","2.94","5.17","-2.23","5.45","sa194655"
"Saulo Alcantara","Orioles (R)","18","27.1","9.88","11.52","0.86","0.00","23.4 %","27.3 %","-3.9 %",".187","1.90",".279","63.0 %","5.27","5.17","0.10","5.48","sa507229"
"Willian Avinazar","Royals (R)","20","56.0","9.48","3.54","2.68","0.96","22.0 %","8.2 %","13.8 %",".289","1.63",".362","51.3 %","6.43","5.17","1.26","4.59","sa502905"
"Carlos Vasquez","- - -","26","31.1","10.34","7.47","1.38","1.15","22.9 %","16.6 %","6.4 %",".246","1.85",".311","58.1 %","6.89","5.17","1.72","4.27","sa202168"
"Luis Orozco","Cardinals (R)","18","22.0","8.59","5.32","1.62","1.23","20.6 %","12.8 %","7.8 %",".253","1.59",".302","61.0 %","5.32","5.18","0.14","4.11","sa503881"
"Eric Krebs","- - -","24","41.2","9.94","9.07","1.10","0.43","24.2 %","22.1 %","2.1 %",".186","1.66",".258","72.3 %","3.89","5.18","-1.29","5.50","sa296250"
"Clint Tilford","- - -","21","39.0","6.23","4.85","1.29","0.69","14.2 %","11.1 %","3.2 %",".310","1.87",".355","53.0 %","7.15","5.18","1.98","5.26","sa502720"
"Evan Frederickson","Brewers (A)","22","97.1","8.60","7.58","1.13","0.46","19.8 %","17.4 %","2.3 %",".261","1.86",".335","67.4 %","5.27","5.18","0.09","5.30","sa454398"
"Jorge Castillo","- - -","27","97.1","5.36","3.24","1.66","1.20","13.5 %","8.1 %","5.4 %",".285","1.51",".308","72.6 %","4.62","5.18","-0.56","4.85","sa508060"
"Emary Frederick","- - -","25","70.1","6.40","4.99","1.28","1.02","15.5 %","12.1 %","3.4 %",".239","1.49",".266","75.4 %","4.22","5.19","-0.96","4.69","sa381368"
"Ysmael Carmona","Angels (A+)","24","42.1","11.69","5.53","2.12","1.06","27.1 %","12.8 %","14.3 %",".268","1.68",".370","71.2 %","5.74","5.19","0.55","4.55","sa328824"
"Isaias Alvarez","Yankees (R)","19","35.0","4.37","3.34","1.31","1.03","10.7 %","8.2 %","2.5 %",".301","1.60",".320","65.5 %","4.63","5.19","-0.56","4.21","sa507180"
"Jean Duque","White Sox (R)","19","41.1","9.58","7.19","1.33","0.87","20.9 %","15.6 %","5.2 %",".283","1.98",".360","59.0 %","6.10","5.19","0.90","4.37","sa507123"
"Jean Carlos Reyes","Orioles (R)","22","4.2","5.79","7.71","0.75","0.00","14.3 %","19.1 %","-4.8 %",".188","1.50",".231","75.0 %","3.86","5.20","-1.34","5.61","sa3000527"
"Edgar Huerta","Mexican (AAA)","29","67.0","7.12","3.63","1.96","1.34","19.3 %","9.8 %","9.5 %",".245","1.30",".275","73.7 %","4.30","5.20","-0.90","4.24","sa209834"
"Luis Reyes","- - -","21","50.1","7.33","5.36","1.37","0.36","17.2 %","12.6 %","4.6 %",".301","1.81",".369","56.3 %","6.97","5.20","1.77","5.56","sa503636"
"Graham Hicks","- - -","19","56.2","6.04","4.29","1.41","0.79","13.8 %","9.8 %","4.0 %",".304","1.75",".345","62.5 %","6.04","5.21","0.83","4.85","sa454521"
"Stalyn Valdez","Padres (R)","19","28.2","5.34","2.20","2.43","0.63","13.0 %","5.3 %","7.6 %",".308","1.53",".347","62.0 %","5.02","5.21","-0.18","4.90","sa502898"
"Diego Encarnacion","- - -","19","36.1","8.92","5.45","1.64","0.50","20.6 %","12.6 %","8.0 %",".245","1.60",".312","63.7 %","3.96","5.21","-1.25","5.24","sa503580"
"Kristian Bueno","Brewers (R)","20","24.0","8.25","7.13","1.16","0.38","20.4 %","17.6 %","2.8 %",".218","1.58",".281","64.8 %","5.63","5.22","0.41","5.26","sa389756"
"Andres Esquibel","- - -","22","78.2","6.06","3.09","1.96","1.03","15.1 %","7.7 %","7.4 %",".287","1.50",".322","58.2 %","5.61","5.22","0.39","4.96","sa455248"
"Oliver Odle","Giants (A+)","23","117.1","6.06","1.84","3.29","1.46","15.3 %","4.6 %","10.6 %",".325","1.56",".357","65.2 %","5.37","5.22","0.15","4.33","sa388994"
"Frank Frias","Twins (R)","19","24.0","7.13","6.75","1.06","0.00","17.1 %","16.2 %","0.9 %",".193","1.42",".250","75.0 %","3.38","5.22","-1.85","5.52","sa506801"
"Aaron Acosta","Mexican (AAA)","40","39.1","6.86","3.89","1.76","1.14","15.0 %","8.5 %","6.5 %",".380","2.16",".438","62.2 %","8.69","5.23","3.47","5.27","sa3000308"
"Heath Nichols","Angels (R)","20","24.2","8.39","4.01","2.09","0.73","20.2 %","9.7 %","10.5 %",".230","1.38",".280","70.2 %","2.19","5.23","-3.04","4.73","sa502440"
"Cliff Springston","Rangers (A)","22","34.1","4.98","2.36","2.11","1.31","12.0 %","5.7 %","6.3 %",".293","1.51",".309","36.2 %","6.55","5.23","1.33","4.23","sa455136"
"Dustin Heredia","Mexican (AAA)","25","8.2","2.08","2.08","1.00","1.04","5.0 %","5.0 %","0.0 %",".368","1.85",".371","48.0 %","7.27","5.23","2.04","5.24","sa508209"
"Ryan Rote","- - -","26","26.2","8.77","11.47","0.76","0.00","17.9 %","23.5 %","-5.5 %",".248","2.29",".325","52.4 %","6.07","5.23","0.85","6.45","sa291440"
"Dail Villanueva","Cardinals (R)","19","16.1","2.20","5.51","0.40","0.00","5.5 %","13.7 %","-8.2 %",".250","1.53",".268","67.9 %","3.86","5.23","-1.37","6.04","sa504731"
"Andy Mitchell","Orioles (AAA)","30","113.1","4.61","4.13","1.12","1.03","11.5 %","10.3 %","1.2 %",".285","1.57",".305","67.5 %","5.24","5.23","0.01","4.49","sa201037"
"Jasiel Acosta","Mexican (AAA)","26","126.2","3.91","3.06","1.28","1.07","9.8 %","7.7 %","2.1 %",".282","1.49",".293","72.4 %","4.48","5.23","-0.76","5.24","sa202428"
"Chorye Spoone","- - -","23","29.2","7.89","5.76","1.37","1.21","20.2 %","14.7 %","5.4 %",".246","1.55",".288","59.4 %","6.37","5.23","1.14","4.33","sa291699"
"Willy De Jesus","Mets (R)","18","4.2","11.57","9.64","1.20","0.00","21.4 %","17.9 %","3.6 %",".333","2.57",".467","64.3 %","7.71","5.23","2.48","5.72","sa3000993"
"Jose Fermin","Rays (R)","18","38.1","7.98","7.98","1.00","0.23","18.2 %","18.2 %","0.0 %",".250","1.83",".321","65.7 %","6.10","5.24","0.87","5.31","sa3000881"
"Edwin Moreno","Padres (AAA)","28","45.1","7.94","3.97","2.00","1.39","20.2 %","10.1 %","10.1 %",".263","1.46",".305","76.0 %","4.17","5.24","-1.07","4.44","7993"
"Stephen Randolph","- - -","35","50.1","9.48","6.79","1.39","1.07","23.7 %","17.0 %","6.7 %",".227","1.59",".286","66.1 %","5.90","5.24","0.66","4.89","1655"
"Brian Needham","Mets (R)","22","28.1","6.67","4.45","1.50","0.95","16.0 %","10.7 %","5.3 %",".287","1.66",".330","67.0 %","5.72","5.25","0.47","4.66","sa502399"
"Jesus Duenas","Mexican (AAA)","21","4.0","2.25","6.75","0.33","0.00","4.2 %","12.5 %","-8.3 %",".476","3.25",".500","38.5 %","18.00","5.25","12.75","6.62","sa508211"
"David Sinohui","Mexican (AAA)","40","48.0","5.63","3.19","1.76","1.13","14.3 %","8.1 %","6.2 %",".298","1.52",".329","80.5 %","3.75","5.25","-1.50","4.88","sa3000349"
"Graham Miller","Dodgers (R)","22","14.2","8.59","6.75","1.27","0.00","21.5 %","16.9 %","4.6 %",".204","1.43",".286","69.2 %","4.30","5.25","-0.95","6.35","sa504225"
"Bryan Hallberg","Astros (A+)","24","86.0","5.86","4.29","1.37","0.84","14.2 %","10.4 %","3.8 %",".301","1.70",".340","67.7 %","5.34","5.25","0.09","5.33","sa327713"
"Felix Moreno","- - -","20","19.2","8.24","5.49","1.50","1.37","19.2 %","12.8 %","6.4 %",".268","1.73",".312","53.7 %","4.12","5.25","-1.13","3.66","sa503962"
"Jason Glushon","Athletics (AA)","24","14.2","5.52","3.07","1.80","1.23","13.0 %","7.3 %","5.8 %",".355","1.84",".392","45.8 %","10.43","5.25","5.18","5.08","sa393411"
"Colton Willems","- - -","20","24.0","6.00","3.00","2.00","1.13","14.2 %","7.1 %","7.1 %",".330","1.71",".370","47.9 %","8.25","5.25","3.00","4.92","sa326485"
"Tim Murphy","Rangers (A+)","22","135.0","5.73","3.93","1.46","0.80","13.3 %","9.1 %","4.2 %",".320","1.80",".361","59.4 %","6.80","5.25","1.55","5.42","sa454458"
"Andrew Barb","Orioles (A+)","24","18.1","8.84","6.38","1.38","0.98","21.2 %","15.3 %","5.9 %",".214","1.53",".260","73.5 %","3.93","5.25","-1.33","5.46","sa262073"
"Saskuel Herrera","Phillies (R)","19","6.2","9.45","9.45","1.00","0.00","21.2 %","21.2 %","0.0 %",".167","1.65",".235","46.2 %","6.75","5.26","1.49","5.35","sa212166"
"Julian Sampson","- - -","20","90.0","4.90","3.20","1.53","1.30","11.8 %","7.7 %","4.1 %",".315","1.68",".335","62.0 %","6.90","5.26","1.64","4.05","sa390656"
"Matt Lollis","Padres (R)","18","8.2","7.27","2.08","3.50","1.04","17.5 %","5.0 %","12.5 %",".297","1.50",".345","47.6 %","5.19","5.26","-0.06","4.31","sa501704"
"Jose Nunez","Mexican (AAA)","34","30.2","6.46","2.93","2.20","1.47","16.1 %","7.3 %","8.8 %",".325","1.66",".364","60.0 %","7.04","5.26","1.79","4.85","sa185553"
"Nestor de Leon","Yankees (R)","20","21.0","9.86","5.57","1.77","1.29","23.5 %","13.3 %","10.2 %",".207","1.43",".250","62.5 %","4.29","5.26","-0.97","3.74","sa505547"
"Manuel Perez","- - -","24","26.2","3.71","2.70","1.38","1.01","9.7 %","7.0 %","2.6 %",".298","1.46",".311","70.7 %","4.39","5.26","-0.87","5.03","sa508077"
"Shaun Garceau","Cardinals (A+)","21","30.1","4.75","5.64","0.84","0.59","11.4 %","13.5 %","-2.1 %",".254","1.62",".280","61.8 %","6.23","5.26","0.97","5.36","sa294454"
"Jose Avila","Blue Jays (R)","18","28.2","6.28","8.79","0.71","0.00","13.6 %","19.1 %","-5.4 %",".252","1.99",".305","55.7 %","3.77","5.26","-1.49","5.66","sa506207"
"Daniel Jimenez","Indians (R)","19","36.2","6.14","3.44","1.79","0.74","16.6 %","9.3 %","7.3 %",".243","1.28",".278","73.1 %","3.68","5.26","-1.58","4.63","sa502159"
"Domingo Salas","Orioles (R)","18","15.1","3.52","7.63","0.46","0.00","8.7 %","18.8 %","-10.1 %",".182","1.50",".204","70.8 %","2.35","5.26","-2.91","5.79","sa507231"
"Juan Zapata","Mariners (A+)","24","67.0","8.46","4.16","2.03","1.34","19.9 %","9.8 %","10.1 %",".291","1.70",".344","57.4 %","6.85","5.26","1.59","4.94","sa294704"
"Martires Arias","Mets (R)","18","24.0","7.13","7.88","0.90","0.38","16.2 %","18.0 %","-1.7 %",".226","1.75",".274","55.1 %","4.13","5.26","-1.14","5.24","sa506939"
"Jose Juan Lopez","Mexican (AAA)","41","44.2","5.04","5.04","1.00","0.60","11.8 %","11.8 %","0.0 %",".291","1.75",".325","68.5 %","5.44","5.27","0.18","6.18","sa508086"
"Alfredo Venegas","- - -","23","96.2","6.42","3.17","2.03","1.21","15.8 %","7.8 %","8.0 %",".293","1.55",".328","63.0 %","4.66","5.27","-0.61","4.55","sa393397"
"Nick Abel","Mets (AA)","26","25.0","5.76","7.20","0.80","0.36","11.9 %","14.8 %","-3.0 %",".369","2.44",".426","56.6 %","10.44","5.27","5.17","5.75","sa326492"
"Dan Serafini","Mexican (AAA)","35","48.0","4.13","3.00","1.38","1.13","10.3 %","7.5 %","2.8 %",".325","1.67",".343","70.3 %","4.31","5.27","-0.95","4.81","1812"
"Kenta Suda","- - -","19","37.1","8.68","2.89","3.00","1.69","20.8 %","6.9 %","13.9 %",".288","1.55",".333","65.0 %","5.06","5.27","-0.21","4.41","sa455867"
"Fabian Marquez","Cardinals (R)","17","17.0","4.76","1.59","3.00","1.59","12.5 %","4.2 %","8.3 %",".294","1.35",".304","70.7 %","5.29","5.27","0.02","4.49","sa3000841"
"Kevin Siegrist","Cardinals (A-)","19","28.0","7.39","3.54","2.09","1.29","18.0 %","8.6 %","9.4 %",".268","1.46",".306","79.2 %","3.86","5.27","-1.41","4.17","8180"
"Brett Smith","- - -","25","27.0","4.33","5.00","0.87","0.67","10.7 %","12.3 %","-1.6 %",".248","1.52",".267","64.7 %","4.67","5.27","-0.61","5.20","sa268663"
"Andrea Lucati","Astros (R)","19","33.1","8.37","6.21","1.35","0.81","18.3 %","13.6 %","4.7 %",".295","1.92",".362","65.9 %","4.86","5.28","-0.42","4.75","sa460150"
"Kyle Christensen","Athletics (A-)","20","23.2","7.99","4.56","1.75","1.14","19.3 %","11.0 %","8.3 %",".281","1.65",".333","75.4 %","4.94","5.28","-0.34","4.49","sa327855"
"Chris Seddon","Mariners (AAA)","25","131.2","5.47","3.69","1.48","1.16","13.8 %","9.3 %","4.5 %",".270","1.47",".292","71.4 %","4.51","5.28","-0.77","5.02","3833"
"Dwayne Pollok","Dodgers (AAA)","28","76.1","6.25","2.71","2.30","1.53","15.6 %","6.8 %","8.9 %",".290","1.49",".315","56.2 %","6.01","5.28","0.73","4.20","sa226030"
"Hunter Cervenka","Red Sox (R)","19","22.1","7.25","10.48","0.69","0.00","17.3 %","25.0 %","-7.7 %",".208","1.88",".271","67.4 %","4.84","5.28","-0.45","5.69","10510"
"Josh Muecke","Astros (AAA)","27","136.0","5.63","4.43","1.27","0.99","13.7 %","10.8 %","2.9 %",".273","1.59",".301","65.8 %","4.90","5.29","-0.39","5.17","sa226123"
"Kevin Childs","Dodgers (R)","22","14.2","7.98","3.07","2.60","0.61","19.4 %","7.5 %","11.9 %",".293","1.50",".364","65.0 %","6.14","5.29","0.85","5.15","sa503147"
"Ali Crespo","Rays (R)","19","43.1","3.53","1.87","1.89","1.04","9.0 %","4.7 %","4.2 %",".267","1.27",".273","77.2 %","2.91","5.29","-2.38","4.73","sa504994"
"Ricky Romero","- - -","24","14.1","7.53","5.02","1.50","1.26","18.5 %","12.3 %","6.2 %",".304","1.74",".357","60.3 %","6.91","5.29","1.61","3.79","3403"
"Jay Pacella","Astros (A+)","25","21.0","4.29","4.29","1.00","0.43","9.5 %","9.5 %","0.0 %",".304","1.81",".333","63.1 %","6.43","5.30","1.13","6.87","sa447536"
"Sebastian Marquez","Mexican (AAA)","22","1.2","0.00","5.40","0.00","0.00","0.0 %","10.0 %","-10.0 %",".556","3.60",".556","33.3 %","21.60","5.30","16.30","5.95","sa3000974"
"Pedro Lambertus","- - -","21","36.2","6.63","3.93","1.69","0.98","16.4 %","9.7 %","6.7 %",".255","1.45",".290","64.2 %","4.42","5.30","-0.88","4.63","sa393061"
"Gian Guzman","Cubs (R)","20","20.2","4.79","4.79","1.00","0.00","11.2 %","11.2 %","0.0 %",".310","1.79",".356","60.0 %","5.23","5.30","-0.08","5.96","sa392841"
"Ogui Diaz","- - -","23","15.2","7.47","4.02","1.86","0.57","17.3 %","9.3 %","8.0 %",".234","1.40",".280","73.2 %","3.45","5.30","-1.86","5.47","sa328438"
"Blake Mechaw","- - -","20","27.2","5.53","4.88","1.13","0.65","13.5 %","11.9 %","1.6 %",".250","1.52",".281","56.9 %","6.18","5.30","0.88","5.24","sa502298"
"Miguel Suero","Marlins (R)","18","1.0","18.00","0.00","2.00","0.00","40.0 %","0.0 %","40.0 %",".000","0.00",".000","100.0 %","0.00","5.31","-5.31","5.63","sa3001042"
"Javier Berroa","Nationals (R)","21","29.0","6.83","5.28","1.29","0.93","16.5 %","12.8 %","3.8 %",".241","1.52",".276","61.6 %","4.34","5.31","-0.96","4.40","sa507045"
"Richard Rodriguez","Blue Jays (R)","20","3.0","0.00","0.00","0.00","0.00","0.0 %","0.0 %","0.0 %",".417","1.67",".417","85.7 %","0.00","5.31","-5.31","5.63","sa512705"
"Chad Rodgers","- - -","21","8.0","6.75","2.25","3.00","1.13","16.2 %","5.4 %","10.8 %",".250","1.25",".280","60.3 %","5.63","5.31","0.32","4.26","sa326689"
"Antonio Osuna","Mexican (AAA)","36","16.0","3.38","1.69","2.00","1.13","8.6 %","4.3 %","4.3 %",".308","1.44",".316","58.6 %","6.19","5.31","0.88","5.53","sa3000008"
"Chase Wright","Brewers (AAA)","26","131.2","3.90","3.42","1.14","0.96","9.5 %","8.4 %","1.2 %",".281","1.53",".294","66.7 %","4.51","5.31","-0.80","5.28","3593"
"Juan Santana","- - -","23","39.1","5.49","4.12","1.33","1.14","14.0 %","10.5 %","3.5 %",".250","1.42",".268","72.0 %","4.12","5.31","-1.19","4.66","sa455690"
"Luis Pena","- - -","26","22.0","5.73","4.09","1.40","0.82","15.9 %","11.4 %","4.6 %",".184","1.09",".200","81.9 %","2.86","5.31","-2.45","5.04","sa200669"
"Julio Medina","Mexican (AAA)","26","62.2","5.17","4.60","1.13","0.86","12.0 %","10.7 %","1.3 %",".322","1.87",".356","62.2 %","7.18","5.32","1.87","5.38","sa226405"
"David Patton","- - -","25","14.2","6.14","4.91","1.25","1.23","15.6 %","12.5 %","3.1 %",".214","1.36",".227","58.1 %","4.30","5.32","-1.02","4.38","7503"
"Marcos Carvajal","Mexican (AAA)","24","17.0","7.41","5.29","1.40","1.06","17.3 %","12.4 %","4.9 %",".257","1.65",".296","84.0 %","3.71","5.32","-1.61","4.76","3216"
"Ricardo Sandoval","Mexican (AAA)","29","15.1","6.46","4.11","1.57","1.17","16.9 %","10.8 %","6.2 %",".211","1.24",".227","69.8 %","4.70","5.32","-0.63","5.13","sa3000825"
"Daniel Cavazos","Mexican (AAA)","23","25.2","4.21","4.56","0.92","0.70","10.8 %","11.7 %","-0.9 %",".229","1.36",".244","84.8 %","2.81","5.33","-2.52","5.72","sa508698"
"Shane Loux","- - -","29","26.0","4.50","5.54","0.81","0.69","11.6 %","14.3 %","-2.7 %",".260","1.58",".284","75.9 %","3.81","5.33","-1.52","4.89","1613"
"Sergio Padilla","Mexican (AAA)","21","18.0","5.50","6.50","0.85","0.50","11.5 %","13.5 %","-2.1 %",".317","2.17",".357","38.9 %","8.50","5.33","3.17","5.82","sa3000644"
"Jack McGeary","- - -","20","112.0","7.15","6.91","1.03","0.72","16.9 %","16.3 %","0.6 %",".273","1.83",".325","60.5 %","5.54","5.33","0.21","5.01","sa390448"
"Victor Diaz","Phillies (R)","20","2.0","18.00","13.50","1.33","0.00","33.3 %","25.0 %","8.3 %",".250","2.50",".500","83.3 %","4.50","5.33","-0.83","5.75","sa3000470"
"Luiyin Perez","Giants (R)","20","26.2","7.09","3.71","1.91","1.01","16.7 %","8.7 %","7.9 %",".243","1.39",".277","66.2 %","4.05","5.33","-1.28","4.41","sa3000873"
"JC Ramirez","Mariners (A+)","20","142.1","7.02","3.35","2.09","1.14","17.5 %","8.4 %","9.2 %",".272","1.45",".311","65.7 %","5.12","5.33","-0.21","5.05","8302"
"Josh Kite","Tigers (AA)","27","35.2","7.07","4.54","1.56","1.26","17.1 %","11.0 %","6.1 %",".277","1.60",".315","76.4 %","4.04","5.33","-1.30","4.05","sa262100"
"Brooks Mohr","Mariners (R)","20","1.0","9.00","9.00","1.00","0.00","16.7 %","16.7 %","0.0 %",".200","2.00",".250","50.0 %","0.00","5.33","-5.33","6.02","sa392194"
"Brandon Pullen","- - -","23","33.0","8.45","2.73","3.10","1.64","20.0 %","6.5 %","13.6 %",".308","1.64",".359","73.5 %","5.18","5.33","-0.15","3.93","sa455253"
"Fredy Deza","- - -","26","92.1","5.46","3.90","1.40","1.36","14.3 %","10.2 %","4.1 %",".244","1.35",".255","75.9 %","4.00","5.33","-1.34","4.57","sa200800"
"Dominque Jean","White Sox (R)","20","53.2","7.55","5.37","1.41","1.17","18.2 %","13.0 %","5.3 %",".242","1.55",".277","57.0 %","5.37","5.34","0.03","3.96","sa507117"
"Mitch Atkins","Cubs (AAA)","23","146.1","7.81","3.20","2.44","1.60","19.4 %","7.9 %","11.4 %",".277","1.48",".314","59.8 %","6.58","5.34","1.24","4.71","8369"
"Adam O'Neill","Mets (R)","19","18.1","5.40","6.87","0.79","0.00","11.6 %","14.7 %","-3.2 %",".240","1.75",".281","52.6 %","6.38","5.34","1.04","6.00","sa503967"
"Ricardo Rodriguez","Mexican (AAA)","31","32.0","5.34","3.38","1.58","1.13","12.8 %","8.1 %","4.7 %",".343","1.81",".378","56.0 %","6.75","5.34","1.41","4.43","1585"
"Kirk Saarloos","Indians (AAA)","30","86.2","5.50","3.63","1.51","1.45","13.2 %","8.7 %","4.5 %",".307","1.70",".329","63.7 %","5.61","5.34","0.27","4.58","1516"
"Mathieu Leblanc Poirier","- - -","22","116.0","5.97","4.11","1.45","0.78","14.8 %","10.2 %","4.6 %",".252","1.43",".285","66.9 %","4.66","5.34","-0.69","5.24","sa454855"
"Justin Orenduff","Dodgers (A+)","26","20.1","9.30","6.20","1.50","0.89","20.6 %","13.7 %","6.9 %",".279","1.87",".349","83.3 %","3.98","5.35","-1.36","5.64","sa254165"
"Erik Cordier","Braves (A+)","23","121.0","6.55","5.50","1.19","0.97","16.2 %","13.6 %","2.6 %",".250","1.56",".284","75.6 %","3.87","5.35","-1.48","5.09","4086"
"Lance Niekro","Braves (R)","30","33.2","5.88","4.54","1.29","0.80","13.3 %","10.3 %","3.0 %",".264","1.60",".296","48.4 %","5.61","5.35","0.27","4.82","1832"
"Steven Calicutt","- - -","25","20.1","7.97","6.64","1.20","0.44","18.0 %","15.0 %","3.0 %",".259","1.77",".323","64.8 %","5.75","5.35","0.41","5.49","sa327977"
"Tyler Oakes","Rays (R)","22","33.0","7.64","4.36","1.75","1.09","20.1 %","11.5 %","8.6 %",".202","1.21",".230","78.1 %","3.82","5.35","-1.54","5.00","sa503624"
"Mike Bohana","- - -","23","42.0","9.64","4.71","2.05","1.50","21.7 %","10.6 %","11.1 %",".308","1.86",".377","63.2 %","6.00","5.36","0.64","3.88","sa455495"
"Pedro Rodriguez","- - -","20","30.2","5.58","3.82","1.46","0.88","12.5 %","8.6 %","4.0 %",".353","1.99",".395","53.5 %","7.04","5.36","1.69","5.02","sa455648"
"Roberto Toribio","Angels (R)","19","25.1","6.39","7.11","0.90","0.36","14.8 %","16.4 %","-1.6 %",".247","1.74",".295","71.4 %","3.91","5.36","-1.45","5.27","sa505278"
"Renedin Mesa","Angels (R)","17","43.1","4.98","5.61","0.89","0.42","11.9 %","13.4 %","-1.5 %",".262","1.62",".297","70.0 %","4.36","5.36","-1.00","5.29","sa3000986"
"Dennis Accomando","Braves (R)","21","14.2","3.68","4.91","0.75","0.61","8.8 %","11.8 %","-2.9 %",".267","1.64",".283","53.1 %","6.75","5.36","1.39","5.56","sa504610"
"Leuris Gomez","- - -","22","27.2","7.81","4.55","1.71","0.98","17.3 %","10.1 %","7.2 %",".303","1.84",".358","58.2 %","5.53","5.36","0.17","4.81","sa455628"
"Zachary Von Tersch","- - -","21","45.0","7.40","5.40","1.37","1.00","18.7 %","13.6 %","5.1 %",".237","1.49",".276","67.7 %","4.00","5.37","-1.37","5.14","sa502122"
"Yeudy Perdomo","Astros (R)","17","5.1","3.38","6.75","0.50","0.00","8.0 %","16.0 %","-8.0 %",".250","1.69",".278","60.0 %","3.38","5.37","-1.99","5.92","sa505479"
"Mauricio Duarte","Mexican (AAA)","24","10.2","5.91","5.91","1.00","0.84","12.5 %","12.5 %","0.0 %",".408","2.53",".463","43.0 %","11.81","5.37","6.44","5.69","sa3000385"
"Jesse Estrada","- - -","25","78.0","4.50","2.54","1.77","1.27","11.2 %","6.3 %","4.9 %",".291","1.46",".305","63.5 %","5.54","5.37","0.17","4.96","sa273164"
