"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Ogui Diaz","- - -","24","44.0",".275","2.50","11.2 %","63.4 %","25.4 %","23.5 %","17.6 %","52.6 %","24.1 %","23.4 %","22.2 %","84","240","324","sa328438"
"Francisco Rondon","Yankees (A)","22","11.2",".310","0.53","16.1 %","29.0 %","54.8 %","5.9 %","17.6 %","41.9 %","25.8 %","32.3 %","34.7 %","36","85","121","sa456143"
"Jadel Mendez","Cubs (R)","21","21.2",".405","0.97","17.3 %","40.7 %","42.0 %","8.8 %","17.6 %","43.5 %","31.8 %","24.7 %","19.3 %","35","141","176","sa506685"
"David Johnson","Brewers (AAA)","27","65.0",".294","1.44","24.9 %","44.3 %","30.8 %","15.8 %","17.5 %","57.4 %","25.3 %","17.4 %","13.6 %","418","687","1105","sa254184"
"Ryne Miller","- - -","24","86.0",".291","0.95","12.9 %","42.4 %","44.7 %","21.1 %","17.5 %","42.5 %","29.7 %","27.8 %","21.4 %","284","514","798","sa397813"
"Luis Macias","- - -","29","30.0",".336","1.08","25.9 %","38.4 %","35.7 %","25.0 %","17.5 %","42.1 %","21.9 %","36.0 %","5.9 %","170","290","460","sa502238"
"A.J. Battisto","- - -","26","15.2",".315","1.09","14.3 %","44.6 %","41.1 %","13.0 %","17.4 %","39.7 %","27.6 %","32.8 %","6.8 %","146","192","338","sa390469"
"Josh Towers","Dodgers (AAA)","33","38.0",".340","1.29","21.7 %","44.1 %","34.2 %","5.8 %","17.3 %","42.7 %","25.6 %","31.7 %","7.1 %","203","420","623","1489"
"Victor Lara","Diamondbacks (R)","21","21.1",".355","0.86","18.2 %","37.9 %","43.9 %","20.7 %","17.2 %","29.9 %","31.3 %","38.8 %","21.5 %","86","137","223","sa549897"
"Eric Thompson","- - -","22","26.2",".387","1.29","17.5 %","46.4 %","36.1 %","25.7 %","17.1 %","54.6 %","24.2 %","21.2 %","16.3 %","117","202","319","sa328187"
"Nick Bierbrodt","- - -","32","37.0",".331","1.27","22.5 %","43.3 %","34.2 %","14.6 %","17.1 %","41.1 %","33.1 %","25.8 %","11.2 %","282","397","679","1194"
"Roberto Novoa","Mexican (AAA)","30","47.2",".292","1.66","20.4 %","49.6 %","29.9 %","19.5 %","17.1 %","48.3 %","18.9 %","32.9 %","9.4 %","252","432","684","2217"
"Greg Burke","Padres (AAA)","27","58.2",".280","1.01","13.9 %","43.3 %","42.8 %","19.5 %","16.9 %","49.5 %","25.8 %","24.7 %","9.7 %","397","620","1017","6282"
"David Cortes","Mexican (AAA)","36","23.0",".333","1.67","20.0 %","50.0 %","30.0 %","16.7 %","16.7 %","42.7 %","26.8 %","30.5 %","6.9 %","140","239","379","1798"
"Ryan Madson","- - -","29","5.2",".214","1.00","7.7 %","46.2 %","46.2 %","0.0 %","16.7 %","53.3 %","33.3 %","13.3 %","20.3 %","17","42","59","1852"
"Jim Johnson","- - -","27","13.0",".324","1.83","10.5 %","57.9 %","31.6 %","16.7 %","16.7 %","33.3 %","35.9 %","30.8 %","24.0 %","15","81","96","3656"
"Jose Mijares","Twins (AAA)","25","1.2",".625","0.50","0.0 %","33.3 %","66.7 %","16.7 %","16.7 %","11.1 %","22.2 %","66.7 %","8.5 %","16","31","47","4140"
"Josh Beckett","Red Sox (AAA)","30","8.0",".227","0.75","12.5 %","37.5 %","50.0 %","16.7 %","16.7 %","41.7 %","25.0 %","33.3 %","9.4 %","56","93","149","510"
"Matt Harrison","- - -","24","7.1",".458","2.17","17.4 %","56.5 %","26.1 %","0.0 %","16.7 %","36.0 %","28.0 %","36.0 %","10.9 %","41","87","128","5551"
"Jamie Vermilyea","Blue Jays (AAA)","28","6.2",".381","2.00","18.2 %","54.5 %","27.3 %","50.0 %","16.7 %","59.1 %","18.2 %","22.7 %","13.7 %","52","79","131","5660"
"Anthony Ortega","- - -","24","24.2",".360","1.03","22.8 %","39.2 %","38.0 %","16.7 %","16.7 %","46.3 %","21.3 %","32.5 %","12.9 %","159","244","403","6745"
"Dallas Braden","Athletics (A+)","26","4.0",".333","0.25","0.0 %","20.0 %","80.0 %","25.0 %","16.7 %","41.2 %","35.3 %","23.5 %","27.0 %","5","32","37","8099"
"David Purcey","- - -","28","21.1",".280","0.83","31.3 %","31.3 %","37.5 %","33.3 %","16.7 %","49.1 %","26.4 %","24.5 %","15.5 %","154","227","381","8360"
"Kris Benson","Diamondbacks (AAA)","35","22.1",".354","1.33","16.7 %","47.6 %","35.7 %","20.0 %","16.7 %","44.8 %","29.9 %","25.3 %","5.9 %","159","248","407","982"
"Josh Fogg","Phillies (AA)","33","10.1",".419","0.94","20.5 %","38.6 %","40.9 %","16.7 %","16.7 %","45.7 %","26.1 %","28.3 %","12.1 %","45","87","132","989"
"Wilbert Ortega","Mexican (AAA)","32","5.1",".316","1.50","21.1 %","47.4 %","31.6 %","33.3 %","16.7 %","55.0 %","20.0 %","25.0 %","10.4 %","24","53","77","sa185711"
"Edgar Lizarraga","- - -","29","26.2",".354","1.75","19.5 %","51.2 %","29.3 %","12.5 %","16.7 %","50.6 %","23.5 %","25.9 %","10.7 %","175","256","431","sa199387"
"Clevelan Santeliz","White Sox (AAA)","23","54.0",".235","1.00","21.7 %","39.1 %","39.1 %","20.4 %","16.7 %","40.7 %","26.4 %","32.9 %","8.1 %","409","533","942","sa323420"
"Mike Folli","- - -","24","2.0",".143","0.33","0.0 %","25.0 %","75.0 %","50.0 %","16.7 %","50.0 %","12.5 %","37.5 %","3.6 %","12","16","28","sa388937"
"Evan Hildenbrandt","Reds (R)","21","12.2",".242","0.67","14.3 %","34.3 %","51.4 %","11.1 %","16.7 %","54.3 %","11.4 %","34.3 %","19.7 %","65","67","132","sa390608"
"Miles Reagan","Diamondbacks (A-)","19","43.2",".299","2.53","15.2 %","60.8 %","24.0 %","13.3 %","16.7 %","40.9 %","22.7 %","36.4 %","19.2 %","149","232","381","sa454955"
"Johnny Gunter","- - -","22","19.0",".339","1.72","23.4 %","48.4 %","28.1 %","27.8 %","16.7 %","44.6 %","26.2 %","29.2 %","19.5 %","70","115","185","sa501625"
"Brandon King","Nationals (R)","19","11.1",".439","1.83","15.0 %","55.0 %","30.0 %","50.0 %","16.7 %","40.9 %","34.1 %","25.0 %","24.8 %","32","81","113","sa502314"
"Addison Proszek","- - -","23","24.2",".347","1.54","20.8 %","48.1 %","31.2 %","4.2 %","16.7 %","44.9 %","24.4 %","30.8 %","19.2 %","33","155","188","sa503251"
"Alejandro Martinez","Mexican (AAA)","21","2.2",".333","0.33","20.0 %","20.0 %","60.0 %","16.7 %","16.7 %","0.0 %","50.0 %","50.0 %","0.0 %","25","27","52","sa504008"
"Daniel Sanchez","Rays (R)","21","5.2",".313","1.17","13.3 %","46.7 %","40.0 %","33.3 %","16.7 %","47.1 %","35.3 %","17.7 %","20.6 %","37","31","68","sa505017"
"Philip Rorabaugh","Astros (R)","23","29.1",".305","1.53","14.2 %","51.9 %","34.0 %","11.1 %","16.7 %","42.3 %","31.5 %","26.1 %","12.9 %","49","152","201","sa505445"
"Alexis Pinto","Braves (R)","20","11.1",".450","0.50","35.7 %","21.4 %","42.9 %","22.2 %","16.7 %","44.2 %","16.3 %","39.5 %","26.9 %","27","81","108","sa506554"
"Billy Gross","Orioles (R)","22","21.1",".356","0.80","12.9 %","38.7 %","48.4 %","20.0 %","16.7 %","45.3 %","18.8 %","35.9 %","37.7 %","18","141","159","sa507543"
"Rodolfo Aguilar","- - -","20","22.2",".388","1.67","26.4 %","46.0 %","27.6 %","16.7 %","16.7 %","48.3 %","34.8 %","16.9 %","6.4 %","180","245","425","sa542044"
"Gabriel Martinez","Mexican (AAA)","23","3.2",".389","1.17","23.5 %","41.2 %","35.3 %","16.7 %","16.7 %","36.8 %","21.1 %","42.1 %","7.5 %","30","50","80","sa544975"
"Audrys Mora","Phillies (R)","17","16.0",".391","2.42","33.9 %","46.8 %","19.4 %","16.7 %","16.7 %","43.1 %","16.9 %","40.0 %","17.2 %","52","93","145","sa546522"
"Jeremy Erben","Diamondbacks (R)","22","17.0",".242","0.61","14.7 %","32.4 %","52.9 %","27.8 %","16.7 %","33.3 %","38.9 %","27.8 %","41.9 %","35","120","155","sa549522"
"Jose Vasquez","Twins (R)","19","15.2",".321","1.50","16.7 %","50.0 %","33.3 %","50.0 %","16.7 %","55.0 %","25.0 %","20.0 %","18.4 %","53","88","141","sa556661"
"Isidro Marquez","Mexican (AAA)","45","62.1",".292","2.27","19.5 %","55.9 %","24.6 %","20.8 %","16.7 %","53.6 %","22.0 %","24.4 %","8.6 %","336","619","955","sa7503"
"Brett Tomko","- - -","37","62.2",".364","0.76","18.1 %","35.3 %","46.6 %","24.3 %","16.5 %","42.6 %","30.9 %","26.5 %","16.6 %","251","518","769","1056"
"Michael Schurz","- - -","23","60.2",".348","0.87","20.9 %","36.9 %","42.2 %","12.7 %","16.5 %","48.2 %","28.0 %","23.8 %","23.1 %","191","388","579","sa503567"
"Jason Jones","- - -","27","58.1",".301","1.45","14.8 %","50.5 %","34.8 %","11.0 %","16.4 %","44.7 %","24.9 %","30.4 %","11.2 %","227","487","714","sa254345"
"Hugo Duarte","Rays (R)","20","47.2",".285","0.80","15.4 %","37.7 %","46.9 %","26.2 %","16.4 %","49.6 %","19.6 %","30.8 %","34.8 %","96","278","374","sa505026"
"Danny Salazar","Indians (A)","20","32.1",".281","1.02","13.9 %","43.6 %","42.6 %","27.9 %","16.3 %","50.5 %","21.4 %","28.2 %","24.2 %","63","177","240","5867"
"Sam Spangler","- - -","22","38.2",".365","1.14","14.0 %","45.8 %","40.2 %","18.6 %","16.3 %","40.5 %","18.0 %","41.4 %","34.1 %","88","235","323","sa501996"
"Max Russell","- - -","21","74.0",".315","1.19","17.2 %","44.9 %","37.9 %","23.3 %","16.3 %","51.7 %","21.3 %","27.0 %","31.9 %","73","431","504","sa526948"
"Eric Jokisch","- - -","20","35.1",".374","1.65","9.3 %","56.5 %","34.3 %","8.1 %","16.2 %","42.5 %","25.7 %","31.9 %","17.8 %","105","209","314","11157"
"Steve Edlefsen","Giants (AAA)","25","64.1",".272","2.95","16.6 %","62.3 %","21.1 %","18.9 %","16.2 %","43.2 %","28.1 %","28.7 %","9.6 %","422","629","1051","2185"
"Jairo De La Cruz","Orioles (R)","22","19.1",".286","0.68","12.7 %","35.2 %","52.1 %","21.6 %","16.2 %","56.6 %","18.4 %","25.0 %","12.0 %","87","105","192","sa456132"
"Chris Fetter","Padres (A+)","24","21.0",".313","0.73","8.6 %","38.6 %","52.9 %","8.1 %","16.2 %","37.0 %","34.3 %","28.8 %","23.9 %","44","119","163","sa501540"
"Ehren Wassermann","Phillies (AAA)","29","26.0",".282","1.29","18.4 %","46.0 %","35.6 %","16.1 %","16.1 %","42.2 %","22.2 %","35.6 %","7.5 %","184","280","464","6380"
"Josh Perrault","Orioles (AA)","28","17.1",".286","0.74","10.0 %","38.3 %","51.7 %","9.7 %","16.1 %","42.6 %","24.6 %","32.8 %","21.3 %","31","96","127","sa226189"
"Kyle Nicholson","Giants (A+)","24","119.0",".333","1.68","17.4 %","51.7 %","30.8 %","19.4 %","16.1 %","51.5 %","26.7 %","21.8 %","27.5 %","121","690","811","sa390177"
"Scott Shaw","- - -","23","85.2",".307","0.89","17.1 %","39.1 %","43.8 %","14.5 %","16.0 %","50.8 %","25.4 %","23.8 %","15.2 %","243","512","755","sa455264"
"Roman Mendez","- - -","19","59.2",".374","0.95","19.3 %","39.2 %","41.4 %","30.7 %","16.0 %","51.8 %","22.0 %","26.2 %","30.0 %","155","401","556","10307"
"Sheng-Cin Hong","Pirates (R)","19","13.1",".423","0.68","20.8 %","32.1 %","47.2 %","16.0 %","16.0 %","42.9 %","25.0 %","32.1 %","20.4 %","21","92","113","sa549554"
"John Ely","Dodgers (AAA)","24","68.0",".299","1.49","22.3 %","46.5 %","31.2 %","27.0 %","15.9 %","51.4 %","21.4 %","27.1 %","9.5 %","434","694","1128","6132"
"Ryan Brasier","Angels (AA)","22","142.0",".239","0.98","18.4 %","40.5 %","41.2 %","23.7 %","15.8 %","47.6 %","25.5 %","26.9 %","8.4 %","916","1370","2286","5615"
"Donn Roach","Angels (R)","20","53.2",".374","2.61","11.6 %","63.9 %","24.5 %","7.9 %","15.8 %","50.0 %","18.8 %","31.3 %","30.2 %","96","345","441","10620"
"J.A. Happ","- - -","27","37.2",".348","1.58","19.7 %","49.2 %","31.1 %","23.7 %","15.8 %","55.7 %","16.1 %","28.2 %","11.5 %","202","365","567","7410"
"Cesar Valdez","Diamondbacks (AAA)","25","97.2",".340","2.08","20.7 %","53.6 %","25.8 %","14.5 %","15.8 %","54.2 %","22.4 %","23.4 %","13.4 %","644","1031","1675","9013"
"Jose Pina","- - -","24","70.1",".350","0.83","20.1 %","36.3 %","43.6 %","20.2 %","15.7 %","45.6 %","25.6 %","28.8 %","28.8 %","149","458","607","sa294474"
"Brenden Stines","- - -","23","33.2",".298","1.50","14.0 %","51.6 %","34.4 %","12.5 %","15.6 %","54.0 %","16.0 %","30.0 %","21.3 %","103","184","287","sa502530"
"Oscar Villarreal","Phillies (AAA)","28","57.1",".278","2.02","19.5 %","53.8 %","26.6 %","24.4 %","15.6 %","44.6 %","20.9 %","34.5 %","10.2 %","340","535","875","1654"
"Wanel Mesa","Nationals (A)","23","54.0",".326","2.16","22.4 %","53.0 %","24.6 %","15.6 %","15.6 %","47.9 %","24.2 %","28.0 %","19.1 %","120","288","408","sa505585"
"Ronald Uviedo","- - -","23","80.0",".261","0.76","20.1 %","34.6 %","45.3 %","27.8 %","15.5 %","56.1 %","21.3 %","22.6 %","33.5 %","187","517","704","sa386157"
"Ben Hornbeck","- - -","22","131.2",".358","1.40","15.1 %","49.6 %","35.3 %","13.2 %","15.4 %","41.8 %","23.9 %","34.3 %","23.6 %","465","989","1454","sa456511"
"Jorge Vasquez","Mexican (AAA)","31","10.0",".320","0.54","20.0 %","28.0 %","52.0 %","7.7 %","15.4 %","40.7 %","22.2 %","37.0 %","9.1 %","86","100","186","2221"
"Kason Gabbard","Red Sox (AAA)","28","14.1",".319","1.69","25.5 %","46.8 %","27.7 %","23.1 %","15.4 %","56.3 %","22.9 %","20.8 %","8.0 %","133","142","275","3418"
"Jamey Wright","Athletics (AAA)","35","14.0",".477","1.62","24.4 %","46.7 %","28.9 %","7.7 %","15.4 %","28.3 %","26.1 %","45.7 %","9.6 %","109","152","261","715"
"Brad Bergesen","Orioles (AAA)","24","14.2",".300","2.46","11.8 %","62.7 %","25.5 %","7.7 %","15.4 %","57.7 %","23.1 %","19.2 %","9.5 %","73","158","231","8375"
"Jorge Campillo","Royals (AAA)","31","11.1",".188","1.00","21.2 %","39.4 %","39.4 %","23.1 %","15.4 %","41.2 %","35.3 %","23.5 %","15.5 %","44","98","142","8686"
"Kelvin Villa","Royals (AA)","24","15.0",".370","2.08","24.5 %","50.9 %","24.5 %","15.4 %","15.4 %","37.5 %","32.1 %","30.4 %","6.1 %","109","172","281","sa254797"
"Colton Willems","Nationals (A)","21","12.1",".471","1.15","20.0 %","42.9 %","37.1 %","15.4 %","15.4 %","44.4 %","30.6 %","25.0 %","32.3 %","48","85","133","sa326485"
"Cameron Lamb","Giants (A-)","21","10.1",".417","1.15","22.2 %","41.7 %","36.1 %","15.4 %","15.4 %","34.2 %","31.6 %","34.2 %","18.5 %","27","65","92","sa377589"
"Richie Tate","Braves (R)","18","8.2",".208","0.69","4.3 %","39.1 %","56.5 %","23.1 %","15.4 %","34.8 %","8.7 %","56.5 %","22.9 %","12","36","48","sa549135"
"Wes Roemer","- - -","23","124.1",".318","1.19","19.6 %","43.6 %","36.7 %","16.7 %","15.3 %","51.4 %","26.8 %","21.8 %","10.1 %","760","1250","2010","sa389931"
"Amauri Sanit","- - -","30","45.1",".331","1.52","14.7 %","51.5 %","33.8 %","15.2 %","15.2 %","51.1 %","19.9 %","29.1 %","10.1 %","233","439","672","5436"
"Justin Hall","- - -","22","30.1",".365","1.48","12.8 %","52.1 %","35.1 %","12.1 %","15.2 %","38.6 %","29.7 %","31.7 %","34.0 %","18","197","215","sa550486"
"Gaby Hernandez","Royals (AAA)","24","144.2",".263","0.69","20.4 %","32.6 %","47.0 %","23.9 %","15.1 %","44.4 %","22.7 %","32.9 %","8.9 %","869","1471","2340","sa254327"
"Tyler Cox","Pirates (A+)","24","62.1",".242","1.38","19.7 %","46.5 %","33.8 %","20.8 %","15.1 %","55.2 %","20.0 %","24.9 %","30.5 %","169","382","551","sa454700"
"Greg Billo","Royals (R)","19","78.1",".357","1.67","15.6 %","52.8 %","31.6 %","16.4 %","15.1 %","40.3 %","25.6 %","34.0 %","25.8 %","123","489","612","sa455523"
"Jesus Sanchez","Athletics (AAA)","35","12.0",".361","0.40","28.2 %","20.5 %","51.3 %","25.0 %","15.0 %","42.5 %","27.5 %","30.0 %","4.1 %","109","133","242","1476"
"Jeremy Hill","Angels (AAA)","32","16.2",".264","1.25","16.7 %","46.3 %","37.0 %","25.0 %","15.0 %","48.2 %","19.6 %","32.1 %","7.8 %","84","161","245","1607"
"Rich Harden","Rangers (AAA)","28","23.1",".327","1.20","17.0 %","45.3 %","37.7 %","10.0 %","15.0 %","32.8 %","36.2 %","31.0 %","13.0 %","138","262","400","1772"
"Blake Parker","- - -","25","66.1",".312","1.37","19.8 %","46.3 %","33.9 %","10.0 %","15.0 %","50.6 %","21.4 %","28.0 %","11.8 %","420","661","1081","5224"
"Chad Robinson","- - -","22","30.2",".200","1.08","10.8 %","46.2 %","43.0 %","30.0 %","15.0 %","36.8 %","22.1 %","41.1 %","16.7 %","117","159","276","sa327676"
"Chad Poe","- - -","22","23.2",".375","1.95","18.1 %","54.2 %","27.8 %","25.0 %","15.0 %","48.0 %","17.3 %","34.7 %","23.0 %","70","143","213","sa455518"
"Nemesio Hernandez","- - -","26","39.1",".341","1.88","13.5 %","56.4 %","30.1 %","10.0 %","15.0 %","60.9 %","22.5 %","16.7 %","9.4 %","312","394","706","sa508071"
"Steven Mazur","- - -","22","30.0",".314","1.65","20.9 %","49.3 %","29.9 %","20.0 %","15.0 %","35.6 %","17.8 %","46.6 %","39.8 %","45","191","236","sa549864"
"Gary Daley","- - -","24","91.0",".364","2.60","21.0 %","57.0 %","22.0 %","26.9 %","14.9 %","42.7 %","20.9 %","36.4 %","8.5 %","693","964","1657","sa326695"
"Gary Majewski","Astros (AAA)","30","53.1",".354","1.91","21.3 %","51.7 %","27.0 %","19.1 %","14.9 %","32.0 %","26.0 %","42.0 %","5.8 %","327","566","893","2131"
"Hector Hernandez","Cardinals (R)","19","44.2",".353","1.47","17.7 %","48.9 %","33.3 %","14.9 %","14.9 %","50.3 %","22.8 %","26.9 %","28.1 %","70","282","352","sa501640"
"Yoon-Hee Nam","Rangers (A+)","22","55.0",".265","0.67","12.3 %","35.1 %","52.6 %","28.4 %","14.8 %","52.2 %","22.7 %","25.2 %","23.1 %","97","340","437","sa393259"
"Brett Hunter","Athletics (A+)","23","27.2",".438","0.85","23.1 %","35.4 %","41.5 %","14.8 %","14.8 %","44.8 %","28.4 %","26.9 %","34.2 %","114","205","319","sa454784"
"Yao Wen Chang","Mariners (R)","19","19.2",".431","0.96","22.1 %","38.2 %","39.7 %","18.5 %","14.8 %","43.5 %","24.6 %","31.9 %","27.2 %","33","129","162","sa456052"
"Ryan Smith","- - -","20","32.1",".314","1.59","17.6 %","50.6 %","31.8 %","37.0 %","14.8 %","45.6 %","21.1 %","33.3 %","29.2 %","52","195","247","sa509632"
"Chris Waters","Brewers (AAA)","29","105.1",".251","1.28","17.3 %","46.4 %","36.3 %","19.7 %","14.8 %","51.4 %","26.0 %","22.6 %","7.2 %","717","996","1713","7015"
"Nate Robertson","- - -","32","30.2",".336","1.29","30.4 %","39.3 %","30.4 %","23.5 %","14.7 %","47.8 %","22.6 %","29.6 %","9.5 %","169","296","465","1620"
"Murilo Gouvea","Astros (A-)","21","40.0",".381","1.12","25.8 %","39.2 %","35.1 %","32.4 %","14.7 %","47.5 %","22.8 %","29.7 %","39.3 %","101","271","372","sa455700"
"Patrick Daugherty","Cardinals (R)","21","42.0",".385","2.09","13.9 %","58.2 %","27.9 %","20.6 %","14.7 %","54.3 %","15.0 %","30.7 %","33.4 %","79","271","350","sa501669"
"Mike Gallo","Nationals (R)","23","19.1",".274","0.82","12.7 %","39.4 %","47.9 %","8.8 %","14.7 %","41.6 %","22.1 %","36.4 %","16.2 %","53","114","167","sa550002"
"Brandon Durden","- - -","25","149.2",".314","1.57","22.0 %","47.7 %","30.3 %","18.5 %","14.6 %","46.9 %","23.7 %","29.4 %","7.4 %","785","1451","2236","sa294473"
"Mike Lehmann","Royals (A)","21","31.2",".356","1.20","17.4 %","45.0 %","37.6 %","17.1 %","14.6 %","48.2 %","21.8 %","30.0 %","18.3 %","85","183","268","sa389870"
"Jason Novak","Cardinals (A)","22","36.1",".289","0.88","16.3 %","39.1 %","44.6 %","17.1 %","14.6 %","47.9 %","25.0 %","27.1 %","30.5 %","67","238","305","sa503622"
"Marty McLeary","- - -","35","116.0",".390","1.33","23.5 %","43.6 %","32.9 %","17.5 %","14.6 %","42.6 %","27.7 %","29.8 %","8.2 %","767","1218","1985","2022"
"Daryl Harang","- - -","27","34.1",".305","1.38","11.6 %","51.2 %","37.2 %","16.7 %","14.6 %","50.0 %","25.4 %","24.6 %","6.9 %","223","325","548","sa253787"
"Yomar Pacheco","Pirates (R)","20","29.2",".264","0.73","10.8 %","37.6 %","51.6 %","22.9 %","14.6 %","51.1 %","21.3 %","27.7 %","22.1 %","42","171","213","sa504958"
"Josh Geer","Padres (AAA)","27","171.1",".313","1.35","21.4 %","45.1 %","33.5 %","17.0 %","14.5 %","47.4 %","23.7 %","28.9 %","7.2 %","847","1697","2544","4781"
"Frank Batista","Cubs (A)","21","72.2",".304","0.96","16.2 %","41.0 %","42.9 %","13.3 %","14.4 %","40.7 %","31.8 %","27.6 %","26.8 %","111","423","534","sa506678"
"Aaron Crow","- - -","23","163.1",".331","2.27","12.8 %","60.5 %","26.7 %","16.7 %","14.4 %","49.1 %","23.9 %","27.0 %","14.5 %","799","1460","2259","10149"
"Chase Wright","Brewers (AAA)","27","151.0",".303","1.81","20.9 %","51.0 %","28.1 %","18.0 %","14.4 %","47.1 %","23.1 %","29.8 %","7.8 %","979","1428","2407","3593"
"Aaron Barrett","Nationals (A-)","22","21.0",".383","1.19","22.0 %","42.4 %","35.6 %","14.3 %","14.3 %","37.1 %","29.0 %","33.9 %","28.5 %","99","140","239","11243"
"Jason Lane","Blue Jays (AAA)","33","4.2",".308","0.71","14.3 %","35.7 %","50.0 %","0.0 %","14.3 %","50.0 %","21.4 %","28.6 %","8.5 %","33","49","82","1397"
"Gustavo Chacin","Astros (AAA)","29","25.0",".250","0.91","14.1 %","41.0 %","44.9 %","28.6 %","14.3 %","45.0 %","28.8 %","26.3 %","5.3 %","125","235","360","2060"
"Zach Duke","Pirates (AA)","27","7.0",".191","1.43","19.0 %","47.6 %","33.3 %","0.0 %","14.3 %","50.0 %","22.7 %","27.3 %","6.1 %","6","27","33","3840"
"Joe Martinez","- - -","27","109.2",".326","2.36","17.5 %","57.9 %","24.6 %","17.9 %","14.3 %","53.7 %","19.7 %","26.7 %","8.7 %","603","1023","1626","3935"
"Jose Mercedes","Mexican (AAA)","39","31.2",".283","1.63","18.6 %","50.4 %","31.0 %","25.7 %","14.3 %","52.1 %","21.0 %","26.9 %","7.2 %","175","282","457","396"
"Carlos Villanueva","Brewers (AAA)","26","14.1",".268","1.07","31.0 %","35.7 %","33.3 %","57.1 %","14.3 %","39.5 %","18.6 %","41.9 %","13.5 %","100","152","252","4138"
"Brian Bannister","Royals (AAA)","29","7.1",".346","2.00","22.2 %","51.9 %","25.9 %","14.3 %","14.3 %","48.2 %","22.2 %","29.6 %","5.9 %","47","71","118","5718"
"Bobby Mosebach","- - -","25","25.0",".345","2.19","19.3 %","55.4 %","25.3 %","23.8 %","14.3 %","42.2 %","21.1 %","36.7 %","14.0 %","87","206","293","6927"
"Huston Street","- - -","26","8.1",".440","1.71","26.9 %","46.2 %","26.9 %","14.3 %","14.3 %","53.9 %","26.9 %","19.2 %","17.1 %","46","94","140","8258"
"Renan Martinez","Mexican (AAA)","30","17.0",".397","2.21","22.4 %","53.4 %","24.1 %","14.3 %","14.3 %","38.3 %","33.3 %","28.3 %","7.8 %","111","183","294","sa198895"
"Joe Torres","White Sox (AA)","27","14.0",".300","1.36","13.2 %","50.0 %","36.8 %","14.3 %","14.3 %","53.7 %","24.4 %","22.0 %","11.3 %","117","166","283","sa198956"
"Eddi Candelario","Mexican (AAA)","32","20.0",".295","1.33","21.0 %","45.2 %","33.9 %","33.3 %","14.3 %","45.3 %","32.8 %","21.9 %","13.3 %","128","204","332","sa199566"
"Jose Oyervides","- - -","28","57.0",".351","2.91","16.5 %","62.2 %","21.3 %","25.7 %","14.3 %","47.4 %","19.1 %","33.5 %","11.5 %","391","568","959","sa202000"
"Chuck Lofgren","Brewers (AAA)","24","131.2",".294","0.89","22.8 %","36.4 %","40.8 %","22.6 %","14.3 %","43.5 %","31.3 %","25.2 %","8.2 %","914","1296","2210","sa262158"
"Steven Hirschfeld","- - -","24","32.0",".298","0.98","17.0 %","41.0 %","42.0 %","21.4 %","14.3 %","47.0 %","25.0 %","28.0 %","20.6 %","106","214","320","sa293691"
"Robert Jacobsen","- - -","25","2.0",".400","0.43","9.1 %","27.3 %","63.6 %","14.3 %","14.3 %","45.5 %","45.5 %","9.1 %","0.0 %","1","11","12","sa328156"
