"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Jordan Lyles","- - -","17","55.1",".310","1.05","16.2 %","43.0 %","40.8 %","25.9 %","10.3 %","38.4 %","25.2 %","36.4 %","35.7 %","77","360","437","7593"
"Shaun Babula","- - -","31","38.2",".328","2.41","22.7 %","54.7 %","22.7 %","20.7 %","10.3 %","56.4 %","17.3 %","26.3 %","17.8 %","95","237","332","sa198065"
"Miguel Gonzalez","Mexican (AAA)","27","25.1",".262","1.21","25.6 %","40.7 %","33.7 %","27.6 %","10.3 %","42.5 %","29.9 %","27.6 %","8.8 %","118","211","329","sa211876"
"Brian Henderson","- - -","26","50.1",".322","1.31","21.2 %","44.7 %","34.1 %","19.0 %","10.3 %","43.8 %","25.3 %","30.9 %","13.4 %","196","377","573","sa225687"
"Casey Hoorelbeke","- - -","28","59.0",".317","1.88","15.2 %","55.3 %","29.4 %","6.9 %","10.3 %","45.1 %","29.4 %","25.5 %","13.1 %","100","321","421","sa248602"
"Orlando Perdomo","- - -","24","25.2",".318","1.24","19.8 %","44.4 %","35.8 %","20.7 %","10.3 %","56.8 %","22.7 %","20.5 %","16.7 %","41","133","174","sa254658"
"Kasey Olenberger","Angels (AAA)","30","116.0",".279","0.68","19.7 %","32.6 %","47.7 %","20.1 %","10.3 %","45.1 %","26.4 %","28.5 %","10.7 %","709","1127","1836","sa286644"
"James Dougher","- - -","22","48.2",".307","1.00","15.9 %","42.0 %","42.0 %","25.9 %","10.3 %","44.4 %","27.8 %","27.8 %","28.7 %","37","277","314","sa389207"
"Michael Tarsi","Twins (A)","21","131.2",".372","1.95","17.0 %","54.9 %","28.2 %","17.2 %","10.3 %","46.5 %","25.5 %","28.0 %","31.0 %","158","778","936","sa389404"
"Alex Curry","- - -","20","35.1",".306","1.83","22.6 %","50.0 %","27.4 %","31.0 %","10.3 %","54.1 %","20.7 %","25.2 %","22.0 %","33","208","241","sa455486"
"Brian Sisk","Orioles (R)","22","21.2",".348","1.62","12.6 %","54.0 %","33.3 %","24.1 %","10.3 %","55.4 %","14.1 %","30.4 %","12.7 %","28","122","150","sa456075"
"Luis Rivera","Mexican (AAA)","30","109.0",".314","2.28","18.1 %","56.9 %","25.0 %","29.9 %","10.3 %","54.1 %","20.4 %","25.4 %","8.0 %","771","1087","1858","sa8520"
"J.R. Mathes","Cubs (AAA)","26","140.2",".297","1.73","10.8 %","56.5 %","32.7 %","20.6 %","10.3 %","47.1 %","22.4 %","30.5 %","5.8 %","766","1407","2173","sa254188"
"Justin Thomas","- - -","24","135.2",".311","1.42","18.7 %","47.7 %","33.6 %","28.6 %","10.3 %","41.4 %","24.6 %","34.0 %","24.8 %","359","840","1199","9910"
"Kip Bouknight","Phillies (AA)","29","79.0",".324","1.01","12.2 %","44.1 %","43.8 %","19.8 %","10.3 %","42.6 %","27.0 %","30.4 %","16.7 %","152","416","568","sa200184"
"Jack Cassel","Astros (AAA)","27","107.1",".303","1.90","16.6 %","54.6 %","28.8 %","15.5 %","10.3 %","54.4 %","22.9 %","22.6 %","8.3 %","607","1050","1657","3052"
"Adam Pettyjohn","Reds (AAA)","31","174.1",".292","1.39","19.5 %","46.8 %","33.7 %","25.8 %","10.3 %","50.8 %","22.7 %","26.4 %","6.5 %","880","1651","2531","489"
"Scott Strickland","Yankees (AAA)","32","66.1",".261","1.09","15.5 %","44.0 %","40.5 %","17.6 %","10.3 %","44.1 %","20.6 %","35.3 %","10.8 %","380","694","1074","897"
"Ryne Miller","Red Sox (A)","22","50.2",".346","0.90","18.9 %","38.4 %","42.8 %","19.1 %","10.3 %","43.4 %","28.9 %","27.7 %","16.8 %","111","311","422","sa397813"
"Mike Burns","Cubs (AAA)","29","133.0",".317","0.86","21.3 %","36.3 %","42.4 %","19.4 %","10.3 %","39.7 %","29.5 %","30.9 %","7.8 %","626","1349","1975","2932"
"Christopher Salamida","- - -","24","82.0",".328","1.07","19.3 %","41.8 %","38.9 %","24.3 %","10.3 %","40.1 %","26.2 %","33.7 %","16.5 %","157","521","678","sa327751"
"John Halama","Indians (AAA)","36","107.2",".291","1.50","16.1 %","50.4 %","33.5 %","21.3 %","10.2 %","50.8 %","23.7 %","25.5 %","7.0 %","538","1003","1541","1080"
"Enrique Quintanilla","Mexican (AAA)","31","61.1",".392","1.07","22.9 %","39.8 %","37.3 %","21.6 %","10.2 %","44.3 %","23.4 %","32.4 %","6.8 %","328","639","967","sa185265"
"Wynn Pelzer","- - -","22","119.1",".296","2.19","19.9 %","55.0 %","25.1 %","15.9 %","10.2 %","41.7 %","25.4 %","32.9 %","27.2 %","167","681","848","sa390616"
"Danny Graves","- - -","34","100.1",".333","1.90","20.7 %","52.0 %","27.4 %","15.3 %","10.2 %","49.9 %","22.0 %","28.2 %","7.3 %","522","899","1421","326"
"Danny Borrell","- - -","29","37.2",".305","1.16","10.9 %","47.9 %","41.2 %","34.7 %","10.2 %","37.7 %","23.0 %","39.3 %","8.2 %","230","394","624","sa184117"
"J.P. Martinez","Orioles (A+)","26","54.0",".300","1.67","9.7 %","56.6 %","33.8 %","12.2 %","10.2 %","47.7 %","23.8 %","28.5 %","29.3 %","155","323","478","sa253219"
"Gary Espadas","Mexican (AAA)","30","29.1",".267","0.78","17.9 %","35.8 %","46.2 %","26.5 %","10.2 %","44.0 %","24.8 %","31.2 %","4.2 %","193","287","480","sa3000317"
"Raul Rivero","Orioles (R)","22","62.1",".359","2.47","19.8 %","57.1 %","23.1 %","14.3 %","10.2 %","43.6 %","22.7 %","33.8 %","24.6 %","90","430","520","sa396253"
"Carlos Peralta","Nationals (A-)","22","37.1",".213","0.71","13.4 %","36.1 %","50.5 %","32.7 %","10.2 %","50.5 %","13.1 %","36.4 %","27.7 %","91","205","296","sa455654"
"Gary Novakowski","Royals (R)","23","34.2",".392","1.29","14.5 %","48.1 %","37.4 %","16.3 %","10.2 %","52.6 %","20.0 %","27.4 %","25.5 %","55","204","259","sa455888"
"Jason Hirsh","Rockies (AAA)","26","99.1",".297","0.80","16.8 %","37.1 %","46.2 %","24.8 %","10.2 %","45.7 %","25.6 %","28.7 %","6.5 %","620","1000","1620","6293"
"Kyle Snyder","- - -","30","50.2",".253","1.15","14.8 %","45.6 %","39.6 %","13.6 %","10.2 %","50.0 %","25.7 %","24.3 %","12.7 %","228","428","656","1689"
"Ryan Webb","Athletics (AA)","22","130.0",".349","1.84","23.2 %","49.8 %","27.1 %","19.5 %","10.2 %","44.4 %","24.9 %","30.7 %","6.7 %","812","1377","2189","7474"
"Andy Mitchell","Orioles (AAA)","29","138.1",".274","1.96","21.7 %","51.8 %","26.5 %","22.9 %","10.2 %","49.1 %","22.5 %","28.4 %","6.3 %","822","1334","2156","sa201037"
"Diego De La Cruz","Giants (R)","19","35.1",".315","0.53","5.3 %","32.6 %","62.1 %","25.4 %","10.2 %","40.8 %","37.8 %","21.4 %","36.8 %","75","221","296","sa3000942"
"Hector Noesi","- - -","21","48.2",".293","0.62","7.4 %","35.5 %","57.0 %","20.3 %","10.1 %","39.1 %","33.6 %","27.3 %","33.8 %","52","297","349","3292"
"Ross Ohlendorf","- - -","25","69.0",".333","1.33","19.9 %","45.8 %","34.3 %","24.6 %","10.1 %","48.8 %","19.3 %","31.9 %","11.7 %","363","674","1037","8268"
"Zack Segovia","- - -","25","109.0",".347","1.12","18.2 %","43.3 %","38.5 %","18.8 %","10.1 %","45.8 %","30.8 %","23.4 %","16.3 %","162","640","802","8742"
"Edgar Martinez","Red Sox (AAA)","26","113.1",".252","0.80","18.2 %","36.3 %","45.5 %","28.4 %","10.1 %","38.9 %","27.7 %","33.4 %","9.6 %","730","1134","1864","sa205934"
"Brett Anderson","- - -","20","105.0",".313","2.06","13.6 %","58.2 %","28.2 %","16.5 %","10.1 %","42.7 %","20.3 %","37.1 %","23.6 %","263","759","1022","8223"
"Jose Escalona","- - -","22","58.2",".316","0.81","17.3 %","37.0 %","45.7 %","31.6 %","10.1 %","44.1 %","23.2 %","32.8 %","23.7 %","112","356","468","sa323567"
"Alex Herrera","- - -","31","82.2",".332","1.20","24.9 %","41.0 %","34.1 %","28.1 %","10.1 %","42.2 %","27.3 %","30.6 %","9.6 %","555","833","1388","1505"
"Chris Nicoll","- - -","24","87.0",".313","0.99","18.4 %","40.6 %","41.0 %","19.1 %","10.1 %","40.8 %","27.8 %","31.4 %","17.0 %","314","752","1066","sa295154"
"Eddie Bonine","- - -","27","110.0",".288","1.94","16.6 %","55.0 %","28.4 %","16.2 %","10.1 %","50.3 %","21.9 %","27.8 %","8.7 %","525","990","1515","5890"
"Carlton Smith","Indians (A+)","22","146.1",".270","2.35","17.2 %","58.1 %","24.7 %","21.8 %","10.1 %","52.1 %","19.3 %","28.6 %","20.3 %","179","769","948","sa288773"
"Brad Knox","- - -","26","146.1",".314","1.15","16.1 %","44.8 %","39.0 %","19.0 %","10.1 %","45.6 %","27.9 %","26.5 %","8.7 %","837","1473","2310","sa201593"
"Horacio Ramirez","Royals (AAA)","28","19.0",".190","1.65","8.6 %","56.9 %","34.5 %","0.0 %","10.0 %","51.7 %","21.7 %","26.7 %","6.9 %","84","176","260","110"
"Jorge Sosa","- - -","31","36.1",".290","0.74","13.9 %","36.6 %","49.5 %","20.0 %","10.0 %","44.8 %","24.8 %","30.5 %","10.3 %","250","388","638","1228"
"Randy Flores","Cardinals (AAA)","32","18.1",".310","1.40","17.2 %","48.3 %","34.5 %","20.0 %","10.0 %","43.3 %","28.3 %","28.3 %","7.6 %","117","186","303","1446"
"Sean Burnett","Pirates (AAA)","25","17.1",".186","2.90","11.4 %","65.9 %","22.7 %","20.0 %","10.0 %","54.6 %","27.3 %","18.2 %","12.3 %","93","159","252","1886"
"Zach Britton","Orioles (A)","20","147.1",".255","2.90","13.5 %","64.3 %","22.2 %","16.7 %","10.0 %","47.5 %","27.8 %","24.8 %","24.0 %","229","790","1019","3240"
"Jason Waddell","Giants (AA)","27","64.0",".266","1.08","19.9 %","41.7 %","38.5 %","21.7 %","10.0 %","41.6 %","26.1 %","32.3 %","26.6 %","153","373","526","3474"
"Josh Geer","Padres (AAA)","25","166.2",".306","1.02","17.9 %","41.5 %","40.6 %","20.5 %","10.0 %","44.9 %","25.0 %","30.0 %","7.5 %","905","1671","2576","4781"
"Vic Darensbourg","Phillies (AAA)","37","9.2",".333","1.80","17.6 %","52.9 %","29.4 %","10.0 %","10.0 %","30.6 %","33.3 %","36.1 %","8.8 %","62","120","182","516"
"Tim Dillard","Brewers (AAA)","24","63.1",".286","1.92","16.1 %","55.2 %","28.7 %","18.0 %","10.0 %","43.9 %","23.5 %","32.6 %","10.8 %","380","614","994","5518"
"Leo Rosales","Diamondbacks (AAA)","27","36.1",".304","0.80","19.6 %","35.7 %","44.6 %","8.0 %","10.0 %","48.3 %","17.5 %","34.2 %","9.2 %","234","388","622","5618"
"Eric O'Flaherty","- - -","23","18.1",".418","2.70","31.5 %","50.0 %","18.5 %","30.0 %","10.0 %","54.4 %","15.8 %","29.8 %","11.5 %","114","208","322","5746"
"Rafael Rodriguez","- - -","23","67.2",".310","2.26","16.0 %","58.2 %","25.8 %","10.0 %","10.0 %","53.2 %","22.4 %","24.4 %","14.6 %","346","635","981","6417"
"Andrew Miller","- - -","23","19.1",".250","3.20","16.0 %","64.0 %","20.0 %","30.0 %","10.0 %","35.2 %","31.5 %","33.3 %","36.6 %","30","104","134","6785"
"Daniel Hudson","White Sox (R)","21","69.2",".284","1.30","12.7 %","49.4 %","38.0 %","36.7 %","10.0 %","50.6 %","18.5 %","31.0 %","40.2 %","103","444","547","7146"
"Joe Winkelsas","- - -","34","10.0",".300","1.90","6.5 %","61.3 %","32.3 %","10.0 %","10.0 %","43.8 %","28.1 %","28.1 %","14.4 %","35","69","104","7988"
"Michael Kohn","Angels (R)","22","23.1",".270","2.10","16.2 %","56.8 %","27.0 %","10.0 %","10.0 %","50.0 %","13.2 %","36.8 %","48.4 %","48","171","219","8505"
"Bill Bray","Reds (AAA)","25","9.0",".294","0.60","11.1 %","33.3 %","55.6 %","20.0 %","10.0 %","55.6 %","5.6 %","38.9 %","15.9 %","57","107","164","8538"
"Brandon Medders","Diamondbacks (AAA)","28","38.2",".336","1.50","16.7 %","50.0 %","33.3 %","7.5 %","10.0 %","48.8 %","24.0 %","27.2 %","7.5 %","269","439","708","8604"
"Eric Stephenson","White Sox (A)","25","11.1",".303","1.60","21.2 %","48.5 %","30.3 %","20.0 %","10.0 %","47.1 %","17.7 %","35.3 %","22.5 %","34","64","98","sa199323"
"Justin Pope","Phillies (AA)","28","40.1",".191","1.02","12.2 %","44.3 %","43.5 %","34.0 %","10.0 %","54.6 %","20.2 %","25.2 %","20.8 %","69","191","260","sa200185"
"Tanner Watson","Cubs (AA)","26","57.1",".348","1.82","15.9 %","54.2 %","29.9 %","6.7 %","10.0 %","49.8 %","26.3 %","23.9 %","20.3 %","103","316","419","sa200768"
"Mark Rosen","Diamondbacks (AA)","24","11.1",".278","2.10","8.8 %","61.8 %","29.4 %","0.0 %","10.0 %","41.7 %","16.7 %","41.7 %","15.5 %","61","62","123","sa202610"
"Danny Zell","Tigers (AA)","26","49.1",".327","1.54","18.1 %","49.7 %","32.3 %","12.0 %","10.0 %","38.2 %","24.2 %","37.6 %","25.3 %","68","284","352","sa225883"
"Errol Simonitsch","- - -","25","29.0",".404","0.88","14.5 %","40.0 %","45.5 %","18.0 %","10.0 %","38.6 %","28.1 %","33.3 %","13.9 %","63","175","238","sa226334"
"Julio Cesar Pimentel","Royals (AA)","22","157.1",".348","1.34","21.3 %","45.1 %","33.6 %","16.5 %","10.0 %","44.4 %","25.1 %","30.5 %","10.8 %","869","1474","2343","sa245873"
"Steven White","- - -","27","91.1",".297","1.01","14.7 %","42.8 %","42.5 %","18.5 %","10.0 %","43.8 %","26.2 %","30.0 %","8.1 %","667","896","1563","sa247257"
"Salvador Valdez","Mexican (AAA)","25","12.1",".378","2.90","11.4 %","65.9 %","22.7 %","20.0 %","10.0 %","39.1 %","26.1 %","34.8 %","10.0 %","84","145","229","sa262058"
"Ryan Mullins","Twins (AA)","24","148.1",".317","1.21","17.3 %","45.3 %","37.4 %","18.3 %","10.0 %","49.3 %","20.2 %","30.5 %","21.5 %","254","807","1061","sa290187"
"Cory Rauschenberger","- - -","23","27.1",".344","1.50","21.1 %","47.4 %","31.6 %","20.0 %","10.0 %","50.0 %","24.0 %","26.0 %","10.2 %","182","307","489","sa291077"
"Blake Jones","- - -","27","16.1",".327","3.00","18.4 %","61.2 %","20.4 %","0.0 %","10.0 %","42.0 %","28.0 %","30.0 %","30.2 %","33","93","126","sa293695"
"Ethan Katz","- - -","24","23.1",".270","0.90","12.3 %","41.5 %","46.2 %","16.7 %","10.0 %","45.5 %","27.3 %","27.3 %","27.8 %","19","132","151","sa293706"
"Christopher Jones","Red Sox (A+)","24","127.0",".370","1.05","16.1 %","43.0 %","40.9 %","21.8 %","10.0 %","43.9 %","22.1 %","34.0 %","27.4 %","120","766","886","sa295978"
"Alonso Beltran","- - -","36","14.0",".380","0.95","18.8 %","39.6 %","41.7 %","15.0 %","10.0 %","42.3 %","32.7 %","25.0 %","5.3 %","108","155","263","sa3000038"
"Francisco Lopez","Mexican (AAA)","21","43.0",".348","1.38","24.7 %","43.7 %","31.6 %","20.0 %","10.0 %","50.3 %","15.8 %","33.9 %","7.4 %","419","560","865","sa3000829"
"Alejandro Ramos","Mexican (AAA)","20","27.1",".320","1.08","13.5 %","44.8 %","41.7 %","25.0 %","10.0 %","62.4 %","17.8 %","19.8 %","5.7 %","222","274","496","sa3000831"
"Juan Marquez","Rays (R)","17","15.2",".279","2.70","5.1 %","69.2 %","25.6 %","20.0 %","10.0 %","63.6 %","15.9 %","20.5 %","17.9 %","98","81","179","sa3000845"
"Michael Felix","Pirates (A)","22","86.2",".265","3.12","15.9 %","63.7 %","20.4 %","18.0 %","10.0 %","48.4 %","20.7 %","30.9 %","18.5 %","334","477","811","sa326522"
"Craig Baker","Rockies (A)","23","56.2",".310","1.44","12.9 %","51.4 %","35.7 %","8.0 %","10.0 %","35.4 %","24.5 %","40.1 %","40.1 %","52","352","404","sa326697"
"LaCurtis Mayes","- - -","19","17.1",".279","0.75","16.7 %","35.7 %","47.6 %","25.0 %","10.0 %","36.4 %","31.8 %","31.8 %","30.1 %","49","117","166","sa328212"
"Rob Harmon","Mariners (A)","24","39.0",".441","2.17","18.8 %","55.6 %","25.6 %","13.3 %","10.0 %","40.3 %","26.9 %","32.8 %","17.6 %","151","247","398","sa328925"
"Carmelo Reyes","Nationals (R)","22","8.1",".333","0.40","26.3 %","21.1 %","52.6 %","10.0 %","10.0 %","31.6 %","42.1 %","26.3 %","53.7 %","4","50","54","sa329066"
"Travis Turek","- - -","20","22.1",".273","2.00","16.7 %","55.6 %","27.8 %","10.0 %","10.0 %","50.6 %","21.5 %","27.9 %","16.9 %","38","122","160","sa386098"
"Ronald Uviedo","- - -","21","87.2",".274","0.98","25.2 %","37.0 %","37.8 %","41.1 %","10.0 %","51.8 %","20.2 %","27.9 %","33.3 %","88","512","600","sa386157"
"Sam Runion","- - -","19","89.0",".290","1.41","12.5 %","51.2 %","36.3 %","12.7 %","10.0 %","42.1 %","24.6 %","33.3 %","16.8 %","97","450","547","sa390308"
"John King","Giants (R)","22","6.0",".467","0.60","42.9 %","21.4 %","35.7 %","30.0 %","10.0 %","51.6 %","29.0 %","19.4 %","5.1 %","38","40","78","sa392046"
"Aneidy Toribio","Royals (R)","20","61.2",".365","0.93","21.1 %","38.0 %","40.9 %","14.3 %","10.0 %","37.9 %","26.0 %","36.2 %","32.4 %","147","387","534","sa400289"
"Kyle Godfrey","Astros (A-)","22","30.0",".344","1.60","10.3 %","55.2 %","34.5 %","23.3 %","10.0 %","46.3 %","19.0 %","34.7 %","28.2 %","84","200","284","sa455261"
"Yeiper Castillo","Red Sox (A-)","19","58.0",".270","1.05","16.3 %","42.9 %","40.8 %","16.7 %","10.0 %","49.4 %","29.2 %","21.4 %","29.4 %","130","343","473","sa455793"
"Jonas Cuotto","- - -","21","55.2",".230","0.96","12.2 %","42.9 %","44.9 %","17.1 %","10.0 %","46.5 %","19.5 %","34.0 %","34.0 %","37","301","338","sa456043"
"Brad Hinkle","Indians (A-)","23","48.1",".300","0.82","14.8 %","38.3 %","46.9 %","20.0 %","10.0 %","44.1 %","27.2 %","28.7 %","32.4 %","60","307","367","sa456068"
"Stephen Boyd","Padres (R)","22","12.2",".250","2.20","13.5 %","59.5 %","27.0 %","20.0 %","10.0 %","35.1 %","29.7 %","35.1 %","8.2 %","80","66","146","sa456477"
"Jaeson Hudnall","Royals (R)","21","5.1",".267","0.40","6.7 %","26.7 %","66.7 %","20.0 %","10.0 %","43.8 %","43.8 %","12.5 %","40.0 %","1","34","35","sa466448"
"Mike Prochaska","- - -","28","136.0",".329","1.15","21.5 %","42.1 %","36.4 %","22.7 %","9.9 %","50.0 %","24.3 %","25.7 %","10.4 %","410","955","1365","sa202444"
"Donovan Hand","- - -","22","139.2",".300","1.60","19.0 %","49.9 %","31.1 %","22.7 %","9.9 %","47.5 %","20.4 %","32.0 %","18.9 %","171","709","880","8728"
"Ismael Castillo","Mexican (AAA)","25","105.2",".317","1.51","18.9 %","48.8 %","32.3 %","17.4 %","9.9 %","52.6 %","21.8 %","25.7 %","7.1 %","557","975","1532","sa509783"
"Brad Salmon","Royals (AAA)","28","101.1",".310","1.29","16.2 %","47.2 %","36.6 %","16.2 %","9.9 %","43.0 %","23.3 %","33.8 %","8.6 %","663","1094","1757","2625"
"Derrick Gordon","Athletics (A+)","24","76.2",".303","0.80","9.5 %","40.3 %","50.2 %","19.8 %","9.9 %","42.1 %","24.9 %","33.1 %","24.9 %","207","452","659","sa327810"
"Jeremy Jeffress","- - -","20","94.0",".328","1.56","19.8 %","48.9 %","31.3 %","26.8 %","9.9 %","44.0 %","17.5 %","38.5 %","32.4 %","222","591","813","9490"
"Joseph Kantakevich","- - -","24","50.2",".404","1.24","19.7 %","44.4 %","35.9 %","23.9 %","9.9 %","41.9 %","19.7 %","38.4 %","17.4 %","110","303","413","sa327727"
"Mike Watt","Dodgers (R)","19","80.2",".346","1.73","19.2 %","51.3 %","29.6 %","9.9 %","9.9 %","42.8 %","21.6 %","35.6 %","32.5 %","98","490","588","sa390349"
"Tim Bittner","- - -","28","72.2",".277","1.61","18.9 %","50.0 %","31.1 %","19.7 %","9.8 %","43.7 %","25.2 %","31.1 %","22.2 %","264","466","730","sa200898"
"Roberto Barradas","- - -","28","45.1",".329","1.03","23.9 %","38.7 %","37.4 %","18.0 %","9.8 %","35.2 %","27.3 %","37.6 %","3.6 %","238","435","673","sa211100"
"Daniel Meadows","- - -","20","47.2",".300","0.79","22.1 %","34.3 %","43.6 %","26.2 %","9.8 %","49.7 %","22.1 %","28.3 %","28.8 %","82","276","358","sa455781"
"Josh Butler","- - -","23","99.1",".306","1.37","14.2 %","49.5 %","36.2 %","14.3 %","9.8 %","47.6 %","23.2 %","29.2 %","20.9 %","209","536","745","1141"
"Yohan Pino","Twins (AA)","24","109.0",".297","0.72","17.4 %","34.5 %","48.1 %","24.5 %","9.8 %","48.9 %","22.9 %","28.3 %","21.2 %","164","582","746","6955"
"Adam Howard","Diamondbacks (AA)","24","117.1",".321","1.01","15.0 %","42.7 %","42.2 %","19.0 %","9.8 %","50.3 %","22.6 %","27.1 %","19.8 %","222","647","869","sa254682"
"Ryne Reynoso","Braves (A+)","23","131.1",".279","0.96","15.3 %","41.5 %","43.1 %","22.1 %","9.8 %","44.3 %","23.3 %","32.5 %","29.4 %","167","712","879","sa327861"
"Carlos Muniz","Mets (AAA)","27","36.2",".250","0.59","16.5 %","30.9 %","52.6 %","29.4 %","9.8 %","44.1 %","27.5 %","28.4 %","10.0 %","199","364","563","5878"
"Sam Demel","Athletics (A+)","22","67.0",".316","1.92","10.8 %","58.7 %","30.5 %","23.5 %","9.8 %","46.1 %","21.4 %","32.6 %","37.9 %","144","442","586","868"
"Jeremy Cummings","Rays (AAA)","31","87.2",".268","1.08","15.9 %","43.7 %","40.5 %","28.4 %","9.8 %","45.1 %","26.1 %","28.8 %","10.0 %","485","868","1353","sa198517"
"Clevelan Santeliz","- - -","21","84.1",".257","1.07","9.8 %","46.6 %","43.6 %","18.6 %","9.8 %","39.2 %","22.9 %","37.9 %","24.8 %","244","443","687","sa323420"
"Pat Currin","- - -","24","91.1",".357","1.32","19.4 %","45.9 %","34.7 %","19.6 %","9.8 %","42.5 %","25.3 %","32.2 %","13.2 %","333","741","1074","sa328165"
"Loek van Mil","Twins (A)","23","44.2",".252","1.00","12.1 %","44.0 %","44.0 %","17.6 %","9.8 %","39.8 %","29.7 %","30.5 %","24.2 %","112","256","368","sa328812"
"Bobby Lanigan","Twins (R)","21","74.1",".299","2.63","17.4 %","59.8 %","22.8 %","21.6 %","9.8 %","49.8 %","20.4 %","29.8 %","36.6 %","41","432","473","sa454461"
"Trey Watten","Brewers (R)","21","55.0",".337","1.84","19.0 %","52.5 %","28.5 %","17.6 %","9.8 %","42.2 %","23.9 %","33.9 %","19.4 %","111","301","412","sa454793"
"Owen Brolsma","Pirates (A-)","23","29.2",".423","0.82","17.0 %","37.5 %","45.5 %","11.8 %","9.8 %","41.4 %","24.1 %","34.5 %","18.7 %","72","185","257","sa455362"
"Esmailin Caridad","- - -","24","152.0",".242","1.15","16.7 %","44.5 %","38.8 %","23.4 %","9.8 %","46.9 %","21.7 %","31.4 %","24.5 %","165","750","915","5284"
"Jeremy Johnson","Tigers (AAA)","25","81.2",".333","1.34","21.5 %","44.9 %","33.6 %","20.7 %","9.8 %","49.7 %","23.4 %","27.0 %","9.4 %","510","848","1358","sa199492"
"Billy Muldowney","- - -","23","85.1",".228","1.14","17.9 %","43.8 %","38.3 %","14.1 %","9.8 %","54.0 %","24.6 %","21.4 %","20.8 %","127","464","591","sa327037"
"Jhonny Nunez","- - -","22","108.1",".337","0.89","15.4 %","39.9 %","44.6 %","23.3 %","9.8 %","45.0 %","23.6 %","31.4 %","33.5 %","150","675","825","6640"
"Mauro Zarate","- - -","25","71.1",".312","1.00","20.4 %","39.8 %","39.8 %","30.5 %","9.8 %","45.9 %","24.4 %","29.7 %","10.1 %","417","720","1137","3621"
"Brandon Garner","- - -","21","45.2",".346","1.95","18.8 %","53.7 %","27.5 %","29.3 %","9.8 %","53.2 %","20.5 %","26.3 %","14.5 %","114","238","352","sa290380"
"Heberto Gonzalez","- - -","25","52.1",".319","2.51","23.0 %","55.1 %","21.9 %","36.6 %","9.8 %","51.3 %","24.6 %","24.1 %","6.4 %","307","505","812","sa508082"
