"Name","Team","Age","IP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA","FIP","E-F","xFIP","playerid"
"Miguel Lopez","Mexican (AAA)","32","3.0","0.00","6.00","0.00","0.00","0.0 %","14.3 %","-14.3 %",".273","1.67",".273","83.3 %","3.00","6.57","-3.57","8.08","sa199981"
"Eduardo Rivera","Yankees (R)","21","14.1","7.53","8.79","0.86","1.26","19.1 %","22.2 %","-3.2 %",".204","1.67",".229","75.5 %","5.02","6.58","-1.55","5.38","sa597029"
"Luis Rodriguez","Mexican (AAA)","25","61.0","3.69","3.54","1.04","1.77","9.0 %","8.6 %","0.4 %",".308","1.67",".306","75.7 %","5.31","6.59","-1.27","5.42","sa508210"
"Ashley Graeter","Rockies (A)","24","1.0","0.00","9.00","0.00","0.00","0.0 %","11.1 %","-11.1 %",".500","5.00",".500","20.0 %","0.00","6.59","-6.59","10.13","sa660832"
"Anthony Ferrara","Cardinals (AA)","24","30.0","5.40","3.00","1.80","2.40","14.1 %","7.8 %","6.3 %",".259","1.33",".244","84.4 %","4.80","6.59","-1.79","4.37","sa454787"
"Carlos Balboa","Mexican (AAA)","18","35.0","5.66","4.63","1.22","1.54","12.9 %","10.5 %","2.3 %",".320","1.86",".345","67.1 %","6.94","6.60","0.34","5.99","sa742180"
"Rigoberto Garcia","- - -","20","30.1","10.68","10.98","0.97","0.59","20.8 %","21.4 %","-0.6 %",".313","2.54",".422","41.4 %","13.05","6.60","6.46","6.70","sa597030"
"Alex Delgado","Mexican (AAA)","19","22.1","6.04","4.03","1.50","2.01","13.5 %","9.0 %","4.5 %",".360","2.06",".388","55.0 %","9.67","6.61","3.06","4.92","sa594882"
"Juan Henriquez","Pirates (R)","17","35.1","6.11","5.60","1.09","1.53","13.8 %","12.6 %","1.2 %",".324","1.98",".356","70.1 %","6.11","6.62","-0.51","5.60","sa597216"
"Luis Enrique Rodriguez","Mexican (AAA)","23","19.0","4.74","5.68","0.83","1.42","11.0 %","13.2 %","-2.2 %",".282","1.79",".292","58.4 %","7.58","6.62","0.96","6.53","sa592350"
"Matt Hernandez","Angels (A+)","23","8.1","5.40","4.32","1.25","1.08","11.9 %","9.5 %","2.4 %",".257","1.56",".276","54.8 %","7.56","6.62","0.94","7.20","sa738286"
"Angel Guerra","Angels (R)","21","42.0","2.79","4.50","0.62","0.86","6.3 %","10.1 %","-3.9 %",".307","1.81",".315","67.2 %","5.79","6.65","-0.86","6.59","sa596850"
"Manuel Cordova","Blue Jays (R)","19","16.0","8.44","6.75","1.25","0.56","15.3 %","12.2 %","3.1 %",".387","2.56",".475","45.5 %","15.19","6.65","8.53","6.29","sa737467"
"Oscar Marcelino","Phillies (R)","17","4.0","9.00","13.50","0.67","0.00","15.4 %","23.1 %","-7.7 %",".316","3.00",".400","15.4 %","11.25","6.65","4.60","7.19","sa830623"
"Alexander Capriata","Mariners (R)","21","2.2","3.37","10.12","0.33","0.00","9.1 %","27.3 %","-18.2 %",".125","1.50",".143","75.0 %","3.37","6.65","-3.28","7.37","sa596950"
"Daniel Zepeda","Mexican (AAA)","22","52.0","5.02","4.67","1.07","1.56","12.6 %","11.7 %","0.9 %",".264","1.52",".270","77.7 %","4.85","6.67","-1.82","5.85","sa729206"
"Mariel Checo","Royals (R)","24","11.0","11.45","4.09","2.80","2.45","26.4 %","9.4 %","17.0 %",".255","1.55",".300","29.0 %","8.18","6.67","1.51","4.35","sa503394"
"Keyvius Sampson","Padres (AAA)","23","91.2","9.23","6.68","1.38","1.87","22.1 %","16.0 %","6.1 %",".257","1.73",".299","65.7 %","6.68","6.67","0.01","5.32","10039"
"Dilson Vasquez","Cubs (R)","22","21.1","10.13","13.08","0.77","0.42","19.7 %","25.4 %","-5.7 %",".276","2.58",".371","53.8 %","9.70","6.68","3.02","6.41","sa737490"
"James Robbins","Tigers (A+)","23","3.1","2.70","0.00","1.00","2.70","6.3 %","0.0 %","6.3 %",".313","1.50",".286","83.3 %","5.40","6.69","-1.29","4.89","sa502680"
"Humberto Quintero","Mariners (AAA)","34","1.0","0.00","9.00","0.00","0.00","0.0 %","33.3 %","-33.3 %",".000","1.00",".000","100.0 %","0.00","6.70","-6.70","8.01","1824"
"Alden Carrithers","Athletics (AAA)","29","1.0","0.00","9.00","0.00","0.00","0.0 %","20.0 %","-20.0 %",".250","2.00",".250","100.0 %","0.00","6.70","-6.70","8.01","sa454577"
"Luis Fernando Vazquez","Mexican (AAA)","33","25.2","6.31","3.51","1.80","2.10","15.5 %","8.6 %","6.9 %",".252","1.40",".253","68.6 %","3.86","6.73","-2.87","5.14","sa508695"
"Joshua Smith","Diamondbacks (R)","17","3.1","8.10","8.10","1.00","0.00","14.3 %","14.3 %","0.0 %",".313","2.40",".385","60.0 %","10.80","6.73","4.07","7.49","sa839458"
"Dusty Robinson","Athletics (A+)","24","1.0","0.00","9.00","0.00","0.00","0.0 %","20.0 %","-20.0 %",".250","2.00",".250","100.0 %","0.00","6.74","-6.74","10.31","sa578149"
"J.D. Osborne","- - -","23","46.0","6.46","9.98","0.65","0.39","14.1 %","21.8 %","-7.7 %",".220","1.93",".261","53.0 %","7.83","6.74","1.08","6.92","sa738631"
"J.B. Kole","Brewers (R)","21","35.1","5.86","3.57","1.64","1.78","13.6 %","8.3 %","5.3 %",".316","1.75",".336","56.2 %","7.64","6.75","0.89","5.22","sa829131"
"Brett Teschner","Rangers (R)","22","3.2","14.73","7.36","2.00","2.45","31.6 %","15.8 %","15.8 %",".250","1.91",".333","17.9 %","9.82","6.76","3.06","3.73","sa740158"
"Ricky Romero","Blue Jays (AAA)","29","37.2","6.69","10.04","0.67","0.96","15.0 %","22.5 %","-7.5 %",".259","2.10",".297","75.6 %","5.50","6.76","-1.26","6.31","3403"
"Edwin Wilson","Mexican (AAA)","28","16.0","3.94","6.75","0.58","1.13","9.1 %","15.6 %","-6.5 %",".297","1.94",".309","61.6 %","7.31","6.76","0.56","6.26","sa509385"
"Neomar Magallanes","Orioles (R)","21","22.0","9.00","7.77","1.16","1.64","19.1 %","16.5 %","2.6 %",".269","2.00",".313","58.0 %","7.77","6.77","1.01","4.85","sa657409"
"Michael Knighton","Cubs (R)","20","8.0","5.63","1.13","5.00","2.25","14.3 %","2.9 %","11.4 %",".303","1.38",".308","76.1 %","3.38","6.78","-3.40","4.24","sa829198"
"Ryan Talley","Angels (R)","23","8.1","11.88","12.96","0.92","0.00","26.2 %","28.6 %","-2.4 %",".111","1.80",".188","55.6 %","7.56","6.79","0.77","7.02","sa831149"
"Mike Broadway","- - -","27","10.0","9.90","3.60","2.75","2.70","24.4 %","8.9 %","15.6 %",".317","1.70",".370","93.8 %","4.50","6.80","-2.30","3.94","9894"
"Ricky Bielski","Phillies (A-)","19","22.1","5.24","7.66","0.68","0.81","12.0 %","17.6 %","-5.6 %",".181","1.52",".191","78.0 %","3.63","6.80","-3.17","6.50","sa658372"
"J.T. Autrey","- - -","22","14.2","6.75","9.82","0.69","0.61","13.6 %","19.8 %","-6.2 %",".371","2.66",".440","61.6 %","9.82","6.81","3.01","6.51","sa550355"
"Edgardo Leon","Pirates (R)","17","36.1","4.71","9.17","0.51","0.74","9.8 %","19.2 %","-9.3 %",".290","2.23",".315","59.4 %","7.68","6.82","0.86","6.12","sa828443"
"Pedro Acevedo","- - -","19","19.1","9.78","13.03","0.75","0.00","17.4 %","23.1 %","-5.8 %",".365","3.05",".484","52.2 %","13.03","6.82","6.22","7.19","sa828810"
"Logan Williamson","Mexican (AAA)","29","8.0","6.75","4.50","1.50","2.25","13.0 %","8.7 %","4.4 %",".429","2.75",".471","46.9 %","14.63","6.82","7.81","5.27","sa288769"
"Steve Edlefsen","Dodgers (AAA)","29","8.1","2.16","10.80","0.20","0.00","4.2 %","20.8 %","-16.7 %",".395","3.00",".417","56.0 %","11.88","6.82","5.06","8.40","2185"
"Yohailys Millord","Mariners (R)","20","24.1","7.03","9.99","0.70","0.37","14.6 %","20.8 %","-6.2 %",".273","2.22",".329","63.6 %","6.29","6.82","-0.54","7.13","sa739521"
"Matt Capps","Indians (R)","30","5.0","7.20","3.60","2.00","1.80","17.4 %","8.7 %","8.7 %",".300","1.60",".333","52.6 %","7.20","6.83","0.37","5.12","4788"
"Zach Miner","Mariners (AAA)","32","37.2","5.97","3.58","1.67","2.15","13.4 %","8.1 %","5.4 %",".337","1.91",".356","50.5 %","8.60","6.83","1.77","5.75","3193"
"Adrian Guzman","Mexican (AAA)","22","29.0","4.97","3.72","1.33","2.17","11.5 %","8.6 %","2.9 %",".339","1.90",".346","53.1 %","9.00","6.85","2.15","4.99","sa655012"
"Jose Lugo","Mexican (AAA)","30","10.2","5.06","3.37","1.50","1.69","10.3 %","6.9 %","3.5 %",".373","2.16",".395","51.7 %","6.75","6.85","-0.10","5.90","sa294401"
"Eduin Villa","Giants (R)","18","20.0","9.90","6.30","1.57","2.25","21.8 %","13.9 %","7.9 %",".306","2.00",".362","51.4 %","9.90","6.85","3.05","3.90","sa828511"
"Julian Villamar","Pirates (R)","20","26.0","9.35","10.04","0.93","1.04","18.8 %","20.1 %","-1.4 %",".294","2.35",".367","65.3 %","8.31","6.86","1.44","5.72","sa828170"
"Casey Weathers","Rays (A+)","29","10.1","6.97","10.45","0.67","0.87","14.3 %","21.4 %","-7.1 %",".326","2.52",".382","46.9 %","13.06","6.87","6.19","6.50","sa327842"
"Albert Tamarez","Mariners (R)","20","29.2","4.85","8.80","0.55","0.91","9.9 %","17.9 %","-8.0 %",".292","2.26",".315","48.6 %","8.19","6.88","1.32","5.97","sa597506"
"Alejandro Izaguirre","Indians (R)","17","23.0","8.61","7.43","1.16","1.57","18.5 %","16.0 %","2.5 %",".284","2.00",".333","70.5 %","5.09","6.88","-1.79","5.06","sa828519"
"Enmanuel Sullivan","Athletics (R)","18","8.1","5.40","12.96","0.42","0.00","10.0 %","24.0 %","-14.0 %",".297","2.76",".344","62.5 %","7.56","6.88","0.68","7.46","sa828226"
"Race Parmenter","Braves (A)","23","6.2","6.75","2.70","2.50","2.70","14.7 %","5.9 %","8.8 %",".375","2.10",".400","62.5 %","8.10","6.89","1.21","4.85","sa824819"
"Jesus Canizales","Dodgers (R)","18","14.1","4.40","10.05","0.44","0.63","9.6 %","21.9 %","-12.3 %",".232","2.02",".250","55.9 %","7.53","6.89","0.64","6.36","sa828535"
"Aurelio Perez","Padres (R)","20","2.0","4.50","4.50","1.00","0.00","7.1 %","7.1 %","0.0 %",".455","3.00",".500","50.0 %","18.00","6.90","11.10","7.44","sa828573"
"Anderson Diaz","Yankees (R)","20","2.0","4.50","9.00","0.50","0.00","11.1 %","22.2 %","-11.1 %",".167","1.50",".200","75.0 %","4.50","6.90","-2.40","6.90","sa842837"
"Jesus Arroyo","Phillies (R)","17","5.1","1.69","3.38","0.50","1.69","3.2 %","6.5 %","-3.2 %",".429","2.63",".423","51.5 %","10.13","6.91","3.22","4.92","sa830635"
"Angel Sanchez","Pirates (R)","21","11.2","9.26","10.80","0.86","0.00","20.7 %","24.1 %","-3.5 %",".162","1.71",".240","63.0 %","6.17","6.91","-0.74","7.46","sa550557"
"Ervin Santana","Braves (AAA)","31","5.1","5.06","6.75","0.75","1.69","10.7 %","14.3 %","-3.6 %",".333","2.25",".350","56.6 %","8.44","6.92","1.52","5.43","3200"
"Alexis Lara","Mexican (AAA)","27","5.2","9.53","7.94","1.20","1.59","16.2 %","13.5 %","2.7 %",".387","3.00",".458","42.2 %","12.71","6.92","5.78","6.23","sa393401"
"Charlie Lowell","Marlins (A+)","23","7.1","9.82","17.18","0.57","0.00","13.3 %","23.3 %","-10.0 %",".500","5.05",".605","27.0 %","30.68","6.94","23.75","7.70","sa455511"
"Mike Piazza","- - -","27","35.1","4.08","4.33","0.94","2.04","9.4 %","10.0 %","-0.6 %",".346","1.98",".349","76.5 %","6.11","6.94","-0.83","6.04","sa504063"
"Steve Johnson","- - -","26","47.2","7.55","7.17","1.05","1.89","17.4 %","16.5 %","0.9 %",".263","1.85",".286","73.7 %","6.23","6.94","-0.71","5.70","4053"
"Caleb Smith","Brewers (R)","21","25.0","6.12","9.36","0.65","0.72","14.7 %","22.4 %","-7.8 %",".180","1.68",".200","69.7 %","4.68","6.95","-2.27","6.62","sa829201"
"Jordan Walden","Braves (AAA)","26","1.2","27.00","5.40","5.00","5.40","62.5 %","12.5 %","50.0 %",".143","1.20",".000","0.0 %","10.80","6.96","3.84","-0.24","3271"
"Dan Urbina","Pirates (R)","20","30.1","5.64","5.04","1.12","1.78","13.2 %","11.8 %","1.4 %",".309","1.81",".327","55.3 %","8.01","6.96","1.05","5.25","sa596286"
"Brenny Paulino","Tigers (R)","21","15.1","6.46","12.33","0.52","0.00","12.4 %","23.6 %","-11.2 %",".297","2.61",".359","54.6 %","7.04","6.96","0.08","7.34","sa547774"
"Jeff Francoeur","Padres (AAA)","30","7.1","6.14","4.91","1.25","1.23","15.2 %","12.1 %","3.0 %",".269","1.50",".300","79.4 %","3.68","6.97","-3.29","5.92","4792"
"Donaldo Aguilar","Mexican (AAA)","19","17.1","5.19","3.63","1.43","2.08","12.8 %","9.0 %","3.9 %",".290","1.56",".291","72.7 %","6.23","6.97","-0.74","5.74","sa691424"
"Greyfer Eregua","Cubs (A-)","20","13.0","9.00","3.46","2.60","2.77","23.6 %","9.1 %","14.6 %",".220","1.23",".212","67.3 %","6.23","6.98","-0.74","4.21","sa659746"
"Dariel Aquino","Astros (R)","18","8.2","3.12","8.31","0.38","1.04","6.5 %","17.4 %","-10.9 %",".316","2.31",".324","69.9 %","5.19","6.98","-1.79","6.13","sa737549"
"Joe Claver","Blue Jays (R)","22","20.1","4.87","6.64","0.73","1.33","10.0 %","13.6 %","-3.6 %",".359","2.36",".385","42.7 %","11.95","7.00","4.95","5.82","sa830343"
"Trevor Bayless","- - -","22","43.1","5.19","6.02","0.86","1.66","12.4 %","14.4 %","-2.0 %",".249","1.64",".250","73.7 %","4.98","7.01","-2.03","5.75","sa579648"
"Jonathan Rodriguez","Marlins (R)","18","16.1","6.06","14.33","0.42","0.00","13.3 %","31.3 %","-18.1 %",".179","2.20",".222","64.9 %","6.06","7.02","-0.95","7.37","sa828559"
"Marcelo Carreno","Cubs (R)","23","5.2","6.35","6.35","1.00","1.59","14.8 %","14.8 %","0.0 %",".261","1.76",".278","81.4 %","4.76","7.03","-2.26","6.08","sa505051"
"Juan Romero","Indians (R)","21","1.0","0.00","9.00","0.00","0.00","0.0 %","33.3 %","-33.3 %",".000","1.00",".000","100.0 %","0.00","7.03","-7.03","7.03","sa549649"
"Jose Guzman","Reds (R)","22","16.0","8.44","7.31","1.15","1.69","18.5 %","16.1 %","2.5 %",".309","2.13",".360","57.1 %","9.00","7.03","1.97","6.90","sa548015"
"Rodolfo Villasmil","Indians (R)","19","18.2","5.79","9.16","0.63","0.96","12.2 %","19.4 %","-7.1 %",".224","1.93",".242","49.7 %","7.71","7.05","0.67","6.02","sa736702"
"Ian Stiffler","Braves (R)","19","10.1","4.35","9.58","0.45","0.87","9.6 %","21.2 %","-11.5 %",".268","2.13",".286","58.3 %","8.71","7.05","1.66","6.98","sa737894"
"Victor Guillen","Tigers (R)","19","10.0","4.50","8.10","0.56","0.90","10.4 %","18.8 %","-8.3 %",".222","1.70",".233","69.9 %","6.30","7.06","-0.76","6.10","sa735886"
"Luis Vasquez","Braves (AAA)","28","11.1","11.91","8.74","1.36","2.38","25.9 %","19.0 %","6.9 %",".319","2.29",".414","45.9 %","11.91","7.06","4.85","4.51","sa393198"
"Ryan Warner","Rockies (A-)","20","40.2","5.31","8.41","0.63","0.66","12.1 %","19.1 %","-7.0 %",".257","1.89",".288","63.6 %","6.20","7.07","-0.87","6.92","sa657977"
"Ruben Molina","Mexican (AAA)","18","6.0","3.00","6.00","0.50","1.50","5.9 %","11.8 %","-5.9 %",".400","2.67",".407","61.6 %","10.50","7.07","3.43","6.98","sa824772"
"Ernesto Frieri","Pirates (AAA)","28","7.0","7.71","5.14","1.50","2.57","20.0 %","13.3 %","6.7 %",".192","1.29",".167","96.8 %","3.86","7.07","-3.22","5.09","5178"
"Randy Rosario","Twins (A)","20","11.2","3.09","6.17","0.50","1.54","7.4 %","14.8 %","-7.4 %",".326","1.97",".325","69.3 %","5.40","7.08","-1.68","5.69","14508"
"Engerberg Rosales","Angels (R)","18","14.1","10.05","12.56","0.80","0.63","21.6 %","27.0 %","-5.4 %",".200","2.09",".273","70.6 %","6.91","7.10","-0.19","6.53","sa739523"
"Ismael Maldonado","Royals (R)","18","10.0","6.30","11.70","0.54","0.00","11.3 %","21.0 %","-9.7 %",".267","2.50",".316","37.9 %","13.50","7.10","6.40","7.56","sa739158"
"Graham Ramos","Yankees (R)","23","1.2","0.00","10.80","0.00","0.00","0.0 %","33.3 %","-33.3 %",".000","1.20",".000","50.0 %","5.40","7.11","-1.71","7.90","sa837926"
"Cesar Santos","Pirates (R)","19","7.0","6.43","10.29","0.63","0.00","13.5 %","21.6 %","-8.1 %",".240","2.00",".300","72.2 %","6.43","7.12","-0.69","7.54","sa828171"
"Conner Crumbliss","Athletics (AA)","27","1.0","9.00","18.00","0.50","0.00","12.5 %","25.0 %","-12.5 %",".500","5.00",".600","80.0 %","9.00","7.12","1.88","9.14","sa502365"
"Daniel McCutchen","- - -","31","86.1","7.51","2.40","3.13","3.02","18.2 %","5.8 %","12.4 %",".324","1.66",".337","63.8 %","8.13","7.13","1.00","4.59","263"
"Mark Rogers","Mariners (AAA)","28","7.0","6.43","9.00","0.71","1.29","14.7 %","20.6 %","-5.9 %",".185","1.71",".191","84.9 %","3.86","7.13","-3.27","7.33","4083"
"Victor Marte","- - -","33","12.1","4.38","7.30","0.60","1.46","10.5 %","17.5 %","-7.0 %",".298","1.95",".308","66.0 %","7.30","7.14","0.16","6.04","5158"
"Starling Ynfante","Padres (R)","20","18.1","8.35","5.89","1.42","1.96","21.3 %","15.0 %","6.3 %",".134","1.15",".109","61.0 %","4.42","7.14","-2.72","5.00","sa737449"
"Luis Mateo","- - -","21","16.1","7.16","12.67","0.57","0.00","13.1 %","23.2 %","-10.1 %",".314","2.76",".386","60.8 %","9.92","7.14","2.78","7.58","sa830495"
"Jose Martinez","Diamondbacks (A)","20","6.0","4.50","6.00","0.75","1.50","10.3 %","13.8 %","-3.5 %",".333","2.00",".350","69.0 %","6.00","7.15","-1.15","6.20","sa657500"
"Samuel Lindquist","Mariners (A-)","22","21.0","3.86","9.43","0.41","0.43","8.2 %","20.0 %","-11.8 %",".318","2.33",".347","65.2 %","7.29","7.15","0.13","7.46","sa827501"
"Edinson Bock","Dodgers (R)","20","14.0","9.00","7.07","1.27","1.93","21.2 %","16.7 %","4.6 %",".255","1.79",".290","57.7 %","8.36","7.17","1.18","5.62","sa598331"
"Kendry Melo","Giants (R)","20","18.0","9.50","10.50","0.90","1.00","20.2 %","22.3 %","-2.1 %",".296","2.33",".380","48.5 %","9.50","7.20","2.30","6.42","sa830425"
"Chris Schwinden","Rangers (AAA)","27","12.0","8.25","2.25","3.67","3.00","17.7 %","4.8 %","12.9 %",".345","1.92",".372","38.0 %","11.25","7.20","4.05","5.05","7851"
"Alan Oaks","Padres (A+)","26","10.2","8.44","5.06","1.67","2.53","19.2 %","11.5 %","7.7 %",".239","1.59",".242","31.3 %","7.59","7.21","0.38","5.11","sa547531"
"Carlos Sarabia","Mexican (AAA)","21","17.0","4.24","6.35","0.67","1.59","9.5 %","14.3 %","-4.8 %",".324","2.06",".333","78.6 %","5.29","7.22","-1.92","6.52","sa824918"
"Josh Slaats","- - -","25","8.0","4.50","7.87","0.57","1.12","9.5 %","16.7 %","-7.1 %",".235","1.87",".241","68.5 %","5.62","7.23","-1.60","7.50","sa526413"
"Starlyn Taveras","Astros (R)","20","10.2","9.28","15.19","0.61","0.00","16.4 %","26.9 %","-10.5 %",".261","2.81",".343","48.5 %","14.34","7.25","7.10","7.60","sa828310"
"Enrique De Pena","Tigers (R)","18","4.2","5.79","13.50","0.43","0.00","10.0 %","23.3 %","-13.3 %",".318","3.00",".368","73.3 %","3.86","7.26","-3.40","7.37","sa828469"
"Jose Moreno","Mets (R)","17","7.0","6.43","7.71","0.83","1.29","13.9 %","16.7 %","-2.8 %",".321","2.14",".364","76.9 %","6.43","7.26","-0.83","5.71","sa836384"
"Enorbe Cordoba","Diamondbacks (R)","19","13.2","4.61","9.22","0.50","0.66","10.0 %","20.0 %","-10.0 %",".289","2.12",".318","53.8 %","3.95","7.28","-3.33","6.58","sa828290"
"Donnie Joseph","- - -","26","36.0","8.75","8.00","1.09","1.75","18.7 %","17.1 %","1.6 %",".291","2.11",".339","72.7 %","5.50","7.28","-1.78","6.36","6491"
"Ronnie Richardson","Padres (A)","24","5.0","1.80","12.60","0.14","0.00","4.0 %","28.0 %","-24.0 %",".278","2.40",".294","75.0 %","5.40","7.28","-1.88","8.75","sa501646"
"Patrick Scoggin","Braves (A+)","23","11.1","6.35","8.74","0.73","1.59","13.6 %","18.6 %","-5.1 %",".333","2.38",".368","45.5 %","8.74","7.31","1.42","6.11","sa689796"
"Emmanuel Torres","Mexican (AAA)","20","13.0","6.23","11.08","0.56","0.69","12.2 %","21.6 %","-9.5 %",".357","2.77",".413","65.6 %","9.69","7.34","2.35","7.64","sa728948"
"Corky Miller","Reds (AAA)","38","1.0","9.00","18.00","0.50","0.00","8.3 %","16.7 %","-8.3 %",".700","9.00",".778","11.1 %","72.00","7.36","64.64","9.37","342"
"Jeremiah Muhammad","Mariners (R)","19","35.2","5.30","8.83","0.60","0.50","12.0 %","20.0 %","-8.0 %",".200","1.71",".224","55.7 %","7.82","7.37","0.46","7.39","sa829006"
"Tyler Skaggs","Angels (AAA)","22","3.0","6.00","15.00","0.40","0.00","10.5 %","26.3 %","-15.8 %",".357","3.33",".417","30.0 %","6.00","7.37","-1.37","9.12","10190"
"Jesus Perez","Pirates (R)","20","1.0","9.00","18.00","0.50","0.00","12.5 %","25.0 %","-12.5 %",".500","5.00",".600","60.0 %","18.00","7.40","10.60","7.67","sa737264"
"Isaias Silfa","Nationals (R)","20","1.0","9.00","9.00","1.00","0.00","20.0 %","20.0 %","0.0 %",".000","1.00",".000","100.0 %","0.00","7.40","-7.40","7.67","sa828479"
"Jeremy Rodriguez","Padres (A+)","24","3.0","3.00","0.00","1.00","3.00","8.3 %","0.0 %","8.3 %",".250","1.00",".200","62.5 %","6.00","7.41","-1.41","5.45","sa579554"
"Sean Ratcliffe","Blue Jays (R)","19","14.1","4.40","10.67","0.41","0.63","8.6 %","21.0 %","-12.4 %",".323","2.58",".352","61.2 %","8.16","7.41","0.75","7.18","sa738183"
"Eddy Gonzalez","Marlins (R)","19","15.1","4.70","13.50","0.35","0.00","9.5 %","27.4 %","-17.9 %",".224","2.35",".260","43.6 %","9.98","7.45","2.53","7.72","sa828558"
"Alberto Diaz","- - -","23","32.1","5.85","6.40","0.91","1.67","13.1 %","14.4 %","-1.3 %",".301","1.95",".321","61.4 %","7.52","7.45","0.06","5.80","sa551825"
"Edwin Contreras","Mexican (AAA)","25","20.1","5.31","7.08","0.75","1.77","11.8 %","15.7 %","-3.9 %",".318","2.11",".333","72.9 %","7.08","7.46","-0.37","6.01","sa394392"
"Francisco Valera","Indians (AA)","24","12.2","4.97","4.26","1.17","2.13","11.1 %","9.5 %","1.6 %",".352","1.97",".364","75.6 %","7.11","7.46","-0.35","5.36","sa502889"
"Carlos Bustamante","Mexican (AAA)","19","6.2","8.10","5.40","1.50","2.70","18.8 %","12.5 %","6.3 %",".286","1.80",".300","43.5 %","8.10","7.47","0.63","4.42","sa654744"
"Nathan Thornhill","- - -","22","4.0","6.75","4.50","1.50","2.25","15.8 %","10.5 %","5.3 %",".250","1.50",".250","53.6 %","9.00","7.47","1.53","4.93","sa621643"
"Brian Ruiz","Indians (A)","21","1.0","9.00","18.00","0.50","0.00","14.3 %","28.6 %","-14.3 %",".400","4.00",".500","75.0 %","9.00","7.48","1.52","8.30","sa600283"
"Isaac Silva","Cardinals (R)","21","11.2","9.26","13.89","0.67","0.77","19.7 %","29.5 %","-9.8 %",".214","2.31",".276","52.6 %","7.71","7.51","0.21","6.70","sa657877"
"Alberto Rodriguez","Royals (R)","22","16.1","5.51","8.82","0.63","1.10","11.0 %","17.6 %","-6.6 %",".311","2.39",".339","56.5 %","7.16","7.52","-0.36","6.99","sa829291"
"Sammy De Jesus","Yankees (R)","18","2.2","6.75","10.12","0.67","0.00","11.8 %","17.7 %","-5.9 %",".333","2.62",".400","55.6 %","13.50","7.53","5.97","7.83","sa828601"
"Marcos Padilla","Brewers (R)","20","17.2","9.68","11.21","0.86","1.53","18.5 %","21.4 %","-2.9 %",".317","2.66",".386","55.8 %","9.68","7.54","2.14","5.69","sa597504"
"Nick Avila","Tigers (AA)","25","33.2","5.35","3.74","1.43","2.67","12.3 %","8.6 %","3.7 %",".322","1.81",".319","64.0 %","6.15","7.54","-1.39","5.29","sa503415"
"Ismael Castillo","Mexican (AAA)","31","3.0","6.00","3.00","2.00","3.00","10.5 %","5.3 %","5.3 %",".500","3.33",".533","46.5 %","18.00","7.57","10.43","5.50","sa509783"
"Juan Taveras","Rangers (R)","19","6.0","6.00","15.00","0.40","0.00","12.9 %","32.3 %","-19.4 %",".200","2.33",".250","66.7 %","4.50","7.57","-3.07","7.84","sa832876"
"Chris Pieters","- - -","19","20.0","8.10","13.50","0.60","0.45","14.4 %","24.0 %","-9.6 %",".348","3.05",".429","57.9 %","11.25","7.60","3.65","7.23","sa657768"
"Francisco Villegas","- - -","36","22.0","6.95","5.32","1.31","2.45","15.2 %","11.6 %","3.6 %",".371","2.23",".405","77.5 %","7.36","7.62","-0.25","5.41","sa202855"
"Walker Lockett","- - -","20","10.1","1.74","11.32","0.15","0.00","3.2 %","20.6 %","-17.5 %",".333","2.81",".348","41.9 %","11.32","7.63","3.70","8.59","13804"
"Felipe Paulino","White Sox (AAA)","30","19.2","7.32","7.32","1.00","2.29","15.7 %","15.7 %","0.0 %",".341","2.29",".375","56.4 %","9.61","7.63","1.98","5.81","3777"
"Shakiro Pina","Angels (R)","17","14.2","11.66","12.89","0.90","0.61","20.2 %","22.3 %","-2.1 %",".262","2.59",".356","33.6 %","13.50","7.63","5.87","7.05","sa828459"
"Daniel Palo","Rockies (A)","23","6.2","6.75","9.45","0.71","1.35","14.3 %","20.0 %","-5.7 %",".259","2.10",".286","51.5 %","10.80","7.64","3.16","6.48","sa738358"
"Ismael Nunez","Reds (R)","18","11.1","6.35","8.74","0.73","0.79","12.5 %","17.2 %","-4.7 %",".298","2.21",".342","54.1 %","8.74","7.64","1.10","6.91","sa736880"
"Juan Cerros","Mexican (AAA)","37","30.2","2.05","3.52","0.58","2.05","5.0 %","8.6 %","-3.6 %",".323","1.70",".300","54.1 %","8.80","7.65","1.16","6.56","sa198841"
"Yeims Mendoza","- - -","21","22.2","7.15","7.15","1.00","1.99","16.7 %","16.7 %","0.0 %",".233","1.68",".238","68.6 %","6.35","7.66","-1.31","5.61","sa547823"
"Cristian Quintin","Rockies (R)","20","18.2","6.75","2.89","2.33","2.89","14.6 %","6.3 %","8.3 %",".389","2.20",".414","49.1 %","10.12","7.67","2.45","5.01","sa597081"
"Marco Carrillo","Mexican (AAA)","27","5.1","3.38","0.00","2.00","3.38","8.7 %","0.0 %","8.7 %",".391","1.69",".368","80.7 %","5.06","7.69","-2.63","4.52","sa328993"
"Kurtis Kostuk","Diamondbacks (R)","18","5.2","4.76","12.71","0.38","0.00","7.9 %","21.1 %","-13.2 %",".448","3.71",".500","31.8 %","22.24","7.73","14.50","8.97","sa738917"
