"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Kyle Johnston","- - -","20","46.2",".275","1.37","20.4 %","46.0 %","33.6 %","23.9 %","4.3 %","42.4 %","24.3 %","33.3 %","10.3 %","273","457","730","sa3004571"
"Nick Raquet","- - -","21","53.1",".308","2.35","13.0 %","61.0 %","26.0 %","21.7 %","4.3 %","44.6 %","18.5 %","37.0 %","8.6 %","218","483","701","sa3004658"
"Daniel Garmendia","- - -","22","23.2",".196","0.83","10.6 %","40.4 %","48.9 %","21.7 %","4.3 %","37.7 %","28.3 %","34.0 %","27.8 %","61","144","205","sa3004682"
"Tony Cordova","Mexican (AAA)","25","29.1",".326","1.65","26.5 %","45.8 %","27.7 %","4.3 %","4.3 %","40.7 %","31.4 %","27.9 %","10.1 %","179","288","467","sa548642"
"Dario Beltre","- - -","24","29.0",".304","1.74","19.2 %","51.3 %","29.5 %","21.7 %","4.3 %","32.5 %","26.3 %","41.3 %","15.0 %","167","286","453","sa550679"
"Eduardo Jimenez","- - -","22","50.2",".308","1.17","18.7 %","43.9 %","37.4 %","23.9 %","4.3 %","36.2 %","26.2 %","37.7 %","13.0 %","253","478","731","sa655954"
"Willy Ortiz","Rays (A)","21","85.1",".295","1.21","19.4 %","44.0 %","36.5 %","27.2 %","4.3 %","43.9 %","23.9 %","32.2 %","10.5 %","511","870","1381","sa701548"
"Carter Hope","- - -","22","16.1",".377","0.91","25.4 %","35.6 %","39.0 %","39.1 %","4.3 %","38.1 %","23.8 %","38.1 %","23.8 %","17","109","126","sa737628"
"Tyler Bray","- - -","25","64.0",".337","2.04","21.8 %","52.5 %","25.7 %","37.0 %","4.3 %","45.5 %","23.8 %","30.7 %","9.0 %","407","660","1067","sa829423"
"Kyle Bird","- - -","24","74.2",".301","1.14","23.3 %","40.9 %","35.8 %","29.0 %","4.3 %","35.4 %","26.8 %","37.8 %","12.0 %","453","714","1167","sa829691"
"Matt Marsh","- - -","25","21.2",".273","0.91","17.0 %","39.6 %","43.4 %","34.8 %","4.3 %","42.1 %","17.5 %","40.4 %","13.9 %","124","228","352","sa830228"
"Max Knutson","Orioles (A-)","22","21.2",".278","0.96","16.7 %","40.7 %","42.6 %","34.8 %","4.3 %","40.7 %","25.9 %","33.3 %","14.1 %","109","204","313","sa856181"
"Tyler Honahan","- - -","23","19.0",".392","0.65","25.5 %","29.4 %","45.1 %","13.0 %","4.3 %","28.9 %","26.9 %","44.2 %","15.6 %","107","168","275","sa857698"
"Adalberto Pena","Dodgers (R)","22","48.0",".376","1.39","20.3 %","46.4 %","33.3 %","17.4 %","4.3 %","46.9 %","23.1 %","30.1 %","12.2 %","325","460","785","sa873174"
"Tyler Thorne","Brewers (R)","22","28.0",".356","1.70","23.5 %","48.1 %","28.4 %","17.4 %","4.3 %","50.0 %","19.1 %","31.0 %","37.9 %","29","161","190","sa873693"
"Jordan Stephens","White Sox (AA)","24","91.2",".309","1.15","22.4 %","41.6 %","36.1 %","23.9 %","4.3 %","43.2 %","25.8 %","31.1 %","9.4 %","539","935","1474","sa875031"
"Gray Fenter","- - -","21","30.1",".264","1.52","19.4 %","48.6 %","31.9 %","26.1 %","4.3 %","57.5 %","17.8 %","24.7 %","23.2 %","71","188","259","sa875233"
"Tayler Saucedo","- - -","24","96.1",".339","1.41","23.2 %","45.0 %","31.8 %","15.2 %","4.3 %","47.4 %","22.2 %","30.5 %","10.9 %","581","954","1535","sa875298"
"Sam Thoele","- - -","24","19.0",".414","1.30","24.3 %","42.9 %","32.9 %","8.7 %","4.3 %","33.8 %","22.5 %","43.7 %","8.6 %","120","204","324","sa875604"
"Ryan Brinley","Nationals (AA)","24","45.0",".322","1.17","27.5 %","39.1 %","33.3 %","34.8 %","4.3 %","44.4 %","18.8 %","36.8 %","14.1 %","227","477","704","sa875871"
"Bairon De La Rosa","Tigers (R)","20","21.0",".305","0.91","20.0 %","38.2 %","41.8 %","13.0 %","4.3 %","47.3 %","21.8 %","30.9 %","16.7 %","76","110","186","sa879803"
"Luis Valdez","Indians (R)","20","51.0",".347","2.02","18.7 %","54.4 %","26.9 %","23.9 %","4.3 %","43.5 %","26.6 %","29.9 %","17.1 %","178","289","467","sa882196"
"Brian Shaffer","- - -","20","24.0",".277","1.26","18.8 %","45.3 %","35.9 %","21.7 %","4.3 %","42.4 %","19.7 %","37.9 %","17.0 %","82","259","341","sa915633"
"Yohan Encarnacion","Rangers (R)","21","27.1",".290","1.87","12.0 %","57.3 %","30.7 %","34.8 %","4.3 %","44.2 %","27.3 %","28.6 %","31.3 %","68","149","217","sa917285"
"Jhonny Valdez","Diamondbacks (R)","18","28.1",".344","1.87","24.1 %","49.4 %","26.4 %","34.8 %","4.3 %","39.6 %","23.1 %","37.4 %","28.8 %","38","153","191","sa917393"
"Miguel Paulino","Tigers (R)","18","22.1",".269","0.87","17.3 %","38.5 %","44.2 %","21.7 %","4.3 %","44.2 %","30.8 %","25.0 %","20.5 %","147","131","278","sa917672"
"Juan Mojica","- - -","21","23.0",".320","1.52","20.5 %","47.9 %","31.5 %","30.4 %","4.3 %","56.0 %","24.0 %","20.0 %","21.2 %","90","132","222","sa917757"
"Aneudy Acosta","Giants (R)","21","54.2",".297","1.65","12.9 %","54.3 %","32.9 %","26.1 %","4.3 %","44.5 %","21.9 %","33.6 %","33.8 %","105","292","397","sa917759"
"Alfredo Silva","Tigers (R)","18","49.2",".368","0.91","21.0 %","37.7 %","41.3 %","21.7 %","4.3 %","48.0 %","22.5 %","29.5 %","18.2 %","79","272","351","sa917885"
"Darly Infante","Nationals (R)","20","22.1",".286","0.83","23.6 %","34.5 %","41.8 %","39.1 %","4.3 %","40.4 %","17.5 %","42.1 %","24.6 %","64","135","199","sa917901"
"Rony Garcia","- - -","19","75.2",".263","0.92","19.9 %","38.5 %","41.6 %","21.7 %","4.3 %","48.3 %","22.8 %","29.0 %","12.0 %","358","740","1098","sa918036"
"Corbin Clouse","- - -","22","57.0",".340","1.43","20.6 %","46.8 %","32.6 %","6.5 %","4.3 %","37.7 %","27.4 %","34.9 %","12.1 %","376","609","985","sa918605"
"Wilfred Salaman","- - -","19","65.2",".322","1.26","20.0 %","44.6 %","35.4 %","18.8 %","4.3 %","43.9 %","21.5 %","34.6 %","26.4 %","108","365","473","sa921448"
"Darel Torres","Rangers (R)","18","49.2",".282","1.37","16.8 %","48.1 %","35.1 %","34.8 %","4.3 %","50.8 %","23.1 %","26.1 %","26.9 %","27","215","242","sa947269"
"Eliel Ramirez","Athletics (R)","19","21.1",".224","1.26","20.0 %","44.6 %","35.4 %","21.7 %","4.3 %","55.9 %","25.0 %","19.1 %","16.2 %","35","95","130","sa949660"
"Jake Kalish","- - -","25","105.2",".335","1.24","19.3 %","44.7 %","36.0 %","19.0 %","4.3 %","39.3 %","28.1 %","32.6 %","9.8 %","564","1027","1591","sa709032"
"Blake Hickman","White Sox (A)","23","88.2",".278","1.38","18.8 %","47.1 %","34.2 %","24.7 %","4.3 %","45.0 %","26.6 %","28.4 %","9.5 %","485","907","1392","sa658504"
"Cionel Perez","- - -","21","93.2",".331","1.27","18.2 %","45.7 %","36.0 %","20.4 %","4.3 %","39.2 %","20.2 %","40.7 %","13.3 %","564","998","1533","sa954181"
"Dedgar Jimenez","- - -","21","146.0",".311","1.33","23.7 %","43.6 %","32.8 %","25.7 %","4.3 %","39.9 %","27.7 %","32.4 %","9.7 %","779","1419","2198","sa736925"
"Pedro Silverio","Cubs (A)","23","55.2",".352","0.74","21.3 %","33.5 %","45.2 %","27.1 %","4.3 %","40.0 %","23.1 %","36.9 %","11.3 %","380","611","991","sa749438"
"Corey Taylor","Mets (AA)","24","62.1",".330","1.20","20.6 %","43.3 %","36.1 %","14.3 %","4.3 %","38.3 %","32.3 %","29.4 %","8.7 %","338","614","952","sa827144"
"R.J. Alvarez","Rangers (AAA)","26","44.2",".321","0.81","22.0 %","34.9 %","43.1 %","27.7 %","4.3 %","49.6 %","29.7 %","20.7 %","14.0 %","334","530","864","13401"
"Deunte Heath","Mexican (AAA)","31","46.1",".339","0.85","17.9 %","37.7 %","44.3 %","31.9 %","4.3 %","38.7 %","25.2 %","36.0 %","15.7 %","294","509","803","7371"
"Niomar Gomez","Nationals (R)","18","55.1",".309","1.51","20.3 %","48.0 %","31.8 %","31.9 %","4.3 %","40.9 %","22.1 %","37.0 %","34.6 %","114","317","431","sa3002607"
"Elvis Luciano","- - -","17","66.2",".283","1.96","21.0 %","52.3 %","26.7 %","12.8 %","4.3 %","50.0 %","21.8 %","28.2 %","29.0 %","86","335","421","sa3003029"
"Jose Montilla","- - -","19","52.1",".295","2.13","11.4 %","60.2 %","28.3 %","36.2 %","4.3 %","42.1 %","26.7 %","31.3 %","19.3 %","77","254","331","sa3003102"
"Jared Solomon","Reds (R)","20","38.0",".346","0.64","26.7 %","28.6 %","44.8 %","23.4 %","4.3 %","41.3 %","28.4 %","30.3 %","29.5 %","73","242","315","sa3004589"
"Phillips Valdez","- - -","25","67.0",".316","2.32","22.8 %","54.0 %","23.3 %","14.9 %","4.3 %","41.6 %","27.5 %","30.9 %","9.0 %","407","671","1078","sa506127"
"Aneury Olivo","- - -","22","49.1",".344","1.68","14.9 %","53.4 %","31.8 %","21.3 %","4.3 %","49.7 %","23.2 %","27.2 %","16.1 %","260","468","728","sa657516"
"Jorge Cespedes","Mets (R)","21","62.0",".315","2.06","19.6 %","54.2 %","26.3 %","29.8 %","4.3 %","45.7 %","24.7 %","29.6 %","30.7 %","81","333","414","sa658209"
"Will LaMarche","- - -","25","42.1",".360","0.79","27.0 %","32.2 %","40.9 %","23.4 %","4.3 %","36.8 %","25.6 %","37.6 %","13.6 %","248","453","701","sa658316"
"Dan Lietz","- - -","23","59.2",".277","2.19","16.2 %","57.5 %","26.3 %","21.3 %","4.3 %","41.3 %","20.6 %","38.1 %","8.2 %","406","568","974","sa737818"
"Randy Acevedo","- - -","20","56.1",".345","2.53","17.0 %","59.5 %","23.5 %","14.9 %","4.3 %","49.5 %","17.0 %","33.5 %","12.2 %","182","398","580","sa873299"
"Fauris Guerrero","- - -","20","38.0",".296","0.91","21.1 %","37.7 %","41.2 %","34.0 %","4.3 %","52.1 %","22.2 %","25.6 %","35.3 %","30","219","249","sa877605"
"Javier Assad","Cubs (A-)","19","66.0",".366","1.87","23.3 %","50.0 %","26.7 %","25.5 %","4.3 %","39.1 %","22.3 %","38.6 %","11.9 %","372","652","1024","sa920249"
"Mike Morrison","- - -","23","67.2",".258","0.83","18.8 %","36.9 %","44.4 %","26.8 %","4.2 %","49.1 %","23.6 %","27.3 %","15.6 %","371","629","1000","sa918612"
"Jose Valdez","- - -","27","40.2",".353","0.96","20.3 %","39.0 %","40.7 %","16.7 %","4.2 %","47.5 %","18.3 %","34.2 %","13.1 %","260","450","710","14470"
"Thyago Vieira","- - -","23","54.0",".295","1.56","19.6 %","49.0 %","31.4 %","29.2 %","4.2 %","47.8 %","26.1 %","26.1 %","10.8 %","347","560","907","14510"
"Casey Brown","Phillies (A)","24","42.2",".277","1.31","18.4 %","46.3 %","35.3 %","22.9 %","4.2 %","42.3 %","15.5 %","42.3 %","9.6 %","240","430","670","sa3002598"
"Joan Adon","Nationals (R)","18","28.0",".329","1.33","20.0 %","45.7 %","34.3 %","37.5 %","4.2 %","45.1 %","23.9 %","31.0 %","39.6 %","56","166","222","sa3002614"
"Nelfri Contreras","Dodgers (R)","18","40.0",".235","2.08","22.9 %","52.1 %","25.0 %","16.7 %","4.2 %","42.7 %","22.3 %","35.0 %","26.7 %","129","212","341","sa3002809"
"Saul De La Cruz","Pirates (R)","19","36.0",".267","2.58","11.3 %","63.9 %","24.7 %","37.5 %","4.2 %","59.8 %","15.0 %","25.2 %","26.2 %","116","216","332","sa3002906"
"Antonio Pujols","Astros (R)","19","54.2",".241","1.19","19.8 %","43.5 %","36.6 %","31.3 %","4.2 %","49.3 %","25.4 %","25.4 %","33.6 %","78","270","348","sa3002929"
"Nicolas Medina","Blue Jays (R)","17","24.0",".333","1.54","10.3 %","54.4 %","35.3 %","20.8 %","4.2 %","38.9 %","26.4 %","34.7 %","34.4 %","51","222","273","sa3003035"
"Brayan Mejia","Blue Jays (R)","17","22.2",".177","1.71","4.4 %","60.3 %","35.3 %","16.7 %","4.2 %","40.6 %","23.2 %","36.2 %","16.9 %","88","101","189","sa3003093"
"Heath Donica","- - -","23","30.0",".361","1.58","20.5 %","48.7 %","30.8 %","25.0 %","4.2 %","50.0 %","21.4 %","28.6 %","33.5 %","52","232","284","sa3004012"
"Devin Hemmerich","Dodgers (R)","21","31.0",".338","1.21","26.4 %","40.3 %","33.3 %","16.7 %","4.2 %","47.2 %","22.2 %","30.6 %","13.8 %","171","309","480","sa3004672"
"Salvador Robles","Mexican (AAA)","31","29.0",".375","2.08","26.0 %","50.0 %","24.0 %","33.3 %","4.2 %","46.7 %","19.1 %","34.3 %","8.4 %","182","320","502","sa509748"
"Jordan Foley","Yankees (A+)","23","31.0",".352","1.13","22.7 %","40.9 %","36.4 %","37.5 %","4.2 %","46.5 %","23.9 %","29.6 %","15.8 %","220","381","601","sa599323"
"Juan Perez","- - -","21","56.1",".234","1.00","15.3 %","42.4 %","42.4 %","18.1 %","4.2 %","52.0 %","24.0 %","24.0 %","8.3 %","329","553","882","sa657633"
"Havid Burgos","Yankees (R)","22","19.2",".407","0.75","17.6 %","35.3 %","47.1 %","20.8 %","4.2 %","55.4 %","28.6 %","16.1 %","35.1 %","29","125","154","sa657791"
"Luis Araujo","- - -","20","29.1",".436","1.63","24.1 %","47.0 %","28.9 %","29.2 %","4.2 %","48.9 %","17.1 %","34.1 %","22.7 %","76","202","278","sa737446"
"Jeferson Mejia","- - -","22","40.2",".290","0.79","14.0 %","38.0 %","48.0 %","25.0 %","4.2 %","44.7 %","25.2 %","30.1 %","13.5 %","330","448","778","sa751022"
"Julio Benitez","Giants (A-)","22","69.0",".328","1.03","19.4 %","40.9 %","39.7 %","17.7 %","4.2 %","48.8 %","23.4 %","27.8 %","9.4 %","330","648","978","sa827972"
"Miguel Estevez","Cubs (R)","23","29.0",".266","1.29","23.6 %","43.1 %","33.3 %","41.7 %","4.2 %","51.4 %","17.6 %","31.1 %","29.6 %","80","140","220","sa828477"
"Isaac Padilla","Yankees (R)","21","29.2",".321","1.67","17.9 %","51.3 %","30.8 %","41.7 %","4.2 %","52.4 %","15.5 %","32.1 %","34.3 %","58","175","233","sa828717"
"Jose Nova","- - -","22","23.2",".364","1.54","29.1 %","43.0 %","27.9 %","25.0 %","4.2 %","48.3 %","22.5 %","29.2 %","13.0 %","141","245","386","sa828725"
"Jose Bermudez","- - -","19","22.2",".365","1.13","28.2 %","38.0 %","33.8 %","16.7 %","4.2 %","48.0 %","29.3 %","22.7 %","26.5 %","58","138","196","sa872813"
"Javier Garcia","- - -","19","27.2",".364","1.29","25.7 %","41.9 %","32.4 %","25.0 %","4.2 %","47.3 %","27.0 %","25.7 %","25.9 %","68","175","243","sa872843"
"Denyi Reyes","Red Sox (A-)","20","62.0",".271","1.04","19.2 %","41.2 %","39.6 %","33.3 %","4.2 %","35.9 %","27.2 %","37.0 %","10.6 %","297","629","926","sa872864"
"Heriberto Ventura","Rays (R)","18","18.0",".259","1.08","13.8 %","44.8 %","41.4 %","20.8 %","4.2 %","54.2 %","25.4 %","20.3 %","10.7 %","81","78","159","sa873297"
"Christian Fernandez","Rays (R)","17","60.2",".270","1.50","22.1 %","46.8 %","31.2 %","35.4 %","4.2 %","50.6 %","22.0 %","27.4 %","30.3 %","122","317","439","sa917688"
"Austin McGeorge","- - -","22","50.2",".278","2.83","14.8 %","63.0 %","22.2 %","16.7 %","4.2 %","62.9 %","16.4 %","20.7 %","20.6 %","244","442","686","sa918047"
"Cesar Gonzalez","Padres (R)","18","20.1",".314","1.04","27.9 %","36.8 %","35.3 %","12.5 %","4.2 %","42.9 %","25.7 %","31.4 %","18.6 %","54","113","167","sa918170"
"Brian Trieglaff","- - -","23","26.1",".299","1.71","15.6 %","53.2 %","31.2 %","37.5 %","4.2 %","46.2 %","24.4 %","29.5 %","10.4 %","127","248","375","sa918286"
"Greg Weissert","Yankees (A-)","22","28.1",".290","1.38","18.6 %","47.1 %","34.3 %","33.3 %","4.2 %","44.3 %","21.4 %","34.3 %","13.7 %","150","288","438","sa918484"
"Noel Gonzalez","Cardinals (A-)","23","29.0",".359","1.54","21.8 %","47.4 %","30.8 %","33.3 %","4.2 %","41.8 %","16.5 %","41.8 %","15.4 %","178","297","475","sa918675"
"Edward Cabrera","Marlins (A-)","19","35.2",".350","2.17","24.0 %","52.0 %","24.0 %","16.7 %","4.2 %","47.2 %","28.3 %","24.5 %","12.4 %","189","326","515","sa920423"
"Jose Alberro","Indians/Brewers (R)","19","37.1",".292","2.08","9.8 %","61.0 %","29.3 %","41.7 %","4.2 %","45.5 %","22.7 %","31.8 %","30.4 %","180","222","402","sa924306"
"Daniel Brito","Mexican (AAA)","25","44.0",".317","1.21","30.3 %","38.2 %","31.6 %","22.9 %","4.2 %","48.1 %","23.4 %","28.5 %","7.9 %","278","445","723","sa977188"
"Walter Silva","Mexican (AAA)","40","117.1",".296","2.16","19.4 %","55.1 %","25.5 %","25.8 %","4.1 %","53.1 %","16.0 %","30.8 %","6.3 %","618","1101","1719","5157"
"Justin Brantley","- - -","26","80.1",".343","0.88","21.9 %","36.5 %","41.6 %","21.6 %","4.1 %","43.0 %","24.2 %","32.8 %","10.4 %","543","856","1399","sa829414"
"Matt Dennis","Rockies (A)","22","96.2",".298","1.21","19.9 %","43.8 %","36.3 %","21.6 %","4.1 %","47.1 %","26.8 %","26.1 %","9.9 %","427","924","1351","sa918295"
"Ronald Bolanos","Padres (A)","20","69.1",".301","1.27","18.6 %","45.6 %","35.8 %","20.5 %","4.1 %","43.5 %","23.0 %","33.5 %","10.6 %","436","676","1112","sa3002595"
"Anyelo Luna","- - -","19","67.2",".270","1.26","15.4 %","47.2 %","37.4 %","31.5 %","4.1 %","50.8 %","21.1 %","28.1 %","31.4 %","88","364","452","sa3003048"
"Odalvi Javier","Braves (R)","20","63.0",".305","1.18","15.9 %","45.5 %","38.6 %","23.3 %","4.1 %","41.5 %","25.9 %","32.6 %","9.9 %","388","635","1023","sa877574"
"Jose Gomez","Diamondbacks (R)","20","68.2",".343","1.29","21.6 %","44.1 %","34.3 %","35.6 %","4.1 %","49.8 %","22.6 %","27.6 %","28.6 %","142","382","524","sa917974"
"Preston Claiborne","Rangers (AAA)","29","38.0",".343","0.67","18.8 %","32.7 %","48.5 %","28.6 %","4.1 %","35.6 %","25.0 %","39.4 %","13.0 %","245","433","678","10500"
"Gabriel Moya","- - -","22","58.1",".246","0.94","14.4 %","41.4 %","44.1 %","36.7 %","4.1 %","52.6 %","19.8 %","27.6 %","14.2 %","292","596","888","16348"
"Jefry Rodriguez","Nationals (A+)","23","57.0",".278","1.57","15.4 %","51.7 %","32.9 %","24.5 %","4.1 %","44.4 %","24.2 %","31.4 %","14.9 %","212","471","683","17018"
"Connor Mayes","- - -","21","43.0",".285","1.02","22.0 %","39.4 %","38.6 %","40.8 %","4.1 %","42.4 %","18.9 %","38.6 %","11.0 %","201","388","589","sa3004205"
"Mason McCullough","- - -","24","58.0",".276","0.78","17.1 %","36.2 %","46.7 %","28.6 %","4.1 %","39.3 %","21.5 %","39.3 %","15.7 %","407","596","1003","sa827446"
"Jorge Pantoja","- - -","23","57.2",".303","1.67","21.6 %","49.1 %","29.3 %","24.5 %","4.1 %","51.4 %","20.3 %","28.3 %","13.0 %","198","450","648","sa876046"
"Colton Cross","- - -","24","42.2",".328","1.12","18.1 %","43.3 %","38.6 %","20.4 %","4.1 %","41.9 %","22.8 %","35.3 %","10.9 %","319","468","787","sa876066"
"Wilmer Torres","- - -","21","33.1",".265","0.71","11.6 %","36.8 %","51.6 %","26.5 %","4.1 %","52.0 %","23.0 %","25.0 %","9.8 %","201","353","554","sa879448"
"Dalton Moats","- - -","22","63.0",".213","0.88","14.7 %","39.9 %","45.4 %","23.0 %","4.1 %","47.7 %","23.5 %","28.8 %","16.7 %","247","532","779","sa738506"
"Ashur Tolliver","- - -","29","43.1",".326","1.20","19.1 %","44.1 %","36.8 %","20.0 %","4.0 %","41.6 %","21.2 %","37.2 %","10.1 %","339","492","831","10044"
"Andrew Kittredge","Rays (AAA)","27","68.1",".278","1.78","17.3 %","53.0 %","29.8 %","24.0 %","4.0 %","48.0 %","24.6 %","27.5 %","15.0 %","332","691","1023","12828"
"Kyle Crick","Giants (AAA)","24","29.1",".329","1.24","20.0 %","44.3 %","35.7 %","24.0 %","4.0 %","31.0 %","29.6 %","39.4 %","15.4 %","185","340","525","13182"
"Pedro Araujo","- - -","23","66.2",".256","0.67","17.2 %","33.1 %","49.7 %","34.7 %","4.0 %","45.9 %","22.3 %","31.9 %","20.4 %","307","667","974","17697"
"Gerson Bautista","- - -","22","59.2",".376","1.26","28.0 %","40.1 %","31.8 %","16.0 %","4.0 %","40.4 %","25.9 %","33.7 %","12.6 %","415","646","1061","19256"
"Juan Carderon","Yankees (R)","18","32.2",".274","1.12","27.4 %","38.4 %","34.2 %","20.0 %","4.0 %","32.5 %","29.9 %","37.7 %","40.6 %","65","189","254","sa3002946"
"Jol Concepcion","- - -","18","50.1",".226","1.08","16.8 %","43.2 %","40.0 %","30.0 %","4.0 %","45.4 %","20.8 %","33.9 %","24.3 %","108","262","370","sa3002947"
"Billy Lescher","- - -","21","23.2",".246","0.84","19.3 %","36.8 %","43.9 %","36.0 %","4.0 %","56.5 %","22.6 %","21.0 %","35.9 %","32","160","192","sa3004471"
"Joe Cavallaro","Mets (R)","21","34.2",".244","1.68","22.1 %","48.8 %","29.1 %","12.0 %","4.0 %","39.6 %","24.2 %","36.3 %","14.1 %","151","325","476","sa3004599"
"Seth Corry","Giants (R)","18","24.1",".203","1.20","15.4 %","46.2 %","38.5 %","20.0 %","4.0 %","26.2 %","24.6 %","49.2 %","20.0 %","95","135","230","sa3004648"
"Daniel Calderon","- - -","19","20.2",".250","0.48","24.5 %","24.5 %","51.0 %","20.0 %","4.0 %","47.2 %","28.3 %","24.5 %","15.7 %","64","102","166","sa3004649"
"Bryar Johnson","Royals (R)","17","22.2",".359","1.20","23.6 %","41.7 %","34.7 %","8.0 %","4.0 %","38.0 %","26.6 %","35.4 %","27.7 %","55","151","206","sa3004670"
"Mark Washington","- - -","21","25.1",".338","1.32","17.1 %","47.1 %","35.7 %","24.0 %","4.0 %","36.8 %","22.4 %","40.8 %","25.6 %","34","173","207","sa3005194"
"Nestor Molina","Mexican (AAA)","28","152.2",".279","1.39","16.3 %","48.7 %","35.0 %","24.7 %","4.0 %","48.6 %","24.7 %","26.7 %","10.0 %","766","1405","2171","sa503616"
"Rafael Cordova","Mexican (AAA)","22","34.2",".327","1.00","5.7 %","47.2 %","47.2 %","22.0 %","4.0 %","44.0 %","21.1 %","34.9 %","9.9 %","201","384","585","sa508072"
"Eduardo Rivera","Yankees (A-)","24","23.2",".234","0.60","13.0 %","32.6 %","54.3 %","36.0 %","4.0 %","45.8 %","27.1 %","27.1 %","15.0 %","160","220","380","sa597029"
"Joe Pistorese","- - -","24","44.1",".316","0.96","14.8 %","41.7 %","43.5 %","16.0 %","4.0 %","43.1 %","31.0 %","25.9 %","12.9 %","274","462","736","sa602696"
"Raynel Espinal","- - -","25","74.1",".216","0.81","15.0 %","38.1 %","46.9 %","29.3 %","4.0 %","50.3 %","18.8 %","30.9 %","15.2 %","348","758","1106","sa737238"
"Estarlin Arias","- - -","23","45.1",".319","0.76","22.1 %","33.6 %","44.2 %","20.0 %","4.0 %","46.1 %","23.5 %","30.4 %","15.1 %","256","484","740","sa739879"
"Gary Cornish","Mets (A)","23","29.1",".322","1.76","23.3 %","48.9 %","27.8 %","36.0 %","4.0 %","49.5 %","18.7 %","31.9 %","9.2 %","131","284","415","sa829472"
"Keith Rogalla","Angels (R)","21","24.2",".308","1.16","15.6 %","45.3 %","39.1 %","24.0 %","4.0 %","39.4 %","27.3 %","33.3 %","14.1 %","163","264","427","sa829753"
"Hector Figueroa","Indians (R)","22","33.2",".362","2.56","11.9 %","63.4 %","24.8 %","16.0 %","4.0 %","48.1 %","23.6 %","28.3 %","33.3 %","56","190","246","sa873724"
"RJ Peace","- - -","20","32.1",".310","1.68","18.3 %","51.2 %","30.5 %","32.0 %","4.0 %","55.4 %","15.7 %","28.9 %","15.3 %","199","312","511","sa875615"
"Marcus Crescentini","- - -","24","51.1",".241","0.86","17.7 %","38.1 %","44.2 %","26.0 %","4.0 %","29.1 %","18.0 %","53.0 %","16.2 %","269","560","829","sa875843"
"Sean Keselica","Pirates (AA)","24","73.2",".317","1.94","23.4 %","50.5 %","26.0 %","8.0 %","4.0 %","34.0 %","19.8 %","46.2 %","9.2 %","499","747","1246","sa876113"
