"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Lucas Luetge","Mariners (AAA)","26","31.0",".348","1.50","20.3 %","47.8 %","31.9 %","18.2 %","18.2 %","57.5 %","15.1 %","27.4 %","17.5 %","210","310","520","8337"
"David Walters","- - -","25","35.1",".351","2.30","18.0 %","57.1 %","24.8 %","3.0 %","18.2 %","52.1 %","20.0 %","27.9 %","10.5 %","181","306","487","sa504082"
"Jesus Duenas","Mexican (AAA)","25","8.2",".361","2.00","13.2 %","57.9 %","28.9 %","18.2 %","18.2 %","44.7 %","15.8 %","39.5 %","4.2 %","78","113","191","sa508211"
"Martin Sotelo","Mexican (AAA)","27","44.2",".357","1.52","22.9 %","46.5 %","30.6 %","13.6 %","18.2 %","33.1 %","25.2 %","41.7 %","10.4 %","280","477","757","sa509757"
"Brandon Rohde","- - -","23","20.1",".362","0.73","19.7 %","33.8 %","46.5 %","27.3 %","18.2 %","58.1 %","10.8 %","31.1 %","25.6 %","66","145","211","sa658624"
"Jose Sanchez","Mexican (AAA)","24","37.2",".324","0.98","13.9 %","42.6 %","43.5 %","22.0 %","18.0 %","40.8 %","23.3 %","35.8 %","10.0 %","243","420","663","sa550453"
"Johan Marval","Rays (R)","19","40.1",".299","1.18","26.7 %","39.7 %","33.6 %","23.1 %","17.9 %","54.0 %","22.6 %","23.4 %","41.2 %","20","247","267","sa596374"
"Corey Williams","- - -","22","47.1",".302","1.79","17.4 %","53.0 %","29.5 %","12.8 %","17.9 %","58.5 %","15.6 %","25.9 %","26.6 %","168","320","488","sa597867"
"Jose Guzman","Reds (R)","21","46.2",".340","1.09","23.0 %","40.1 %","36.8 %","23.2 %","17.9 %","50.6 %","21.3 %","28.1 %","25.0 %","109","287","396","sa548015"
"Jake Junis","Royals (R)","20","59.2",".369","1.03","26.0 %","37.5 %","36.5 %","15.1 %","17.8 %","51.4 %","23.1 %","25.5 %","26.5 %","93","387","480","13619"
"Kevin Whelan","Reds (AAA)","29","50.2",".313","1.00","23.7 %","38.1 %","38.1 %","13.3 %","17.8 %","47.1 %","22.7 %","30.3 %","12.2 %","365","555","920","3462"
"Cesar Valdez","- - -","28","70.1",".366","2.13","15.3 %","57.6 %","27.1 %","12.9 %","17.7 %","57.1 %","20.2 %","22.7 %","12.9 %","316","737","1053","9013"
"Jeremy Accardo","Nationals (AAA)","31","22.2",".304","1.94","27.5 %","47.8 %","24.6 %","29.4 %","17.6 %","40.3 %","20.8 %","38.9 %","8.9 %","149","234","383","6428"
"Carlos Yan","Rockies (R)","22","25.2",".246","2.06","13.3 %","58.3 %","28.3 %","23.5 %","17.6 %","56.9 %","20.0 %","23.1 %","34.8 %","83","164","247","sa597086"
"Daniel Thieben","Mariners (R)","19","22.0",".350","1.65","23.7 %","47.5 %","28.8 %","29.4 %","17.6 %","42.9 %","19.1 %","38.1 %","20.2 %","117","126","243","sa659461"
"Gonzalez Germen","Mets (AAA)","25","44.0",".336","1.45","18.3 %","48.3 %","33.3 %","22.5 %","17.5 %","53.2 %","23.8 %","23.0 %","12.5 %","266","454","720","5876"
"Jordan Conley","- - -","26","33.2",".230","0.80","20.9 %","35.2 %","44.0 %","12.5 %","17.5 %","58.5 %","20.2 %","21.3 %","16.4 %","142","291","433","sa504810"
"Jose Valdez","Astros (AAA)","30","39.1",".322","2.96","21.6 %","58.6 %","19.8 %","8.7 %","17.4 %","57.9 %","19.8 %","22.3 %","11.6 %","252","397","649","3217"
"John Cornely","Braves (A+)","24","50.2",".277","0.81","19.0 %","36.2 %","44.8 %","26.9 %","17.3 %","45.5 %","27.3 %","27.3 %","33.1 %","141","369","510","12364"
"Francisco Madero","Mexican (AAA)","33","31.1",".395","1.02","19.2 %","40.8 %","40.0 %","19.2 %","17.3 %","55.6 %","27.8 %","16.5 %","6.1 %","177","332","509","sa211075"
"Tyler Hale","- - -","22","28.0",".325","1.38","17.9 %","47.6 %","34.5 %","20.7 %","17.2 %","36.4 %","19.3 %","44.3 %","15.8 %","63","159","222","sa621623"
"Shawn Tolleson","- - -","25","7.2",".125","1.67","0.0 %","62.5 %","37.5 %","16.7 %","16.7 %","31.3 %","31.3 %","37.5 %","17.2 %","29","58","87","10481"
"Horacio Ramirez","Mexican (AAA)","33","40.0",".293","3.54","13.5 %","67.5 %","19.0 %","8.3 %","16.7 %","55.9 %","23.6 %","20.5 %","5.5 %","195","365","560","110"
"Nick Goody","Yankees (A+)","21","3.0",".143","0.17","12.5 %","12.5 %","75.0 %","0.0 %","16.7 %","37.5 %","37.5 %","25.0 %","32.1 %","10","18","28","13685"
"Drew Steckenrider","Marlins (A)","22","19.2",".302","2.00","18.2 %","54.5 %","27.3 %","41.7 %","16.7 %","46.7 %","13.3 %","40.0 %","27.4 %","46","129","175","18806"
"Zack Greinke","Dodgers (A+)","29","4.1",".313","1.17","13.3 %","46.7 %","40.0 %","16.7 %","16.7 %","52.9 %","23.5 %","23.5 %","10.0 %","26","54","80","1943"
"Ramon Ortiz","Blue Jays (AAA)","40","20.2",".193","1.08","18.0 %","42.6 %","39.3 %","25.0 %","16.7 %","54.1 %","26.2 %","19.7 %","9.6 %","118","196","314","27"
"Dennys Reyes","Mexican (AAA)","36","29.1",".342","4.50","14.3 %","70.1 %","15.6 %","8.3 %","16.7 %","54.2 %","26.5 %","19.3 %","13.1 %","191","291","482","444"
"Chia-Jen Lo","- - -","27","16.2",".310","1.58","29.5 %","43.2 %","27.3 %","41.7 %","16.7 %","22.7 %","22.7 %","54.6 %","23.1 %","45","141","186","5440"
"Al Alburquerque","Tigers (AAA)","27","14.1",".318","0.33","33.3 %","16.7 %","50.0 %","16.7 %","16.7 %","50.0 %","25.0 %","25.0 %","24.4 %","112","158","270","6324"
"Tim Melville","- - -","23","3.2",".300","0.17","30.0 %","10.0 %","60.0 %","0.0 %","16.7 %","27.3 %","27.3 %","45.5 %","17.0 %","20","27","47","9149"
"Brandon Morrow","Blue Jays (A+)","28","2.0",".444","0.50","0.0 %","33.3 %","66.7 %","0.0 %","16.7 %","44.4 %","33.3 %","22.2 %","0.0 %","6","10","16","9346"
"Erik Arnesen","Athletics (AA)","29","11.2",".333","0.72","22.5 %","32.5 %","45.0 %","27.8 %","16.7 %","42.9 %","21.4 %","35.7 %","7.0 %","84","117","201","sa328003"
"Bryan Woodall","- - -","26","62.0",".333","1.73","18.6 %","51.6 %","29.8 %","12.5 %","16.7 %","53.9 %","24.0 %","22.2 %","13.5 %","347","575","922","sa454885"
"Steven Upchurch","White Sox (A+)","23","3.1",".143","0.17","12.5 %","12.5 %","75.0 %","16.7 %","16.7 %","62.5 %","37.5 %","0.0 %","8.8 %","25","32","57","sa455194"
"Kyle Bellows","Indians (R)","24","3.2",".462","0.50","35.7 %","21.4 %","42.9 %","33.3 %","16.7 %","28.6 %","7.1 %","64.3 %","13.6 %","14","30","44","sa501266"
"Alejandro Barraza","Mexican (AAA)","22","3.0",".533","1.33","12.5 %","50.0 %","37.5 %","16.7 %","16.7 %","56.3 %","12.5 %","31.3 %","11.1 %","21","42","63","sa503482"
"Fabio Martinez","- - -","23","28.1",".319","3.67","15.2 %","66.7 %","18.2 %","8.3 %","16.7 %","45.1 %","23.9 %","31.0 %","15.4 %","241","259","500","sa503611"
"Lorenzo Mendoza","Giants (A-)","21","25.0",".296","1.63","24.1 %","47.0 %","28.9 %","20.8 %","16.7 %","50.6 %","22.4 %","27.1 %","24.4 %","28","140","168","sa507013"
"Antonio Garzon","Mexican (AAA)","28","28.1",".221","1.83","18.1 %","53.0 %","28.9 %","41.7 %","16.7 %","46.1 %","19.1 %","34.8 %","11.0 %","137","262","399","sa509479"
"Albert Minnis","Astros (A-)","21","14.0",".262","5.17","14.0 %","72.1 %","14.0 %","16.7 %","16.7 %","60.5 %","23.3 %","16.3 %","18.5 %","20","72","92","sa549930"
"Luis Mateo","- - -","23","11.2",".424","1.17","25.7 %","40.0 %","34.3 %","8.3 %","16.7 %","57.1 %","17.1 %","25.7 %","27.5 %","32","99","131","sa597557"
"Stephen Tromblee","Angels (A+)","24","5.2",".389","0.83","38.9 %","27.8 %","33.3 %","16.7 %","16.7 %","47.4 %","26.3 %","26.3 %","21.1 %","24","47","71","sa599573"
"Nelson Arguila","Brewers (R)","24","7.1",".188","1.50","11.8 %","52.9 %","35.3 %","16.7 %","16.7 %","41.2 %","35.3 %","23.5 %","10.4 %","65","31","96","sa608759"
"Jaime Espinoza","Mexican (AAA)","21","7.2",".250","1.50","25.0 %","45.0 %","30.0 %","50.0 %","16.7 %","52.4 %","14.3 %","33.3 %","13.9 %","60","70","130","sa655771"
"Andre Martinez","Twins (R)","20","22.0",".333","1.04","18.3 %","41.7 %","40.0 %","33.3 %","16.7 %","51.6 %","18.8 %","29.7 %","23.7 %","113","153","266","sa658006"
"Miguel Severino","Padres (R)","20","20.1",".379","1.89","11.9 %","57.6 %","30.5 %","5.6 %","16.7 %","41.0 %","26.2 %","32.8 %","18.5 %","122","116","238","sa697967"
"Abel Amaya","Mexican (AAA)","20","17.2",".448","1.04","29.0 %","36.2 %","34.8 %","25.0 %","16.7 %","56.3 %","19.7 %","23.9 %","7.3 %","145","210","355","sa731460"
"Roimar Guarecuco","Rays (R)","18","29.0",".299","1.43","20.7 %","46.7 %","32.6 %","33.3 %","16.7 %","45.7 %","21.7 %","32.6 %","24.4 %","69","148","217","sa735857"
"Chris Dula","Rangers (R)","20","6.0",".250","1.50","11.8 %","52.9 %","35.3 %","16.7 %","16.7 %","29.4 %","29.4 %","41.2 %","10.6 %","15","32","47","sa738420"
"Charlie Leesman","White Sox (AAA)","26","88.1",".304","2.13","19.2 %","55.0 %","25.8 %","10.4 %","16.4 %","47.0 %","23.1 %","29.9 %","10.0 %","573","859","1432","9124"
"Chad Bettis","Rockies (AA)","24","63.0",".307","1.44","19.8 %","47.3 %","32.9 %","12.7 %","16.4 %","42.9 %","28.0 %","29.1 %","12.5 %","329","669","998","10587"
"Tyler Cloyd","Phillies (AAA)","26","112.2",".304","1.20","20.0 %","43.7 %","36.3 %","15.5 %","16.3 %","50.8 %","22.1 %","27.1 %","8.6 %","632","1132","1764","8536"
"Francisco Rivera","Mexican (AAA)","38","87.0",".321","1.43","17.2 %","48.8 %","34.0 %","14.1 %","16.2 %","49.7 %","24.0 %","26.4 %","7.6 %","504","884","1388","sa185704"
"Victor Alcantara","Angels (R)","20","59.0",".341","1.44","18.4 %","48.1 %","33.5 %","24.2 %","16.1 %","44.9 %","27.6 %","27.6 %","21.8 %","186","350","536","15028"
"Luke Farrell","Royals (R)","22","43.1",".385","2.00","24.4 %","50.4 %","25.2 %","16.1 %","16.1 %","52.4 %","23.8 %","23.8 %","35.6 %","77","269","346","15101"
"Felix Diaz","Mexican (AAA)","32","23.1",".280","0.81","23.3 %","34.2 %","42.5 %","22.6 %","16.1 %","50.0 %","24.4 %","25.6 %","7.4 %","147","246","393","1932"
"Ivan Cordova","- - -","29","16.1",".493","0.97","21.8 %","38.5 %","39.7 %","32.3 %","16.1 %","47.4 %","28.2 %","24.4 %","6.0 %","133","203","336","sa3000364"
"Randall Delgado","Diamondbacks (AAA)","23","64.0",".316","1.77","19.7 %","51.3 %","29.0 %","23.2 %","16.1 %","50.5 %","23.2 %","26.3 %","10.4 %","514","716","1230","5985"
"Conrad Flynn","Diamondbacks (A+)","24","99.2",".317","1.04","16.4 %","42.6 %","41.0 %","18.4 %","16.0 %","56.3 %","19.6 %","24.1 %","24.2 %","207","668","875","sa392169"
"Mario Zapari","Mexican (AAA)","21","15.0",".314","0.60","23.1 %","28.8 %","48.1 %","32.0 %","16.0 %","49.1 %","27.3 %","23.6 %","8.0 %","89","149","238","sa504956"
"Matt Vedo","Mariners (A)","23","35.0",".313","2.12","19.6 %","54.6 %","25.8 %","32.0 %","16.0 %","38.8 %","27.2 %","34.0 %","24.7 %","140","229","369","sa603093"
"Shane Watson","Phillies (A)","19","72.0",".239","1.48","13.9 %","51.4 %","34.7 %","16.0 %","16.0 %","50.4 %","25.7 %","23.9 %","20.3 %","150","412","562","sa657857"
"Hector Galvan","Mexican (AAA)","25","48.1",".320","1.52","18.2 %","49.4 %","32.5 %","22.0 %","16.0 %","51.0 %","20.0 %","29.0 %","10.4 %","309","463","772","sa737570"
"Francisco Villegas","- - -","35","48.1",".357","2.11","23.9 %","51.6 %","24.5 %","7.9 %","15.8 %","45.1 %","26.2 %","28.7 %","10.1 %","329","504","833","sa202855"
"Ismael Valdez","Mexican (AAA)","39","15.2",".359","1.58","24.6 %","46.2 %","29.2 %","0.0 %","15.8 %","47.8 %","26.9 %","25.4 %","7.3 %","115","186","301","sa3000011"
"Kelvin Castro","- - -","25","33.2",".348","0.97","17.6 %","40.7 %","41.8 %","18.4 %","15.8 %","52.6 %","27.4 %","20.0 %","34.4 %","98","251","349","sa392421"
"Zach Russell","- - -","23","27.1",".290","2.00","13.6 %","57.6 %","28.8 %","21.1 %","15.8 %","37.5 %","29.2 %","33.3 %","21.9 %","126","271","397","sa399344"
"Allan Ramirez","Mexican (AAA)","31","16.0",".400","1.11","27.3 %","38.2 %","34.5 %","21.1 %","15.8 %","53.5 %","24.1 %","22.4 %","10.6 %","133","197","330","sa508069"
"Greylor Conde","Blue Jays (R)","19","11.1",".432","0.95","5.1 %","46.2 %","48.7 %","10.5 %","15.8 %","25.0 %","50.0 %","25.0 %","26.7 %","16","70","86","sa657549"
"Jasvir Rakkar","Cubs (A-)","22","37.2",".258","1.26","15.7 %","47.1 %","37.3 %","26.3 %","15.8 %","47.6 %","26.2 %","26.2 %","26.0 %","51","234","285","sa658674"
"Pedro Villarreal","Reds (AAA)","25","109.2",".296","1.42","23.0 %","45.1 %","31.9 %","17.6 %","15.7 %","42.0 %","30.3 %","27.7 %","10.4 %","620","1125","1745","9904"
"Francisco Campos","Mexican (AAA)","40","102.2",".334","0.82","24.6 %","34.0 %","41.4 %","25.0 %","15.7 %","46.0 %","22.3 %","31.8 %","10.0 %","595","1073","1668","sa195168"
"Lisalverto Bonilla","- - -","23","73.1",".347","1.71","18.8 %","51.2 %","30.0 %","27.5 %","15.7 %","49.4 %","24.2 %","26.4 %","17.9 %","458","786","1244","11266"
"Robbie Weinhardt","- - -","27","69.0",".315","2.43","21.2 %","55.9 %","23.0 %","11.8 %","15.7 %","44.1 %","22.0 %","33.9 %","5.9 %","428","717","1145","8479"
"Kyle Hallock","- - -","24","96.1",".272","1.36","14.2 %","49.4 %","36.4 %","12.2 %","15.7 %","55.9 %","22.1 %","22.1 %","11.1 %","460","753","1213","sa550409"
"Colby Lewis","- - -","33","24.0",".354","1.06","21.4 %","40.5 %","38.1 %","28.1 %","15.6 %","46.4 %","21.4 %","32.1 %","8.4 %","133","247","380","1259"
"Barry Enright","Angels (AAA)","27","116.1",".322","0.69","19.8 %","32.7 %","47.5 %","28.1 %","15.6 %","44.9 %","26.5 %","28.6 %","7.8 %","723","1233","1956","2412"
"Roy Oswalt","- - -","35","39.0",".210","1.75","18.5 %","51.9 %","29.6 %","25.0 %","15.6 %","49.1 %","21.8 %","29.1 %","9.9 %","151","325","476","571"
"Scott Barnes","- - -","25","28.2",".373","0.88","23.1 %","35.9 %","41.0 %","9.4 %","15.6 %","43.8 %","31.3 %","25.0 %","14.8 %","219","296","515","8718"
"Jim Paduch","Rays (AAA)","30","37.0",".333","0.64","19.8 %","31.3 %","48.9 %","28.1 %","15.6 %","43.6 %","22.6 %","33.8 %","7.9 %","242","405","647","sa225761"
"Eric Smith","Diamondbacks (AA)","24","38.0",".292","1.88","20.7 %","51.7 %","27.6 %","15.6 %","15.6 %","66.1 %","11.9 %","22.0 %","11.3 %","246","337","583","sa500819"
"Eric Eadington","- - -","25","57.1",".364","0.98","17.0 %","41.2 %","41.8 %","12.5 %","15.6 %","38.4 %","27.7 %","34.0 %","20.1 %","233","498","731","sa578236"
"Aaron Laffey","- - -","28","110.2",".315","1.95","18.1 %","54.2 %","27.7 %","12.8 %","15.6 %","45.8 %","21.9 %","32.3 %","7.5 %","708","1110","1818","6248"
"Matias Carrillo","Mexican (AAA)","26","59.0",".328","1.03","22.8 %","39.1 %","38.1 %","18.2 %","15.6 %","50.2 %","20.3 %","29.5 %","9.6 %","462","638","1100","sa393223"
"Starling Peralta","- - -","22","60.0",".325","1.47","16.9 %","49.4 %","33.7 %","17.2 %","15.5 %","50.6 %","22.5 %","27.0 %","21.6 %","178","372","550","sa508753"
"Rolando Valdez","- - -","27","94.0",".363","1.04","16.5 %","42.5 %","41.0 %","18.6 %","15.5 %","42.9 %","26.8 %","30.4 %","8.1 %","609","1053","1662","sa325738"
"Chad Jenkins","- - -","25","39.2",".275","2.10","13.6 %","58.6 %","27.9 %","15.4 %","15.4 %","59.7 %","18.8 %","21.5 %","7.8 %","187","365","552","10326"
"Jon Rauch","Orioles (AAA)","34","9.1",".292","0.54","20.0 %","28.0 %","52.0 %","7.7 %","15.4 %","46.2 %","38.5 %","15.4 %","12.7 %","49","109","158","1475"
"Waldis Joaquin","Mexican (AAA)","26","25.0",".277","2.00","10.3 %","59.8 %","29.9 %","30.8 %","15.4 %","50.6 %","16.1 %","33.3 %","9.8 %","133","236","369","6580"
"Joe Gardner","Rockies (AA)","25","55.1",".299","2.10","18.8 %","55.0 %","26.2 %","20.5 %","15.4 %","53.5 %","21.0 %","25.5 %","15.3 %","317","592","909","sa501227"
"Ivan Salas","Mexican (AAA)","22","26.0",".368","3.85","26.7 %","58.1 %","15.1 %","30.8 %","15.4 %","44.9 %","22.5 %","32.6 %","8.2 %","193","298","491","sa509785"
"Jordan Guerrero","White Sox (R)","19","25.1",".325","1.81","15.1 %","54.7 %","30.2 %","7.7 %","15.4 %","44.8 %","26.4 %","28.7 %","23.0 %","26","135","161","sa658262"
"Brett Barber","Blue Jays (R)","22","21.1",".259","2.85","13.8 %","63.8 %","22.4 %","15.4 %","15.4 %","40.0 %","15.0 %","45.0 %","33.1 %","28","132","160","sa738698"
"Florencio Bustillos","Mexican (AAA)","24","45.1",".328","1.61","11.8 %","54.4 %","33.8 %","21.7 %","15.2 %","45.7 %","23.6 %","30.7 %","12.8 %","242","460","702","sa506954"
"Walter Silva","Mexican (AAA)","36","117.0",".290","1.96","13.4 %","57.3 %","29.3 %","20.5 %","15.2 %","48.2 %","22.3 %","29.5 %","8.4 %","618","1127","1745","5157"
"Alexi Ogando","- - -","29","19.0",".183","0.64","14.3 %","33.3 %","52.4 %","18.2 %","15.2 %","36.9 %","27.7 %","35.4 %","10.1 %","87","160","247","10261"
"Kyle Drabek","- - -","25","43.0",".227","2.15","14.0 %","58.7 %","27.3 %","15.2 %","15.2 %","53.2 %","25.8 %","21.0 %","16.2 %","144","339","483","4359"
"Harvey Martin","- - -","23","39.1",".341","2.21","19.7 %","55.3 %","25.0 %","27.3 %","15.2 %","41.9 %","18.4 %","39.7 %","13.2 %","132","316","448","sa579758"
"Scott Barlow","Dodgers (R)","20","69.2",".311","1.23","15.8 %","46.5 %","37.7 %","22.1 %","15.1 %","56.2 %","17.0 %","26.8 %","18.4 %","159","406","565","14993"
"Julio Cesar Terrazas","Mexican (AAA)","23","38.1",".349","1.17","16.1 %","45.3 %","38.7 %","18.9 %","15.1 %","52.1 %","29.3 %","18.6 %","6.5 %","223","382","605","sa654442"
"Chris Heston","Giants (AAA)","25","108.2",".350","1.66","25.6 %","46.4 %","28.0 %","11.8 %","15.1 %","49.1 %","26.9 %","24.0 %","9.3 %","700","1065","1765","10302"
"Chris Archer","Rays (AAA)","24","50.0",".312","2.03","16.0 %","56.3 %","27.8 %","15.0 %","15.0 %","40.1 %","26.5 %","33.3 %","11.9 %","321","502","823","6345"
"Rhiner Cruz","Astros (AAA)","26","41.2",".252","1.23","20.5 %","43.8 %","35.7 %","12.5 %","15.0 %","44.4 %","24.4 %","31.3 %","10.7 %","339","458","797","711"
"Eduard Reyes","Brewers (R)","22","57.1",".335","1.32","20.6 %","45.1 %","34.3 %","36.7 %","15.0 %","40.2 %","25.7 %","34.1 %","25.2 %","140","348","488","sa550685"
"Matt Sample","- - -","24","17.2",".283","0.85","21.3 %","36.2 %","42.6 %","20.0 %","15.0 %","26.5 %","32.7 %","40.8 %","20.7 %","92","116","208","sa598798"
"Otmar Tovar","Mexican (AAA)","19","33.2",".308","1.28","16.5 %","46.8 %","36.7 %","20.0 %","15.0 %","45.5 %","23.6 %","30.9 %","6.6 %","259","352","611","sa728812"
"Ian Stiffler","Braves (R)","18","14.2",".375","0.95","15.2 %","41.3 %","43.5 %","20.0 %","15.0 %","45.1 %","27.5 %","27.5 %","16.5 %","42","91","133","sa737894"
"Ryan Ledbetter","Rangers (R)","21","19.0",".174","1.20","8.3 %","50.0 %","41.7 %","25.0 %","15.0 %","49.0 %","20.4 %","30.6 %","25.2 %","54","105","159","sa738340"
"Buddy Carlyle","Blue Jays (AAA)","35","56.0",".294","0.70","14.3 %","35.3 %","50.4 %","16.4 %","14.9 %","30.2 %","26.5 %","43.4 %","12.2 %","341","619","960","2010"
"Mike Marbry","Rockies (AA)","28","38.1",".259","1.17","15.0 %","45.8 %","39.2 %","23.4 %","14.9 %","55.3 %","21.1 %","23.6 %","12.4 %","195","352","547","sa331348"
"Alejandro Armenta","Mexican (AAA)","34","53.0",".325","1.07","21.1 %","40.7 %","38.1 %","21.6 %","14.9 %","41.9 %","22.7 %","35.5 %","6.9 %","327","558","885","sa185722"
"Blake Martin","- - -","27","57.0",".299","0.82","16.1 %","37.9 %","46.0 %","24.3 %","14.9 %","41.1 %","25.0 %","33.9 %","10.1 %","466","609","1075","sa455002"
"Brian Rauh","- - -","21","106.0",".295","2.73","16.4 %","61.2 %","22.4 %","17.6 %","14.9 %","52.4 %","21.6 %","26.0 %","21.8 %","228","613","841","sa658170"
"Javier Martinez","- - -","30","42.2",".382","0.85","25.9 %","34.1 %","40.0 %","18.5 %","14.8 %","35.9 %","27.5 %","36.6 %","8.7 %","302","478","780","sa200959"
"Francisco Felix","- - -","29","71.0",".366","0.79","18.6 %","35.9 %","45.6 %","21.3 %","14.8 %","42.1 %","26.3 %","31.6 %","7.9 %","491","781","1272","sa323427"
"Juan Omar Espinoza","Mexican (AAA)","29","123.1",".329","1.53","20.3 %","48.3 %","31.5 %","17.8 %","14.8 %","46.9 %","25.6 %","27.6 %","7.7 %","585","1185","1770","sa508498"
"Armando Rivero","- - -","25","30.1",".356","1.37","11.1 %","51.4 %","37.5 %","25.9 %","14.8 %","50.7 %","18.2 %","31.2 %","27.6 %","116","276","392","sa739701"
"Jose Monegro","- - -","23","59.2",".259","0.72","17.0 %","34.6 %","48.4 %","25.0 %","14.8 %","49.7 %","26.7 %","23.5 %","23.1 %","120","365","485","sa503000"
"Kyle McMyne","- - -","23","70.1",".322","1.10","15.5 %","44.3 %","40.2 %","12.5 %","14.8 %","47.3 %","17.0 %","35.7 %","24.6 %","206","461","667","sa577706"
"Jairo Asencio","Orioles (AAA)","30","50.2",".238","1.76","24.2 %","48.4 %","27.4 %","20.6 %","14.7 %","57.4 %","20.2 %","22.5 %","16.5 %","236","499","735","3332"
"Yimmi Brasoban","Padres (A-)","19","58.1",".207","0.97","17.3 %","40.7 %","42.0 %","27.9 %","14.7 %","45.7 %","20.8 %","33.5 %","24.1 %","121","303","424","sa598120"
"Garrett Baker","Angels (A)","23","26.0",".217","0.82","8.8 %","41.2 %","50.0 %","26.5 %","14.7 %","60.8 %","20.3 %","18.9 %","29.7 %","39","153","192","sa598182"
"Carlos Bustamante","Mexican (AAA)","18","39.0",".339","1.76","19.0 %","51.7 %","29.3 %","32.4 %","14.7 %","38.5 %","15.4 %","46.2 %","9.6 %","277","399","676","sa654744"
"Sergio Valenzuela","Mexican (AAA)","28","117.0",".358","1.78","22.0 %","50.0 %","28.0 %","19.8 %","14.7 %","45.4 %","23.3 %","31.4 %","7.0 %","712","1175","1887","sa254802"
"Javy Guerra","- - -","27","42.1",".331","1.41","20.2 %","46.8 %","33.1 %","19.5 %","14.6 %","43.8 %","21.1 %","35.2 %","11.6 %","264","433","697","7407"
"Ryan Perry","- - -","26","64.1",".289","0.96","19.5 %","39.5 %","41.0 %","15.9 %","14.6 %","48.8 %","19.0 %","32.2 %","7.9 %","439","663","1102","8799"
"Zack Weiss","- - -","21","28.2",".255","0.67","16.7 %","33.3 %","50.0 %","16.7 %","14.6 %","45.5 %","26.7 %","27.7 %","23.7 %","47","168","215","15444"
"Danny Sandbrink","- - -","24","36.0",".365","1.13","20.9 %","41.9 %","37.2 %","25.0 %","14.6 %","47.0 %","24.6 %","28.4 %","16.2 %","89","264","353","sa526835"
"Angel Landazuri","- - -","19","257.1",".321","1.68","18.5 %","51.1 %","30.4 %","13.6 %","14.5 %","48.2 %","18.0 %","33.9 %","26.8 %","502","1660","2162","sa549571"
"Hector Velazquez","Mexican (AAA)","24","124.2",".335","1.76","17.6 %","52.6 %","29.8 %","17.9 %","14.5 %","44.2 %","20.0 %","35.8 %","8.1 %","781","1273","2054","19341"
"Francisco Villa","- - -","21","66.0",".324","1.51","18.4 %","49.1 %","32.5 %","18.8 %","14.5 %","48.6 %","23.6 %","27.7 %","25.1 %","133","381","514","sa599910"
"Matt Wright","Blue Jays (AA)","26","63.0",".325","0.66","20.7 %","31.5 %","47.8 %","22.7 %","14.4 %","40.7 %","26.8 %","32.5 %","9.5 %","456","685","1141","sa454889"
