"Name","Team","Age","IP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA","FIP","E-F","xFIP","playerid"
"David Newmann","Rays (AA)","25","114.0","6.32","3.55","1.78","0.55","16.0 %","9.0 %","7.0 %",".300","1.59",".353","68.7 %","4.50","3.99","0.51","3.96","sa328429"
"Nate Baker","- - -","22","132.0","6.41","2.52","2.54","0.61","17.3 %","6.8 %","10.5 %",".222","1.11",".257","71.8 %","3.00","3.99","-0.99","4.01","sa501452"
"Jhonny Nunez","- - -","24","95.1","7.84","3.40","2.31","0.85","19.9 %","8.6 %","11.3 %",".261","1.42",".314","63.5 %","4.53","3.99","0.54","4.03","6640"
"Jason Gurka","Orioles (A-)","22","38.1","10.80","4.46","2.42","0.94","28.4 %","11.7 %","16.7 %",".190","1.20",".250","60.4 %","4.93","3.99","0.94","3.42","8007"
"Anthony Lerew","Royals (AAA)","27","123.2","5.39","3.20","1.68","0.29","14.1 %","8.4 %","5.7 %",".254","1.33",".293","77.3 %","2.55","4.00","-1.45","4.92","3440"
"Hassan Pena","Nationals (AA)","25","71.1","8.07","3.79","2.13","0.63","20.3 %","9.5 %","10.8 %",".262","1.44",".324","68.6 %","4.29","4.00","0.29","4.36","sa327740"
"Jo-Jo Reyes","- - -","25","61.1","8.80","2.79","3.16","1.17","22.7 %","7.2 %","15.5 %",".262","1.35",".318","64.6 %","4.99","4.00","0.99","3.43","5559"
"Robert Coello","- - -","25","107.1","10.90","3.69","2.95","1.17","29.0 %","9.8 %","19.2 %",".206","1.17",".268","74.1 %","3.86","4.00","-0.14","3.90","1149"
"Steven Wright","- - -","25","75.1","6.93","3.11","2.23","0.72","17.5 %","7.9 %","9.7 %",".285","1.49",".336","68.5 %","4.78","4.00","0.78","4.07","8185"
"Benjamin Watkins","Yankees (A)","23","58.0","5.28","2.48","2.13","0.47","13.7 %","6.4 %","7.2 %",".257","1.29",".290","67.8 %","3.88","4.00","-0.12","4.38","sa502534"
"Lee Hyde","- - -","25","60.2","7.71","3.56","2.17","0.59","19.1 %","8.8 %","10.3 %",".273","1.48",".333","71.1 %","3.41","4.00","-0.59","4.13","sa326720"
"Jonathan Castellanos","Mexican (AAA)","28","77.2","4.98","2.09","2.39","0.46","13.7 %","5.7 %","8.0 %",".236","1.12",".265","70.3 %","2.90","4.00","-1.10","4.36","sa200086"
"Joseph Zeller","- - -","22","38.0","8.05","2.13","3.78","0.71","19.0 %","5.0 %","14.0 %",".335","1.74",".406","43.7 %","6.87","4.00","2.87","3.66","sa549464"
"Chris Leroux","- - -","26","28.2","7.22","2.51","2.88","0.63","18.3 %","6.4 %","11.9 %",".278","1.40",".333","57.2 %","6.28","4.00","2.28","4.17","7645"
"Brian Pearl","Reds (A)","22","22.0","5.32","2.45","2.17","0.41","14.1 %","6.5 %","7.6 %",".247","1.23",".282","60.2 %","4.50","4.00","0.50","4.03","sa501550"
"Zach Clark","- - -","26","115.1","5.77","2.18","2.64","0.70","15.0 %","5.7 %","9.4 %",".282","1.36",".321","66.1 %","4.29","4.00","0.29","3.98","9189"
"Yadiel Polanco","Tigers (R)","19","14.1","3.14","3.14","1.00","0.00","7.3 %","7.3 %","0.0 %",".365","1.95",".397","48.3 %","8.79","4.00","4.79","4.83","sa506728"
"Frank Mata","Orioles (AAA)","26","42.2","6.33","4.22","1.50","0.42","16.7 %","11.1 %","5.6 %",".215","1.27",".254","73.3 %","3.16","4.00","-0.84","4.27","4230"
"Jason Bergmann","Nationals (AAA)","28","50.2","9.95","3.37","2.95","1.07","25.6 %","8.7 %","16.9 %",".215","1.20",".271","69.4 %","2.84","4.00","-1.16","3.74","4640"
"Dustin Richardson","Red Sox (AAA)","26","44.0","11.45","6.34","1.81","0.82","31.1 %","17.2 %","13.9 %",".181","1.32",".258","84.0 %","2.66","4.00","-1.35","3.78","2548"
"Luis Atilano","Nationals (AAA)","25","13.1","6.08","3.38","1.80","0.68","15.3 %","8.5 %","6.8 %",".315","1.65",".364","72.8 %","4.73","4.00","0.72","4.74","3802"
"TJ House","Indians (A+)","20","135.2","7.03","4.05","1.74","0.46","17.9 %","10.3 %","7.6 %",".257","1.44",".310","66.6 %","3.91","4.01","-0.09","4.29","9121"
"Chase Huchingson","Mets (R)","21","11.0","10.64","4.09","2.60","0.82","27.1 %","10.4 %","16.7 %",".214","1.27",".286","66.2 %","4.09","4.01","0.08","3.55","sa455464"
"Yadel Marti","Mexican (AAA)","30","43.0","5.86","2.93","2.00","0.42","15.1 %","7.5 %","7.5 %",".282","1.44",".329","68.6 %","4.19","4.01","0.18","3.93","sa529941"
"Casey Beck","Blue Jays (A)","23","43.1","11.22","4.78","2.35","0.83","29.8 %","12.7 %","17.1 %",".198","1.25",".273","72.9 %","3.74","4.01","-0.27","3.75","sa327048"
"B.J. Hagen","- - -","24","19.2","4.12","2.29","1.80","0.46","9.7 %","5.4 %","4.3 %",".352","1.83",".385","54.9 %","5.95","4.01","1.94","4.20","sa550439"
"Ronny Marte","- - -","24","70.0","6.04","2.96","2.04","0.51","15.0 %","7.4 %","7.7 %",".289","1.51",".335","67.7 %","3.09","4.01","-0.93","4.03","sa456484"
"Bo Schultz","Athletics (A)","24","75.1","7.77","4.06","1.91","0.24","20.3 %","10.6 %","9.7 %",".206","1.21",".262","71.3 %","2.87","4.01","-1.14","4.15","5028"
"Geison Aguasviva","Dodgers (A+)","22","72.0","7.13","4.13","1.73","0.25","17.9 %","10.3 %","7.5 %",".247","1.43",".304","58.1 %","3.75","4.01","-0.26","4.67","sa447649"
"Trey Barham","Athletics (A+)","24","68.1","7.38","2.50","2.95","0.66","19.4 %","6.6 %","12.9 %",".252","1.26",".302","72.0 %","2.77","4.01","-1.25","4.07","sa454856"
"Pedro Figueroa","Athletics (AA)","24","71.1","7.19","3.66","1.97","0.76","17.9 %","9.1 %","8.8 %",".292","1.58",".347","65.7 %","5.30","4.01","1.29","3.94","6616"
"Connor Lind","Brewers (R)","23","0.1","0.00","0.00","0.00","0.00","0.0 %","0.0 %","0.0 %",".000","0.00",".000","100.0 %","0.00","4.01","-4.01","7.23","sa502570"
"Antonio Castillo","Dodgers (R)","22","48.2","7.77","2.22","3.50","0.55","18.2 %","5.2 %","13.0 %",".352","1.81",".427","49.5 %","8.32","4.01","4.31","4.38","sa503552"
"Blake Perry","Diamondbacks (R)","18","1.0","0.00","0.00","0.00","0.00","0.0 %","0.0 %","0.0 %",".250","1.00",".250","100.0 %","0.00","4.01","-4.01","7.23","sa548326"
"Matthew Crocker","Rockies (R)","21","16.0","8.44","4.50","1.88","0.00","18.8 %","10.0 %","8.8 %",".314","1.88",".400","53.1 %","5.63","4.01","1.61","4.82","sa549104"
"Lorenzo Mendoza","Giants (R)","18","43.2","6.60","1.85","3.56","0.41","16.9 %","4.8 %","12.2 %",".296","1.42",".352","66.5 %","3.50","4.01","-0.51","4.03","sa507013"
"Brandon Sisk","Royals (AA)","24","68.2","8.26","3.67","2.25","0.92","20.9 %","9.3 %","11.6 %",".269","1.47",".328","69.7 %","4.46","4.01","0.44","3.75","sa458869"
"Luke French","Mariners (AAA)","24","113.1","5.00","1.83","2.74","0.56","13.8 %","5.0 %","8.7 %",".254","1.16",".283","72.3 %","2.94","4.02","-1.08","4.84","7529"
"Nick Vincent","Padres (A+)","23","81.2","8.38","2.53","3.30","0.77","22.8 %","6.9 %","15.9 %",".197","1.02",".239","81.8 %","1.87","4.02","-2.14","4.25","7555"
"Rob Scahill","Rockies (A+)","23","156.0","8.08","3.40","2.37","0.52","20.3 %","8.6 %","11.8 %",".279","1.49",".348","65.8 %","4.73","4.02","0.71","4.42","9286"
"Armando Paniagua","Giants (R)","19","33.1","8.10","4.05","2.00","0.00","19.5 %","9.7 %","9.7 %",".302","1.68",".387","66.1 %","5.13","4.02","1.11","4.45","sa507009"
"Juan Espinoza","Tigers (R)","18","51.1","4.03","2.28","1.77","0.53","10.1 %","5.7 %","4.4 %",".321","1.58",".350","73.9 %","4.03","4.02","0.02","3.90","sa505048"
"Todd Redmond","Braves (AAA)","25","162.2","7.86","2.43","3.23","1.16","20.9 %","6.5 %","14.4 %",".246","1.23",".287","67.0 %","4.26","4.02","0.24","3.92","9943"
"Jeff Manship","Twins (AAA)","25","98.1","7.60","2.01","3.77","1.19","19.0 %","5.0 %","14.0 %",".325","1.59",".382","70.1 %","5.13","4.02","1.11","3.63","6865"
"Michael Kirkman","Rangers (AAA)","23","131.0","8.93","4.67","1.91","0.55","22.8 %","11.9 %","10.9 %",".230","1.40",".296","76.7 %","3.09","4.02","-0.93","4.63","9877"
"Nathan Culp","- - -","25","136.2","5.07","2.11","2.41","0.72","12.8 %","5.3 %","7.5 %",".299","1.46",".331","61.4 %","5.00","4.02","0.99","3.92","sa326712"
"Aaron Terry","Cardinals (A)","23","55.1","8.95","3.58","2.50","0.81","23.1 %","9.2 %","13.9 %",".255","1.39",".321","74.3 %","3.90","4.02","-0.12","3.56","sa503424"
"Travis Mortimore","Mariners (A+)","25","14.0","9.64","1.93","5.00","0.64","23.4 %","4.7 %","18.8 %",".281","1.36",".366","41.7 %","8.36","4.02","4.34","4.18","sa392125"
"David Buchanan","Phillies (A-)","21","62.0","4.35","3.34","1.30","0.15","11.2 %","8.6 %","2.6 %",".253","1.35",".286","64.7 %","4.21","4.02","0.19","4.47","11176"
"Edgar Gonzalez","- - -","27","41.1","8.27","2.61","3.17","0.87","21.5 %","6.8 %","14.7 %",".282","1.40",".347","71.7 %","4.14","4.02","0.12","3.99","1727"
"Mike MacDonald","Giants (AA)","28","134.0","5.24","2.08","2.52","0.67","13.7 %","5.5 %","8.3 %",".293","1.39",".328","72.6 %","3.90","4.02","-0.13","4.15","sa253784"
"Mitchell Clegg","- - -","23","107.0","5.30","2.10","2.52","0.59","14.1 %","5.6 %","8.5 %",".264","1.26",".298","72.2 %","3.20","4.02","-0.83","3.97","sa501986"
"Michael Vitale","Mariners (R)","22","21.1","3.80","1.27","3.00","0.42","9.4 %","3.1 %","6.3 %",".308","1.45",".333","44.3 %","5.91","4.02","1.88","4.41","sa553374"
"Ramon Lebron","- - -","21","85.2","12.40","6.09","2.03","0.63","29.8 %","14.7 %","15.2 %",".236","1.59",".350","64.2 %","5.57","4.02","1.54","3.83","sa503997"
"Aaron Pribanic","Pirates (A+)","23","154.0","4.15","1.93","2.15","0.53","11.0 %","5.1 %","5.9 %",".260","1.23",".282","66.5 %","3.33","4.02","-0.69","3.94","sa454500"
"Ben Graham","- - -","22","40.2","7.08","1.99","3.56","0.89","19.3 %","5.4 %","13.9 %",".245","1.16",".286","71.4 %","3.32","4.02","-0.70","3.43","sa549587"
"Erik Arnesen","- - -","26","148.2","6.36","2.30","2.76","0.85","16.8 %","6.1 %","10.7 %",".247","1.22",".280","71.4 %","3.63","4.03","-0.39","4.12","sa328003"
"Manny Acosta","Mets (AAA)","29","36.1","8.92","3.72","2.40","0.99","24.3 %","10.1 %","14.2 %",".212","1.18",".261","78.1 %","3.47","4.03","-0.56","3.62","8725"
"Francisco Del Rosario","Mexican (AAA)","29","36.2","3.93","3.93","1.00","0.00","10.2 %","10.2 %","0.0 %",".248","1.39",".280","78.4 %","1.47","4.03","-2.55","4.98","2091"
"Adam Frost","- - -","23","4.0","4.50","4.50","1.00","0.00","13.3 %","13.3 %","0.0 %",".077","0.75",".091","66.7 %","2.25","4.03","-1.78","5.52","sa455334"
"Ernesto Yanez","Mets (R)","20","32.2","4.96","3.03","1.64","0.28","12.7 %","7.8 %","4.9 %",".219","1.19",".248","49.3 %","3.86","4.03","-0.17","4.49","sa504837"
"Corey Smith","Dodgers (AA)","28","3.0","6.00","6.00","1.00","0.00","18.2 %","18.2 %","0.0 %",".000","0.67",".000","100.0 %","0.00","4.03","-4.03","5.20","sa3000030"
"Kyle Drabek","Blue Jays (AA)","22","162.0","7.33","3.78","1.94","0.67","19.9 %","10.3 %","9.7 %",".213","1.20",".255","72.3 %","2.94","4.03","-1.09","4.06","4359"
"Edgar Ibarra","Twins (A)","21","112.1","9.77","4.81","2.03","0.48","23.7 %","11.7 %","12.1 %",".252","1.53",".335","63.9 %","4.81","4.03","0.78","4.19","5195"
"Nathan Eovaldi","- - -","20","98.1","6.59","3.39","1.95","0.27","17.1 %","8.8 %","8.3 %",".285","1.47",".345","67.4 %","4.30","4.03","0.27","4.70","9132"
"Taylor Kinzer","- - -","22","29.0","8.69","2.79","3.11","0.62","22.6 %","7.3 %","15.3 %",".316","1.55",".405","67.1 %","4.66","4.03","0.62","4.19","sa502206"
"Rolando Uceta","Mets (R)","19","7.2","2.35","3.52","0.67","0.00","5.6 %","8.3 %","-2.8 %",".250","1.43",".267","58.3 %","4.70","4.03","0.66","4.46","sa550734"
"Enyel Gonzalez","Cubs (R)","18","22.0","4.50","5.32","0.85","0.00","9.8 %","11.6 %","-1.8 %",".320","2.00",".361","50.0 %","4.91","4.03","0.87","4.50","sa509485"
"Esteban Javier","Padres (R)","21","18.2","7.23","3.37","2.14","0.00","15.8 %","7.4 %","8.4 %",".337","1.93",".409","42.1 %","7.23","4.04","3.20","4.67","sa507298"
"Jose Rodriguez","Tigers (R)","17","36.2","4.17","2.45","1.70","0.25","9.8 %","5.8 %","4.1 %",".301","1.55",".333","57.5 %","4.91","4.04","0.87","4.47","sa546559"
"Ryan Kelly","Pirates (A)","22","75.0","9.00","1.68","5.36","1.08","23.2 %","4.3 %","18.8 %",".250","1.19",".306","60.2 %","4.20","4.04","0.16","3.33","4858"
"Stolmy Pimentel","Red Sox (A+)","20","128.2","7.13","2.94","2.43","0.77","19.1 %","7.9 %","11.2 %",".246","1.26",".291","67.3 %","4.06","4.04","0.02","4.03","6415"
"Manuel Ruiz","Brewers (R)","21","34.1","13.63","8.65","1.58","0.52","33.3 %","21.2 %","12.2 %",".178","1.57",".297","78.3 %","2.88","4.04","-1.15","3.49","sa550629"
"Carlos Hernandez","Rays (AAA)","30","90.2","7.74","3.77","2.05","0.79","19.7 %","9.6 %","10.1 %",".248","1.39",".297","65.4 %","4.17","4.04","0.13","4.17","560"
"Braden Tullis","Rangers (A)","20","92.0","7.63","2.54","3.00","0.88","19.5 %","6.5 %","13.0 %",".285","1.43",".340","61.3 %","4.21","4.04","0.17","3.43","sa501572"
"Fray Martinez","- - -","21","37.0","9.00","4.38","2.06","0.49","21.3 %","10.3 %","10.9 %",".263","1.57",".336","69.3 %","4.62","4.04","0.58","4.42","sa456054"
"Guillaume Leduc","- - -","22","34.1","8.65","3.93","2.20","0.79","22.6 %","10.3 %","12.3 %",".260","1.43",".326","67.0 %","4.19","4.04","0.15","3.76","sa389838"
"Rafael Cruz","Mexican (AAA)","24","26.2","3.37","0.34","10.00","0.67","9.7 %","1.0 %","8.7 %",".248","0.97",".258","90.9 %","1.69","4.04","-2.35","4.38","sa254448"
"JC Ramirez","- - -","21","142.0","7.29","2.60","2.80","0.82","18.8 %","6.7 %","12.1 %",".271","1.36",".320","63.9 %","4.82","4.04","0.78","4.05","8302"
"Brian Schlitter","Cubs (AAA)","24","45.2","8.28","4.14","2.00","0.59","21.0 %","10.5 %","10.5 %",".247","1.42",".308","77.7 %","3.15","4.04","-0.89","4.51","3599"
"Nick Pugliese","- - -","24","62.2","8.47","3.16","2.68","0.72","21.7 %","8.1 %","13.6 %",".275","1.44",".344","67.4 %","5.03","4.04","0.98","4.03","sa456108"
"Casey Gaynor","Indians (A-)","23","49.0","6.80","3.49","1.95","0.55","17.4 %","8.9 %","8.5 %",".271","1.45",".322","69.8 %","4.04","4.04","0.00","4.05","sa526305"
"Mauricio Tabachnik","Padres (A-)","20","62.0","6.10","1.74","3.50","0.87","16.0 %","4.6 %","11.4 %",".277","1.31",".313","71.1 %","3.48","4.05","-0.56","3.55","sa456442"
"Zach Piccola","White Sox (A)","25","32.0","9.28","5.06","1.83","0.56","21.2 %","11.5 %","9.6 %",".336","2.00",".431","54.7 %","7.88","4.05","3.83","4.23","sa327062"
"Anthony De La Cruz","Cardinals (R)","17","22.2","5.56","3.18","1.75","0.40","13.6 %","7.8 %","5.8 %",".278","1.46",".320","54.6 %","6.75","4.05","2.70","3.92","sa551302"
"Ryan Robowski","Diamondbacks (A+)","22","54.0","8.50","2.67","3.19","0.83","21.1 %","6.6 %","14.5 %",".308","1.57",".381","66.3 %","5.17","4.05","1.12","4.48","sa501919"
"Dane Amedee","Brewers (R)","19","40.2","9.52","3.54","2.69","0.44","24.4 %","9.1 %","15.3 %",".247","1.35",".327","59.0 %","4.87","4.05","0.82","4.02","sa549788"
"Andrew Wilson","- - -","22","52.1","6.19","3.78","1.64","0.34","16.9 %","10.3 %","6.6 %",".218","1.20",".260","76.0 %","2.92","4.05","-1.13","4.31","sa503081"
"Brian Anderson","Giants (A+)","27","50.2","6.22","3.55","1.75","0.36","15.8 %","9.0 %","6.8 %",".233","1.32",".273","60.8 %","3.55","4.05","-0.50","4.81","sa292370"
"Stephen Penney","Mariners (A+)","23","66.1","8.68","1.22","7.11","1.09","23.3 %","3.3 %","20.0 %",".254","1.13",".309","71.6 %","3.53","4.05","-0.52","3.55","sa455333"
"San Lazaro Solano","Phillies (R)","19","49.0","4.96","4.22","1.17","0.18","12.2 %","10.4 %","1.8 %",".274","1.53",".315","73.5 %","2.57","4.05","-1.48","4.17","sa551086"
"Ysmael Carmona","- - -","25","61.0","8.70","5.90","1.48","0.30","22.6 %","15.3 %","7.3 %",".187","1.31",".248","76.0 %","2.66","4.05","-1.40","4.37","sa328824"
"Joe Nelson","- - -","35","29.2","8.80","6.37","1.38","0.30","21.6 %","15.7 %","6.0 %",".250","1.65",".329","76.1 %","3.64","4.05","-0.41","4.68","108"
"Adam Schrader","- - -","23","71.2","7.66","2.39","3.21","0.50","20.3 %","6.3 %","14.0 %",".255","1.26",".315","63.4 %","3.64","4.05","-0.41","4.20","sa549922"
"Luis Mendez","Mexican (AAA)","21","4.1","4.15","4.15","1.00","0.00","12.5 %","12.5 %","0.0 %",".143","0.92",".167","100.0 %","0.00","4.05","-4.05","5.24","sa509937"
"Carlos E Rojas","Cubs (A-)","20","46.0","6.46","3.33","1.94","0.59","16.5 %","8.5 %","8.0 %",".286","1.50",".336","63.8 %","4.89","4.05","0.84","4.10","sa456057"
"Blake Maxwell","- - -","25","99.1","5.89","1.99","2.95","0.72","15.4 %","5.2 %","10.2 %",".267","1.27",".303","82.4 %","2.90","4.05","-1.15","4.02","sa294209"
"Dustin Fitzgerald","- - -","20","49.1","6.20","2.55","2.43","0.55","15.9 %","6.5 %","9.4 %",".249","1.28",".288","53.4 %","4.20","4.05","0.14","3.88","sa549442"
"Chance Chapman","- - -","26","52.1","6.71","3.78","1.77","0.52","17.3 %","9.8 %","7.6 %",".255","1.39",".304","64.1 %","5.16","4.05","1.10","4.48","sa389241"
"Fermin Montanez","Cardinals (R)","19","43.0","4.40","1.88","2.33","0.63","12.1 %","5.2 %","6.9 %",".248","1.14",".270","71.7 %","2.72","4.06","-1.33","3.56","sa508448"
"Taylor Jordan","- - -","21","65.1","8.13","2.76","2.95","0.83","20.1 %","6.8 %","13.3 %",".288","1.48",".352","61.3 %","5.37","4.06","1.32","3.48","10466"
"Danilo Del Rio","Astros (R)","19","57.1","5.81","2.04","2.85","0.63","14.3 %","5.0 %","9.3 %",".300","1.48",".342","52.7 %","5.65","4.06","1.59","3.86","sa505305"
"Jose Macias","- - -","20","21.0","6.43","2.57","2.50","0.43","17.4 %","7.0 %","10.5 %",".238","1.19",".281","72.0 %","3.00","4.06","-1.06","4.46","sa549378"
"Salvador Rodriguez","Mexican (AAA)","37","64.0","4.78","2.67","1.79","0.28","12.4 %","6.9 %","5.5 %",".272","1.36",".308","66.1 %","3.80","4.06","-0.26","4.69","sa208066"
"Austin Kirk","- - -","20","64.1","9.09","2.94","3.10","0.98","24.3 %","7.8 %","16.4 %",".243","1.24",".304","80.9 %","3.36","4.06","-0.70","3.37","sa501263"
"Jose Jimenez","- - -","23","65.0","7.48","4.02","1.86","0.42","19.0 %","10.2 %","8.8 %",".254","1.43",".313","67.5 %","3.05","4.06","-1.01","4.15","sa455777"
"Zac Fuesser","Pirates (A-)","19","54.1","7.79","4.47","1.74","0.50","19.3 %","11.1 %","8.2 %",".251","1.49",".309","73.6 %","3.64","4.06","-0.42","4.29","sa455427"
"Alberto Castillo","Orioles (AAA)","34","39.2","9.76","3.40","2.87","0.91","23.1 %","8.1 %","15.1 %",".281","1.54",".359","76.9 %","4.54","4.06","0.48","3.99","3316"
"Jose Ceda","- - -","23","40.1","11.16","4.69","2.38","0.89","29.9 %","12.6 %","17.4 %",".176","1.14",".239","92.3 %","2.01","4.06","-2.05","3.63","2377"
"Clay Condrey","- - -","34","9.1","7.71","1.93","4.00","0.96","19.1 %","4.8 %","14.3 %",".359","1.71",".433","70.5 %","5.79","4.06","1.72","3.28","1579"
"Sergio Escalona","Phillies (AA)","25","54.1","8.78","3.64","2.41","0.99","23.1 %","9.6 %","13.5 %",".222","1.25",".270","72.2 %","3.81","4.06","-0.25","3.67","7122"
"Owen Dew","- - -","21","63.2","5.37","1.13","4.75","0.85","15.1 %","3.2 %","11.9 %",".212","0.93",".228","74.6 %","3.11","4.06","-0.95","3.56","sa549489"
"Lance Pendleton","- - -","26","154.2","7.74","3.32","2.33","0.87","21.0 %","9.0 %","12.0 %",".217","1.17",".258","72.0 %","3.61","4.06","-0.46","4.15","sa3000113"
"Adrian Martin","- - -","25","61.1","8.22","3.67","2.24","0.73","20.6 %","9.2 %","11.4 %",".265","1.45",".326","78.2 %","3.67","4.07","-0.40","3.99","sa254795"
"Zach Kroenke","Diamondbacks (AAA)","26","97.1","6.38","3.61","1.77","0.46","16.6 %","9.4 %","7.2 %",".250","1.37",".295","73.2 %","3.51","4.07","-0.55","4.66","4383"
"Cesse De Jesus","Diamondbacks (R)","20","13.0","7.62","7.62","1.00","0.00","19.0 %","19.0 %","0.0 %",".239","1.69",".314","78.3 %","2.77","4.07","-1.30","4.42","sa508134"
"Dillon Gee","Mets (AAA)","24","161.1","9.20","2.29","4.02","1.28","23.7 %","5.9 %","17.8 %",".271","1.33",".332","67.4 %","4.96","4.07","0.90","3.51","7396"
"Logan Chitwood","- - -","21","16.0","9.00","3.94","2.29","0.56","22.5 %","9.9 %","12.7 %",".238","1.38",".304","69.4 %","3.94","4.07","-0.13","4.24","sa549438"
"Jeff Mandel","- - -","25","134.2","5.81","3.07","1.89","0.60","14.3 %","7.5 %","6.7 %",".282","1.51",".322","64.5 %","4.48","4.07","0.41","4.57","sa389701"
"Bryan Henry","Diamondbacks (AA)","25","100.2","5.19","2.32","2.23","0.63","13.7 %","6.2 %","7.6 %",".267","1.29",".299","76.1 %","3.49","4.07","-0.58","4.39","sa389691"
"Enrique Gomez","Mexican (AAA)","21","31.1","6.32","3.16","2.00","0.57","16.3 %","8.2 %","8.2 %",".298","1.53",".350","68.6 %","4.60","4.07","0.53","4.20","sa509459"
"Daniel Guerrero","- - -","24","41.1","6.97","1.74","4.00","0.87","18.5 %","4.6 %","13.9 %",".248","1.16",".288","53.9 %","5.44","4.07","1.37","3.99","sa325916"
"Chuck Huggins","- - -","24","137.1","6.36","3.01","2.11","0.66","16.7 %","7.9 %","8.8 %",".240","1.26",".277","67.1 %","3.93","4.07","-0.14","4.28","sa454905"
"Thomas Diamond","Cubs (AAA)","27","108.1","8.64","3.82","2.26","0.75","23.1 %","10.2 %","12.9 %",".213","1.22",".266","77.4 %","3.16","4.07","-0.92","4.56","8025"
"Wilmin Rodriguez","- - -","25","54.0","5.33","3.83","1.39","0.33","13.1 %","9.4 %","3.7 %",".273","1.54",".312","70.2 %","3.67","4.07","-0.41","4.39","sa329097"
"Ryan Braun","White Sox (AAA)","29","57.1","9.58","5.34","1.79","0.63","24.0 %","13.4 %","10.6 %",".209","1.38",".273","80.4 %","2.20","4.07","-1.88","4.32","5648"
"Michael Tarsi","Twins (A+)","23","98.2","6.39","3.28","1.94","0.55","15.9 %","8.2 %","7.7 %",".276","1.48",".322","57.1 %","5.02","4.07","0.94","3.93","sa389404"
"Josh Tomlin","Indians (AAA)","25","107.1","6.71","2.77","2.42","0.92","18.7 %","7.7 %","11.0 %",".211","1.08",".238","81.9 %","2.68","4.07","-1.39","4.35","9388"
"Ben Wilshire","Giants (A+)","25","58.2","7.21","3.68","1.96","0.46","18.8 %","9.6 %","9.2 %",".267","1.43",".326","64.4 %","4.60","4.07","0.53","4.36","sa392057"
