"Name","Team","Age","IP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA","FIP","E-F","xFIP","playerid"
"Chris Manno","- - -","22","60.1","14.92","3.13","4.76","0.15","42.0 %","8.8 %","33.2 %",".125","0.78",".234","82.4 %","0.90","2.04","-1.14","2.64","sa503241"
"Ryan Duke","- - -","22","23.0","10.57","1.96","5.40","0.00","31.4 %","5.8 %","25.6 %",".127","0.65",".192","88.2 %","0.78","2.04","-1.26","2.90","sa578017"
"Brandon Creath","- - -","22","26.1","11.96","3.76","3.18","0.00","32.1 %","10.1 %","22.0 %",".235","1.29",".365","76.5 %","2.05","2.04","0.01","2.58","sa599047"
"Chris Marlowe","Giants (R)","21","3.0","15.00","3.00","5.00","0.00","35.7 %","7.1 %","28.6 %",".231","1.33",".375","100.0 %","0.00","2.04","-2.04","2.50","sa549493"
"Peter Birdwell","Mets (R)","24","6.1","9.95","1.42","7.00","0.00","23.3 %","3.3 %","20.0 %",".310","1.58",".409","20.0 %","9.95","2.04","7.90","2.70","sa549711"
"Drew Carpenter","Phillies (AAA)","26","60.1","9.70","1.64","5.91","0.30","27.3 %","4.6 %","22.7 %",".212","0.98",".288","81.9 %","1.79","2.06","-0.27","2.46","9533"
"Yunior Montero","Pirates (R)","18","5.0","7.20","1.80","4.00","0.00","22.2 %","5.6 %","16.7 %",".118","0.60",".154","100.0 %","0.00","2.07","-2.07","2.53","sa596974"
"Bart Carter","- - -","23","38.2","12.57","2.09","6.00","0.47","35.3 %","5.9 %","29.4 %",".201","0.98",".307","71.0 %","2.56","2.08","0.48","1.90","sa549508"
"Toru Murata","Indians (A+)","26","49.2","10.51","1.81","5.80","0.36","30.4 %","5.2 %","25.1 %",".206","0.95",".292","75.2 %","2.36","2.08","0.27","2.42","11652"
"Gilberto Mendez","Nationals (R)","18","65.2","9.05","1.64","5.50","0.14","24.7 %","4.5 %","20.2 %",".253","1.14",".341","71.6 %","2.06","2.08","-0.03","2.25","sa597318"
"Cesar Vargas","Yankees (R)","19","71.2","10.67","3.52","3.04","0.13","30.3 %","10.0 %","20.3 %",".183","1.03",".271","67.9 %","2.39","2.10","0.29","2.19","14099"
"James Leverton","Marlins (A)","25","28.0","11.25","2.89","3.89","0.00","31.0 %","8.0 %","23.0 %",".214","1.11",".324","78.1 %","1.61","2.10","-0.49","2.85","sa454983"
"Branden Pinder","Yankees (A-)","22","31.0","11.03","1.45","7.60","0.29","32.8 %","4.3 %","28.5 %",".148","0.68",".217","88.5 %","1.16","2.11","-0.95","2.21","12093"
"Wander Marte","Mariners (R)","19","38.1","11.50","3.52","3.27","0.23","33.1 %","10.1 %","23.0 %",".136","0.86",".207","92.0 %","0.94","2.11","-1.17","2.14","sa551283"
"Phil Coke","Tigers (AAA)","28","5.1","10.13","3.38","3.00","0.00","24.0 %","8.0 %","16.0 %",".348","1.88",".471","70.0 %","5.06","2.11","2.95","3.20","5535"
"Nathan Kilcrease","Athletics (A-)","21","30.1","8.31","1.48","5.60","0.00","23.1 %","4.1 %","19.0 %",".226","1.02",".299","62.5 %","2.67","2.11","0.56","2.49","sa598777"
"Michael Flores","Braves (R)","18","34.2","10.64","3.12","3.42","0.26","28.3 %","8.3 %","20.0 %",".263","1.36",".374","65.8 %","3.63","2.12","1.51","2.19","sa598481"
"Ericdavis Marquez","Blue Jays (R)","20","59.0","9.31","2.59","3.59","0.00","26.5 %","7.4 %","19.1 %",".159","0.85",".225","61.8 %","1.22","2.13","-0.90","2.42","sa504963"
"Juan Marte","Phillies (R)","21","19.0","9.95","3.32","3.00","0.00","26.3 %","8.8 %","17.5 %",".250","1.32",".353","50.0 %","5.21","2.13","3.08","2.63","sa597253"
"Joe Beimel","- - -","34","7.1","7.36","1.23","6.00","0.00","25.0 %","4.2 %","20.8 %",".087","0.41",".118","100.0 %","0.00","2.13","-2.13","2.91","979"
"Angel Lezama","Rockies (R)","17","66.2","7.97","0.68","11.80","0.27","22.3 %","1.9 %","20.4 %",".220","0.92",".278","61.7 %","2.03","2.14","-0.12","2.19","sa597421"
"Hung Yi Chen","Twins (R)","18","35.1","9.68","1.27","7.60","0.25","24.8 %","3.3 %","21.6 %",".306","1.42",".407","60.5 %","4.33","2.15","2.18","2.36","sa599879"
"Matt Bischoff","- - -","24","52.1","11.87","2.24","5.31","0.34","32.4 %","6.1 %","26.3 %",".217","1.07",".323","70.7 %","2.41","2.15","0.26","2.64","sa549461"
"Henry Alberto Rodriguez","- - -","24","12.1","11.68","4.38","2.67","0.00","32.7 %","12.2 %","20.4 %",".186","1.14",".296","85.7 %","0.73","2.16","-1.43","3.15","6371"
"Jose Valdez","Tigers (R)","21","19.2","12.36","4.58","2.70","0.00","33.3 %","12.4 %","21.0 %",".188","1.17",".310","80.0 %","2.29","2.16","0.13","2.34","14470"
"Jose De Sousa","Reds (R)","19","12.1","11.68","4.38","2.67","0.00","29.6 %","11.1 %","18.5 %",".213","1.30",".323","64.7 %","4.38","2.16","2.22","2.78","sa601227"
"Juan Heredia","Yankees (R)","22","34.0","14.03","5.82","2.41","0.00","32.7 %","13.6 %","19.1 %",".219","1.53",".357","67.3 %","2.38","2.16","0.22","2.42","sa505535"
"Rafael Martin","- - -","27","43.2","11.13","2.27","4.91","0.21","30.9 %","6.3 %","24.6 %",".199","0.98",".293","80.7 %","1.65","2.16","-0.51","2.76","10258"
"Hunter Carnevale","Mets (A-)","22","16.2","10.26","2.70","3.80","0.00","29.2 %","7.7 %","21.5 %",".203","1.02",".300","83.3 %","1.08","2.16","-1.08","2.71","sa549348"
"Clay Hensley","- - -","31","11.2","11.57","0.77","15.00","0.77","33.3 %","2.2 %","31.1 %",".205","0.86",".286","69.8 %","3.09","2.17","0.92","1.49","4593"
"Kable Hogben","- - -","20","48.2","11.28","2.77","4.07","0.00","31.9 %","7.9 %","24.1 %",".187","0.97",".291","76.9 %","2.03","2.17","-0.14","2.96","sa503595"
"Ricardo Rodriguez","Rangers (R)","18","20.0","9.45","2.70","3.50","0.00","23.9 %","6.8 %","17.1 %",".263","1.35",".356","65.5 %","4.05","2.17","1.88","2.68","15458"
"Jermaine Curtis","Cardinals (AA)","23","1.2","5.40","0.00","1.00","0.00","20.0 %","0.0 %","20.0 %",".000","0.00",".000","100.0 %","0.00","2.18","-2.18","4.49","7765"
"Jeremy Gould","Mets (A-)","23","30.1","13.65","2.97","4.60","0.59","35.1 %","7.6 %","27.5 %",".248","1.32",".384","67.2 %","3.26","2.18","1.09","1.91","sa526309"
"Ramon Rodriguez","Pirates (R)","18","22.1","8.87","3.22","2.75","0.00","22.9 %","8.3 %","14.6 %",".193","1.12",".258","48.0 %","4.43","2.18","2.25","2.62","sa597941"
"Seth Maness","- - -","22","53.0","7.13","0.85","8.40","0.00","20.6 %","2.5 %","18.1 %",".193","0.81",".245","64.4 %","1.53","2.18","-0.65","2.58","12235"
"Ben Hornbeck","- - -","23","22.1","12.09","2.82","4.29","0.00","30.9 %","7.2 %","23.7 %",".281","1.43",".424","72.7 %","3.22","2.18","1.04","3.25","sa456511"
"Carlos Patino","Reds (R)","18","34.2","7.53","1.30","5.80","0.26","22.7 %","3.9 %","18.8 %",".163","0.72",".204","80.5 %","1.56","2.19","-0.63","2.54","sa596218"
"Ely Izturriaga","Phillies (R)","21","44.0","10.02","3.48","2.88","0.00","27.2 %","9.4 %","17.8 %",".225","1.20",".324","83.9 %","1.64","2.19","-0.55","2.64","sa504882"
"James Allen","Reds (R)","21","28.2","12.24","1.57","7.80","0.00","34.5 %","4.4 %","30.1 %",".196","0.91",".309","77.8 %","1.26","2.19","-0.93","3.31","sa599561"
"Elvin Garcia","Braves (R)","21","64.2","6.12","0.42","14.67","0.14","17.7 %","1.2 %","16.5 %",".231","0.91",".278","69.3 %","2.37","2.19","0.17","2.36","sa547788"
"Geisel De La Cruz","Rays (R)","18","58.0","9.16","2.48","3.69","0.16","25.2 %","6.8 %","18.4 %",".208","1.05",".282","64.9 %","2.02","2.19","-0.18","2.39","sa547847"
"Matt Jackson","Padres (A)","23","64.2","9.46","1.67","5.67","0.14","26.5 %","4.7 %","21.8 %",".203","0.94",".279","73.9 %","1.95","2.20","-0.25","2.72","sa502709"
"Cory Cowsert","Yankees (R)","23","21.1","13.08","3.80","3.44","0.00","33.0 %","9.6 %","23.4 %",".220","1.27",".353","80.0 %","2.53","2.20","0.33","2.77","sa598630"
"Blake Hawksworth","Dodgers (A+)","28","4.0","11.25","2.25","5.00","0.00","33.3 %","6.7 %","26.7 %",".143","0.75",".222","66.7 %","2.25","2.20","0.05","3.64","8963"
"Orlando Ramirez","Angels (R)","19","38.0","9.24","2.13","4.33","0.00","26.0 %","6.0 %","20.0 %",".185","0.89",".260","72.5 %","1.42","2.21","-0.78","2.52","sa548031"
"Nick Cicio","Twins (R)","22","20.2","8.71","0.87","10.00","0.00","24.7 %","2.5 %","22.2 %",".211","0.87",".286","76.2 %","1.74","2.21","-0.47","3.04","sa599708"
"Brian Tallet","- - -","33","6.0","15.00","0.00","10.00","1.50","45.5 %","0.0 %","45.5 %",".182","0.67",".273","100.0 %","1.50","2.21","-0.71","0.74","1646"
"Cory Gearrin","Braves (AAA)","25","50.0","10.80","3.60","3.00","0.00","28.4 %","9.5 %","19.0 %",".223","1.24",".328","83.1 %","1.80","2.22","-0.42","2.85","7947"
"Luis Hidalgo","Tigers (R)","20","65.1","9.78","2.07","4.73","0.28","25.7 %","5.4 %","20.3 %",".227","1.12",".306","66.5 %","2.07","2.22","-0.15","2.22","sa548106"
"Jose Rivera","Orioles (R)","19","8.1","11.88","2.16","5.50","0.00","27.5 %","5.0 %","22.5 %",".361","1.80",".520","52.9 %","6.48","2.22","4.26","2.76","sa599209"
"Mike DeMark","- - -","28","36.0","12.00","2.25","5.33","0.50","34.3 %","6.4 %","27.9 %",".208","1.00",".313","87.7 %","1.75","2.22","-0.47","2.30","sa376291"
"Brad Brach","- - -","25","71.2","11.80","1.51","7.83","0.50","32.8 %","4.2 %","28.6 %",".220","1.00",".320","73.1 %","2.89","2.22","0.67","2.76","6627"
"Tyler Burgoon","Mariners (A)","22","62.2","9.48","2.15","4.40","0.14","25.5 %","5.8 %","19.7 %",".226","1.12",".307","70.4 %","2.30","2.23","0.07","2.61","sa526419"
"Kender Villegas","Cardinals (R)","18","32.0","9.28","2.53","3.67","0.00","23.6 %","6.4 %","17.1 %",".228","1.19",".309","81.0 %","1.13","2.23","-1.11","2.64","sa546467"
"Enmanuel De Jesus","Giants (R)","17","46.2","11.38","3.86","2.95","0.19","31.2 %","10.6 %","20.6 %",".198","1.14",".299","84.0 %","1.74","2.24","-0.50","2.37","sa600024"
"Frankelis Diaz","Royals (R)","19","23.0","8.61","1.57","5.50","0.39","22.5 %","4.1 %","18.4 %",".287","1.35",".366","47.3 %","4.30","2.25","2.06","2.01","sa506369"
"Severino Gonzalez","Phillies (R)","18","42.2","6.12","0.63","9.67","0.00","17.2 %","1.8 %","15.4 %",".224","0.91",".273","70.5 %","2.11","2.25","-0.14","3.00","14697"
"Ryne Harper","- - -","22","30.1","10.98","1.78","6.17","0.30","34.3 %","5.6 %","28.7 %",".147","0.69",".219","96.9 %","0.59","2.26","-1.67","2.54","sa599485"
"Jason Van Skike","- - -","22","33.0","13.09","1.91","6.86","0.55","35.6 %","5.2 %","30.4 %",".227","1.09",".346","75.3 %","1.91","2.26","-0.35","2.15","sa579046"
"Jose Arias","Cubs (R)","20","43.1","10.38","1.66","6.25","0.42","29.2 %","4.7 %","24.6 %",".196","0.90",".274","68.0 %","2.28","2.27","0.02","2.08","sa548718"
"Jose Regalado","Pirates (R)","19","5.0","9.00","3.60","2.50","0.00","21.7 %","8.7 %","13.0 %",".286","1.60",".375","62.5 %","1.80","2.27","-0.47","2.73","sa606069"
"Drew Hayes","Reds (A)","23","60.0","13.35","4.05","3.30","0.30","37.9 %","11.5 %","26.4 %",".141","0.93",".235","88.8 %","1.35","2.28","-0.93","2.53","10528"
"Jose Figuereo","Orioles (R)","19","32.2","7.71","2.48","3.11","0.00","21.2 %","6.8 %","14.4 %",".197","1.01",".255","67.7 %","2.76","2.28","0.48","2.70","sa549134"
"Angel Rincon","Yankees (R)","18","60.1","8.95","3.28","2.73","0.00","23.6 %","8.7 %","15.0 %",".213","1.18",".288","68.5 %","2.24","2.28","-0.04","2.63","sa550535"
"Tommy Milone","Nationals (AAA)","24","148.1","9.40","0.97","9.69","0.55","26.4 %","2.7 %","23.6 %",".240","1.03",".315","70.0 %","3.22","2.28","0.94","2.77","7608"
"Trevor Gibson","Rockies (R)","24","2.0","9.00","0.00","2.00","0.00","22.2 %","0.0 %","22.2 %",".222","1.00",".286","0.0 %","4.50","2.28","2.22","5.35","sa502156"
"Mark Lowe","Rangers (AAA)","28","9.1","12.54","3.86","3.25","0.00","33.3 %","10.3 %","23.1 %",".200","1.18",".318","72.7 %","2.89","2.28","0.61","2.84","7416"
"Danny Perales","Blue Jays (AAA)","26","2.0","13.50","4.50","3.00","0.00","37.5 %","12.5 %","25.0 %",".286","1.50",".500","100.0 %","0.00","2.28","-2.28","2.94","sa327887"
"Ryan Cole","Astros (A-)","23","27.0","8.33","2.00","4.17","0.00","21.2 %","5.1 %","16.1 %",".270","1.33",".349","67.6 %","2.33","2.29","0.04","2.67","sa549947"
"Bobby Jenks","- - -","30","3.0","9.00","3.00","3.00","0.00","25.0 %","8.3 %","16.7 %",".273","1.33",".375","75.0 %","3.00","2.29","0.71","3.07","8645"
"Mark Herrera","Nationals (R)","21","5.1","5.06","0.00","3.00","0.00","13.0 %","0.0 %","13.0 %",".261","1.13",".300","33.3 %","3.38","2.29","1.08","3.49","sa549212"
"Jose Marrujo","Pirates (R)","18","45.0","8.00","1.40","5.71","0.20","23.1 %","4.1 %","19.1 %",".204","0.89",".265","86.9 %","1.20","2.30","-1.10","2.77","sa546533"
"Tim Norton","- - -","28","30.0","13.80","2.40","5.75","0.60","40.4 %","7.0 %","33.3 %",".126","0.70",".200","84.9 %","1.50","2.30","-0.80","2.28","sa326853"
"Anderson Machado","Brewers (AA)","30","2.0","4.50","0.00","1.00","0.00","9.1 %","0.0 %","9.1 %",".546","3.00",".600","66.7 %","9.00","2.31","6.69","2.31","1853"
"Melvin Mercedes","Yankees (R)","21","57.1","8.16","2.51","3.25","0.00","20.6 %","6.4 %","14.3 %",".237","1.24",".306","56.0 %","2.67","2.31","0.36","2.64","sa548076"
"Daniel Lopez","- - -","24","24.0","11.63","3.00","3.88","0.00","30.7 %","7.9 %","22.8 %",".231","1.21",".350","67.7 %","1.88","2.31","-0.43","3.01","sa456033"
"Nestor Molina","- - -","22","130.1","10.22","1.10","9.25","0.55","28.9 %","3.1 %","25.8 %",".230","1.00",".313","76.8 %","2.21","2.31","-0.10","2.25","sa503616"
"Mauricio Soto","Diamondbacks (R)","22","71.0","9.76","2.66","3.67","0.13","26.1 %","7.1 %","19.0 %",".233","1.17",".325","58.0 %","3.42","2.31","1.11","2.47","sa597070"
"Anthony Meo","- - -","21","3.0","9.00","0.00","3.00","0.00","33.3 %","0.0 %","33.3 %",".000","0.00",".000","100.0 %","0.00","2.31","-2.31","2.83","sa577803"
"Drew Hutchison","- - -","20","149.1","10.31","2.11","4.89","0.24","28.6 %","5.9 %","22.7 %",".217","1.04",".306","71.3 %","2.53","2.32","0.21","2.73","10732"
"Miguel Garcia","Orioles (R)","18","4.0","6.75","2.25","3.00","0.00","20.0 %","6.7 %","13.3 %",".286","1.25",".364","60.0 %","4.50","2.32","2.18","2.82","sa605680"
"Luis Rengel","Mets (R)","21","54.2","8.56","1.81","4.73","0.00","21.9 %","4.6 %","17.3 %",".245","1.17",".323","71.6 %","1.48","2.32","-0.84","2.62","sa633986"
"Daniel Wolford","Reds (A)","22","67.2","10.11","3.06","3.30","0.13","27.1 %","8.2 %","18.9 %",".234","1.23",".328","83.3 %","1.46","2.33","-0.86","2.73","sa545124"
"Scott McGough","- - -","21","26.0","11.42","2.08","5.50","0.35","30.8 %","5.6 %","25.2 %",".260","1.23",".379","72.8 %","2.77","2.33","0.44","2.62","12056"
"Javier Palacios","Rockies (R)","17","28.1","8.58","1.91","4.50","0.00","21.4 %","4.8 %","16.7 %",".270","1.31",".352","50.0 %","5.72","2.33","3.38","2.85","sa597688"
"Jayson Aquino","Rockies (R)","18","89.2","8.03","2.21","3.64","0.10","23.1 %","6.4 %","16.8 %",".172","0.86",".227","75.7 %","1.30","2.34","-1.03","2.49","13150"
"Ramon Estevez","Mets (R)","20","52.0","10.56","2.94","3.59","0.00","26.9 %","7.5 %","19.4 %",".216","1.15",".312","62.0 %","2.42","2.34","0.08","2.70","sa551688"
"James Birmingham","- - -","22","31.1","11.20","4.02","2.79","0.00","31.5 %","11.3 %","20.2 %",".147","0.96",".229","74.2 %","1.72","2.35","-0.62","2.80","sa328251"
"Brandon McCarthy","Athletics (A+)","27","10.0","7.20","0.00","8.00","0.00","22.2 %","0.0 %","22.2 %",".194","0.70",".250","71.4 %","0.00","2.35","-2.35","3.16","4662"
"Anyelo Leclerc","Rangers (R)","19","45.2","10.05","3.74","2.68","0.00","27.0 %","10.1 %","16.9 %",".157","0.99",".226","83.7 %","0.59","2.35","-1.76","2.76","sa551970"
"Michael Brady","- - -","24","63.1","11.51","1.56","7.36","0.57","33.3 %","4.5 %","28.8 %",".186","0.85",".267","79.0 %","1.99","2.35","-0.36","2.45","8461"
"Sterling Bonilla","Twins (R)","19","52.2","7.35","2.22","3.31","0.00","18.9 %","5.7 %","13.2 %",".245","1.23",".308","63.2 %","2.73","2.35","0.38","2.75","sa550660"
"Ivan Melo","Angels (R)","16","14.0","10.93","5.14","2.13","0.00","28.8 %","13.6 %","15.3 %",".177","1.21",".265","52.9 %","2.57","2.36","0.21","2.55","sa599549"
"Jeremy Gabryszwski","- - -","18","5.1","10.13","1.69","6.00","0.00","27.3 %","4.6 %","22.7 %",".200","0.94",".286","100.0 %","0.00","2.36","-2.36","3.27","sa597791"
"Joe Thatcher","- - -","29","8.1","12.96","3.24","4.00","0.00","37.5 %","9.4 %","28.1 %",".107","0.72",".188","85.7 %","1.08","2.36","-1.28","3.60","4620"
"Perci Garner","Phillies (A-)","22","30.0","9.00","2.70","3.33","0.00","24.0 %","7.2 %","16.8 %",".252","1.27",".341","82.1 %","1.20","2.36","-1.16","2.77","10887"
"C.C. Lee","- - -","24","71.1","12.49","2.90","4.30","0.38","34.1 %","7.9 %","26.2 %",".204","1.07",".317","73.6 %","2.40","2.37","0.03","2.55","5177"
"Enrique Medina","Braves (R)","19","24.0","7.13","2.25","3.17","0.00","18.6 %","5.9 %","12.8 %",".200","1.04",".250","61.5 %","2.63","2.37","0.26","2.87","sa550743"
"Luis Bernardo","Orioles (R)","23","20.0","6.75","0.90","7.50","0.00","20.3 %","2.7 %","17.6 %",".169","0.70",".214","73.3 %","0.90","2.37","-1.47","2.88","sa396248"
"Felix Jorge","Twins (R)","17","27.0","8.67","3.00","2.89","0.00","23.6 %","8.2 %","15.5 %",".192","1.04",".260","60.0 %","2.67","2.37","0.30","2.80","14532"
"Juan Nicasio","Rockies (AA)","24","56.2","10.01","1.59","6.30","0.48","28.8 %","4.6 %","24.2 %",".230","1.02",".315","79.9 %","2.22","2.37","-0.15","2.93","7731"
"Angel Guerra","Angels (R)","18","31.1","7.47","1.72","4.33","0.00","20.2 %","4.7 %","15.5 %",".210","0.99",".269","60.0 %","2.59","2.37","0.21","2.67","sa596850"
"Jonathan Aro","Red Sox (R)","20","47.0","7.28","0.77","9.50","0.19","19.5 %","2.1 %","17.4 %",".222","0.96",".274","58.5 %","3.06","2.37","0.69","2.58","14699"
"Alejandro Chacin","Reds (R)","18","22.0","13.91","2.86","4.86","0.00","40.0 %","8.2 %","31.8 %",".156","0.86",".279","75.0 %","1.23","2.38","-1.15","2.85","13530"
"Chase Anderson","Diamondbacks (A+)","23","13.1","13.50","0.68","20.00","0.68","35.1 %","1.8 %","33.3 %",".255","1.13",".382","41.1 %","5.40","2.38","3.02","2.26","6895"
"Helmis Rodriguez","Rockies (R)","17","51.2","7.84","2.96","2.65","0.00","21.8 %","8.3 %","13.6 %",".192","1.03",".252","70.4 %","1.74","2.38","-0.64","2.64","sa597220"
"Jamie Romak","Royals (AA)","25","2.0","4.50","0.00","1.00","0.00","16.7 %","0.0 %","16.7 %",".167","0.50",".200","100.0 %","0.00","2.38","-2.38","4.30","5552"
"Franklin Noel","Giants (R)","22","33.1","9.99","3.78","2.64","0.00","25.0 %","9.5 %","15.5 %",".237","1.35",".330","68.8 %","3.51","2.38","1.13","2.65","sa507011"
"Ivan Pineyro","Nationals (R)","19","69.2","9.43","2.58","3.65","0.26","24.8 %","6.8 %","18.0 %",".233","1.19",".311","71.3 %","2.20","2.39","-0.19","2.45","sa597101"
"Juan Cruz","Rays (A+)","32","1.0","18.00","0.00","2.00","0.00","33.3 %","0.0 %","33.3 %",".400","2.00",".667","100.0 %","0.00","2.39","-2.39","2.39","273"
"Jose Pena","Yankees (R)","20","36.2","10.31","1.47","7.00","0.49","26.4 %","3.8 %","22.6 %",".257","1.20",".346","60.6 %","3.68","2.39","1.29","2.09","sa510341"
"Blake Treinen","- - -","23","30.0","10.80","2.40","4.50","0.30","29.3 %","6.5 %","22.8 %",".202","1.03",".286","62.1 %","3.30","2.39","0.91","2.60","12572"
"Justin Wright","- - -","21","52.1","12.04","3.10","3.89","0.34","34.3 %","8.8 %","25.5 %",".148","0.86",".225","86.3 %","1.03","2.40","-1.36","2.51","sa526239"
"Blake Monar","- - -","22","10.0","9.90","2.70","3.67","0.00","27.5 %","7.5 %","20.0 %",".139","0.80",".200","44.4 %","2.70","2.40","0.30","2.97","sa455504"
"Jason Lane","Blue Jays (AAA)","34","13.0","8.31","1.38","6.00","0.00","20.7 %","3.5 %","17.2 %",".321","1.54",".409","65.0 %","4.85","2.40","2.45","4.41","1397"
"Bryce Stowell","- - -","24","38.2","13.27","4.89","2.71","0.23","37.0 %","13.6 %","23.4 %",".158","1.09",".267","76.4 %","2.09","2.40","-0.31","2.94","sa455267"
"Jorge Flores","- - -","32","14.1","8.79","2.51","3.50","0.00","23.7 %","6.8 %","17.0 %",".273","1.33",".366","63.2 %","1.88","2.40","-0.52","2.97","sa205246"
"Justin Albert","Diamondbacks (A-)","24","37.1","8.68","1.69","5.14","0.00","24.2 %","4.7 %","19.5 %",".257","1.15",".346","73.3 %","2.17","2.41","-0.24","2.99","sa503947"
"Brian Gordon","- - -","32","60.1","9.40","1.04","9.00","0.60","27.9 %","3.1 %","24.8 %",".197","0.83",".258","88.1 %","1.04","2.41","-1.36","2.70","2374"
"Chris Devenski","White Sox (R)","20","8.0","10.13","1.13","9.00","0.00","27.3 %","3.0 %","24.2 %",".250","1.13",".348","77.8 %","2.25","2.41","-0.16","5.28","12763"
"Neil Wagner","- - -","27","66.1","11.80","3.12","3.78","0.27","31.4 %","8.3 %","23.1 %",".229","1.22",".342","68.2 %","3.26","2.41","0.85","3.02","8162"
"Francisco Vilchez","- - -","20","59.2","8.45","2.41","3.50","0.15","22.4 %","6.4 %","16.0 %",".252","1.24",".330","69.2 %","3.32","2.41","0.91","2.53","sa504952"
"Domingo German","Marlins (R)","18","34.2","10.38","3.37","3.08","0.00","25.6 %","8.3 %","17.3 %",".277","1.47",".392","66.7 %","1.82","2.41","-0.59","2.76","17149"
"James Paxton","- - -","22","95.0","12.41","4.07","3.05","0.28","33.8 %","11.1 %","22.7 %",".213","1.22",".335","76.5 %","2.37","2.41","-0.04","2.52","11828"
"Jeff Urlaub","- - -","24","56.0","11.57","1.61","7.20","0.64","31.6 %","4.4 %","27.2 %",".209","0.98",".295","64.9 %","2.41","2.42","-0.01","2.05","sa549814"
"T.J. Chism","Mets (A-)","22","31.2","8.53","1.99","4.29","0.00","23.4 %","5.5 %","18.0 %",".178","0.88",".239","80.7 %","1.14","2.42","-1.28","2.99","sa502763"
"Arquimedes Caminero","Marlins (R)","24","1.0","18.00","9.00","2.00","0.00","33.3 %","16.7 %","16.7 %",".400","3.00",".667","66.7 %","9.00","2.42","6.58","2.42","8992"
